candidate_id	endpoint	feature_id	formal_feature	aliases	support	state_counts_feature_present	state_counts_feature_absent	conditional_mi_bits_per_row	secure_only_cmi_bits_per_row	cramers_v	local_p	maxT_p	lofo_gain_bits	selector_cost_bits	selector_paid_gain_bits	positive_held_folios	held_folio_details	contrast_state	pooled_direction_effect	same_direction_mobile_arrays	opposite_direction_mobile_arrays	array_direction_details	family_level_edition_stability	label
8ec0a8f8f8c5928e	TERMINAL_ARM_COUNT	4e8f7adbaec2f7e9	FAMILY_3GRAM:ACA	FAMILY_3GRAM:ACA	8	"{""FOUR_PLUS"":5,""TWO_THREE"":3}"	"{""FOUR_PLUS"":11,""TWO_THREE"":4,""UNCERTAIN"":1,""ZERO_ONE"":3}"	0.666666666667	0.663273557609	0.291342014088	0.000976324140	0.002928972419	0.753360064372	7.339850002885	-6.586489938512	2	f100:0.404396;f89:0.651268;f99:-0.302304	ORDERED_LEVEL	0.180555555556	3	1	F100R_L2:0.500000;F89R2_L4:2.000000;F99V_L1:-1.000000;F99V_L2:1.000000	27/27	UNSTABLE
128353051849ff75	TERMINAL_ARM_COUNT	7bc0b995b541892a	LAST_GROUP_SUFFIX_2:CA	LAST_GROUP_SUFFIX_2:CA	8	"{""FOUR_PLUS"":5,""TWO_THREE"":2,""UNCERTAIN"":1}"	"{""FOUR_PLUS"":11,""TWO_THREE"":5,""ZERO_ONE"":3}"	0.508716203463	0.422324999667	0.368282566615	0.051989260434	0.146936783012	-1.278968431969	7.339850002885	-8.618818434853	2	f100:0.030001;f89:1.873660;f99:-3.182629	ORDERED_LEVEL	0.293233082707	2	2	F100R_L2:-0.200000;F100V_L1:0.333333;F99V_L1:-0.333333;F99V_L2:1.000000	27/27	UNSTABLE
77f8c13418098036	MAJOR_BODY_COUNT	4e8f7adbaec2f7e9	FAMILY_3GRAM:ACA	FAMILY_3GRAM:ACA	8	"{""ONE"":4,""THREE_PLUS"":2,""TWO"":2}"	"{""ONE"":8,""THREE_PLUS"":7,""TWO"":4}"	0.500362037197	0.500362037197	0.114707866935	0.009519160361	0.163778374420	-7.253132731479	7.339850002885	-14.592982734364	0	f100:-6.035224;f89:-0.211560;f99:-1.006349	ORDERED_LEVEL	-0.197368421053	3	1	F100R_L2:-0.500000;F89R2_L4:-0.500000;F99V_L1:1.000000;F99V_L2:-0.333333	27/27	UNSTABLE
20635eee8e37ee22	TERMINAL_ARM_COUNT	070464eec8b31ca6	FAMILY_2GRAM:AC	FAMILY_2GRAM:AC	12	"{""FOUR_PLUS"":7,""TWO_THREE"":4,""ZERO_ONE"":1}"	"{""FOUR_PLUS"":9,""TWO_THREE"":3,""UNCERTAIN"":1,""ZERO_ONE"":2}"	0.462600925766	0.374436057443	0.228543525083	0.078838174274	0.307053941909	-2.329938382422	7.339850002885	-9.669788385306	1	f100:-1.709336;f89:-0.644291;f99:0.023689	ORDERED_LEVEL	0.000000000000	3	1	F100R_L2:0.500000;F100V_L1:0.333333;F99V_L1:-0.666667;F99V_L2:0.750000	27/27	UNSTABLE
165cf8363862fbf2	TERMINAL_ARM_COUNT	999a7ed6ae86a229	LAST_GROUP_SUFFIX_3:ACA	LAST_GROUP_SUFFIX_3:ACA	5	"{""FOUR_PLUS"":3,""TWO_THREE"":2}"	"{""FOUR_PLUS"":13,""TWO_THREE"":5,""UNCERTAIN"":1,""ZERO_ONE"":3}"	0.453653706500	0.471101925980	0.225953966120	0.003661215524	0.326824505736	-4.852643302018	7.339850002885	-12.192493304902	1	f100:-0.344239;f89:0.614027;f99:-5.122431	ORDERED_LEVEL	0.123809523810	1	2	F100R_L2:-0.200000;F99V_L1:-0.857143;F99V_L2:1.000000	27/27	LIKELY_PAGE_CONFOUND
5773d19e80dc76dc	TERMINAL_ARM_COUNT	395ef1c406ca7158	LAST_GROUP_SUFFIX_1:A	LAST_GROUP_SUFFIX_1:A	15	"{""FOUR_PLUS"":10,""TWO_THREE"":3,""UNCERTAIN"":1,""ZERO_ONE"":1}"	"{""FOUR_PLUS"":6,""TWO_THREE"":4,""ZERO_ONE"":2}"	0.439195946293	0.350130886452	0.283473354757	0.112277276056	0.464486209422	-14.148912309892	7.339850002885	-21.488762312776	1	f100:-6.149981;f89:0.699664;f99:-8.698595	ORDERED_LEVEL	0.309523809524	3	1	F100R_L2:-1.000000;F100V_L1:0.333333;F99V_L1:0.857143;F99V_L2:0.750000	27/27	UNSTABLE
4bf7473e54c41a1f	TERMINAL_ARM_COUNT	398abfd74fab978d	LAST_GROUP_SUFFIX_1:B	LAST_GROUP_SUFFIX_1:B	6	"{""FOUR_PLUS"":3,""TWO_THREE"":2,""ZERO_ONE"":1}"	"{""FOUR_PLUS"":13,""TWO_THREE"":5,""UNCERTAIN"":1,""ZERO_ONE"":2}"	0.411237149917	0.321096751754	0.169407731795	0.068098608738	0.655113497681	-6.108383279680	7.339850002885	-13.448233282564	0	f100:-4.012679;f89:-0.482234;f99:-1.613470	ORDERED_LEVEL	-0.216666666667	2	1	F100R_L2:1.250000;F100V_L1:-1.000000;F99V_L1:-0.857143	27/27	UNSTABLE
db22dea1815974ad	MAJOR_BODY_COUNT	7bc0b995b541892a	LAST_GROUP_SUFFIX_2:CA	LAST_GROUP_SUFFIX_2:CA	8	"{""ONE"":3,""THREE_PLUS"":3,""TWO"":2}"	"{""ONE"":9,""THREE_PLUS"":6,""TWO"":4}"	0.370370370370	0.370370370370	0.090684531264	0.061020258726	0.865267268733	-9.850250464156	7.339850002885	-17.190100467041	0	f100:-3.350726;f89:-0.334416;f99:-6.165108	ORDERED_LEVEL	0.157894736842	3	1	F100R_L2:0.800000;F100V_L1:0.000000;F89R2_L4:1.000000;F99V_L1:0.333333;F99V_L2:-0.333333	27/27	UNSTABLE
ceaacd9053edbfdb	MAJOR_BODY_COUNT	070464eec8b31ca6	FAMILY_2GRAM:AC	FAMILY_2GRAM:AC	12	"{""ONE"":6,""THREE_PLUS"":3,""TWO"":3}"	"{""ONE"":6,""THREE_PLUS"":6,""TWO"":3}"	0.352213889049	0.352213889049	0.158113883008	0.078105931169	0.913595313644	-5.919572061364	7.339850002885	-13.259422064249	0	f100:-2.193458;f89:-0.566333;f99:-3.159782	ORDERED_LEVEL	-0.250000000000	3	1	F100R_L2:-0.500000;F100V_L1:0.000000;F89R2_L4:-1.000000;F99V_L1:0.666667;F99V_L2:-0.250000	27/27	UNSTABLE
d9b51f1e2d27dead	TERMINAL_ARM_COUNT	56a7399a53a40989	FAMILY_2GRAM:CA	FAMILY_2GRAM:CA	16	"{""FOUR_PLUS"":8,""TWO_THREE"":5,""UNCERTAIN"":1,""ZERO_ONE"":2}"	"{""FOUR_PLUS"":8,""TWO_THREE"":2,""ZERO_ONE"":1}"	0.343368298030	0.327540636332	0.254823595719	0.263363436661	0.959726629241	-4.347747261202	7.339850002885	-11.687597264086	0	f100:-2.641415;f89:-0.852877;f99:-0.853455	ORDERED_LEVEL	-0.236363636364	2	3	F100R_L2:-1.000000;F100V_L1:0.333333;F89R2_L4:2.000000;F99V_L1:-0.666667;F99V_L2:0.600000	27/27	UNSTABLE
