candidate	shol	table	key	fields	C	N	row_status
O	Q	ARGUMENTS	f106r|f106r.8-f106r.9|B|f106r.8:6	debts;patient;patient_form;rule	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""MISSING_PATIENT"", ""form"": ""oteedy"", ""grammar"": ""B"", ""meaning"": ""k\u00fchle vollst\u00e4ndig"", ""operation"": ""f106r.8:6"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""MISSING"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""UNREAD_BETWEEN:f106r.8:5"", ""form"": ""oteedy"", ""grammar"": ""B"", ""meaning"": ""k\u00fchle vollst\u00e4ndig"", ""operation"": ""f106r.8:6"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": ""f106r.8:3"", ""patient_form"": ""ol"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	recorded
O	Q	ARGUMENTS	f106r|f106r.8-f106r.9|B|f106r.8:7	debts;patient;patient_form;rule	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""MISSING_PATIENT"", ""form"": ""qotor"", ""grammar"": ""B"", ""meaning"": ""k\u00fchle ab"", ""operation"": ""f106r.8:7"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""MISSING"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""UNREAD_BETWEEN:f106r.8:5"", ""form"": ""qotor"", ""grammar"": ""B"", ""meaning"": ""k\u00fchle ab"", ""operation"": ""f106r.8:7"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": ""f106r.8:3"", ""patient_form"": ""ol"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	recorded
O	Q	ARGUMENTS	f106r|f106r.8-f106r.9|J|f106r.8:6	debts;patient;patient_form;rule	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""MISSING_PATIENT"", ""form"": ""oteedy"", ""grammar"": ""J"", ""meaning"": ""k\u00fchle vollst\u00e4ndig"", ""operation"": ""f106r.8:6"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""MISSING"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""UNREAD_BETWEEN:f106r.8:5"", ""form"": ""oteedy"", ""grammar"": ""J"", ""meaning"": ""k\u00fchle vollst\u00e4ndig"", ""operation"": ""f106r.8:6"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": ""f106r.8:3"", ""patient_form"": ""ol"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	recorded
O	Q	ARGUMENTS	f106r|f106r.8-f106r.9|J|f106r.8:7	debts;patient;patient_form;rule	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""MISSING_PATIENT"", ""form"": ""qotor"", ""grammar"": ""J"", ""meaning"": ""k\u00fchle ab"", ""operation"": ""f106r.8:7"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""MISSING"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""UNREAD_BETWEEN:f106r.8:5"", ""form"": ""qotor"", ""grammar"": ""J"", ""meaning"": ""k\u00fchle ab"", ""operation"": ""f106r.8:7"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": ""f106r.8:3"", ""patient_form"": ""ol"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	recorded
O	Q	ARGUMENTS	f106r|f106r.8-f106r.9|M|f106r.8:6	debts;patient;patient_form;rule	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""MISSING_PATIENT"", ""form"": ""oteedy"", ""grammar"": ""M"", ""meaning"": ""k\u00fchle vollst\u00e4ndig"", ""operation"": ""f106r.8:6"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""MISSING"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""UNREAD_BETWEEN:f106r.8:5"", ""form"": ""oteedy"", ""grammar"": ""M"", ""meaning"": ""k\u00fchle vollst\u00e4ndig"", ""operation"": ""f106r.8:6"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": ""f106r.8:3"", ""patient_form"": ""ol"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	recorded
O	Q	ARGUMENTS	f106r|f106r.8-f106r.9|M|f106r.8:7	debts;patient;patient_form;rule	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""MISSING_PATIENT"", ""form"": ""qotor"", ""grammar"": ""M"", ""meaning"": ""k\u00fchle ab"", ""operation"": ""f106r.8:7"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""MISSING"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""UNREAD_BETWEEN:f106r.8:5"", ""form"": ""qotor"", ""grammar"": ""M"", ""meaning"": ""k\u00fchle ab"", ""operation"": ""f106r.8:7"", ""paragraph"": ""f106r|f106r.8-f106r.9"", ""patient"": ""f106r.8:3"", ""patient_form"": ""ol"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	recorded
O	Q	ARGUMENTS	f17v|f17v.1-f17v.23|B|f17v.18:4	patient;patient_form	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": """", ""form"": ""chol"", ""grammar"": ""B"", ""meaning"": ""erhitze"", ""operation"": ""f17v.18:4"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.18:2"", ""patient_form"": ""cheeor"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": """", ""form"": ""chol"", ""grammar"": ""B"", ""meaning"": ""erhitze"", ""operation"": ""f17v.18:4"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.18:3"", ""patient_form"": ""ol"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	recorded
O	Q	ARGUMENTS	f17v|f17v.1-f17v.23|B|f17v.8:1	debts;patient;patient_form;rule	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""IMPLICIT_SUBJECT_CONTINUATION"", ""form"": ""qokeey"", ""grammar"": ""B"", ""meaning"": ""erhitze anhaltend"", ""operation"": ""f17v.8:1"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.7:4"", ""patient_form"": ""cheor"", ""row_status"": ""recorded"", ""rule"": ""PARAGRAPH_CARRY"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""UNREAD_BETWEEN:f17v.8:2"", ""form"": ""qokeey"", ""grammar"": ""B"", ""meaning"": ""erhitze anhaltend"", ""operation"": ""f17v.8:1"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.8:3"", ""patient_form"": ""ol"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_RIGHT"", ""shared_run"": """"}"	recorded
O	Q	ARGUMENTS	f17v|f17v.1-f17v.23|J|f17v.18:4	patient;patient_form	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": """", ""form"": ""chol"", ""grammar"": ""J"", ""meaning"": ""erhitze"", ""operation"": ""f17v.18:4"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.18:2"", ""patient_form"": ""cheeor"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": """", ""form"": ""chol"", ""grammar"": ""J"", ""meaning"": ""erhitze"", ""operation"": ""f17v.18:4"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.18:3"", ""patient_form"": ""ol"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_LEFT"", ""shared_run"": """"}"	recorded
O	Q	ARGUMENTS	f17v|f17v.1-f17v.23|J|f17v.8:1	debts;patient;patient_form;rule	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""IMPLICIT_SUBJECT_CONTINUATION"", ""form"": ""qokeey"", ""grammar"": ""J"", ""meaning"": ""erhitze anhaltend"", ""operation"": ""f17v.8:1"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.7:4"", ""patient_form"": ""cheor"", ""row_status"": ""recorded"", ""rule"": ""PARAGRAPH_CARRY"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""UNREAD_BETWEEN:f17v.8:2"", ""form"": ""qokeey"", ""grammar"": ""J"", ""meaning"": ""erhitze anhaltend"", ""operation"": ""f17v.8:1"", ""paragraph"": ""f17v|f17v.1-f17v.23"", ""patient"": ""f17v.8:3"", ""patient_form"": ""ol"", ""row_status"": ""recorded"", ""rule"": ""LOCAL_RIGHT"", ""shared_run"": """"}"	recorded
