signature_id	resolution	candidate_family	candidate_id	events	physical_folios	registers	mean_placement_residual	held_sse_gain_over_placement	positive_gain_folio_fraction	residual_statistic_abs	identity_only_max_family_p	status	semantic_state
CMP_FUNCTION_04	SOURCE_GROUP	EXACT_SOURCE_GROUP_ID	c502a1edfafbe3e54262	249	78	5	0.174044817432	7.397960956034	0.641025641026	15.616695687499	0.000244081035	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_04	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	2f1c5e56e8f0ff459065	435	84	5	0.109185315999	5.135914359470	0.726190476190	17.298150342508	0.000244081035	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_04	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	dcda95c81a5460feb191	413	81	5	0.100517342751	3.740317809125	0.580246913580	11.380071749961	0.000244081035	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_01	SOURCE_GROUP	EXACT_SOURCE_GROUP_ID	c502a1edfafbe3e54262	249	78	5	-0.094302778700	1.956919012693	0.756410256410	12.869020628550	0.000244081035	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_04	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	e0b630cb1b5df5e7105b	100	50	5	-0.108626891214	1.102514563965	0.680000000000	10.376047569211	0.000244081035	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_04	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	53cd0637c6820ba5e91f	90	48	5	-0.120042526988	1.219771937991	0.729166666667	10.220132879202	0.000244081035	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_01	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	dcda95c81a5460feb191	413	81	5	-0.122203905387	5.733461539900	0.592592592593	16.582477221968	0.000244081035	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_01	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	2f1c5e56e8f0ff459065	435	84	5	-0.130165166319	7.170806895473	0.690476190476	20.178660536884	0.000244081035	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_04	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	7989f01f60321b991455	29	18	3	-0.233512123854	1.289854896683	1.000000000000	15.556907719784	0.000244081035	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_04	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	ad91b63c0db563884b8e	20	15	2	-0.304158381336	1.440359460645	0.866666666667	12.515550650112	0.000244081035	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_04	SOURCE_GROUP	EXACT_SOURCE_GROUP_ID	7ea5526687f0bf04c34c	22	15	3	-0.196171124253	0.628448950452	0.933333333333	9.252161924194	0.001708567244	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_02	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	dcda95c81a5460feb191	413	81	5	-0.002543156629	0.002128028893	0.456790123457	8.876660296358	0.002928972419	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_01	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	bc4f1f5c006c74a4d26d	144	29	3	-0.078076442200	0.784502983946	0.758620689655	8.524086160023	0.004637539663	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_03	SOURCE_GROUP	EXACT_SOURCE_GROUP_ID	32e7639d2162e9e4cd13	81	19	3	-0.002516755528	0.000456712943	0.578947368421	8.349680877754	0.005125701733	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_02	SOURCE_GROUP	EXACT_SOURCE_GROUP_ID	03e2e9d6b50aa1c5c1e8	19	15	2	-0.002871586447	0.000121204646	0.866666666667	8.306663490743	0.005125701733	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_01	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	6f7ff8287eddf4da9fdb	186	38	5	-0.088429527524	1.261672193965	0.657894736842	8.328195866137	0.005125701733	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_01	SOURCE_GROUP	EXACT_SOURCE_GROUP_ID	b530751465d634f517fe	21	15	3	-0.133520496634	0.298525366824	1.000000000000	8.269009632125	0.005369782768	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_01	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	60ab50fb2e1960625614	17	12	2	-0.249123689056	0.642889831272	1.000000000000	8.240744726235	0.005369782768	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_03	ATOMIC_JOINT_TUPLE	EXACT_ATOMIC_ID	2f1c5e56e8f0ff459065	435	84	5	-0.002020698323	0.001660724724	0.583333333333	8.010233214074	0.007810593117	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
CMP_FUNCTION_04	SOURCE_GROUP	EXACT_SOURCE_GROUP_ID	4f5edfc5f819238a6409	29	18	3	-0.158453308280	0.597346497524	0.944444444444	7.874825218845	0.009519160361	POSTHOC_DIAGNOSTIC_NOT_PROMOTION	UNASSIGNED
