hand_id	hand_rule	source_event_id	passage_id	physical_line	position_in_line	expected_joint_tuple_id	rendered_surface	decoded_joint_tuple_id	atomic_value_de	identity_match
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N001	NEW_HERBAL_OUTPUT	1	1	7a4bb8136330ee4e6e56	or	7a4bb8136330ee4e6e56	Ansatz	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N002	NEW_HERBAL_OUTPUT	1	2	b921a237be883a820352	y	b921a237be883a820352	Diesposten	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N003	NEW_HERBAL_OUTPUT	1	3	4d4559019a961b834aa1	dar	4d4559019a961b834aa1	Gleichvorrat	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N004	NEW_HERBAL_OUTPUT	1	4	2f1c5e56e8f0ff459065	aiin	2f1c5e56e8f0ff459065	Sollmaß	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N005	NEW_HERBAL_OUTPUT	2	1	2c1a5fd92b9e3c762242	cheeky	2c1a5fd92b9e3c762242	Langwärme	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N006	NEW_HERBAL_OUTPUT	2	2	e0b630cb1b5df5e7105b	cthy	e0b630cb1b5df5e7105b	Bereit	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N007	NEW_BIO_APPLICATION	1	1	faf321940aed922846a9	otchey	faf321940aed922846a9	Folgeposten	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N008	NEW_BIO_APPLICATION	1	2	276a7c2d74d1143446f4	oky	276a7c2d74d1143446f4	Einsetzen	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N009	NEW_BIO_APPLICATION	1	3	b921a237be883a820352	y	b921a237be883a820352	Diesposten	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N010	NEW_BIO_APPLICATION	1	4	2f1c5e56e8f0ff459065	aiin	2f1c5e56e8f0ff459065	Sollmaß	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N011	NEW_BIO_APPLICATION	2	1	b921a237be883a820352	y	b921a237be883a820352	Diesposten	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N012	NEW_BIO_APPLICATION	2	2	308e8ea2d5d190c498e8	okal	308e8ea2d5d190c498e8	Zieleinsatz	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N013	NEW_BIO_APPLICATION	2	3	2c1a5fd92b9e3c762242	cheeky	2c1a5fd92b9e3c762242	Langwärme	YES
HAND_A_BARE	Bevorzuge kurze oder nackte registrierte Formen.	N014	NEW_BIO_APPLICATION	2	4	1b1ffdd869fb1429ad03	oldy	1b1ffdd869fb1429ad03	Fortschluss	YES
HAND_B_Q_OPERATIVE	Setze q bei operativen Eintrittsformen und nutze mittlere Allographen.	N001	NEW_HERBAL_OUTPUT	1	1	7a4bb8136330ee4e6e56	chor	7a4bb8136330ee4e6e56	Ansatz	YES
HAND_B_Q_OPERATIVE	Setze q bei operativen Eintrittsformen und nutze mittlere Allographen.	N002	NEW_HERBAL_OUTPUT	1	2	b921a237be883a820352	chy	b921a237be883a820352	Diesposten	YES
HAND_B_Q_OPERATIVE	Setze q bei operativen Eintrittsformen und nutze mittlere Allographen.	N003	NEW_HERBAL_OUTPUT	1	3	4d4559019a961b834aa1	char	4d4559019a961b834aa1	Gleichvorrat	YES
HAND_B_Q_OPERATIVE	Setze q bei operativen Eintrittsformen und nutze mittlere Allographen.	N004	NEW_HERBAL_OUTPUT	1	4	2f1c5e56e8f0ff459065	daiin	2f1c5e56e8f0ff459065	Sollmaß	YES
