passage_id	passage_unit_order	reading_unit_id	record_unit_id	statement_ids	unit_kind	source_event_ids	visible_card_count	source_token_count	rule_applications	visible_surface_sequence	literal_value_sequence	construction_reading_de
P_H2	1	R015	H2	H2-S001	ATOMIC_CARD	E015	1	1	0	ycheor	Auszugsansatz	Auszugsansatz
P_H2	2	R016	H2	H2-S001	ATOMIC_CARD	E016	1	1	0	cthy	bereit	bereit
P_H2	3	R017	H2	H2-S001	ATOMIC_CARD	E017	1	1	0	chor	Ansatz	Ansatz
P_H2	4	R018	H2	H2-S001	ATOMIC_CARD	E018	1	1	0	cthaiin	Sollvorbereitung	Sollvorbereitung
P_H2	5	R019	H2	H2-S001	ATOMIC_CARD	E019	1	1	0	qoctholy	bereiter Folgeposten	bereiter Folgeposten
P_H2	6	R020	H2	H2-S001	PAIR_PLUS_ABA_RETURN	E020|E021|E022|E023	4	4	2	dy chy taiin shy	dies > dies > Sollwert > dies	dieser und dieser Posten; den zweiten auf Sollwert setzen und als denselben Posten aktiv halten
P_H2	7	R021	H2	H2-S002	ATOMIC_CARD	E024	1	1	0	qotchor	Folgeansatz	Folgeansatz
P_H2	8	R022	H2	H2-S002	ATOMIC_CARD	E025	1	1	0	chor	Ansatz	Ansatz
P_H2	9	R023	H2	H2-S002	ATOMIC_CARD	E026	1	1	0	otol	Fortgang	Fortgang
P_H2	10	R024	H2	H2-S002	ABA_RETURN_FRAME	E027|E028|E029	3	3	1	chol cholor chol	weiter > derselbe Ansatz > weiter	Weiter im selben Ansatz, dann den Fortgang wieder aufnehmen.
P_H2	11	R025	H2	H2-S002	ATOMIC_CARD	E030	1	1	0	daiin	Sollwert	Sollwert
P_H2	12	R026	H2	H2-S002	ATOMIC_CARD	E031	1	1	0	dar	davon	davon
P_H2	13	R027	H2	H2-S003	ATOMIC_CARD	E032	1	1	0	oykchor	Zubereitungsgefäß	Zubereitungsgefäß
P_H2	14	R028	H2	H2-S003	OPEN_PAIR	E033|E034	2	2	1	shor chor	Ansatz > Ansatz	erster und zweiter Ansatz
P_H2	15	R029	H2	H2-S003	ABA_RETURN_FRAME	E035|E036|E037	3	3	1	chy kaiiin dy	dies > Bearbeitungsstufe > dies	Diesen Posten durch die Bearbeitungsstufe führen und als denselben Posten halten.
P_H2	16	R030	H2	H2-S003	ATOMIC_CARD	E038	1	1	0	chodaiin	Zugabemaß	Zugabemaß
P_B3	1	R210	B3	B3-S001	ATOMIC_CARD	E229	1	1	0	olkeedy	lange sammeln; Schluss	lange sammeln; Schluss
P_B3	2	R211	B3	B3-S002	ATOMIC_CARD	E230	1	1	0	qotal	danach dorthin	danach dorthin
P_B3	3	R212	B3	B3-S002	ATOMIC_CARD	E231	1	1	0	chkeedy	Langwärmen; Schluss	Langwärmen; Schluss
P_B3	4	R213	B3	B3-S003	ABA_RETURN_FRAME	E232|E233|E234	3	3	1	chey daiin chey	dies > Sollwert > dies	Diesen Bestand auf Sollwert setzen und als denselben Bestand weiterführen.
P_B3	5	R214	B3	B3-S003	ATOMIC_CARD	E235	1	1	0	lchedy	abführen; Schluss	abführen; Schluss
P_B3	6	R215	B3	B3-S004	ATOMIC_CARD	E236	1	1	0	qokaiin	bemessen	bemessen
P_B3	7	R216	B3	B3-S004	ATOMIC_CARD	E237	1	1	0	qotal	danach dorthin	danach dorthin
P_B3	8	R217	B3	B3-S004	ATOMIC_CARD	E238	1	1	0	dar	davon	davon
P_B3	9	R218	B3	B3-S005	ATOMIC_CARD	E239	1	1	0	schedy	überführen; Schluss	überführen; Schluss
P_B3	10	R219	B3	B3-S006	ATOMIC_CARD	E240	1	1	0	chedchy	Postentransfer	Postentransfer
P_B3	11	R220	B3	B3-S006	ATOMIC_CARD	E241	1	1	0	qokal	dorthin einsetzen	dorthin einsetzen
P_B3	12	R221	B3	B3-S006	ATOMIC_CARD	E242	1	1	0	olchedy	weiterführen; Schluss	weiterführen; Schluss
P_B3	13	R222	B3	B3-S007	ATOMIC_CARD	E243	1	1	0	qokaiin	bemessen	bemessen
P_B3	14	R223	B3	B3-S007	ATOMIC_CARD	E244	1	1	0	chedy	überführen	überführen
P_B3	15	R224	B3	B3-S007	ATOMIC_CARD	E245	1	1	0	qokeedy	lange einwirken; Schluss	lange einwirken; Schluss
P_B3	16	R225	B3	B3-S008	ATOMIC_CARD	E246	1	1	0	lchedy	abführen; Schluss	abführen; Schluss
P_B3	17	R226	B3	B3-S009	ATOMIC_CARD	E247	1	1	0	qoky	einsetzen	einsetzen
P_B3	18	R227	B3	B3-S010	ATOMIC_CARD	E248	1	1	0	pchedal	Zielzuführung	Zielzuführung
P_B3	19	R228	B3	B3-S010	ATOMIC_CARD	E249	1	1	0	otedy	Kurzfolge; Schluss	Kurzfolge; Schluss
P_B3	20	R229	B3	B3-S011	ATOMIC_CARD	E250	1	1	0	shecthedchy	Vorbereitungstransfer	Vorbereitungstransfer
P_B3	21	R230	B3	B3-S011	ATOMIC_CARD	E251	1	1	0	qoky	einsetzen	einsetzen
P_B3	22	R231	B3	B3-S011	ATOMIC_CARD	E252	1	1	0	chedy	überführen	überführen
P_B3	23	R232	B3	B3-S011	ATOMIC_CARD	E253	1	1	0	chary	Quellposten	Quellposten
P_B3	24	R233	B3	B3-S012	ATOMIC_CARD	E254	1	1	0	sor	Ansatz	Ansatz
P_B3	25	R234	B3	B3-S012	ATOMIC_CARD	E255	1	1	0	shedy	kurz absetzen; Schluss	kurz absetzen; Schluss
P_B3	26	R235	B3	B3-S013	ATOMIC_CARD	E256	1	1	0	qokaiin	bemessen	bemessen
P_B3	27	R236	B3	B3-S013	ATOMIC_CARD	E257	1	1	0	chkain	Portion	Portion
P_B3	28	R237	B3	B3-S013	ATOMIC_CARD	E258	1	1	0	shcthey	kurz vorbereiten	kurz vorbereiten
P_B3	29	R238	B3	B3-S013	ATOMIC_CARD	E259	1	1	0	qokedy	kurz einwirken; Schluss	kurz einwirken; Schluss
P_B3	30	R239	B3	B3-S014	ATOMIC_CARD	E260	1	1	0	okair	Laufeinsatz	Laufeinsatz
P_B3	31	R240	B3	B3-S014	ATOMIC_CARD	E261	1	1	0	sheedy	Langabsetzen; Schluss	Langabsetzen; Schluss
P_B3	32	R241	B3	B3-S015	ATOMIC_CARD	E262	1	1	0	lchedy	abführen; Schluss	abführen; Schluss
P_B3	33	R242	B3	B3-S016	ATOMIC_CARD	E263	1	1	0	lo	Abzug	Abzug
P_B3	34	R243	B3	B3-S016	ATOMIC_CARD	E264	1	1	0	qokchedy	einführen; Schluss	einführen; Schluss
