id	class_id	edition	iris_page	xiphion_page	iris_code	xiphion_code	status	four_leaf_completions
0	784	IT2a	f17v	f11r	p	t	PARTIAL_PREFIX_COMPATIBLE	551
1	784	IT2a	f17v	f13r	p	t	PARTIAL_PREFIX_COMPATIBLE	533
2	802	IT2a	f17v	f13r	p	to	PARTIAL_PREFIX_COMPATIBLE	1317
3	805	IT2a	f17v	f13r	p	tor	PARTIAL_PREFIX_COMPATIBLE	1507
4	850	IT2a	f17v	f13r	pc	t	PARTIAL_PREFIX_COMPATIBLE	778
5	860	IT2a	f17v	f13r	pc	to	PARTIAL_PREFIX_COMPATIBLE	1213
6	861	IT2a	f17v	f13r	pc	tor	PARTIAL_PREFIX_COMPATIBLE	1298
7	897	IT2a	f17v	f13r	pch	t	PARTIAL_PREFIX_COMPATIBLE	778
8	907	IT2a	f17v	f13r	pch	to	PARTIAL_PREFIX_COMPATIBLE	1213
9	908	IT2a	f17v	f13r	pch	tor	PARTIAL_PREFIX_COMPATIBLE	1298
10	963	IT2a	f17v	f13r	pcho	t	PARTIAL_PREFIX_COMPATIBLE	337
11	964	IT2a	f17v	f13r	pcho	to	PARTIAL_PREFIX_COMPATIBLE	416
12	965	IT2a	f17v	f13r	pcho	tor	PARTIAL_PREFIX_COMPATIBLE	441
13	751	IT2a	f17v	f13v	p	k	PARTIAL_PREFIX_COMPATIBLE	715
14	757	IT2a	f17v	f13v	p	ko	PARTIAL_PREFIX_COMPATIBLE	1339
15	758	IT2a	f17v	f13v	p	koa	PARTIAL_PREFIX_COMPATIBLE	1656
16	759	IT2a	f17v	f13v	p	koai	PARTIAL_PREFIX_COMPATIBLE	1656
17	848	IT2a	f17v	f16r	pc	po	PARTIAL_PREFIX_COMPATIBLE	1128
18	895	IT2a	f17v	f16r	pch	po	PARTIAL_PREFIX_COMPATIBLE	1128
19	848	IT2a	f17v	f19v	pc	po	PARTIAL_PREFIX_COMPATIBLE	1128
20	895	IT2a	f17v	f19v	pch	po	PARTIAL_PREFIX_COMPATIBLE	1128
21	751	IT2a	f17v	f20r	p	k	PARTIAL_PREFIX_COMPATIBLE	715
22	832	IT2a	f17v	f20r	pc	k	PARTIAL_PREFIX_COMPATIBLE	877
23	879	IT2a	f17v	f20r	pch	k	PARTIAL_PREFIX_COMPATIBLE	818
24	954	IT2a	f17v	f20r	pcho	k	PARTIAL_PREFIX_COMPATIBLE	210
25	740	IT2a	f17v	f20v	p	f	PARTIAL_PREFIX_COMPATIBLE	1340
26	827	IT2a	f17v	f20v	pc	f	PARTIAL_PREFIX_COMPATIBLE	1158
27	874	IT2a	f17v	f20v	pch	f	PARTIAL_PREFIX_COMPATIBLE	1158
28	848	IT2a	f17v	f22r	pc	po	PARTIAL_PREFIX_COMPATIBLE	1111
29	895	IT2a	f17v	f22r	pch	po	PARTIAL_PREFIX_COMPATIBLE	1111
30	961	IT2a	f17v	f22r	pcho	po	PARTIAL_PREFIX_COMPATIBLE	310
31	848	IT2a	f17v	f23v	pc	po	PARTIAL_PREFIX_COMPATIBLE	1111
32	895	IT2a	f17v	f23v	pch	po	PARTIAL_PREFIX_COMPATIBLE	1111
33	961	IT2a	f17v	f23v	pcho	po	PARTIAL_PREFIX_COMPATIBLE	310
34	784	IT2a	f17v	f24v	p	t	PARTIAL_PREFIX_COMPATIBLE	551
35	789	IT2a	f17v	f24v	p	tc	PARTIAL_PREFIX_COMPATIBLE	1451
36	790	IT2a	f17v	f24v	p	tch	PARTIAL_PREFIX_COMPATIBLE	1451
37	795	IT2a	f17v	f24v	p	tcho	PARTIAL_PREFIX_COMPATIBLE	1560
38	740	IT2a	f17v	f25r	p	f	PARTIAL_PREFIX_COMPATIBLE	1417
39	744	IT2a	f17v	f25r	p	fc	PARTIAL_PREFIX_COMPATIBLE	1656
40	745	IT2a	f17v	f25r	p	fch	PARTIAL_PREFIX_COMPATIBLE	1656
41	746	IT2a	f17v	f25r	p	fcho	PARTIAL_PREFIX_COMPATIBLE	1656
42	747	IT2a	f17v	f25r	p	fchol	PARTIAL_PREFIX_COMPATIBLE	1774
43	848	IT2a	f17v	f25v	pc	po	PARTIAL_PREFIX_COMPATIBLE	1111
44	895	IT2a	f17v	f25v	pch	po	PARTIAL_PREFIX_COMPATIBLE	1111
45	751	IT2a	f17v	f27r	p	k	PARTIAL_PREFIX_COMPATIBLE	771
46	832	IT2a	f17v	f27r	pc	k	PARTIAL_PREFIX_COMPATIBLE	892
47	879	IT2a	f17v	f27r	pch	k	PARTIAL_PREFIX_COMPATIBLE	832
48	751	IT2a	f17v	f28v	p	k	PARTIAL_PREFIX_COMPATIBLE	771
49	832	IT2a	f17v	f28v	pc	k	PARTIAL_PREFIX_COMPATIBLE	892
50	879	IT2a	f17v	f28v	pch	k	PARTIAL_PREFIX_COMPATIBLE	832
51	954	IT2a	f17v	f28v	pcho	k	PARTIAL_PREFIX_COMPATIBLE	213
52	751	IT2a	f17v	f2r	p	k	PARTIAL_PREFIX_COMPATIBLE	771
53	832	IT2a	f17v	f2r	pc	k	PARTIAL_PREFIX_COMPATIBLE	892
54	879	IT2a	f17v	f2r	pch	k	PARTIAL_PREFIX_COMPATIBLE	832
55	771	IT2a	f17v	f30r	p	o	PARTIAL_PREFIX_COMPATIBLE	1283
56	772	IT2a	f17v	f30r	p	ok	PARTIAL_PREFIX_COMPATIBLE	1407
57	773	IT2a	f17v	f30r	p	okc	PARTIAL_PREFIX_COMPATIBLE	1487
58	774	IT2a	f17v	f30r	p	okch	PARTIAL_PREFIX_COMPATIBLE	1487
59	775	IT2a	f17v	f30r	p	okche	PARTIAL_PREFIX_COMPATIBLE	1487
60	841	IT2a	f17v	f30r	pc	o	PARTIAL_PREFIX_COMPATIBLE	1281
61	842	IT2a	f17v	f30r	pc	ok	PARTIAL_PREFIX_COMPATIBLE	1298
62	843	IT2a	f17v	f30r	pc	okc	PARTIAL_PREFIX_COMPATIBLE	1315
63	844	IT2a	f17v	f30r	pc	okch	PARTIAL_PREFIX_COMPATIBLE	1315
64	845	IT2a	f17v	f30r	pc	okche	PARTIAL_PREFIX_COMPATIBLE	1315
65	888	IT2a	f17v	f30r	pch	o	CONTRADICTED_I_1_PREFIX_PARTITION	0
66	889	IT2a	f17v	f30r	pch	ok	PARTIAL_PREFIX_COMPATIBLE	1298
67	890	IT2a	f17v	f30r	pch	okc	PARTIAL_PREFIX_COMPATIBLE	1315
68	891	IT2a	f17v	f30r	pch	okch	PARTIAL_PREFIX_COMPATIBLE	1315
69	892	IT2a	f17v	f30r	pch	okche	PARTIAL_PREFIX_COMPATIBLE	1315
70	955	IT2a	f17v	f30r	pcho	o	PARTIAL_PREFIX_COMPATIBLE	436
71	956	IT2a	f17v	f30r	pcho	ok	PARTIAL_PREFIX_COMPATIBLE	441
72	957	IT2a	f17v	f30r	pcho	okc	PARTIAL_PREFIX_COMPATIBLE	446
73	958	IT2a	f17v	f30r	pcho	okch	PARTIAL_PREFIX_COMPATIBLE	446
74	959	IT2a	f17v	f30r	pcho	okche	PARTIAL_PREFIX_COMPATIBLE	446
75	734	IT2a	f17v	f30v	p	c	CONTRADICTED_I_1_PREFIX_PARTITION	0
76	735	IT2a	f17v	f30v	p	ct	PARTIAL_PREFIX_COMPATIBLE	1379
77	736	IT2a	f17v	f30v	p	cth	PARTIAL_PREFIX_COMPATIBLE	1379
78	821	IT2a	f17v	f30v	pc	c	PARTIAL_PREFIX_COMPATIBLE	1282
79	822	IT2a	f17v	f30v	pc	ct	PARTIAL_PREFIX_COMPATIBLE	1282
80	823	IT2a	f17v	f30v	pc	cth	PARTIAL_PREFIX_COMPATIBLE	1282
81	868	IT2a	f17v	f30v	pch	c	PARTIAL_PREFIX_COMPATIBLE	1206
82	869	IT2a	f17v	f30v	pch	ct	PARTIAL_PREFIX_COMPATIBLE	1206
83	870	IT2a	f17v	f30v	pch	cth	PARTIAL_PREFIX_COMPATIBLE	1206
84	740	IT2a	f17v	f32r	p	f	PARTIAL_PREFIX_COMPATIBLE	1340
85	744	IT2a	f17v	f32r	p	fc	PARTIAL_PREFIX_COMPATIBLE	1573
86	745	IT2a	f17v	f32r	p	fch	PARTIAL_PREFIX_COMPATIBLE	1573
87	746	IT2a	f17v	f32r	p	fcho	PARTIAL_PREFIX_COMPATIBLE	1573
88	751	IT2a	f17v	f32v	p	k	PARTIAL_PREFIX_COMPATIBLE	748
89	752	IT2a	f17v	f32v	p	kc	PARTIAL_PREFIX_COMPATIBLE	1656
90	753	IT2a	f17v	f32v	p	kch	PARTIAL_PREFIX_COMPATIBLE	1656
91	754	IT2a	f17v	f32v	p	kche	PARTIAL_PREFIX_COMPATIBLE	1656
92	755	IT2a	f17v	f32v	p	kcheo	PARTIAL_PREFIX_COMPATIBLE	1689
93	784	IT2a	f17v	f33r	p	t	PARTIAL_PREFIX_COMPATIBLE	551
94	784	IT2a	f17v	f33v	p	t	PARTIAL_PREFIX_COMPATIBLE	551
95	785	IT2a	f17v	f33v	p	ta	PARTIAL_PREFIX_COMPATIBLE	1589
96	751	IT2a	f17v	f34v	p	k	PARTIAL_PREFIX_COMPATIBLE	771
97	832	IT2a	f17v	f34v	pc	k	PARTIAL_PREFIX_COMPATIBLE	892
98	879	IT2a	f17v	f34v	pch	k	PARTIAL_PREFIX_COMPATIBLE	832
99	734	IT2a	f17v	f35r	p	c	CONTRADICTED_I_1_PREFIX_PARTITION	0
100	735	IT2a	f17v	f35r	p	ct	PARTIAL_PREFIX_COMPATIBLE	1458
101	736	IT2a	f17v	f35r	p	cth	PARTIAL_PREFIX_COMPATIBLE	1458
102	737	IT2a	f17v	f35r	p	ctho	PARTIAL_PREFIX_COMPATIBLE	1537
103	784	IT2a	f17v	f37r	p	t	PARTIAL_PREFIX_COMPATIBLE	503
104	802	IT2a	f17v	f37r	p	to	PARTIAL_PREFIX_COMPATIBLE	1271
105	850	IT2a	f17v	f37r	pc	t	PARTIAL_PREFIX_COMPATIBLE	778
106	860	IT2a	f17v	f37r	pc	to	PARTIAL_PREFIX_COMPATIBLE	1213
107	897	IT2a	f17v	f37r	pch	t	PARTIAL_PREFIX_COMPATIBLE	778
108	907	IT2a	f17v	f37r	pch	to	PARTIAL_PREFIX_COMPATIBLE	1213
109	963	IT2a	f17v	f37r	pcho	t	CONTRADICTED_IV_20_PREFIX_PARTITION	0
110	964	IT2a	f17v	f37r	pcho	to	PARTIAL_PREFIX_COMPATIBLE	416
111	751	IT2a	f17v	f37v	p	k	PARTIAL_PREFIX_COMPATIBLE	748
112	784	IT2a	f17v	f39r	p	t	PARTIAL_PREFIX_COMPATIBLE	551
113	850	IT2a	f17v	f39r	pc	t	PARTIAL_PREFIX_COMPATIBLE	778
114	897	IT2a	f17v	f39r	pch	t	PARTIAL_PREFIX_COMPATIBLE	778
115	784	IT2a	f17v	f42v	p	t	PARTIAL_PREFIX_COMPATIBLE	551
116	789	IT2a	f17v	f42v	p	tc	PARTIAL_PREFIX_COMPATIBLE	1451
117	790	IT2a	f17v	f42v	p	tch	PARTIAL_PREFIX_COMPATIBLE	1451
118	795	IT2a	f17v	f42v	p	tcho	PARTIAL_PREFIX_COMPATIBLE	1560
119	784	IT2a	f17v	f44r	p	t	PARTIAL_PREFIX_COMPATIBLE	551
120	850	IT2a	f17v	f44r	pc	t	PARTIAL_PREFIX_COMPATIBLE	792
121	897	IT2a	f17v	f44r	pch	t	PARTIAL_PREFIX_COMPATIBLE	792
122	784	IT2a	f17v	f44v	p	t	PARTIAL_PREFIX_COMPATIBLE	551
123	850	IT2a	f17v	f44v	pc	t	PARTIAL_PREFIX_COMPATIBLE	792
124	897	IT2a	f17v	f44v	pch	t	PARTIAL_PREFIX_COMPATIBLE	792
125	963	IT2a	f17v	f44v	pcho	t	PARTIAL_PREFIX_COMPATIBLE	342
126	849	IT2a	f17v	f45r	pc	py	PARTIAL_PREFIX_COMPATIBLE	1283
127	896	IT2a	f17v	f45r	pch	py	PARTIAL_PREFIX_COMPATIBLE	1283
128	962	IT2a	f17v	f45r	pcho	py	PARTIAL_PREFIX_COMPATIBLE	437
129	751	IT2a	f17v	f45v	p	k	PARTIAL_PREFIX_COMPATIBLE	771
130	757	IT2a	f17v	f45v	p	ko	PARTIAL_PREFIX_COMPATIBLE	1415
131	761	IT2a	f17v	f45v	p	kor	PARTIAL_PREFIX_COMPATIBLE	1721
132	832	IT2a	f17v	f45v	pc	k	PARTIAL_PREFIX_COMPATIBLE	818
133	833	IT2a	f17v	f45v	pc	ko	PARTIAL_PREFIX_COMPATIBLE	1181
134	834	IT2a	f17v	f45v	pc	kor	PARTIAL_PREFIX_COMPATIBLE	1316
135	879	IT2a	f17v	f45v	pch	k	PARTIAL_PREFIX_COMPATIBLE	759
136	880	IT2a	f17v	f45v	pch	ko	PARTIAL_PREFIX_COMPATIBLE	1111
137	881	IT2a	f17v	f45v	pch	kor	PARTIAL_PREFIX_COMPATIBLE	1238
138	848	IT2a	f17v	f46v	pc	po	PARTIAL_PREFIX_COMPATIBLE	1128
139	895	IT2a	f17v	f46v	pch	po	PARTIAL_PREFIX_COMPATIBLE	1128
140	961	IT2a	f17v	f46v	pcho	po	PARTIAL_PREFIX_COMPATIBLE	310
141	848	IT2a	f17v	f49r	pc	po	PARTIAL_PREFIX_COMPATIBLE	1111
142	895	IT2a	f17v	f49r	pch	po	PARTIAL_PREFIX_COMPATIBLE	1111
143	961	IT2a	f17v	f49r	pcho	po	PARTIAL_PREFIX_COMPATIBLE	310
144	751	IT2a	f17v	f49v	p	k	PARTIAL_PREFIX_COMPATIBLE	771
145	832	IT2a	f17v	f49v	pc	k	PARTIAL_PREFIX_COMPATIBLE	877
146	879	IT2a	f17v	f49v	pch	k	PARTIAL_PREFIX_COMPATIBLE	818
147	751	IT2a	f17v	f4r	p	k	PARTIAL_PREFIX_COMPATIBLE	771
148	757	IT2a	f17v	f4r	p	ko	PARTIAL_PREFIX_COMPATIBLE	1415
149	784	IT2a	f17v	f50v	p	t	PARTIAL_PREFIX_COMPATIBLE	551
150	789	IT2a	f17v	f50v	p	tc	PARTIAL_PREFIX_COMPATIBLE	1451
151	790	IT2a	f17v	f50v	p	tch	PARTIAL_PREFIX_COMPATIBLE	1451
152	850	IT2a	f17v	f50v	pc	t	PARTIAL_PREFIX_COMPATIBLE	722
153	851	IT2a	f17v	f50v	pc	tc	PARTIAL_PREFIX_COMPATIBLE	1175
154	852	IT2a	f17v	f50v	pc	tch	PARTIAL_PREFIX_COMPATIBLE	1175
155	897	IT2a	f17v	f50v	pch	t	PARTIAL_PREFIX_COMPATIBLE	722
156	898	IT2a	f17v	f50v	pch	tc	PARTIAL_PREFIX_COMPATIBLE	1175
157	899	IT2a	f17v	f50v	pch	tch	PARTIAL_PREFIX_COMPATIBLE	1175
158	784	IT2a	f17v	f52r	p	t	PARTIAL_PREFIX_COMPATIBLE	551
159	850	IT2a	f17v	f52r	pc	t	PARTIAL_PREFIX_COMPATIBLE	792
160	897	IT2a	f17v	f52r	pch	t	PARTIAL_PREFIX_COMPATIBLE	792
161	751	IT2a	f17v	f53r	p	k	PARTIAL_PREFIX_COMPATIBLE	715
162	757	IT2a	f17v	f53r	p	ko	PARTIAL_PREFIX_COMPATIBLE	1339
163	784	IT2a	f17v	f53v	p	t	PARTIAL_PREFIX_COMPATIBLE	533
164	850	IT2a	f17v	f53v	pc	t	PARTIAL_PREFIX_COMPATIBLE	778
165	897	IT2a	f17v	f53v	pch	t	PARTIAL_PREFIX_COMPATIBLE	778
166	848	IT2a	f17v	f55r	pc	po	PARTIAL_PREFIX_COMPATIBLE	1128
167	895	IT2a	f17v	f55r	pch	po	PARTIAL_PREFIX_COMPATIBLE	1128
168	771	IT2a	f17v	f56r	p	o	PARTIAL_PREFIX_COMPATIBLE	1333
169	779	IT2a	f17v	f56r	p	ot	PARTIAL_PREFIX_COMPATIBLE	1538
170	751	IT2a	f17v	f5v	p	k	PARTIAL_PREFIX_COMPATIBLE	771
171	757	IT2a	f17v	f5v	p	ko	PARTIAL_PREFIX_COMPATIBLE	1415
172	771	IT2a	f17v	f66v	p	o	PARTIAL_PREFIX_COMPATIBLE	1360
173	772	IT2a	f17v	f66v	p	ok	PARTIAL_PREFIX_COMPATIBLE	1487
174	776	IT2a	f17v	f66v	p	oke	PARTIAL_PREFIX_COMPATIBLE	1515
175	777	IT2a	f17v	f66v	p	okeo	PARTIAL_PREFIX_COMPATIBLE	1515
176	841	IT2a	f17v	f66v	pc	o	CONTRADICTED_IV_20_PREFIX_PARTITION	0
177	842	IT2a	f17v	f66v	pc	ok	CONTRADICTED_IV_20_PREFIX_PARTITION	0
178	846	IT2a	f17v	f66v	pc	oke	CONTRADICTED_IV_20_PREFIX_PARTITION	0
179	847	IT2a	f17v	f66v	pc	okeo	CONTRADICTED_IV_20_PREFIX_PARTITION	0
180	888	IT2a	f17v	f66v	pch	o	CONTRADICTED_I_1_PREFIX_PARTITION	0
181	889	IT2a	f17v	f66v	pch	ok	CONTRADICTED_IV_20_PREFIX_PARTITION	0
182	893	IT2a	f17v	f66v	pch	oke	CONTRADICTED_IV_20_PREFIX_PARTITION	0
183	894	IT2a	f17v	f66v	pch	okeo	CONTRADICTED_IV_20_PREFIX_PARTITION	0
184	740	IT2a	f17v	f6r	p	f	PARTIAL_PREFIX_COMPATIBLE	1417
185	827	IT2a	f17v	f6r	pc	f	PARTIAL_PREFIX_COMPATIBLE	1248
186	874	IT2a	f17v	f6r	pch	f	PARTIAL_PREFIX_COMPATIBLE	1248
187	953	IT2a	f17v	f6r	pcho	f	PARTIAL_PREFIX_COMPATIBLE	342
188	848	IT2a	f17v	f7v	pc	po	PARTIAL_PREFIX_COMPATIBLE	1111
189	895	IT2a	f17v	f7v	pch	po	PARTIAL_PREFIX_COMPATIBLE	1111
190	848	IT2a	f17v	f87r	pc	po	PARTIAL_PREFIX_COMPATIBLE	1128
191	895	IT2a	f17v	f87r	pch	po	PARTIAL_PREFIX_COMPATIBLE	1128
192	961	IT2a	f17v	f87r	pcho	po	PARTIAL_PREFIX_COMPATIBLE	310
193	734	IT2a	f17v	f8v	p	c	CONTRADICTED_I_1_PREFIX_PARTITION	0
194	735	IT2a	f17v	f8v	p	ct	PARTIAL_PREFIX_COMPATIBLE	1458
195	736	IT2a	f17v	f8v	p	cth	PARTIAL_PREFIX_COMPATIBLE	1458
196	737	IT2a	f17v	f8v	p	ctho	PARTIAL_PREFIX_COMPATIBLE	1537
197	738	IT2a	f17v	f8v	p	cthod	PARTIAL_PREFIX_COMPATIBLE	1567
198	821	IT2a	f17v	f8v	pc	c	PARTIAL_PREFIX_COMPATIBLE	1358
199	822	IT2a	f17v	f8v	pc	ct	PARTIAL_PREFIX_COMPATIBLE	1358
200	823	IT2a	f17v	f8v	pc	cth	PARTIAL_PREFIX_COMPATIBLE	1358
201	824	IT2a	f17v	f8v	pc	ctho	PARTIAL_PREFIX_COMPATIBLE	1375
202	825	IT2a	f17v	f8v	pc	cthod	PARTIAL_PREFIX_COMPATIBLE	1393
203	868	IT2a	f17v	f8v	pch	c	PARTIAL_PREFIX_COMPATIBLE	1282
204	869	IT2a	f17v	f8v	pch	ct	PARTIAL_PREFIX_COMPATIBLE	1282
205	870	IT2a	f17v	f8v	pch	cth	PARTIAL_PREFIX_COMPATIBLE	1282
206	871	IT2a	f17v	f8v	pch	ctho	PARTIAL_PREFIX_COMPATIBLE	1298
207	872	IT2a	f17v	f8v	pch	cthod	PARTIAL_PREFIX_COMPATIBLE	1315
208	751	IT2a	f17v	f93r	p	k	PARTIAL_PREFIX_COMPATIBLE	771
209	757	IT2a	f17v	f93r	p	ko	PARTIAL_PREFIX_COMPATIBLE	1415
210	832	IT2a	f17v	f93r	pc	k	PARTIAL_PREFIX_COMPATIBLE	892
211	833	IT2a	f17v	f93r	pc	ko	PARTIAL_PREFIX_COMPATIBLE	1269
212	879	IT2a	f17v	f93r	pch	k	CONTRADICTED_IV_20_PREFIX_PARTITION	0
213	880	IT2a	f17v	f93r	pch	ko	PARTIAL_PREFIX_COMPATIBLE	1198
214	784	IT2a	f17v	f94r	p	t	PARTIAL_PREFIX_COMPATIBLE	551
215	789	IT2a	f17v	f94r	p	tc	PARTIAL_PREFIX_COMPATIBLE	1373
216	790	IT2a	f17v	f94r	p	tch	PARTIAL_PREFIX_COMPATIBLE	1373
217	850	IT2a	f17v	f94r	pc	t	PARTIAL_PREFIX_COMPATIBLE	792
218	851	IT2a	f17v	f94r	pc	tc	PARTIAL_PREFIX_COMPATIBLE	1175
219	852	IT2a	f17v	f94r	pc	tch	PARTIAL_PREFIX_COMPATIBLE	1175
220	897	IT2a	f17v	f94r	pch	t	PARTIAL_PREFIX_COMPATIBLE	792
221	898	IT2a	f17v	f94r	pch	tc	PARTIAL_PREFIX_COMPATIBLE	1175
222	899	IT2a	f17v	f94r	pch	tch	PARTIAL_PREFIX_COMPATIBLE	1175
223	784	IT2a	f17v	f94v	p	t	PARTIAL_PREFIX_COMPATIBLE	551
224	850	IT2a	f17v	f94v	pc	t	PARTIAL_PREFIX_COMPATIBLE	792
225	897	IT2a	f17v	f94v	pch	t	PARTIAL_PREFIX_COMPATIBLE	792
226	751	IT2a	f17v	f95r1	p	k	PARTIAL_PREFIX_COMPATIBLE	663
227	751	IT2a	f17v	f95r2	p	k	PARTIAL_PREFIX_COMPATIBLE	663
228	832	IT2a	f17v	f95r2	pc	k	PARTIAL_PREFIX_COMPATIBLE	862
229	879	IT2a	f17v	f95r2	pch	k	PARTIAL_PREFIX_COMPATIBLE	804
230	784	IT2a	f17v	f95v1	p	t	PARTIAL_PREFIX_COMPATIBLE	459
231	802	IT2a	f17v	f95v1	p	to	PARTIAL_PREFIX_COMPATIBLE	1175
232	784	IT2a	f17v	f95v2	p	t	PARTIAL_PREFIX_COMPATIBLE	459
233	789	IT2a	f17v	f95v2	p	tc	PARTIAL_PREFIX_COMPATIBLE	1229
234	790	IT2a	f17v	f95v2	p	tch	PARTIAL_PREFIX_COMPATIBLE	1229
235	795	IT2a	f17v	f95v2	p	tcho	PARTIAL_PREFIX_COMPATIBLE	1329
236	784	IT2a	f17v	f96r	p	t	PARTIAL_PREFIX_COMPATIBLE	551
237	802	IT2a	f17v	f96r	p	to	PARTIAL_PREFIX_COMPATIBLE	1346
238	805	IT2a	f17v	f96r	p	tor	PARTIAL_PREFIX_COMPATIBLE	1537
239	850	IT2a	f17v	f96r	pc	t	PARTIAL_PREFIX_COMPATIBLE	778
240	860	IT2a	f17v	f96r	pc	to	PARTIAL_PREFIX_COMPATIBLE	1213
241	861	IT2a	f17v	f96r	pc	tor	PARTIAL_PREFIX_COMPATIBLE	1298
242	897	IT2a	f17v	f96r	pch	t	PARTIAL_PREFIX_COMPATIBLE	778
243	907	IT2a	f17v	f96r	pch	to	PARTIAL_PREFIX_COMPATIBLE	1213
244	908	IT2a	f17v	f96r	pch	tor	PARTIAL_PREFIX_COMPATIBLE	1298
245	963	IT2a	f17v	f96r	pcho	t	PARTIAL_PREFIX_COMPATIBLE	337
246	964	IT2a	f17v	f96r	pcho	to	PARTIAL_PREFIX_COMPATIBLE	416
247	965	IT2a	f17v	f96r	pcho	tor	PARTIAL_PREFIX_COMPATIBLE	441
248	784	IT2a	f17v	f9r	p	t	PARTIAL_PREFIX_COMPATIBLE	503
249	740	IT2a	f17v	f9v	p	f	PARTIAL_PREFIX_COMPATIBLE	1340
250	827	IT2a	f17v	f9v	pc	f	PARTIAL_PREFIX_COMPATIBLE	1231
251	874	IT2a	f17v	f9v	pch	f	PARTIAL_PREFIX_COMPATIBLE	1231
252	953	IT2a	f17v	f9v	pcho	f	PARTIAL_PREFIX_COMPATIBLE	338
253	137	IT2a	f20r	f10r	k	p	PARTIAL_PREFIX_COMPATIBLE	1110
254	142	IT2a	f20r	f10r	k	pc	PARTIAL_PREFIX_COMPATIBLE	3390
255	143	IT2a	f20r	f10r	k	pch	PARTIAL_PREFIX_COMPATIBLE	3390
256	153	IT2a	f20r	f10r	k	pcho	PARTIAL_PREFIX_COMPATIBLE	4855
257	154	IT2a	f20r	f10r	k	pchoc	PARTIAL_PREFIX_COMPATIBLE	5876
258	155	IT2a	f20r	f10r	k	pchoct	PARTIAL_PREFIX_COMPATIBLE	5876
259	156	IT2a	f20r	f10r	k	pchocth	PARTIAL_PREFIX_COMPATIBLE	5876
260	157	IT2a	f20r	f10r	k	pchocthy	PARTIAL_PREFIX_COMPATIBLE	5876
261	137	IT2a	f20r	f10v	k	p	PARTIAL_PREFIX_COMPATIBLE	1110
262	166	IT2a	f20r	f11r	k	t	PARTIAL_PREFIX_COMPATIBLE	3103
263	166	IT2a	f20r	f13r	k	t	PARTIAL_PREFIX_COMPATIBLE	3103
264	181	IT2a	f20r	f13r	k	to	PARTIAL_PREFIX_COMPATIBLE	5137
265	137	IT2a	f20r	f14r	k	p	PARTIAL_PREFIX_COMPATIBLE	1110
266	142	IT2a	f20r	f14r	k	pc	PARTIAL_PREFIX_COMPATIBLE	3390
267	143	IT2a	f20r	f14r	k	pch	PARTIAL_PREFIX_COMPATIBLE	3390
268	153	IT2a	f20r	f14r	k	pcho	PARTIAL_PREFIX_COMPATIBLE	4855
269	137	IT2a	f20r	f14v	k	p	PARTIAL_PREFIX_COMPATIBLE	1110
270	166	IT2a	f20r	f15r	k	t	PARTIAL_PREFIX_COMPATIBLE	3103
271	137	IT2a	f20r	f16r	k	p	PARTIAL_PREFIX_COMPATIBLE	1110
272	137	IT2a	f20r	f16v	k	p	PARTIAL_PREFIX_COMPATIBLE	1110
273	142	IT2a	f20r	f16v	k	pc	PARTIAL_PREFIX_COMPATIBLE	3390
274	143	IT2a	f20r	f16v	k	pch	PARTIAL_PREFIX_COMPATIBLE	3390
