occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v47_gloss_de	v48_gloss_de	v47_scope_state	v48_scope_state	v48_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G671-T0001	f100r	f100r.25	6	6	10	olcheol	P	MEDIAL	P	A	1	WOOD_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ctheol	cheky	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	O_PREP+L_WOOD+CH_DRY+E_MIDDLE+OL_MATERIAL	bis zur Mittelstufe getrockneter Holzdrogenstoff im Ansatz	1	1	1	1	sheor qkeeody chol daiin ctheol olcheol cheky cheol cheockhy okeol	sheor qkeeody chol daiin ctheol olcheol cheky cheol cheockhy okeol	sheor qkeeody chol daiin ctheol olcheol cheky cheol cheockhy okeol	[olcheol:?]	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feuchter Drogenteil; [qkeeody:?]; Trockengut; Stufe III; Krautdrogenstoff der Mittelstufe; Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen; bis zur mittleren Trockenstufe, dann leicht erhitzen; trockener Drogenstoff; trocken angesetztes Arzneikompositum am Gradanfang; Grundansatz bis zur mittleren Heizstufe erwärmt	1	0	0
G671-T0002	f102v1	f102v1.21	2	2	8	ychey	P	MEDIAL	P	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qoeeody	okeody	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	trockne hiervon bis zur Mittelstufe und schließe ab	trockne hiervon bis zur Mittelstufe und schließe ab	Y_REFERENCE+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	mitteltrockene Droge hiervon, abgeschlossen	0	1	1	0	qoeeody ychey okeody deody okody cheodaiin cheody ram	qoeeody ychey okeody deody okody cheo doiin cheody sam	qoeeo y chey okeo y eody okody cheo d iin cheody sam	[ychey:?]	trockne hiervon bis zur Mittelstufe und schließe ab	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qoeeody:?]; trockne hiervon bis zur Mittelstufe und schließe ab; [okeody:?]; [deody:?]; [okody:?]; drei Dosen Trockenansatz auf mittlerer Trockenstufe; getrockneter Ansatz; Wurzel/Wurzeldroge: Maß-/Einheitsform I	1	0	0
G671-T0003	f103r	f103r.14	2	2	13	shekain	P	MEDIAL	S	B	3	MOIST_HEAT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okain	chedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge	bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge	SH_MOIST+E_MIDDLE+K_HOT+AIN_II	zwei Teile bis zur Mittelstufe einweichen und erhitzen	1	1	1	0	okain shekain chedy qokeechy qoky shey lol s aiin chey eekain chcthy qoky	okain shekain chedy qokeechy qoky shey lol s aiin chey eekain chcthy qoky	okain shekain che y qokeechy qoky shey lol s aiin chey chkain chcthy qoky	[shekain:?]	bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß im Zubereitungsrahmen, Grad II; bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge; bis zur mittleren Trockenstufe gebracht; [qokeechy:?]; leicht erhitzt; bis zur mittleren Einweichstufe; Holzstoff; Samen-/Saatgutposten; drei Teile; bis zur mittleren Trockenstufe; [eekain:?]; getrocknete Krautdroge; leicht erhitzt	1	0	0
G671-T0004	f104r	f104r.13	1	1	10	olcheol	P	BOS	S	B	3	WOOD_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	qodain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	O_PREP+L_WOOD+CH_DRY+E_MIDDLE+OL_MATERIAL	bis zur Mittelstufe getrockneter Holzdrogenstoff im Ansatz	0	1	1	0	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	ol cheol qodain chokar okcho lkain okar cheody okeeody qo am chdy	[olcheol:?]	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen; Stufe II; erste heiß getrocknete Ansatzfraktion; [okcho:?]; Holzdroge, heiß auf Stufe II; heiße Drogenfraktion I im Ansatz; getrockneter Ansatz; [okeeody:?]; [qodam:?]; angetrocknet	1	0	0
G671-T0005	f105r	f105r.12	5	5	12	qoeedy	P	MEDIAL	S	B	3	COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qoeeody	kchedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm den vollständig fertiggestellten Ansatz	nimm den vollständig fertiggestellten Ansatz	QO_COMMAND+O_PREP+EE_END+DY_FINISHED	stelle den Ansatz vollständig fertig	1	1	1	0	yaiir yteeo dy qoeeody qoeedy kchedy qotchdy otcheey chey teeor ykedy ry	yaiir yteeody qoeeody qoeedy kchedy qotchdy otcheey chey teeor ykedy ry	aiir yteeody qoeeody qoeedy kchedy qotchdy otchee che teeor yke y ry	[qoeedy:?]	nimm den vollständig fertiggestellten Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[yaiir:?]; kühle hiervon den Ansatz vollständig; [qoeeody:?]; nimm den vollständig fertiggestellten Ansatz; heiß und bis zur mittleren Trockenstufe gebracht; kalt und angetrocknet; kalt-trockener Ansatz am Ende des Grades; bis zur mittleren Trockenstufe; [teeor:?]; erhitze hiervon bis zur Mittelstufe und schließe ab; rohe Wurzel	1	0	0
G671-T0006	f105r	f105r.20	4	4	14	teol	P	MEDIAL	S	B	3	COLD_MATERIAL	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chey	ykair	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Drogenstoff auf mittlerer Kühlstufe	Drogenstoff auf mittlerer Kühlstufe	T_COLD+E_MIDDLE+OL_MATERIAL	Drogenstoff bis zur Mittelstufe abkühlen	1	1	1	0	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	saiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	s aiin chey teol ykair paiir olkaiin olfaiin o ar al airo y al teedar dam	[teol:?]	Drogenstoff auf mittlerer Kühlstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen-/Saatgutposten: drei Teile; bis zur mittleren Trockenstufe; Drogenstoff auf mittlerer Kühlstufe; nimm hiervon die zweite erhitzte Drogenfraktion; Pulver: Teil-/Sortierklasse III; Holzdrogenansatz auf Heizstufe III; [olfaiin:?]; [odar:?]; Rohstoff I; [airody:?]; Rohstoff I; abgemessene kalte Fraktion I, Endstufe; Dosis I	1	0	0
G671-T0007	f105r	f105r.37	1	1	4	otoiir	P	BOS	S	B	3	COLD_FRACTION	LEARNED_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	chedaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	kalter Ansatz, Fraktion III	kalter Ansatz, Fraktion III	LEARNED_OTOIIR_WHOLE	erneut angesetzter Kaltansatz in Zubereitungsform III	0	0	1	0	otoiir chedaiin otair otaly	otoiis chedaiin otair otaly	otoiir chedaiin otair otaly	[otoiir:?]	kalter Ansatz, Fraktion III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	kalter Ansatz, Fraktion III; abgemessene Trockendroge, Dosis III; zweite kalte Drogenfraktion im Ansatz; Rohstoff-I-Ansatz leicht kühlen und abschließen	1	0	0
G671-T0008	f105v	f105v.29	7	7	11	qoeedy	P	MEDIAL	S	B	3	COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	karody	sho	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm den vollständig fertiggestellten Ansatz	nimm den vollständig fertiggestellten Ansatz	QO_COMMAND+O_PREP+EE_END+DY_FINISHED	stelle den Ansatz vollständig fertig	0	0	1	0	tdol tor oaldar aiir okokeedy karody qoeedy sho qopchedy daiin opairam	tdol tor oaldar aiir otokeedy karody qoeedy sho qopchedy daiin opairam	tdol toroaldar aiir okokeedy karodyqoeedy sho qopched daiin opairam	[qoeedy:?]	nimm den vollständig fertiggestellten Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[tdol:?]; kalte Drogenportion; [oaldar:?]; [aiir:?]; [okokeedy:?]; [karody:?]; nimm den vollständig fertiggestellten Ansatz; feuchter Ansatz; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; drei Maße; [opairam:?]	1	0	0
G671-T0009	f106r	f106r.14	4	4	8	dolchedy	P	MEDIAL	S	B	3	MEASURE_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	olcheey	otair	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Drogenstoff abmessen, bis zur Mittelstufe trocknen und fertigstellen	Drogenstoff abmessen, bis zur Mittelstufe trocknen und fertigstellen	D_MEASURE+OL_MATERIAL+CH_DRY+E_MIDDLE+DY_FINISHED	abgemessener, fertig getrockneter Drogenstoff	1	1	1	0	ychol okaiin olcheey dolchedy otair otal chedy okeor	ychol okaiin olcheey dolchedy otais otal chedy okeor	ychol kaiin olcheey dolchedy otair otal chedy okeor	[dolchedy:?]	Drogenstoff abmessen, bis zur Mittelstufe trocknen und fertigstellen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockne hiervon den Drogenstoff; Ansatz auf Heizstufe III; Holzdrogenansatz vollständig trocknen; Drogenstoff abmessen, bis zur Mittelstufe trocknen und fertigstellen; zweite kalte Drogenfraktion im Ansatz; Rohstoff I, leicht gekühlt im Ansatz; bis zur mittleren Trockenstufe gebracht; eine Portion Ansatz bis zur Mittelstufe erhitzen	1	0	0
G671-T0010	f106v	f106v.32	5	5	11	qoeedy	P	MEDIAL	S	B	3	COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	keedy	qofchedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm den vollständig fertiggestellten Ansatz	nimm den vollständig fertiggestellten Ansatz	QO_COMMAND+O_PREP+EE_END+DY_FINISHED	stelle den Ansatz vollständig fertig	1	1	1	0	polos shdair sheky keedy qoeedy qofchedy sair al pchedy ypodaiin saram	tolos shdair sheky keedy qoeedy qofchedy sair al pchedy ypodaiin saram	polos shdair sheky keedy qoeedy qofchedy sair al pchedy ypo aiin sarag	[qoeedy:?]	nimm den vollständig fertiggestellten Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[polos:?]; [shdair:?]; bis zur Mittelstufe einweichen, erhitzen und abschließen; bis zur Heizendstufe gebracht; nimm den vollständig fertiggestellten Ansatz; [qofchedy:?]; Samenfraktion II; Rohstoff I; getrocknetes Pulver; [ypodaiin:?]; [saram:?]	1	0	0
