joint_tuple_id	surface_family	occurrence_count	records	pages	event_ids	word_class	lexical_drawer	apprentice_headword_de	context_expansion_de	context_was_removed	semantic_segmentation	learning_rule_de
9247e38d29c79a0d2fa5	cheeety	1	B3	f83r	E296	LOCAL_EXEMPLAR_SINGLETON	ACTION	Spülung	erste Spülung	YES	cheeety=erste Spülung	Gelernte lokale Handlung in den Operationsslot einsetzen.
0bdc8b6db811b4e67a63	chary	1	B3	f83r	E253	LOCAL_EXEMPLAR_SINGLETON	ACTION	abkühlen	abkühlen	NO	chary=abkühlen	Gelernte lokale Handlung in den Operationsslot einsetzen.
4da0f0f7b5fc7ac20067	ral	1	B1	f81v	E130	LOCAL_EXEMPLAR_SINGLETON	ACTION	abkühlen	abkühlen	NO	ral=abkühlen	Gelernte lokale Handlung in den Operationsslot einsetzen.
75a523fcf039b006f97b	kchal	1	H5	f56r	E093	LOCAL_EXEMPLAR_SINGLETON	ACTION	abseihen	abseihen	NO	KCHAL_STRAIN_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.
61a075bc54793c1c781f	sotodan	1	H5	f56r	E097	LOCAL_EXEMPLAR_SINGLETON	ACTION	anwenden	anwenden	NO	SOTODAN_APPLY_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.
204b04837409088c48f9	oltchy	1	H4	f55v	E070	LOCAL_EXEMPLAR_SINGLETON	ACTION	anwärmen	anwärmen	NO	OLTCHY_WARM_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.
e8a6105b5c3a6220b440	qotchol	1	H1	f10r	E012	LOCAL_EXEMPLAR_SINGLETON	ACTION	anwärmen	anwärmen	NO	QOTCHOL_WARM_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.
62ff059766b21c7de083	otytchol	1	H1	f10r	E007	LOCAL_EXEMPLAR_SINGLETON	ACTION	auffangen	auffangen	NO	OTYTCHOL_COLLECT_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.
893c570f3fa3fce99711	kchol	1	H5	f56r	E079	LOCAL_EXEMPLAR_SINGLETON	ACTION	auflegen	auflegen	NO	KCHOL_LAY_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.
348e81ba084c5acdb32b	shecthedchy	1	B3	f83r	E250	LOCAL_EXEMPLAR_SINGLETON	ACTION	aufstreichen	aufstreichen	NO	SHECTHEDCHY_SPREAD_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.
883a6708116c342cb10b	skar	1	B4	f83r	E360	LOCAL_EXEMPLAR_SINGLETON	ACTION	ausgießen	warm ausgießen	YES	SKAR_WARM_POUR_WHOLE	Gelernte lokale Handlung in den Operationsslot einsetzen.
bdad9f9ea8b80f141496	cfhy	1	H3	f11r	E041	LOCAL_EXEMPLAR_SINGLETON	ACTION	auswringen	auswringen	NO	CFHY_WRING_WHOLE_CARD	Gelernte lokale Handlung in den Operationsslot einsetzen.
