path	sha256	role
experiments/yolo/gdt796_outer_ring_mirror_status_facies_bridge/METHOD.md	739ca3314e306160d62fe864078dde2bafc918d2180d8a300fc56120cabc8a64	method
experiments/yolo/gdt796_outer_ring_mirror_status_facies_bridge/PREREGISTRATION.md	ac3a529929a4efd1d3a211e82789d5b24333b64cf6fe8b3a6d10b586f5ee3df2	scope and decision protocol
experiments/yolo/gdt796_outer_ring_mirror_status_facies_bridge/src/GUARDED_QUERY_SPECS.tsv	1dea997ce0571e01fd73104d8eed0576a8d046ccec0cc5edb282eda79252eb19	guarded exact-locus and page query contracts
experiments/yolo/gdt796_outer_ring_mirror_status_facies_bridge/src/PAGE_SIGN_PHASE_SPECS.tsv	ac7556ca4555f69566672f7ce2ce9a867069ee704d7b21a5c27090ca7a38d1f2	fixed page sign and Taurus phase mappings
experiments/yolo/gdt796_outer_ring_mirror_status_facies_bridge/src/HISTORICAL_SOURCE_REGISTRY.tsv	6c5d34ddaff137e0363d2ab27e1c3165bd641d62eb69f88f44842aa60f8e4de4	historical source and evidence boundaries
experiments/yolo/gdt796_outer_ring_mirror_status_facies_bridge/src/HISTORICAL_FACIES_MATRICES.tsv	579a3030935fcfe6c3010f0df3a6da59930a1c961583504ec7271b6f05175f15	two fixed 12-sign by three-facies ruler matrices
experiments/yolo/gdt796_outer_ring_mirror_status_facies_bridge/src/mirror_analysis.py	c1a1890ebc596dab2873f99177287c852a9a613f1cad040710f15cc860233ce0	independent outer-ten mirror module
experiments/yolo/gdt796_outer_ring_mirror_status_facies_bridge/src/run.py	9b28e241bd968a9a8728d99376720866d4a0d60c02dfe733455d658cbb504074	deterministic guarded builder
experiments/yolo/gdt796_outer_ring_mirror_status_facies_bridge/src/validate.py	bd1cc0de945c571f77b79f782f1cc044563d593a0580c2efd29e2d519325305b	independent validator and two-replay audit
experiments/yolo/gdt795_source_native_family_kluge_transfer/artifacts/GDT795_101_KLUGE_SOURCE_FAMILY_ATLAS.tsv	079208404e6e4cc77c397b1bca4ed9201b6dbae3227836fa7423a4b74948a754	validated 101-locus source-family atlas
experiments/yolo/gdt360_existing_annotation_joint_grounding/artifacts/gdt360_annotation_inventory.tsv	3d5a129635d3b1b9714928f8cd21b94e2cdb170e836344327fa4ba837c2bbe4d	mixed visual inventory accessed only through exact-locus guard
experiments/semantic_assumptions/results/public_zodiac_nymph_overview.tsv	ee6837b3f32c90ab32ba832f2bb0dd089b1c4f49bbff474913f576be6caeedd9	five guarded page sign and aggregate figure rows
