block_id	page	locus	edition	target_index	source_group_id	rule	neighbor_index	neighbor_raw	neighbor_type	status	target_left_separator	target_right_separator	paragraph_start	paragraph_end
f75r.32--f75r.46	f75r	f75r.33	ZL3b	5	ZL3b|f75r.33|G006	RIGHT_NOMINAL	6	qokain	NOMINAL	TYPE_COMPATIBLE_ONLY	DEFINITE_SPACE	DEFINITE_SPACE	0	0
f75r.32--f75r.46	f75r	f75r.33	ZL3b	5	ZL3b|f75r.33|G006	LEFT_NOMINAL	4	l	UNKNOWN	UNRESOLVED	DEFINITE_SPACE	DEFINITE_SPACE	0	0
f75r.32--f75r.46	f75r	f75r.33	IT2a	3	IT2a|f75r.33|G004	RIGHT_NOMINAL	4	qokain	NOMINAL	TYPE_COMPATIBLE_ONLY	DEFINITE_SPACE	DEFINITE_SPACE	0	0
f75r.32--f75r.46	f75r	f75r.33	IT2a	3	IT2a|f75r.33|G004	LEFT_NOMINAL	2	qol	NOMINAL_PRONOUN	TYPE_COMPATIBLE_ONLY	DEFINITE_SPACE	DEFINITE_SPACE	0	0
f75r.32--f75r.46	f75r	f75r.46	ZL3b	7	ZL3b|f75r.46|G008	RIGHT_NOMINAL	8	ol[o:a]r	UNKNOWN	UNRESOLVED	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	0	1
f75r.32--f75r.46	f75r	f75r.46	ZL3b	7	ZL3b|f75r.46|G008	LEFT_NOMINAL	6	otol	UNKNOWN	UNRESOLVED	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	0	1
f75r.32--f75r.46	f75r	f75r.46	IT2a	7	IT2a|f75r.46|G008	RIGHT_NOMINAL	8	olor	UNKNOWN	UNRESOLVED	DEFINITE_SPACE	DEFINITE_SPACE	0	1
f75r.32--f75r.46	f75r	f75r.46	IT2a	7	IT2a|f75r.46|G008	LEFT_NOMINAL	6	otol	UNKNOWN	UNRESOLVED	DEFINITE_SPACE	DEFINITE_SPACE	0	1
f76r.51--f76r.56	f76r	f76r.51	ZL3b	8	ZL3b|f76r.51|G009	RIGHT_NOMINAL	9	qopchedy	UNKNOWN	UNRESOLVED	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	1	0
f76r.51--f76r.56	f76r	f76r.51	ZL3b	8	ZL3b|f76r.51|G009	LEFT_NOMINAL	7	dar	UNKNOWN	UNRESOLVED	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	1	0
f76r.51--f76r.56	f76r	f76r.51	IT2a	8	IT2a|f76r.51|G009	RIGHT_NOMINAL	9	qopchedy	UNKNOWN	UNRESOLVED	DEFINITE_SPACE	DEFINITE_SPACE	1	0
f76r.51--f76r.56	f76r	f76r.51	IT2a	8	IT2a|f76r.51|G009	LEFT_NOMINAL	7	dar	UNKNOWN	UNRESOLVED	DEFINITE_SPACE	DEFINITE_SPACE	1	0
f76r.51--f76r.56	f76r	f76r.51	RF1b	8	RF1b|f76r.51|G009	RIGHT_NOMINAL	9	qopched@222;	UNKNOWN	UNRESOLVED	DEFINITE_SPACE	DEFINITE_SPACE	0	0
f76r.51--f76r.56	f76r	f76r.51	RF1b	8	RF1b|f76r.51|G009	LEFT_NOMINAL	7	dar	UNKNOWN	UNRESOLVED	DEFINITE_SPACE	DEFINITE_SPACE	0	0
