introduced_round	enabled_by_surface	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
1	al	35	8199100	0	f111r	f111r.47	S	B	3	9	8	0	0	4	1	0.888889	5	5	1	0	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy	feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades | feucht am Ende des Grades | kalt am Ende des Grades, abgeschlossen | [qeear:?] | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	5	qeear	5	qeear	qoteedy	al	Fraktion	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	feucht am Ende des Grades, abgeschlossen; heiß am Ende des Grades; feucht am Ende des Grades; kalt am Ende des Grades, abgeschlossen; Fraktion; Rohstoffklasse I; trocken in der Mitte des Grades, abgeschlossen; heißer Ansatz am Ende des Grades; trocken in der Mitte des Grades, abgeschlossen
1	al	86	5299400	0	f112r	f112r.14	S	B	3	6	5	1	0	1	1	0.833333	4	5	1	0	soarar al chey otaiin okeedy qokeey	[soarar:?] | Rohstoffklasse I | trocken in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades	OPEN | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	soarar	1	soarar	<BOS>	al	Samendroge: Fraktion, Zubereitung/Ansatz	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Samendroge: Fraktion, Zubereitung/Ansatz; Rohstoffklasse I; trocken in der Mitte des Grades; kalt im Zubereitungsrahmen, Grad III; heißer Ansatz am Ende des Grades, abgeschlossen; heiß am Ende des Grades
1	al	36	8199100	0	f114r	f114r.38	S	B	3	9	8	1	0	5	1	0.888889	4	4	1	0	qoeedy qokchedy cheey raiin ar ain aiin al chol	[qoeedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken am Ende des Grades | Wurzel, Typ/Charge III | Drogenfraktion I | Menge-/Klassenwert II | Menge III | Rohstoffklasse I | trocken; nominal trockenes Gut/Material	OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | V13:VALUE_MINIM_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE | V13:DRY_OL_FORM	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED	1	qoeedy	1	qoeedy	<BOS>	qokchedy	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	fertig aufbereitete Form; heiß und trocken in der Mitte des Grades, abgeschlossen; trocken am Ende des Grades; Wurzel, Typ/Charge III; Drogenfraktion I; Menge-/Klassenwert II; Menge III; Rohstoffklasse I; trocken; nominal trockenes Gut/Material
1	al	148	3309600	1	f33v	f33v.11	H	B	2	4	3	0	0	0	1	0.750000	4	4	1	1	tar al keey oram	kalte Drogenfraktion I | Rohstoffklasse I | heiß am Ende des Grades | [oram:?]	GDT654:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	4	oram	4	oram	keey	<EOS>	Portion/Zutat, Zubereitung/Ansatz, Mengenklasse; nur zeilenfinal zusätzlich Abschluss	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalte Drogenfraktion I; Rohstoffklasse I; heiß am Ende des Grades; Portion/Zutat, Zubereitung/Ansatz, Mengenklasse; nur zeilenfinal zusätzlich Abschluss
1	al	76	6109300	1	f76v	f76v.9	B	B	2	7	6	0	0	0	1	0.857143	7	7	1	1	sheor chey ral cheey r al cheedy	feuchter Drogenteil | trocken in der Mitte des Grades | Wurzelrohstoff I | trocken am Ende des Grades | [r:?] | Rohstoffklasse I | trocken am Ende des Grades, abgeschlossen	GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | OPEN | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	r	5	r	cheey	al	r: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	feuchter Drogenteil; trocken in der Mitte des Grades; Wurzelrohstoff I; trocken am Ende des Grades; r: ungeklärt; Rohstoffklasse I; trocken am Ende des Grades, abgeschlossen
1	al	61	7099200	0	f77r	f77r.42	B	B	2	8	7	0	0	2	1	0.875000	5	5	1	0	qokeedy qotedy qokeedy qokeedy qokeey s aiin al	heiß am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | [s:?] | Menge III | Rohstoffklasse I	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	6	s	6	s	qokeey	aiin	s: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	heiß am Ende des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades; s: ungeklärt; Menge III; Rohstoffklasse I
1	al	8	10298900	0	f80v	f80v.28	B	B	2	11	10	1	1	1	1	0.909091	10	10	1	0	olcheol qokain or al chain qokain ol kaiin okeedy qokey ly	[olcheol:?] | heiß, Grad II | Drogenportion | Rohstoffklasse I | trocken, Grad II | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | rohes Drogenholz	OPEN | V13:TARGET_SURFACE_DEFAULT | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT655:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	olcheol	1	olcheol	<BOS>	qokain	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Material/Zubereitungsstoff, Zubereitung/Ansatz; heiß, Grad II; Drogenportion; Rohstoffklasse I; trocken, Grad II; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad III; heißer Ansatz am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades; rohes Drogenholz
1	al	73	6199300	0	f82v	f82v.32	B	B	2	7	6	0	0	3	1	0.857143	3	4	1	0	sar al loraiin chey qokain o roiiin	Samenfraktion I | Rohstoffklasse I | Holzportion III | trocken in der Mitte des Grades | heiß, Grad II | [o:?] | Wurzeldroge: Formklasse IV	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT655:NEW_EXACT_WHOLE | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT637:ATTESTED_LADDER_CELL	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	6	o	6	o	qokain	roiiin	Zubereitung/Ansatz	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Samenfraktion I; Rohstoffklasse I; Holzportion III; trocken in der Mitte des Grades; heiß, Grad II; Zubereitung/Ansatz; Wurzeldroge: Formklasse IV
1	al	12	9309000	1	f83v	f83v.16	B	B	2	10	9	1	0	0	1	0.900000	10	10	1	1	daiin qokal sheckhey qokeey chal qokeey qokaiin chedy sar al	Grad-/Maßwert III | heiße Substanz | feuchtes Arzneikompositum in der Gradmitte | heiß am Ende des Grades | [chal:?] | heiß am Ende des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I | Rohstoffklasse I	V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT655:NEW_EXACT_WHOLE	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	chal	5	chal	qokeey	qokeey	trocken, Rohstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; heiße Substanz; feuchtes Arzneikompositum in der Gradmitte; heiß am Ende des Grades; trocken, Rohstoff; heiß am Ende des Grades; heiß, Grad III; trocken in der Mitte des Grades, abgeschlossen; Samenfraktion I; Rohstoffklasse I
1	al	13	9309000	1	f86v6	f86v6.42	T	B	2	10	9	1	0	0	1	0.900000	10	10	1	1	otaiin qokain otal otal lt al lkar chdy qotol qokain	kalt im Zubereitungsrahmen, Grad III | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | Ansatz aus kaltem Rohstoff, Form I | [lt:?] | Rohstoffklasse I | heiße Holzfraktion I | trocken am Anfang des Grades, abgeschlossen | kaltes Material | heiß, Grad II	V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT644:ROUND_01 | GDT644:ROUND_01 | OPEN | GDT655:NEW_EXACT_WHOLE | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	lt	5	lt	otal	al	Drogenholz: kalt	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalt im Zubereitungsrahmen, Grad III; heiß, Grad II; Ansatz aus kaltem Rohstoff, Form I; Ansatz aus kaltem Rohstoff, Form I; Drogenholz: kalt; Rohstoffklasse I; heiße Holzfraktion I; trocken am Anfang des Grades, abgeschlossen; kaltes Material; heiß, Grad II
