edge_id	panel_id	physical_folio	page	relation_type	relation_instance	source_node	target_node	source_locus	target_locus	edition	representation	status	source_length	target_length	source_sequence_json	target_sequence_json	minimum_edit_cost	optimal_alignment_count	canonical_primitive_program_json	canonical_dsl_program_json	canonical_dsl_text	abstract_atom_counts_json	description_length_bits
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	ZL3b	surface	EXACT_PROGRAM	4	4	"[""o"",""k"",""a"",""l""]"	"[""y"",""k"",""e"",""y""]"	9	1	"[{""op"":""SUBSTITUTE"",""source"":""o"",""source_index"":1,""target"":""y"",""target_index"":1},{""op"":""KEEP"",""source"":""k"",""source_index"":2,""target"":""k"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""a"",""source_index"":3,""target"":""e"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""l"",""source_index"":4,""target"":""y"",""target_index"":4}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""o""],""target"":[""y""]},{""op"":""KEEP_CORE"",""source"":[""k""],""target"":[""k""]},{""op"":""REPLACE_SUFFIX"",""source"":[""a"",""l""],""target"":[""e"",""y""]}]"	REPLACE_PREFIX(src=o;dst=y) -> KEEP_CORE(src=k;dst=k) -> REPLACE_SUFFIX(src=a,l;dst=e,y)	"{""KEEP_CORE|CORE|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	42
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	IT2a	surface	EXACT_PROGRAM	4	4	"[""o"",""k"",""a"",""l""]"	"[""y"",""k"",""e"",""y""]"	9	1	"[{""op"":""SUBSTITUTE"",""source"":""o"",""source_index"":1,""target"":""y"",""target_index"":1},{""op"":""KEEP"",""source"":""k"",""source_index"":2,""target"":""k"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""a"",""source_index"":3,""target"":""e"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""l"",""source_index"":4,""target"":""y"",""target_index"":4}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""o""],""target"":[""y""]},{""op"":""KEEP_CORE"",""source"":[""k""],""target"":[""k""]},{""op"":""REPLACE_SUFFIX"",""source"":[""a"",""l""],""target"":[""e"",""y""]}]"	REPLACE_PREFIX(src=o;dst=y) -> KEEP_CORE(src=k;dst=k) -> REPLACE_SUFFIX(src=a,l;dst=e,y)	"{""KEEP_CORE|CORE|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	42
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	RF1b	surface	EXACT_PROGRAM	4	4	"[""o"",""k"",""a"",""l""]"	"[""y"",""k"",""e"",""y""]"	9	1	"[{""op"":""SUBSTITUTE"",""source"":""o"",""source_index"":1,""target"":""y"",""target_index"":1},{""op"":""KEEP"",""source"":""k"",""source_index"":2,""target"":""k"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""a"",""source_index"":3,""target"":""e"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""l"",""source_index"":4,""target"":""y"",""target_index"":4}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""o""],""target"":[""y""]},{""op"":""KEEP_CORE"",""source"":[""k""],""target"":[""k""]},{""op"":""REPLACE_SUFFIX"",""source"":[""a"",""l""],""target"":[""e"",""y""]}]"	REPLACE_PREFIX(src=o;dst=y) -> KEEP_CORE(src=k;dst=k) -> REPLACE_SUFFIX(src=a,l;dst=e,y)	"{""KEEP_CORE|CORE|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	42
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	ZL3b	surface	EXACT_PROGRAM	18	16	"[""y"",""t"",""o"",""e"",""o"",""p"",""c"",""h"",""e"",""y"",""WB"",""c"",""h"",""e"",""k"",""o"",""d"",""y""]"	"[""s"",""o"",""s"",""h"",""o"",""WB"",""c"",""h"",""o"",""s"",""WB"",""o"",""c"",""k"",""h"",""y""]"	30	8	"[{""op"":""DELETE"",""source"":""y"",""source_index"":1,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""t"",""source_index"":2,""target"":""s"",""target_index"":1},{""op"":""KEEP"",""source"":""o"",""source_index"":3,""target"":""o"",""target_index"":2},{""op"":""INSERT"",""source_index"":null,""target"":""s"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""e"",""source_index"":4,""target"":""h"",""target_index"":4},{""op"":""KEEP"",""source"":""o"",""source_index"":5,""target"":""o"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""p"",""source_index"":6,""target"":""WB"",""target_index"":6},{""op"":""KEEP"",""source"":""c"",""source_index"":7,""target"":""c"",""target_index"":7},{""op"":""KEEP"",""source"":""h"",""source_index"":8,""target"":""h"",""target_index"":8},{""op"":""SUBSTITUTE"",""source"":""e"",""source_index"":9,""target"":""o"",""target_index"":9},{""op"":""SUBSTITUTE"",""source"":""y"",""source_index"":10,""target"":""s"",""target_index"":10},{""op"":""KEEP"",""source"":""WB"",""source_index"":11,""target"":""WB"",""target_index"":11},{""op"":""INSERT"",""source_index"":null,""target"":""o"",""target_index"":12},{""op"":""KEEP"",""source"":""c"",""source_index"":12,""target"":""c"",""target_index"":13},{""op"":""DELETE"",""source"":""h"",""source_index"":13,""target_index"":null},{""op"":""DELETE"",""source"":""e"",""source_index"":14,""target_index"":null},{""op"":""KEEP"",""source"":""k"",""source_index"":15,""target"":""k"",""target_index"":14},{""op"":""DELETE"",""source"":""o"",""source_index"":16,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""d"",""source_index"":17,""target"":""h"",""target_index"":15},{""op"":""KEEP"",""source"":""y"",""source_index"":18,""target"":""y"",""target_index"":16}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""y"",""t""],""target"":[""s""]},{""op"":""KEEP_CORE"",""source"":[""o""],""target"":[""o""]},{""op"":""INSERT"",""source"":[],""target"":[""s""]},{""op"":""SUBSTITUTE"",""source"":[""e""],""target"":[""h""]},{""op"":""KEEP_CORE"",""source"":[""o""],""target"":[""o""]},{""op"":""SUBSTITUTE"",""source"":[""p""],""target"":[""WB""]},{""op"":""KEEP_CORE"",""source"":[""c"",""h""],""target"":[""c"",""h""]},{""op"":""SUBSTITUTE"",""source"":[""e""],""target"":[""o""]},{""op"":""SUBSTITUTE"",""source"":[""y""],""target"":[""s""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""INSERT"",""source"":[],""target"":[""o""]},{""op"":""KEEP_CORE"",""source"":[""c""],""target"":[""c""]},{""op"":""DELETE"",""source"":[""h""],""target"":[]},{""op"":""DELETE"",""source"":[""e""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""k""],""target"":[""k""]},{""op"":""DELETE"",""source"":[""o""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""d""],""target"":[""h""]},{""op"":""KEEP_CORE"",""source"":[""y""],""target"":[""y""]}]"	REPLACE_PREFIX(src=y,t;dst=s) -> KEEP_CORE(src=o;dst=o) -> INSERT(dst=s) -> SUBSTITUTE(src=e;dst=h) -> KEEP_CORE(src=o;dst=o) -> SUBSTITUTE(src=p;dst=WB) -> KEEP_CORE(src=c,h;dst=c,h) -> SUBSTITUTE(src=e;dst=o) -> SUBSTITUTE(src=y;dst=s) -> KEEP_CORE(src=WB;dst=WB) -> INSERT(dst=o) -> KEEP_CORE(src=c;dst=c) -> DELETE(src=h) -> DELETE(src=e) -> KEEP_CORE(src=k;dst=k) -> DELETE(src=o) -> SUBSTITUTE(src=d;dst=h) -> KEEP_CORE(src=y;dst=y)	"{""DELETE|CORE|NONE"":3,""INSERT|CORE|ANY_LITERAL"":2,""KEEP_CORE|CORE|ANY_LITERAL"":6,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":5}"	169
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	IT2a	surface	EXACT_PROGRAM	18	16	"[""y"",""t"",""o"",""e"",""o"",""p"",""c"",""h"",""e"",""y"",""WB"",""c"",""h"",""e"",""k"",""o"",""d"",""y""]"	"[""s"",""o"",""s"",""h"",""e"",""WB"",""c"",""h"",""o"",""s"",""WB"",""o"",""c"",""k"",""h"",""y""]"	31	152	"[{""op"":""DELETE"",""source"":""y"",""source_index"":1,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""t"",""source_index"":2,""target"":""s"",""target_index"":1},{""op"":""KEEP"",""source"":""o"",""source_index"":3,""target"":""o"",""target_index"":2},{""op"":""INSERT"",""source_index"":null,""target"":""s"",""target_index"":3},{""op"":""INSERT"",""source_index"":null,""target"":""h"",""target_index"":4},{""op"":""KEEP"",""source"":""e"",""source_index"":4,""target"":""e"",""target_index"":5},{""op"":""DELETE"",""source"":""o"",""source_index"":5,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""p"",""source_index"":6,""target"":""WB"",""target_index"":6},{""op"":""KEEP"",""source"":""c"",""source_index"":7,""target"":""c"",""target_index"":7},{""op"":""KEEP"",""source"":""h"",""source_index"":8,""target"":""h"",""target_index"":8},{""op"":""SUBSTITUTE"",""source"":""e"",""source_index"":9,""target"":""o"",""target_index"":9},{""op"":""SUBSTITUTE"",""source"":""y"",""source_index"":10,""target"":""s"",""target_index"":10},{""op"":""KEEP"",""source"":""WB"",""source_index"":11,""target"":""WB"",""target_index"":11},{""op"":""INSERT"",""source_index"":null,""target"":""o"",""target_index"":12},{""op"":""KEEP"",""source"":""c"",""source_index"":12,""target"":""c"",""target_index"":13},{""op"":""DELETE"",""source"":""h"",""source_index"":13,""target_index"":null},{""op"":""DELETE"",""source"":""e"",""source_index"":14,""target_index"":null},{""op"":""KEEP"",""source"":""k"",""source_index"":15,""target"":""k"",""target_index"":14},{""op"":""DELETE"",""source"":""o"",""source_index"":16,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""d"",""source_index"":17,""target"":""h"",""target_index"":15},{""op"":""KEEP"",""source"":""y"",""source_index"":18,""target"":""y"",""target_index"":16}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""y"",""t""],""target"":[""s""]},{""op"":""KEEP_CORE"",""source"":[""o""],""target"":[""o""]},{""op"":""INSERT"",""source"":[],""target"":[""s""]},{""op"":""INSERT"",""source"":[],""target"":[""h""]},{""op"":""KEEP_CORE"",""source"":[""e""],""target"":[""e""]},{""op"":""DELETE"",""source"":[""o""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""p""],""target"":[""WB""]},{""op"":""KEEP_CORE"",""source"":[""c"",""h""],""target"":[""c"",""h""]},{""op"":""SUBSTITUTE"",""source"":[""e""],""target"":[""o""]},{""op"":""SUBSTITUTE"",""source"":[""y""],""target"":[""s""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""INSERT"",""source"":[],""target"":[""o""]},{""op"":""KEEP_CORE"",""source"":[""c""],""target"":[""c""]},{""op"":""DELETE"",""source"":[""h""],""target"":[]},{""op"":""DELETE"",""source"":[""e""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""k""],""target"":[""k""]},{""op"":""DELETE"",""source"":[""o""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""d""],""target"":[""h""]},{""op"":""KEEP_CORE"",""source"":[""y""],""target"":[""y""]}]"	REPLACE_PREFIX(src=y,t;dst=s) -> KEEP_CORE(src=o;dst=o) -> INSERT(dst=s) -> INSERT(dst=h) -> KEEP_CORE(src=e;dst=e) -> DELETE(src=o) -> SUBSTITUTE(src=p;dst=WB) -> KEEP_CORE(src=c,h;dst=c,h) -> SUBSTITUTE(src=e;dst=o) -> SUBSTITUTE(src=y;dst=s) -> KEEP_CORE(src=WB;dst=WB) -> INSERT(dst=o) -> KEEP_CORE(src=c;dst=c) -> DELETE(src=h) -> DELETE(src=e) -> KEEP_CORE(src=k;dst=k) -> DELETE(src=o) -> SUBSTITUTE(src=d;dst=h) -> KEEP_CORE(src=y;dst=y)	"{""DELETE|CORE|NONE"":4,""INSERT|CORE|ANY_LITERAL"":3,""KEEP_CORE|CORE|ANY_LITERAL"":6,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":4}"	176
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	RF1b	surface	EXACT_PROGRAM	18	16	"[""y"",""t"",""o"",""e"",""o"",""p"",""c"",""h"",""e"",""y"",""WB"",""c"",""h"",""e"",""k"",""o"",""d"",""y""]"	"[""s"",""o"",""s"",""h"",""o"",""WB"",""c"",""h"",""o"",""s"",""WB"",""o"",""c"",""k"",""h"",""y""]"	30	8	"[{""op"":""DELETE"",""source"":""y"",""source_index"":1,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""t"",""source_index"":2,""target"":""s"",""target_index"":1},{""op"":""KEEP"",""source"":""o"",""source_index"":3,""target"":""o"",""target_index"":2},{""op"":""INSERT"",""source_index"":null,""target"":""s"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""e"",""source_index"":4,""target"":""h"",""target_index"":4},{""op"":""KEEP"",""source"":""o"",""source_index"":5,""target"":""o"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""p"",""source_index"":6,""target"":""WB"",""target_index"":6},{""op"":""KEEP"",""source"":""c"",""source_index"":7,""target"":""c"",""target_index"":7},{""op"":""KEEP"",""source"":""h"",""source_index"":8,""target"":""h"",""target_index"":8},{""op"":""SUBSTITUTE"",""source"":""e"",""source_index"":9,""target"":""o"",""target_index"":9},{""op"":""SUBSTITUTE"",""source"":""y"",""source_index"":10,""target"":""s"",""target_index"":10},{""op"":""KEEP"",""source"":""WB"",""source_index"":11,""target"":""WB"",""target_index"":11},{""op"":""INSERT"",""source_index"":null,""target"":""o"",""target_index"":12},{""op"":""KEEP"",""source"":""c"",""source_index"":12,""target"":""c"",""target_index"":13},{""op"":""DELETE"",""source"":""h"",""source_index"":13,""target_index"":null},{""op"":""DELETE"",""source"":""e"",""source_index"":14,""target_index"":null},{""op"":""KEEP"",""source"":""k"",""source_index"":15,""target"":""k"",""target_index"":14},{""op"":""DELETE"",""source"":""o"",""source_index"":16,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""d"",""source_index"":17,""target"":""h"",""target_index"":15},{""op"":""KEEP"",""source"":""y"",""source_index"":18,""target"":""y"",""target_index"":16}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""y"",""t""],""target"":[""s""]},{""op"":""KEEP_CORE"",""source"":[""o""],""target"":[""o""]},{""op"":""INSERT"",""source"":[],""target"":[""s""]},{""op"":""SUBSTITUTE"",""source"":[""e""],""target"":[""h""]},{""op"":""KEEP_CORE"",""source"":[""o""],""target"":[""o""]},{""op"":""SUBSTITUTE"",""source"":[""p""],""target"":[""WB""]},{""op"":""KEEP_CORE"",""source"":[""c"",""h""],""target"":[""c"",""h""]},{""op"":""SUBSTITUTE"",""source"":[""e""],""target"":[""o""]},{""op"":""SUBSTITUTE"",""source"":[""y""],""target"":[""s""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""INSERT"",""source"":[],""target"":[""o""]},{""op"":""KEEP_CORE"",""source"":[""c""],""target"":[""c""]},{""op"":""DELETE"",""source"":[""h""],""target"":[]},{""op"":""DELETE"",""source"":[""e""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""k""],""target"":[""k""]},{""op"":""DELETE"",""source"":[""o""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""d""],""target"":[""h""]},{""op"":""KEEP_CORE"",""source"":[""y""],""target"":[""y""]}]"	REPLACE_PREFIX(src=y,t;dst=s) -> KEEP_CORE(src=o;dst=o) -> INSERT(dst=s) -> SUBSTITUTE(src=e;dst=h) -> KEEP_CORE(src=o;dst=o) -> SUBSTITUTE(src=p;dst=WB) -> KEEP_CORE(src=c,h;dst=c,h) -> SUBSTITUTE(src=e;dst=o) -> SUBSTITUTE(src=y;dst=s) -> KEEP_CORE(src=WB;dst=WB) -> INSERT(dst=o) -> KEEP_CORE(src=c;dst=c) -> DELETE(src=h) -> DELETE(src=e) -> KEEP_CORE(src=k;dst=k) -> DELETE(src=o) -> SUBSTITUTE(src=d;dst=h) -> KEEP_CORE(src=y;dst=y)	"{""DELETE|CORE|NONE"":3,""INSERT|CORE|ANY_LITERAL"":2,""KEEP_CORE|CORE|ANY_LITERAL"":6,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":5}"	169
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	ZL3b	surface	EXACT_PROGRAM	7	7	"[""s"",""h"",""e"",""o"",""e"",""k"",""y""]"	"[""o"",""t"",""e"",""o"",""d"",""a"",""r""]"	15	1	"[{""op"":""SUBSTITUTE"",""source"":""s"",""source_index"":1,""target"":""o"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""h"",""source_index"":2,""target"":""t"",""target_index"":2},{""op"":""KEEP"",""source"":""e"",""source_index"":3,""target"":""e"",""target_index"":3},{""op"":""KEEP"",""source"":""o"",""source_index"":4,""target"":""o"",""target_index"":4},{""op"":""SUBSTITUTE"",""source"":""e"",""source_index"":5,""target"":""d"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""k"",""source_index"":6,""target"":""a"",""target_index"":6},{""op"":""SUBSTITUTE"",""source"":""y"",""source_index"":7,""target"":""r"",""target_index"":7}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""s"",""h""],""target"":[""o"",""t""]},{""op"":""KEEP_CORE"",""source"":[""e"",""o""],""target"":[""e"",""o""]},{""op"":""REPLACE_SUFFIX"",""source"":[""e"",""k"",""y""],""target"":[""d"",""a"",""r""]}]"	REPLACE_PREFIX(src=s,h;dst=o,t) -> KEEP_CORE(src=e,o;dst=e,o) -> REPLACE_SUFFIX(src=e,k,y;dst=d,a,r)	"{""KEEP_CORE|CORE|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	56
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	IT2a	surface	EXACT_PROGRAM	7	7	"[""s"",""h"",""e"",""o"",""e"",""k"",""y""]"	"[""o"",""t"",""e"",""o"",""d"",""a"",""r""]"	15	1	"[{""op"":""SUBSTITUTE"",""source"":""s"",""source_index"":1,""target"":""o"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""h"",""source_index"":2,""target"":""t"",""target_index"":2},{""op"":""KEEP"",""source"":""e"",""source_index"":3,""target"":""e"",""target_index"":3},{""op"":""KEEP"",""source"":""o"",""source_index"":4,""target"":""o"",""target_index"":4},{""op"":""SUBSTITUTE"",""source"":""e"",""source_index"":5,""target"":""d"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""k"",""source_index"":6,""target"":""a"",""target_index"":6},{""op"":""SUBSTITUTE"",""source"":""y"",""source_index"":7,""target"":""r"",""target_index"":7}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""s"",""h""],""target"":[""o"",""t""]},{""op"":""KEEP_CORE"",""source"":[""e"",""o""],""target"":[""e"",""o""]},{""op"":""REPLACE_SUFFIX"",""source"":[""e"",""k"",""y""],""target"":[""d"",""a"",""r""]}]"	REPLACE_PREFIX(src=s,h;dst=o,t) -> KEEP_CORE(src=e,o;dst=e,o) -> REPLACE_SUFFIX(src=e,k,y;dst=d,a,r)	"{""KEEP_CORE|CORE|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	56
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	RF1b	surface	EXACT_PROGRAM	5	7	"[""e"",""o"",""e"",""k"",""y""]"	"[""o"",""t"",""e"",""o"",""d"",""a"",""r""]"	13	1	"[{""op"":""INSERT"",""source_index"":null,""target"":""o"",""target_index"":1},{""op"":""INSERT"",""source_index"":null,""target"":""t"",""target_index"":2},{""op"":""KEEP"",""source"":""e"",""source_index"":1,""target"":""e"",""target_index"":3},{""op"":""KEEP"",""source"":""o"",""source_index"":2,""target"":""o"",""target_index"":4},{""op"":""SUBSTITUTE"",""source"":""e"",""source_index"":3,""target"":""d"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""k"",""source_index"":4,""target"":""a"",""target_index"":6},{""op"":""SUBSTITUTE"",""source"":""y"",""source_index"":5,""target"":""r"",""target_index"":7}]"	"[{""op"":""ADD_PREFIX"",""source"":[],""target"":[""o"",""t""]},{""op"":""KEEP_CORE"",""source"":[""e"",""o""],""target"":[""e"",""o""]},{""op"":""REPLACE_SUFFIX"",""source"":[""e"",""k"",""y""],""target"":[""d"",""a"",""r""]}]"	ADD_PREFIX(dst=o,t) -> KEEP_CORE(src=e,o;dst=e,o) -> REPLACE_SUFFIX(src=e,k,y;dst=d,a,r)	"{""ADD_PREFIX|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	53
RTAE012C8C933719F94C	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E003	SCARR045|f73v|S2:S003	SCARR045|f73v|S2:S004	f73v.26	f73v.27	ZL3b	surface	EXACT_PROGRAM	3	4	"[""o"",""i"",""a""]"	"[""o"",""k"",""a"",""l""]"	5	1	"[{""op"":""KEEP"",""source"":""o"",""source_index"":1,""target"":""o"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""i"",""source_index"":2,""target"":""k"",""target_index"":2},{""op"":""KEEP"",""source"":""a"",""source_index"":3,""target"":""a"",""target_index"":3},{""op"":""INSERT"",""source_index"":null,""target"":""l"",""target_index"":4}]"	"[{""op"":""KEEP_CORE"",""source"":[""o""],""target"":[""o""]},{""op"":""SUBSTITUTE"",""source"":[""i""],""target"":[""k""]},{""op"":""KEEP_CORE"",""source"":[""a""],""target"":[""a""]},{""op"":""ADD_SUFFIX"",""source"":[],""target"":[""l""]}]"	KEEP_CORE(src=o;dst=o) -> SUBSTITUTE(src=i;dst=k) -> KEEP_CORE(src=a;dst=a) -> ADD_SUFFIX(dst=l)	"{""ADD_SUFFIX|SUFFIX|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	38
