edge_id	panel_id	physical_folio	page	relation_type	relation_instance	source_node	target_node	source_locus	target_locus	edition	representation	status	source_length	target_length	source_sequence_json	target_sequence_json	minimum_edit_cost	optimal_alignment_count	canonical_primitive_program_json	canonical_dsl_program_json	canonical_dsl_text	abstract_atom_counts_json	description_length_bits
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	ZL3b	construction	EXACT_PROGRAM	3	3	"[""LB:LINE_START"",""FREE_L"",""RB:LINE_END""]"	"[""LB:LINE_START"",""BARE"",""RB:LINE_END""]"	3	1	"[{""op"":""KEEP"",""source"":""LB:LINE_START"",""source_index"":1,""target"":""LB:LINE_START"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""FREE_L"",""source_index"":2,""target"":""BARE"",""target_index"":2},{""op"":""KEEP"",""source"":""RB:LINE_END"",""source_index"":3,""target"":""RB:LINE_END"",""target_index"":3}]"	"[{""op"":""KEEP_CORE"",""source"":[""LB:LINE_START""],""target"":[""LB:LINE_START""]},{""op"":""SUBSTITUTE"",""source"":[""FREE_L""],""target"":[""BARE""]},{""op"":""KEEP_CORE"",""source"":[""RB:LINE_END""],""target"":[""RB:LINE_END""]}]"	KEEP_CORE(src=LB:LINE_START;dst=LB:LINE_START) -> SUBSTITUTE(src=FREE_L;dst=BARE) -> KEEP_CORE(src=RB:LINE_END;dst=RB:LINE_END)	"{""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	26
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	IT2a	construction	EXACT_PROGRAM	3	3	"[""LB:LINE_START"",""FREE_L"",""RB:LINE_END""]"	"[""LB:LINE_START"",""BARE"",""RB:LINE_END""]"	3	1	"[{""op"":""KEEP"",""source"":""LB:LINE_START"",""source_index"":1,""target"":""LB:LINE_START"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""FREE_L"",""source_index"":2,""target"":""BARE"",""target_index"":2},{""op"":""KEEP"",""source"":""RB:LINE_END"",""source_index"":3,""target"":""RB:LINE_END"",""target_index"":3}]"	"[{""op"":""KEEP_CORE"",""source"":[""LB:LINE_START""],""target"":[""LB:LINE_START""]},{""op"":""SUBSTITUTE"",""source"":[""FREE_L""],""target"":[""BARE""]},{""op"":""KEEP_CORE"",""source"":[""RB:LINE_END""],""target"":[""RB:LINE_END""]}]"	KEEP_CORE(src=LB:LINE_START;dst=LB:LINE_START) -> SUBSTITUTE(src=FREE_L;dst=BARE) -> KEEP_CORE(src=RB:LINE_END;dst=RB:LINE_END)	"{""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	26
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	RF1b	construction	EXACT_PROGRAM	3	3	"[""LB:LINE_START"",""FREE_L"",""RB:LINE_END""]"	"[""LB:LINE_START"",""BARE"",""RB:LINE_END""]"	3	1	"[{""op"":""KEEP"",""source"":""LB:LINE_START"",""source_index"":1,""target"":""LB:LINE_START"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""FREE_L"",""source_index"":2,""target"":""BARE"",""target_index"":2},{""op"":""KEEP"",""source"":""RB:LINE_END"",""source_index"":3,""target"":""RB:LINE_END"",""target_index"":3}]"	"[{""op"":""KEEP_CORE"",""source"":[""LB:LINE_START""],""target"":[""LB:LINE_START""]},{""op"":""SUBSTITUTE"",""source"":[""FREE_L""],""target"":[""BARE""]},{""op"":""KEEP_CORE"",""source"":[""RB:LINE_END""],""target"":[""RB:LINE_END""]}]"	KEEP_CORE(src=LB:LINE_START;dst=LB:LINE_START) -> SUBSTITUTE(src=FREE_L;dst=BARE) -> KEEP_CORE(src=RB:LINE_END;dst=RB:LINE_END)	"{""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	26
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	ZL3b	construction	EXACT_PROGRAM	9	9	"[""LB:LINE_START"",""BOUND_E"",""BARE"",""BOUND_E"",""WB"",""BOUND_E"",""BARE"",""BARE"",""RB:LINE_END""]"	"[""LB:LINE_START"",""BARE"",""BARE"",""WB"",""BARE"",""WB"",""BARE"",""BARE"",""RB:LINE_END""]"	10	6	"[{""op"":""KEEP"",""source"":""LB:LINE_START"",""source_index"":1,""target"":""LB:LINE_START"",""target_index"":1},{""op"":""DELETE"",""source"":""BOUND_E"",""source_index"":2,""target_index"":null},{""op"":""KEEP"",""source"":""BARE"",""source_index"":3,""target"":""BARE"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""BOUND_E"",""source_index"":4,""target"":""BARE"",""target_index"":3},{""op"":""KEEP"",""source"":""WB"",""source_index"":5,""target"":""WB"",""target_index"":4},{""op"":""INSERT"",""source_index"":null,""target"":""BARE"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""BOUND_E"",""source_index"":6,""target"":""WB"",""target_index"":6},{""op"":""KEEP"",""source"":""BARE"",""source_index"":7,""target"":""BARE"",""target_index"":7},{""op"":""KEEP"",""source"":""BARE"",""source_index"":8,""target"":""BARE"",""target_index"":8},{""op"":""KEEP"",""source"":""RB:LINE_END"",""source_index"":9,""target"":""RB:LINE_END"",""target_index"":9}]"	"[{""op"":""KEEP_CORE"",""source"":[""LB:LINE_START""],""target"":[""LB:LINE_START""]},{""op"":""DELETE"",""source"":[""BOUND_E""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""BARE""],""target"":[""BARE""]},{""op"":""SUBSTITUTE"",""source"":[""BOUND_E""],""target"":[""BARE""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""INSERT"",""source"":[],""target"":[""BARE""]},{""op"":""SUBSTITUTE"",""source"":[""BOUND_E""],""target"":[""WB""]},{""op"":""KEEP_CORE"",""source"":[""BARE"",""BARE"",""RB:LINE_END""],""target"":[""BARE"",""BARE"",""RB:LINE_END""]}]"	KEEP_CORE(src=LB:LINE_START;dst=LB:LINE_START) -> DELETE(src=BOUND_E) -> KEEP_CORE(src=BARE;dst=BARE) -> SUBSTITUTE(src=BOUND_E;dst=BARE) -> KEEP_CORE(src=WB;dst=WB) -> INSERT(dst=BARE) -> SUBSTITUTE(src=BOUND_E;dst=WB) -> KEEP_CORE(src=BARE,BARE,RB:LINE_END;dst=BARE,BARE,RB:LINE_END)	"{""DELETE|CORE|NONE"":1,""INSERT|CORE|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":2,""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":2}"	73
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	IT2a	construction	EXACT_PROGRAM	9	9	"[""LB:LINE_START"",""BOUND_E"",""BARE"",""BOUND_E"",""WB"",""BOUND_E"",""BARE"",""BARE"",""RB:LINE_END""]"	"[""LB:LINE_START"",""BARE"",""BOUND_E"",""WB"",""BARE"",""WB"",""BARE"",""BARE"",""RB:LINE_END""]"	7	2	"[{""op"":""KEEP"",""source"":""LB:LINE_START"",""source_index"":1,""target"":""LB:LINE_START"",""target_index"":1},{""op"":""DELETE"",""source"":""BOUND_E"",""source_index"":2,""target_index"":null},{""op"":""KEEP"",""source"":""BARE"",""source_index"":3,""target"":""BARE"",""target_index"":2},{""op"":""KEEP"",""source"":""BOUND_E"",""source_index"":4,""target"":""BOUND_E"",""target_index"":3},{""op"":""KEEP"",""source"":""WB"",""source_index"":5,""target"":""WB"",""target_index"":4},{""op"":""INSERT"",""source_index"":null,""target"":""BARE"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""BOUND_E"",""source_index"":6,""target"":""WB"",""target_index"":6},{""op"":""KEEP"",""source"":""BARE"",""source_index"":7,""target"":""BARE"",""target_index"":7},{""op"":""KEEP"",""source"":""BARE"",""source_index"":8,""target"":""BARE"",""target_index"":8},{""op"":""KEEP"",""source"":""RB:LINE_END"",""source_index"":9,""target"":""RB:LINE_END"",""target_index"":9}]"	"[{""op"":""KEEP_CORE"",""source"":[""LB:LINE_START""],""target"":[""LB:LINE_START""]},{""op"":""DELETE"",""source"":[""BOUND_E""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""BARE"",""BOUND_E"",""WB""],""target"":[""BARE"",""BOUND_E"",""WB""]},{""op"":""INSERT"",""source"":[],""target"":[""BARE""]},{""op"":""SUBSTITUTE"",""source"":[""BOUND_E""],""target"":[""WB""]},{""op"":""KEEP_CORE"",""source"":[""BARE"",""BARE"",""RB:LINE_END""],""target"":[""BARE"",""BARE"",""RB:LINE_END""]}]"	KEEP_CORE(src=LB:LINE_START;dst=LB:LINE_START) -> DELETE(src=BOUND_E) -> KEEP_CORE(src=BARE,BOUND_E,WB;dst=BARE,BOUND_E,WB) -> INSERT(dst=BARE) -> SUBSTITUTE(src=BOUND_E;dst=WB) -> KEEP_CORE(src=BARE,BARE,RB:LINE_END;dst=BARE,BARE,RB:LINE_END)	"{""DELETE|CORE|NONE"":1,""INSERT|CORE|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	56
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	RF1b	construction	EXACT_PROGRAM	9	9	"[""LB:LINE_START"",""BOUND_E"",""BARE"",""BOUND_E"",""WB"",""BOUND_E"",""BARE"",""BARE"",""RB:LINE_END""]"	"[""LB:LINE_START"",""BARE"",""BARE"",""WB"",""BARE"",""WB"",""BARE"",""BARE"",""RB:LINE_END""]"	10	6	"[{""op"":""KEEP"",""source"":""LB:LINE_START"",""source_index"":1,""target"":""LB:LINE_START"",""target_index"":1},{""op"":""DELETE"",""source"":""BOUND_E"",""source_index"":2,""target_index"":null},{""op"":""KEEP"",""source"":""BARE"",""source_index"":3,""target"":""BARE"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""BOUND_E"",""source_index"":4,""target"":""BARE"",""target_index"":3},{""op"":""KEEP"",""source"":""WB"",""source_index"":5,""target"":""WB"",""target_index"":4},{""op"":""INSERT"",""source_index"":null,""target"":""BARE"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""BOUND_E"",""source_index"":6,""target"":""WB"",""target_index"":6},{""op"":""KEEP"",""source"":""BARE"",""source_index"":7,""target"":""BARE"",""target_index"":7},{""op"":""KEEP"",""source"":""BARE"",""source_index"":8,""target"":""BARE"",""target_index"":8},{""op"":""KEEP"",""source"":""RB:LINE_END"",""source_index"":9,""target"":""RB:LINE_END"",""target_index"":9}]"	"[{""op"":""KEEP_CORE"",""source"":[""LB:LINE_START""],""target"":[""LB:LINE_START""]},{""op"":""DELETE"",""source"":[""BOUND_E""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""BARE""],""target"":[""BARE""]},{""op"":""SUBSTITUTE"",""source"":[""BOUND_E""],""target"":[""BARE""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""INSERT"",""source"":[],""target"":[""BARE""]},{""op"":""SUBSTITUTE"",""source"":[""BOUND_E""],""target"":[""WB""]},{""op"":""KEEP_CORE"",""source"":[""BARE"",""BARE"",""RB:LINE_END""],""target"":[""BARE"",""BARE"",""RB:LINE_END""]}]"	KEEP_CORE(src=LB:LINE_START;dst=LB:LINE_START) -> DELETE(src=BOUND_E) -> KEEP_CORE(src=BARE;dst=BARE) -> SUBSTITUTE(src=BOUND_E;dst=BARE) -> KEEP_CORE(src=WB;dst=WB) -> INSERT(dst=BARE) -> SUBSTITUTE(src=BOUND_E;dst=WB) -> KEEP_CORE(src=BARE,BARE,RB:LINE_END;dst=BARE,BARE,RB:LINE_END)	"{""DELETE|CORE|NONE"":1,""INSERT|CORE|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":2,""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":2}"	73
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	ZL3b	construction	EXACT_PROGRAM	5	4	"[""LB:LINE_START"",""BOUND_E"",""BOUND_E"",""BARE"",""RB:LINE_END""]"	"[""LB:LINE_START"",""BOUND_E"",""FREE_R"",""RB:LINE_END""]"	5	3	"[{""op"":""KEEP"",""source"":""LB:LINE_START"",""source_index"":1,""target"":""LB:LINE_START"",""target_index"":1},{""op"":""DELETE"",""source"":""BOUND_E"",""source_index"":2,""target_index"":null},{""op"":""KEEP"",""source"":""BOUND_E"",""source_index"":3,""target"":""BOUND_E"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""BARE"",""source_index"":4,""target"":""FREE_R"",""target_index"":3},{""op"":""KEEP"",""source"":""RB:LINE_END"",""source_index"":5,""target"":""RB:LINE_END"",""target_index"":4}]"	"[{""op"":""KEEP_CORE"",""source"":[""LB:LINE_START""],""target"":[""LB:LINE_START""]},{""op"":""DELETE"",""source"":[""BOUND_E""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""BOUND_E""],""target"":[""BOUND_E""]},{""op"":""SUBSTITUTE"",""source"":[""BARE""],""target"":[""FREE_R""]},{""op"":""KEEP_CORE"",""source"":[""RB:LINE_END""],""target"":[""RB:LINE_END""]}]"	KEEP_CORE(src=LB:LINE_START;dst=LB:LINE_START) -> DELETE(src=BOUND_E) -> KEEP_CORE(src=BOUND_E;dst=BOUND_E) -> SUBSTITUTE(src=BARE;dst=FREE_R) -> KEEP_CORE(src=RB:LINE_END;dst=RB:LINE_END)	"{""DELETE|CORE|NONE"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	40
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	IT2a	construction	EXACT_PROGRAM	5	4	"[""LB:LINE_START"",""BOUND_E"",""BOUND_E"",""BARE"",""RB:LINE_END""]"	"[""LB:LINE_START"",""BOUND_E"",""FREE_R"",""RB:LINE_END""]"	5	3	"[{""op"":""KEEP"",""source"":""LB:LINE_START"",""source_index"":1,""target"":""LB:LINE_START"",""target_index"":1},{""op"":""DELETE"",""source"":""BOUND_E"",""source_index"":2,""target_index"":null},{""op"":""KEEP"",""source"":""BOUND_E"",""source_index"":3,""target"":""BOUND_E"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""BARE"",""source_index"":4,""target"":""FREE_R"",""target_index"":3},{""op"":""KEEP"",""source"":""RB:LINE_END"",""source_index"":5,""target"":""RB:LINE_END"",""target_index"":4}]"	"[{""op"":""KEEP_CORE"",""source"":[""LB:LINE_START""],""target"":[""LB:LINE_START""]},{""op"":""DELETE"",""source"":[""BOUND_E""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""BOUND_E""],""target"":[""BOUND_E""]},{""op"":""SUBSTITUTE"",""source"":[""BARE""],""target"":[""FREE_R""]},{""op"":""KEEP_CORE"",""source"":[""RB:LINE_END""],""target"":[""RB:LINE_END""]}]"	KEEP_CORE(src=LB:LINE_START;dst=LB:LINE_START) -> DELETE(src=BOUND_E) -> KEEP_CORE(src=BOUND_E;dst=BOUND_E) -> SUBSTITUTE(src=BARE;dst=FREE_R) -> KEEP_CORE(src=RB:LINE_END;dst=RB:LINE_END)	"{""DELETE|CORE|NONE"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	40
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	RF1b	construction	EXACT_PROGRAM	5	4	"[""LB:LINE_START"",""BARE"",""BOUND_E"",""BARE"",""RB:LINE_END""]"	"[""LB:LINE_START"",""BOUND_E"",""FREE_R"",""RB:LINE_END""]"	5	1	"[{""op"":""KEEP"",""source"":""LB:LINE_START"",""source_index"":1,""target"":""LB:LINE_START"",""target_index"":1},{""op"":""DELETE"",""source"":""BARE"",""source_index"":2,""target_index"":null},{""op"":""KEEP"",""source"":""BOUND_E"",""source_index"":3,""target"":""BOUND_E"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""BARE"",""source_index"":4,""target"":""FREE_R"",""target_index"":3},{""op"":""KEEP"",""source"":""RB:LINE_END"",""source_index"":5,""target"":""RB:LINE_END"",""target_index"":4}]"	"[{""op"":""KEEP_CORE"",""source"":[""LB:LINE_START""],""target"":[""LB:LINE_START""]},{""op"":""DELETE"",""source"":[""BARE""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""BOUND_E""],""target"":[""BOUND_E""]},{""op"":""SUBSTITUTE"",""source"":[""BARE""],""target"":[""FREE_R""]},{""op"":""KEEP_CORE"",""source"":[""RB:LINE_END""],""target"":[""RB:LINE_END""]}]"	KEEP_CORE(src=LB:LINE_START;dst=LB:LINE_START) -> DELETE(src=BARE) -> KEEP_CORE(src=BOUND_E;dst=BOUND_E) -> SUBSTITUTE(src=BARE;dst=FREE_R) -> KEEP_CORE(src=RB:LINE_END;dst=RB:LINE_END)	"{""DELETE|CORE|NONE"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	40
RTAE012C8C933719F94C	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E003	SCARR045|f73v|S2:S003	SCARR045|f73v|S2:S004	f73v.26	f73v.27	ZL3b	construction	EXACT_PROGRAM	3	3	"[""LB:LINE_START"",""FREE_A"",""RB:LINE_END""]"	"[""LB:LINE_START"",""FREE_L"",""RB:LINE_END""]"	3	1	"[{""op"":""KEEP"",""source"":""LB:LINE_START"",""source_index"":1,""target"":""LB:LINE_START"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""FREE_A"",""source_index"":2,""target"":""FREE_L"",""target_index"":2},{""op"":""KEEP"",""source"":""RB:LINE_END"",""source_index"":3,""target"":""RB:LINE_END"",""target_index"":3}]"	"[{""op"":""KEEP_CORE"",""source"":[""LB:LINE_START""],""target"":[""LB:LINE_START""]},{""op"":""SUBSTITUTE"",""source"":[""FREE_A""],""target"":[""FREE_L""]},{""op"":""KEEP_CORE"",""source"":[""RB:LINE_END""],""target"":[""RB:LINE_END""]}]"	KEEP_CORE(src=LB:LINE_START;dst=LB:LINE_START) -> SUBSTITUTE(src=FREE_A;dst=FREE_L) -> KEEP_CORE(src=RB:LINE_END;dst=RB:LINE_END)	"{""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	26
