opaque_id	currier	folio_rank_quartile	quire	canvas_id	review_image_sha256	leaf_margin_state	visual_basis
LX04270557	A	2	q03	1006119	0908354978f67f76d6f022879e235c96f415f85d2fbdc5b0925fc241037bc381	TOOTHED	MANY_RESOLVED_LEAVES_WITH_REPEATED_FINE_FRINGELIKE_MARGIN_PROJECTIONS
LX13E439B5	A	4	q07	1006176	7e7dc6e80fa4362908bf3e8844c64e652fda80cc3ea93d3339cdc66ea806e21e	SMOOTH	DEEP_POINTED_LOBES_EXCLUDED_AS_TEETH_AND_LOBE_MARGINS_UNINTERRUPTED
LX16DE17EC	A	1	q02	1006098	e890cac4f79be3073074bd7877740fa757d87c713cd501369dedf532d4ec7ba1	TOOTHED	SEVERAL_BROAD_LEAVES_WITH_REPEATED_FINE_SECONDARY_SERRATIONS
LX1DEE719D	A	1	q01	1006077	2e12809713368c47f63509b99c552d970e19d0a628662a3f008283d7277f0777	SMOOTH	MANY_RESOLVED_OVAL_LEAVES_WITH_UNINTERRUPTED_MARGINS
LX2459DE79	A	3	q04	1006128	1681b862a21f6cdbb70b1bb75fb0c8377316e9565ba22836d1a695fe8a5dd953	SMOOTH	TERMINAL_CURLS_AND_LOBES_WITHOUT_REPEATED_SECONDARY_MARGIN_TEETH
LX25B2BBA8	A	2	q03	1006111	2f0983537d9f59b978d5b2f897912ce9d1dbec25996c855c8ade6236da0590bd	SMOOTH	MANY_RESOLVED_POINTED_LEAVES_WITH_OTHERWISE_UNINTERRUPTED_EDGES
LX2E609C0A	A	1	q01	1006085	ca0549a0d8376d025160fdab64e2296cf2e5164c5786404d7c2d2e5507ccb7b4	TOOTHED	MANY_RESOLVED_LEAVES_WITH_REPEATED_SHARP_MARGIN_PROJECTIONS
LX392B8776	A	1	q02	1006092	e96dfba5968b2ceb53bb94db33c82af8b095a27bb8723050f96a81dda7c7807f	TOOTHED	MULTIPLE_LOBED_LEAVES_WITH_REPEATED_SMALL_SECONDARY_SCALLOPS
LX449DB51B	A	4	q07	1006180	65fbdf318e547fc47a66191ab3f39e974c83f7fd9bee7b6492c7f0e209e562df	SMOOTH	REPEATED_HAIRLIKE_FRINGE_EXCLUDED_BY_RUBRIC
LX47C213BA	A	2	q02	1006101	32139f1171f9c8384bd4930cf309d232ea621d71415e3f9ccb6621e2de048011	SMOOTH	LARGE_POINTED_LOBES_WITHOUT_SECONDARY_MARGIN_TEETH
LX605028AC	A	3	q04	1006136	d64bf2afc84f6b02bfc3567ab0b07760a8ed28f71692986764a78d655df5d402	SMOOTH	MANY_RESOLVED_OVAL_LEAVES_WITH_UNINTERRUPTED_MARGINS
LX69592034	A	4	q15	1006232	d73466e2f61ae156e337a332e4ca614acc07ca5569fc9ec6f751333e39065a63	SMOOTH	MANY_RESOLVED_OVAL_LEAVES_WITH_UNINTERRUPTED_MARGINS
LX71B507A7	A	2	q03	1006114	566c6818ef21150af7e2c0579ad91941c728f5c9dea1613486464d2cc26d0c06	SMOOTH	MANY_SMALL_RESOLVED_LEAVES_WITH_UNINTERRUPTED_MARGINS
LX8C602775	A	4	q17	1006244	ef717ac33a53fd37cff044f86c366b54d4077bede05e12f6079bd6b995aeda93	SMOOTH	DEEP_SEPARATE_LOBES_WITH_CONTINUOUS_LOBE_EDGES
LX927CDC89	A	1	q01	1006091	e3e01d3f4bc0e6c0acce2f212608f74613d24c508218916d668da4ced0b4aaf2	SMOOTH	MANY_RESOLVED_LANCEOLATE_LEAVES_WITH_UNINTERRUPTED_MARGINS
LXC164AE70	A	4	q07	1006171	be3c5cc4280b00e79848ec98d23da891df714c1c1069fbeb19c4dfb8bf8dd15b	SMOOTH	LARGE_CURVED_RESOLVED_LEAVES_WITH_UNINTERRUPTED_MARGINS
LXCB52589D	A	3	q04	1006132	ac5c951bd5a5b523fcc323022e8de6f1e7eb644d19a41daa782eb7c812f66f52	SMOOTH	MULTIPLE_RESOLVED_LANCEOLATE_LEAVES_WITH_UNINTERRUPTED_MARGINS
LXEA1B71E7	A	4	q17	1006239	432d09518085e1b8da2db294126fac48d9cd098690698f0eaacc3f9aa3e1abf6	SMOOTH	RADIATING_NARROW_LOBES_WITH_CONTINUOUS_EDGES
LXF93AFBB6	A	3	q06	1006163	17ab5c64bf221d2ad8d24a025cf9cb0c23283d95a94f65a76ea95f5e69648e57	TOOTHED	MANY_RESOLVED_LEAVES_WITH_REPEATED_SCALLOPED_MARGIN_PROJECTIONS
