edge_id	panel_id	physical_folio	page	relation_type	relation_instance	source_node	target_node	source_locus	target_locus	edition	representation	status	source_length	target_length	source_sequence_json	target_sequence_json	minimum_edit_cost	optimal_alignment_count	canonical_primitive_program_json	canonical_dsl_program_json	canonical_dsl_text	abstract_atom_counts_json	description_length_bits
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	ZL3b	family	EXACT_PROGRAM	4	4	"[""A"",""Q"",""A"",""B""]"	"[""A"",""Q"",""J"",""A""]"	4	1	"[{""op"":""KEEP"",""source"":""A"",""source_index"":1,""target"":""A"",""target_index"":1},{""op"":""KEEP"",""source"":""Q"",""source_index"":2,""target"":""Q"",""target_index"":2},{""op"":""INSERT"",""source_index"":null,""target"":""J"",""target_index"":3},{""op"":""KEEP"",""source"":""A"",""source_index"":3,""target"":""A"",""target_index"":4},{""op"":""DELETE"",""source"":""B"",""source_index"":4,""target_index"":null}]"	"[{""op"":""KEEP_CORE"",""source"":[""A"",""Q""],""target"":[""A"",""Q""]},{""op"":""INSERT"",""source"":[],""target"":[""J""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""DROP_SUFFIX"",""source"":[""B""],""target"":[]}]"	KEEP_CORE(src=A,Q;dst=A,Q) -> INSERT(dst=J) -> KEEP_CORE(src=A;dst=A) -> DROP_SUFFIX(src=B)	"{""DROP_SUFFIX|SUFFIX|NONE"":1,""INSERT|CORE|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""KEEP_CORE|PREFIX|ANY_LITERAL"":1}"	33
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	IT2a	family	EXACT_PROGRAM	4	4	"[""A"",""Q"",""A"",""B""]"	"[""A"",""Q"",""J"",""A""]"	4	1	"[{""op"":""KEEP"",""source"":""A"",""source_index"":1,""target"":""A"",""target_index"":1},{""op"":""KEEP"",""source"":""Q"",""source_index"":2,""target"":""Q"",""target_index"":2},{""op"":""INSERT"",""source_index"":null,""target"":""J"",""target_index"":3},{""op"":""KEEP"",""source"":""A"",""source_index"":3,""target"":""A"",""target_index"":4},{""op"":""DELETE"",""source"":""B"",""source_index"":4,""target_index"":null}]"	"[{""op"":""KEEP_CORE"",""source"":[""A"",""Q""],""target"":[""A"",""Q""]},{""op"":""INSERT"",""source"":[],""target"":[""J""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""DROP_SUFFIX"",""source"":[""B""],""target"":[]}]"	KEEP_CORE(src=A,Q;dst=A,Q) -> INSERT(dst=J) -> KEEP_CORE(src=A;dst=A) -> DROP_SUFFIX(src=B)	"{""DROP_SUFFIX|SUFFIX|NONE"":1,""INSERT|CORE|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""KEEP_CORE|PREFIX|ANY_LITERAL"":1}"	33
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	RF1b	family	EXACT_PROGRAM	4	4	"[""A"",""Q"",""A"",""B""]"	"[""A"",""Q"",""J"",""A""]"	4	1	"[{""op"":""KEEP"",""source"":""A"",""source_index"":1,""target"":""A"",""target_index"":1},{""op"":""KEEP"",""source"":""Q"",""source_index"":2,""target"":""Q"",""target_index"":2},{""op"":""INSERT"",""source_index"":null,""target"":""J"",""target_index"":3},{""op"":""KEEP"",""source"":""A"",""source_index"":3,""target"":""A"",""target_index"":4},{""op"":""DELETE"",""source"":""B"",""source_index"":4,""target_index"":null}]"	"[{""op"":""KEEP_CORE"",""source"":[""A"",""Q""],""target"":[""A"",""Q""]},{""op"":""INSERT"",""source"":[],""target"":[""J""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""DROP_SUFFIX"",""source"":[""B""],""target"":[]}]"	KEEP_CORE(src=A,Q;dst=A,Q) -> INSERT(dst=J) -> KEEP_CORE(src=A;dst=A) -> DROP_SUFFIX(src=B)	"{""DROP_SUFFIX|SUFFIX|NONE"":1,""INSERT|CORE|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""KEEP_CORE|PREFIX|ANY_LITERAL"":1}"	33
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	ZL3b	family	EXACT_PROGRAM	16	12	"[""A"",""Q"",""A"",""J"",""A"",""P"",""K"",""J"",""A"",""WB"",""K"",""J"",""Q"",""A"",""B"",""A""]"	"[""C"",""A"",""L"",""A"",""WB"",""K"",""A"",""C"",""WB"",""A"",""U"",""A""]"	24	2	"[{""op"":""DELETE"",""source"":""A"",""source_index"":1,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""Q"",""source_index"":2,""target"":""C"",""target_index"":1},{""op"":""KEEP"",""source"":""A"",""source_index"":3,""target"":""A"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""J"",""source_index"":4,""target"":""L"",""target_index"":3},{""op"":""KEEP"",""source"":""A"",""source_index"":5,""target"":""A"",""target_index"":4},{""op"":""SUBSTITUTE"",""source"":""P"",""source_index"":6,""target"":""WB"",""target_index"":5},{""op"":""KEEP"",""source"":""K"",""source_index"":7,""target"":""K"",""target_index"":6},{""op"":""DELETE"",""source"":""J"",""source_index"":8,""target_index"":null},{""op"":""KEEP"",""source"":""A"",""source_index"":9,""target"":""A"",""target_index"":7},{""op"":""INSERT"",""source_index"":null,""target"":""C"",""target_index"":8},{""op"":""KEEP"",""source"":""WB"",""source_index"":10,""target"":""WB"",""target_index"":9},{""op"":""DELETE"",""source"":""K"",""source_index"":11,""target_index"":null},{""op"":""DELETE"",""source"":""J"",""source_index"":12,""target_index"":null},{""op"":""DELETE"",""source"":""Q"",""source_index"":13,""target_index"":null},{""op"":""KEEP"",""source"":""A"",""source_index"":14,""target"":""A"",""target_index"":10},{""op"":""SUBSTITUTE"",""source"":""B"",""source_index"":15,""target"":""U"",""target_index"":11},{""op"":""KEEP"",""source"":""A"",""source_index"":16,""target"":""A"",""target_index"":12}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""A"",""Q""],""target"":[""C""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""SUBSTITUTE"",""source"":[""J""],""target"":[""L""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""SUBSTITUTE"",""source"":[""P""],""target"":[""WB""]},{""op"":""KEEP_CORE"",""source"":[""K""],""target"":[""K""]},{""op"":""DELETE"",""source"":[""J""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""INSERT"",""source"":[],""target"":[""C""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""DELETE"",""source"":[""K""],""target"":[]},{""op"":""DELETE"",""source"":[""J""],""target"":[]},{""op"":""DELETE"",""source"":[""Q""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""SUBSTITUTE"",""source"":[""B""],""target"":[""U""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]}]"	REPLACE_PREFIX(src=A,Q;dst=C) -> KEEP_CORE(src=A;dst=A) -> SUBSTITUTE(src=J;dst=L) -> KEEP_CORE(src=A;dst=A) -> SUBSTITUTE(src=P;dst=WB) -> KEEP_CORE(src=K;dst=K) -> DELETE(src=J) -> KEEP_CORE(src=A;dst=A) -> INSERT(dst=C) -> KEEP_CORE(src=WB;dst=WB) -> DELETE(src=K) -> DELETE(src=J) -> DELETE(src=Q) -> KEEP_CORE(src=A;dst=A) -> SUBSTITUTE(src=B;dst=U) -> KEEP_CORE(src=A;dst=A)	"{""DELETE|CORE|NONE"":4,""INSERT|CORE|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":6,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":3}"	140
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	IT2a	family	EXACT_PROGRAM	16	12	"[""A"",""Q"",""A"",""J"",""A"",""P"",""K"",""J"",""A"",""WB"",""K"",""J"",""Q"",""A"",""B"",""A""]"	"[""C"",""A"",""L"",""J"",""WB"",""K"",""A"",""C"",""WB"",""A"",""U"",""A""]"	25	8	"[{""op"":""INSERT"",""source_index"":null,""target"":""C"",""target_index"":1},{""op"":""KEEP"",""source"":""A"",""source_index"":1,""target"":""A"",""target_index"":2},{""op"":""DELETE"",""source"":""Q"",""source_index"":2,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""A"",""source_index"":3,""target"":""L"",""target_index"":3},{""op"":""KEEP"",""source"":""J"",""source_index"":4,""target"":""J"",""target_index"":4},{""op"":""DELETE"",""source"":""A"",""source_index"":5,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""P"",""source_index"":6,""target"":""WB"",""target_index"":5},{""op"":""KEEP"",""source"":""K"",""source_index"":7,""target"":""K"",""target_index"":6},{""op"":""DELETE"",""source"":""J"",""source_index"":8,""target_index"":null},{""op"":""KEEP"",""source"":""A"",""source_index"":9,""target"":""A"",""target_index"":7},{""op"":""INSERT"",""source_index"":null,""target"":""C"",""target_index"":8},{""op"":""KEEP"",""source"":""WB"",""source_index"":10,""target"":""WB"",""target_index"":9},{""op"":""DELETE"",""source"":""K"",""source_index"":11,""target_index"":null},{""op"":""DELETE"",""source"":""J"",""source_index"":12,""target_index"":null},{""op"":""DELETE"",""source"":""Q"",""source_index"":13,""target_index"":null},{""op"":""KEEP"",""source"":""A"",""source_index"":14,""target"":""A"",""target_index"":10},{""op"":""SUBSTITUTE"",""source"":""B"",""source_index"":15,""target"":""U"",""target_index"":11},{""op"":""KEEP"",""source"":""A"",""source_index"":16,""target"":""A"",""target_index"":12}]"	"[{""op"":""ADD_PREFIX"",""source"":[],""target"":[""C""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""DELETE"",""source"":[""Q""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""A""],""target"":[""L""]},{""op"":""KEEP_CORE"",""source"":[""J""],""target"":[""J""]},{""op"":""DELETE"",""source"":[""A""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""P""],""target"":[""WB""]},{""op"":""KEEP_CORE"",""source"":[""K""],""target"":[""K""]},{""op"":""DELETE"",""source"":[""J""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""INSERT"",""source"":[],""target"":[""C""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""DELETE"",""source"":[""K""],""target"":[]},{""op"":""DELETE"",""source"":[""J""],""target"":[]},{""op"":""DELETE"",""source"":[""Q""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""SUBSTITUTE"",""source"":[""B""],""target"":[""U""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]}]"	ADD_PREFIX(dst=C) -> KEEP_CORE(src=A;dst=A) -> DELETE(src=Q) -> SUBSTITUTE(src=A;dst=L) -> KEEP_CORE(src=J;dst=J) -> DELETE(src=A) -> SUBSTITUTE(src=P;dst=WB) -> KEEP_CORE(src=K;dst=K) -> DELETE(src=J) -> KEEP_CORE(src=A;dst=A) -> INSERT(dst=C) -> KEEP_CORE(src=WB;dst=WB) -> DELETE(src=K) -> DELETE(src=J) -> DELETE(src=Q) -> KEEP_CORE(src=A;dst=A) -> SUBSTITUTE(src=B;dst=U) -> KEEP_CORE(src=A;dst=A)	"{""ADD_PREFIX|PREFIX|ANY_LITERAL"":1,""DELETE|CORE|NONE"":6,""INSERT|CORE|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":6,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":3}"	151
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	RF1b	family	EXACT_PROGRAM	16	12	"[""A"",""Q"",""A"",""J"",""A"",""P"",""K"",""J"",""A"",""WB"",""K"",""J"",""Q"",""A"",""B"",""A""]"	"[""C"",""A"",""L"",""A"",""WB"",""K"",""A"",""C"",""WB"",""A"",""U"",""A""]"	24	2	"[{""op"":""DELETE"",""source"":""A"",""source_index"":1,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""Q"",""source_index"":2,""target"":""C"",""target_index"":1},{""op"":""KEEP"",""source"":""A"",""source_index"":3,""target"":""A"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""J"",""source_index"":4,""target"":""L"",""target_index"":3},{""op"":""KEEP"",""source"":""A"",""source_index"":5,""target"":""A"",""target_index"":4},{""op"":""SUBSTITUTE"",""source"":""P"",""source_index"":6,""target"":""WB"",""target_index"":5},{""op"":""KEEP"",""source"":""K"",""source_index"":7,""target"":""K"",""target_index"":6},{""op"":""DELETE"",""source"":""J"",""source_index"":8,""target_index"":null},{""op"":""KEEP"",""source"":""A"",""source_index"":9,""target"":""A"",""target_index"":7},{""op"":""INSERT"",""source_index"":null,""target"":""C"",""target_index"":8},{""op"":""KEEP"",""source"":""WB"",""source_index"":10,""target"":""WB"",""target_index"":9},{""op"":""DELETE"",""source"":""K"",""source_index"":11,""target_index"":null},{""op"":""DELETE"",""source"":""J"",""source_index"":12,""target_index"":null},{""op"":""DELETE"",""source"":""Q"",""source_index"":13,""target_index"":null},{""op"":""KEEP"",""source"":""A"",""source_index"":14,""target"":""A"",""target_index"":10},{""op"":""SUBSTITUTE"",""source"":""B"",""source_index"":15,""target"":""U"",""target_index"":11},{""op"":""KEEP"",""source"":""A"",""source_index"":16,""target"":""A"",""target_index"":12}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""A"",""Q""],""target"":[""C""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""SUBSTITUTE"",""source"":[""J""],""target"":[""L""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""SUBSTITUTE"",""source"":[""P""],""target"":[""WB""]},{""op"":""KEEP_CORE"",""source"":[""K""],""target"":[""K""]},{""op"":""DELETE"",""source"":[""J""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""INSERT"",""source"":[],""target"":[""C""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""DELETE"",""source"":[""K""],""target"":[]},{""op"":""DELETE"",""source"":[""J""],""target"":[]},{""op"":""DELETE"",""source"":[""Q""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""SUBSTITUTE"",""source"":[""B""],""target"":[""U""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]}]"	REPLACE_PREFIX(src=A,Q;dst=C) -> KEEP_CORE(src=A;dst=A) -> SUBSTITUTE(src=J;dst=L) -> KEEP_CORE(src=A;dst=A) -> SUBSTITUTE(src=P;dst=WB) -> KEEP_CORE(src=K;dst=K) -> DELETE(src=J) -> KEEP_CORE(src=A;dst=A) -> INSERT(dst=C) -> KEEP_CORE(src=WB;dst=WB) -> DELETE(src=K) -> DELETE(src=J) -> DELETE(src=Q) -> KEEP_CORE(src=A;dst=A) -> SUBSTITUTE(src=B;dst=U) -> KEEP_CORE(src=A;dst=A)	"{""DELETE|CORE|NONE"":4,""INSERT|CORE|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":6,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":3}"	140
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	ZL3b	family	EXACT_PROGRAM	6	7	"[""L"",""J"",""A"",""J"",""Q"",""A""]"	"[""A"",""Q"",""J"",""A"",""B"",""A"",""C""]"	12	4	"[{""op"":""INSERT"",""source_index"":null,""target"":""A"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""L"",""source_index"":1,""target"":""Q"",""target_index"":2},{""op"":""KEEP"",""source"":""J"",""source_index"":2,""target"":""J"",""target_index"":3},{""op"":""KEEP"",""source"":""A"",""source_index"":3,""target"":""A"",""target_index"":4},{""op"":""DELETE"",""source"":""J"",""source_index"":4,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""Q"",""source_index"":5,""target"":""B"",""target_index"":5},{""op"":""KEEP"",""source"":""A"",""source_index"":6,""target"":""A"",""target_index"":6},{""op"":""INSERT"",""source_index"":null,""target"":""C"",""target_index"":7}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""L""],""target"":[""A"",""Q""]},{""op"":""KEEP_CORE"",""source"":[""J"",""A""],""target"":[""J"",""A""]},{""op"":""DELETE"",""source"":[""J""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""Q""],""target"":[""B""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""ADD_SUFFIX"",""source"":[],""target"":[""C""]}]"	REPLACE_PREFIX(src=L;dst=A,Q) -> KEEP_CORE(src=J,A;dst=J,A) -> DELETE(src=J) -> SUBSTITUTE(src=Q;dst=B) -> KEEP_CORE(src=A;dst=A) -> ADD_SUFFIX(dst=C)	"{""ADD_SUFFIX|SUFFIX|ANY_LITERAL"":1,""DELETE|CORE|NONE"":1,""KEEP_CORE|CORE|ANY_LITERAL"":2,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	65
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	IT2a	family	EXACT_PROGRAM	6	7	"[""L"",""J"",""A"",""J"",""Q"",""A""]"	"[""A"",""Q"",""J"",""A"",""B"",""A"",""C""]"	12	4	"[{""op"":""INSERT"",""source_index"":null,""target"":""A"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""L"",""source_index"":1,""target"":""Q"",""target_index"":2},{""op"":""KEEP"",""source"":""J"",""source_index"":2,""target"":""J"",""target_index"":3},{""op"":""KEEP"",""source"":""A"",""source_index"":3,""target"":""A"",""target_index"":4},{""op"":""DELETE"",""source"":""J"",""source_index"":4,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""Q"",""source_index"":5,""target"":""B"",""target_index"":5},{""op"":""KEEP"",""source"":""A"",""source_index"":6,""target"":""A"",""target_index"":6},{""op"":""INSERT"",""source_index"":null,""target"":""C"",""target_index"":7}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""L""],""target"":[""A"",""Q""]},{""op"":""KEEP_CORE"",""source"":[""J"",""A""],""target"":[""J"",""A""]},{""op"":""DELETE"",""source"":[""J""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""Q""],""target"":[""B""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""ADD_SUFFIX"",""source"":[],""target"":[""C""]}]"	REPLACE_PREFIX(src=L;dst=A,Q) -> KEEP_CORE(src=J,A;dst=J,A) -> DELETE(src=J) -> SUBSTITUTE(src=Q;dst=B) -> KEEP_CORE(src=A;dst=A) -> ADD_SUFFIX(dst=C)	"{""ADD_SUFFIX|SUFFIX|ANY_LITERAL"":1,""DELETE|CORE|NONE"":1,""KEEP_CORE|CORE|ANY_LITERAL"":2,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	65
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	RF1b	family	EXACT_PROGRAM	6	7	"[""L"",""J"",""A"",""J"",""Q"",""A""]"	"[""A"",""Q"",""J"",""A"",""B"",""A"",""C""]"	12	4	"[{""op"":""INSERT"",""source_index"":null,""target"":""A"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""L"",""source_index"":1,""target"":""Q"",""target_index"":2},{""op"":""KEEP"",""source"":""J"",""source_index"":2,""target"":""J"",""target_index"":3},{""op"":""KEEP"",""source"":""A"",""source_index"":3,""target"":""A"",""target_index"":4},{""op"":""DELETE"",""source"":""J"",""source_index"":4,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""Q"",""source_index"":5,""target"":""B"",""target_index"":5},{""op"":""KEEP"",""source"":""A"",""source_index"":6,""target"":""A"",""target_index"":6},{""op"":""INSERT"",""source_index"":null,""target"":""C"",""target_index"":7}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""L""],""target"":[""A"",""Q""]},{""op"":""KEEP_CORE"",""source"":[""J"",""A""],""target"":[""J"",""A""]},{""op"":""DELETE"",""source"":[""J""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""Q""],""target"":[""B""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""ADD_SUFFIX"",""source"":[],""target"":[""C""]}]"	REPLACE_PREFIX(src=L;dst=A,Q) -> KEEP_CORE(src=J,A;dst=J,A) -> DELETE(src=J) -> SUBSTITUTE(src=Q;dst=B) -> KEEP_CORE(src=A;dst=A) -> ADD_SUFFIX(dst=C)	"{""ADD_SUFFIX|SUFFIX|ANY_LITERAL"":1,""DELETE|CORE|NONE"":1,""KEEP_CORE|CORE|ANY_LITERAL"":2,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	65
RTAE012C8C933719F94C	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E003	SCARR045|f73v|S2:S003	SCARR045|f73v|S2:S004	f73v.26	f73v.27	ZL3b	family	EXACT_PROGRAM	4	4	"[""A"",""E"",""A"",""Z""]"	"[""A"",""Q"",""A"",""B""]"	6	1	"[{""op"":""KEEP"",""source"":""A"",""source_index"":1,""target"":""A"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""E"",""source_index"":2,""target"":""Q"",""target_index"":2},{""op"":""KEEP"",""source"":""A"",""source_index"":3,""target"":""A"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""Z"",""source_index"":4,""target"":""B"",""target_index"":4}]"	"[{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""SUBSTITUTE"",""source"":[""E""],""target"":[""Q""]},{""op"":""KEEP_CORE"",""source"":[""A""],""target"":[""A""]},{""op"":""REPLACE_SUFFIX"",""source"":[""Z""],""target"":[""B""]}]"	KEEP_CORE(src=A;dst=A) -> SUBSTITUTE(src=E;dst=Q) -> KEEP_CORE(src=A;dst=A) -> REPLACE_SUFFIX(src=Z;dst=B)	"{""KEEP_CORE|CORE|ANY_LITERAL"":1,""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	41
