opaque_id	currier	folio_rank_quartile	quire	canvas_id	review_image_sha256	leaf_margin_state	visual_basis
LM0D77BF50	A	4	q07	1006174	01bdaa1d59ef5179ca79512295c3757a4c90aa3c4f950e2639eb102bca457f03	SMOOTH	LARGE_LOBES_EXCLUDED_AS_TEETH_AND_MULTIPLE_MARGINS_UNINTERRUPTED
LM16839C2C	B	4	q17	1006241	5b2418f6b91d6d32745bad4dc7d939d2ddeed4a67dc2fe7bd12edf27be938c7c	SMOOTH	MULTIPLE_RESOLVED_OVAL_AND_LANCEOLATE_LEAVES_WITH_UNINTERRUPTED_MARGINS
LM1A73FE1E	B	4	q17	1006243	642ca38f637ad25009305d0a1c9e3ab2c7f83b4e628207901b827473db6c82c2	SMOOTH	DEEPLY_LOBED_LEAVES_WITH_CONTINUOUS_LOBE_MARGINS
LM213247BB	A	3	q05	1006148	a33de6f76d2128f25a01d182eed766aefa5ad74fbc71b52c6c73c887d8d862a3	TOOTHED	ONE_EXCEPTIONALLY_CLEAR_LARGE_BLADE_WITH_MANY_REPEATED_SHARP_MARGIN_PROJECTIONS
LM2B184143	B	1	q05	1006138	59717b9a19724de2198b21d5e84ba19ef69848b3119ec88d98f614e978a1bcba	SMOOTH	MULTIPLE_RESOLVED_BROAD_LEAVES_WITH_UNINTERRUPTED_MARGINS
LM3800E5EB	B	2	q06	1006155	465c09c7bc36274c8ed0d5f291f26e198391eb9f094625fd2a0ce97ae413a69b	TOOTHED	MULTIPLE_DIVIDED_LEAVES_WITH_REPEATED_SMALL_SECONDARY_MARGIN_PROJECTIONS
LM4A01EBCD	A	2	q02	1006105	28955ec1093c8a08e3169b6b688bb5386d90532f5834455e0ab2b2813c62b837	UNCERTAIN	PROMINENT_RADIAL_STRUCTURES_NOT_SECURELY_IDENTIFIABLE_AS_LEAVES
LM4BDB2124	A	1	q01	1006086	5691db18f6b671d7854a35a6f40e14542959fe54b260f3689eb02dd7458b8b7c	SMOOTH	MULTIPLE_LARGE_REPEATED_LOBES_WITH_UNINTERRUPTED_LOBE_MARGINS
LM56823A90	B	3	q07	1006183	3d2a930da0504af0393ee3c19e279291efd3382512656e64371b18fe29210432	SMOOTH	OVERLAPPING_BUT_INDIVIDUALLY_OUTLINED_LANCEOLATE_LEAVES_WITH_UNINTERRUPTED_MARGINS
LM7201FAD9	A	1	q01	1006080	346bcdfbae1e4975373e20d3bdfe2ab9ec91bbd129dc43ef64a0f1186a5be61a	SMOOTH	MANY_REPEATED_CURVED_STRAPLIKE_LEAVES_WITH_UNINTERRUPTED_MARGINS
LM7D3410B1	A	2	q03	1006113	e192e3cdd4bee75e922115854e19def098d602b830af7de104eec4794cd52988	SMOOTH	MULTIPLE_NARROW_RESOLVED_BLADES_WITH_UNINTERRUPTED_MARGINS
LM8DD0010A	A	3	q06	1006156	69c09578ece24e48ef012d598b4d2ba39da8f3c9a50a0288a0abf13b97cea8be	SMOOTH	LARGE_AND_SMALLER_RESOLVED_LEAVES_WITH_UNINTERRUPTED_MARGINS
LMAE19D35F	B	2	q05	1006153	3ad6b0d036ee877952204d4868c837d0edef1da477d9a41970d1b2220e0ac62f	TOOTHED	MULTIPLE_BROAD_LEAVES_WITH_REPEATED_FINE_SHARP_MARGIN_PROJECTIONS
LME24EBA42	B	3	q06	1006169	517d0d4bc870a573cff844959e232c53cc1ed132ccc2f254bb0f3530e653b76e	TOOTHED	MANY_RESOLVED_LEAVES_WITH_REPEATED_SMALL_MARGIN_PROJECTIONS
LME32F24F5	A	4	q06	1006167	d763120e06b39c6b8ec15acef0bd84e583142b5d50027a83d8ae10c475c79f7f	SMOOTH	MULTIPLE_LARGE_RESOLVED_LEAVES_WITH_UNINTERRUPTED_MARGINS
LMFCAA8CDD	B	1	q05	1006140	89bdf6174d8b1a4fa24d0d27b615db8ac05e7205494cf4c8cf914de26daa97dc	TOOTHED	MULTIPLE_BROAD_LEAVES_WITH_REPEATED_SHARP_MARGIN_PROJECTIONS
