source_record_id	page	physical_folio	source_unit	source_item	ring	grove_number	current_locus	strict_eligible	tail_state	grade_confidence	native_image_id	native_image_sha256	visual_basis
STOLFI_BEST_0339	f70v2	f70	s1	1	OUTER	2	f70v2.6	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0342	f70v2	f70	s1	2	OUTER	3	f70v2.7	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0345	f70v2	f70	s1	3	OUTER	4	f70v2.8	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0348	f70v2	f70	s1	4	OUTER	5	f70v2.9	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0351	f70v2	f70	s1	5	OUTER	6	f70v2.10	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0354	f70v2	f70	s1	6	OUTER	7	f70v2.11	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0357	f70v2	f70	s1	7	OUTER	8	f70v2.12	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0360	f70v2	f70	s1	8	OUTER	9	f70v2.13	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0363	f70v2	f70	s1	9	OUTER	10	f70v2.14	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0366	f70v2	f70	s1	10	OUTER	11	f70v2.15	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0369	f70v2	f70	s1	11	OUTER	12	f70v2.16	0	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0372	f70v2	f70	s1	12	OUTER	13	f70v2.17	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0375	f70v2	f70	s1	13	OUTER	14	f70v2.18	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0378	f70v2	f70	s1	14	OUTER	15	f70v2.19	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0381	f70v2	f70	s1	15	OUTER	16	f70v2.20	0	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0384	f70v2	f70	s1	16	OUTER	17	f70v2.2	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0387	f70v2	f70	s1	17	OUTER	18	f70v2.3	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0390	f70v2	f70	s1	18	OUTER	19	f70v2.4	0	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0393	f70v2	f70	s1	19	OUTER	1	f70v2.5	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0396	f70v2	f70	s2	1	INNER	9	f70v2.31	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0399	f70v2	f70	s2	2	INNER	10	f70v2.22	0	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0402	f70v2	f70	s2	3	INNER	1	f70v2.23	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0405	f70v2	f70	s2	4	INNER	2	f70v2.24	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0408	f70v2	f70	s2	5	INNER	3	f70v2.25	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0411	f70v2	f70	s2	6	INNER	4	f70v2.26	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0414	f70v2	f70	s2	7	INNER	5	f70v2.27	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0417	f70v2	f70	s2	8	INNER	6	f70v2.28	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0420	f70v2	f70	s2	9	INNER	7	f70v2.29	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
STOLFI_BEST_0423	f70v2	f70	s2	10	INNER	8	f70v2.30	1	NO_TAIL	HIGH	YALE_1006200_FULL	062ff6a9f14d0c16eb12dc8f6dc480771b7c19746ebdb20302b998e66181ccea	complete ordinary held-star contour visible; no distinct line or tapered extension continues beyond the star away from the holding hand/arm
