parser	edition	assignment	template	state1_cho	state1_che	state0_cho	state0_che	state1_rate	state0_rate	signed_delta	absolute_delta	class	direction
PUBLISHED_MERGE	IT2a	EM	chX	44	0	17	2	1.0	0.8947368421052632	0.10526315789473684	0.10526315789473684	I_INTERMEDIATE	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXar	2	18	1	30	0.1	0.03225806451612903	0.06774193548387097	0.06774193548387097	I_INTERMEDIATE	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXcthy	11	1	6	27	0.9166666666666666	0.18181818181818182	0.7348484848484849	0.7348484848484849	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXdaiin	21	3	18	29	0.875	0.3829787234042553	0.4920212765957447	0.4920212765957447	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXdy	41	5	49	491	0.8913043478260869	0.09074074074074075	0.8005636070853461	0.8005636070853461	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXey	0	25	0	149	0.0	0.0	0.0	0.0	F0_FIXED_CHE	EQUAL
PUBLISHED_MERGE	IT2a	EM	chXky	28	11	11	52	0.717948717948718	0.1746031746031746	0.5433455433455434	0.5433455433455434	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXl	250	0	131	0	1.0	1.0	0.0	0.0	F1_FIXED_CHO	EQUAL
PUBLISHED_MERGE	IT2a	EM	chXo	1	19	0	46	0.05	0.0	0.05	0.05	F0_FIXED_CHE	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXody	0	14	1	72	0.0	0.0136986301369863	-0.0136986301369863	0.0136986301369863	F0_FIXED_CHE	REVERSE
PUBLISHED_MERGE	IT2a	EM	chXol	1	41	1	126	0.023809523809523808	0.007874015748031496	0.015935508061492312	0.015935508061492312	F0_FIXED_CHE	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXor	2	42	0	56	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	F0_FIXED_CHE	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXr	158	2	48	3	0.9875	0.9411764705882353	0.04632352941176476	0.04632352941176476	F1_FIXED_CHO	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXs	13	4	22	32	0.7647058823529411	0.4074074074074074	0.35729847494553374	0.35729847494553374	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXty	22	7	14	17	0.7586206896551724	0.45161290322580644	0.30700778642936594	0.30700778642936594	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	EM	chXy	8	71	5	268	0.10126582278481013	0.018315018315018316	0.0829508044697918	0.0829508044697918	I_INTERMEDIATE	FORWARD
PUBLISHED_MERGE	IT2a	EM	okchXy	2	15	0	17	0.11764705882352941	0.0	0.11764705882352941	0.11764705882352941	I_INTERMEDIATE	FORWARD
PUBLISHED_MERGE	IT2a	EM	otchXy	1	12	0	19	0.07692307692307693	0.0	0.07692307692307693	0.07692307692307693	F0_FIXED_CHE	FORWARD
PUBLISHED_MERGE	IT2a	EM	shX	95	12	26	13	0.8878504672897196	0.6666666666666666	0.22118380062305298	0.22118380062305298	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	EM	shXdaiin	13	1	9	12	0.9285714285714286	0.42857142857142855	0.5	0.5	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	EM	shXdy	21	5	31	420	0.8076923076923077	0.06873614190687362	0.7389561657854341	0.7389561657854341	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	EM	shXey	0	26	0	116	0.0	0.0	0.0	0.0	F0_FIXED_CHE	EQUAL
PUBLISHED_MERGE	IT2a	EM	shXky	5	7	3	28	0.4166666666666667	0.0967741935483871	0.3198924731182796	0.3198924731182796	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	EM	shXl	106	0	69	0	1.0	1.0	0.0	0.0	F1_FIXED_CHO	EQUAL
PUBLISHED_MERGE	IT2a	EM	shXo	0	13	1	34	0.0	0.02857142857142857	-0.02857142857142857	0.02857142857142857	F0_FIXED_CHE	REVERSE
PUBLISHED_MERGE	IT2a	EM	shXol	0	23	0	90	0.0	0.0	0.0	0.0	F0_FIXED_CHE	EQUAL
PUBLISHED_MERGE	IT2a	EM	shXor	0	17	1	34	0.0	0.02857142857142857	-0.02857142857142857	0.02857142857142857	F0_FIXED_CHE	REVERSE
PUBLISHED_MERGE	IT2a	EM	shXr	61	2	31	1	0.9682539682539683	0.96875	-0.0004960317460317443	0.0004960317460317443	F1_FIXED_CHO	REVERSE
PUBLISHED_MERGE	IT2a	EM	shXy	1	45	1	231	0.021739130434782608	0.004310344827586207	0.0174287856071964	0.0174287856071964	F0_FIXED_CHE	FORWARD
PUBLISHED_MERGE	IT2a	EM	tchXy	0	11	0	11	0.0	0.0	0.0	0.0	F0_FIXED_CHE	EQUAL
PUBLISHED_MERGE	IT2a	THRESHOLD	chX	35	0	26	2	1.0	0.9285714285714286	0.0714285714285714	0.0714285714285714	F1_FIXED_CHO	FORWARD
PUBLISHED_MERGE	IT2a	THRESHOLD	chXar	0	14	3	34	0.0	0.08108108108108109	-0.08108108108108109	0.08108108108108109	F0_FIXED_CHE	REVERSE
PUBLISHED_MERGE	IT2a	THRESHOLD	chXcthy	11	1	6	27	0.9166666666666666	0.18181818181818182	0.7348484848484849	0.7348484848484849	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	THRESHOLD	chXdaiin	17	0	22	32	1.0	0.4074074074074074	0.5925925925925926	0.5925925925925926	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	THRESHOLD	chXdy	33	1	57	495	0.9705882352941176	0.10326086956521739	0.8673273657289002	0.8673273657289002	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	THRESHOLD	chXey	0	16	0	158	0.0	0.0	0.0	0.0	F0_FIXED_CHE	EQUAL
PUBLISHED_MERGE	IT2a	THRESHOLD	chXky	20	8	19	55	0.7142857142857143	0.25675675675675674	0.45752895752895756	0.45752895752895756	S_SWITCHABLE	FORWARD
PUBLISHED_MERGE	IT2a	THRESHOLD	chXl	226	0	155	0	1.0	1.0	0.0	0.0	F1_FIXED_CHO	EQUAL
PUBLISHED_MERGE	IT2a	THRESHOLD	chXo	1	14	0	51	0.06666666666666667	0.0	0.06666666666666667	0.06666666666666667	F0_FIXED_CHE	FORWARD
PUBLISHED_MERGE	IT2a	THRESHOLD	chXol	0	28	2	139	0.0	0.014184397163120567	-0.014184397163120567	0.014184397163120567	F0_FIXED_CHE	REVERSE
PUBLISHED_MERGE	IT2a	THRESHOLD	chXor	2	27	0	71	0.06896551724137931	0.0	0.06896551724137931	0.06896551724137931	F0_FIXED_CHE	FORWARD
PUBLISHED_MERGE	IT2a	THRESHOLD	chXr	141	1	65	4	0.9929577464788732	0.9420289855072463	0.05092876097162691	0.05092876097162691	F1_FIXED_CHO	FORWARD
