unit_id	base_id	physical_folio	currier	onset_id	onset_consensus
U6bd1bc94ad7aa8d8	B04c58ff894953789	f104	B	O4761df10d64a714d	1
Uace735069176c080	B04c58ff894953789	f104	B	O60d1a0a93cd89111	1
Uc1d03d540d0f3b76	B04c58ff894953789	f104	B	O60d1a0a93cd89111	1
U168903c13e09d6fb	B04c58ff894953789	f105	B	O4761df10d64a714d	1
U3e9a24e1019a07d3	B04c58ff894953789	f105	B	O4761df10d64a714d	1
U45d01eb751779449	B04c58ff894953789	f105	B	O4761df10d64a714d	1
U6da7031b6f2a659e	B04c58ff894953789	f105	B	O4761df10d64a714d	1
Uc9466a27be2ed907	B04c58ff894953789	f105	B	O4761df10d64a714d	1
U64b23a7319445297	B04c58ff894953789	f11	A	O4761df10d64a714d	1
Ube569f144f2e90b7	B04c58ff894953789	f11	A	O4761df10d64a714d	1
U21ab1f8051e5aec0	B04c58ff894953789	f79	B	O4761df10d64a714d	1
U2435374bb2bee984	B04c58ff894953789	f79	B	O4761df10d64a714d	1
U7af7eaaf833ae665	B04c58ff894953789	f79	B	O60d1a0a93cd89111	1
Ub06afcd92dbdcedc	B04c58ff894953789	f79	B	O4761df10d64a714d	1
Ub0f3ff0d565893cd	B04c58ff894953789	f79	B	O4761df10d64a714d	1
Ucbb3574dc569fc2a	B04c58ff894953789	f79	B	O4761df10d64a714d	1
Uea2e6cd14e15a34c	B04c58ff894953789	f79	B	O4761df10d64a714d	1
U0119b8f014e13eb5	B04c58ff894953789	f86	B	O4761df10d64a714d	1
U1a2d1b28103102b7	B04c58ff894953789	f86	B	O4761df10d64a714d	1
U1b285c73fa60f217	B04c58ff894953789	f86	B	O4761df10d64a714d	1
U2f0abd81155d6351	B04c58ff894953789	f86	B	O4761df10d64a714d	1
U3617aa7100604934	B04c58ff894953789	f86	B	O4761df10d64a714d	1
U4ece48e5f120376f	B04c58ff894953789	f86	B	O60d1a0a93cd89111	1
U55db0930fa41cb9e	B04c58ff894953789	f86	B	O4761df10d64a714d	1
U58fb5f32ec8170dd	B04c58ff894953789	f86	B	O4761df10d64a714d	1
U64daa5cd51f0d018	B04c58ff894953789	f86	B	O4761df10d64a714d	1
U82c6221508f0df87	B04c58ff894953789	f86	B	O4761df10d64a714d	1
U96dc70dd9cbc6dde	B04c58ff894953789	f86	B	O4761df10d64a714d	1
Ub87d87fc23cd214e	B04c58ff894953789	f86	B	O4761df10d64a714d	1
Ubf6774ec3df641b2	B04c58ff894953789	f86	B	O4761df10d64a714d	1
Uc0f20ca3a895aac8	B04c58ff894953789	f86	B	O4761df10d64a714d	1
U2152fff8bddf0853	B04c58ff894953789	f90	A	Occ0905a5d9589c3f	0
U54d22289bc7e5c4a	B04c58ff894953789	f90	A	O4761df10d64a714d	1
Ubf37637a7ae94e59	B04c58ff894953789	f90	A	O4761df10d64a714d	1
Uc3c036717bc0bb3b	B04c58ff894953789	f90	A	O4761df10d64a714d	1
U5e1f0af256c814ca	B0f76627cf4e4f7eb	f105	B	O7a1d06b81c591874	1
U9fdcf7695614fc07	B0f76627cf4e4f7eb	f105	B	Ob0293504031b657b	1
Ube5fa4f379fb9b92	B0f76627cf4e4f7eb	f105	B	Ob0293504031b657b	1
U2eec21b714294a76	B0f76627cf4e4f7eb	f113	B	O7a1d06b81c591874	1
Ub7b4d0ea2bad8a2d	B0f76627cf4e4f7eb	f113	B	Ob0293504031b657b	1
U28a5ab77b85b30a1	B0f76627cf4e4f7eb	f20	A	O7a1d06b81c591874	1
U5c3735ffad34928f	B0f76627cf4e4f7eb	f20	A	O7a1d06b81c591874	1
U7385deecd6632e67	B0f76627cf4e4f7eb	f20	A	O7a1d06b81c591874	1
U9a11d7d96956e2ce	B0f76627cf4e4f7eb	f20	A	O7a1d06b81c591874	1
Ub84a874f7566b0e3	B0f76627cf4e4f7eb	f20	A	O7a1d06b81c591874	1
Ubd4f8a525ebc1771	B0f76627cf4e4f7eb	f20	A	O7a1d06b81c591874	1
Uf4e11767974591d7	B0f76627cf4e4f7eb	f20	A	O7a1d06b81c591874	1
U123a431e172eea84	B0f76627cf4e4f7eb	f49	A	O7a1d06b81c591874	1
U12bd3841bc736106	B0f76627cf4e4f7eb	f49	A	O7a1d06b81c591874	1
U2c29d3f32214c840	B0f76627cf4e4f7eb	f49	A	O7a1d06b81c591874	1
U337d1da0af4fd6d4	B0f76627cf4e4f7eb	f49	A	O7a1d06b81c591874	1
U8e4018e25aad30a8	B0f76627cf4e4f7eb	f49	A	O7a1d06b81c591874	1
Ud32e22445a7ada44	B0f76627cf4e4f7eb	f49	A	O7a1d06b81c591874	1
Ud7fd0a3f77795650	B0f76627cf4e4f7eb	f49	A	O7a1d06b81c591874	1
U686b39da83a63f0e	B0f76627cf4e4f7eb	f86	B	Ob0293504031b657b	1
U6cbe61367ca58521	B0f76627cf4e4f7eb	f86	B	O7a1d06b81c591874	1
Ua2c15dd46138356d	B0f76627cf4e4f7eb	f86	B	O7a1d06b81c591874	1
U35f42a9b11112673	B0f76627cf4e4f7eb	f88	A	O7a1d06b81c591874	1
U4f31b9c2f969b21b	B0f76627cf4e4f7eb	f88	A	Ob0293504031b657b	1
Uc81d0d99f8076996	B0f76627cf4e4f7eb	f88	A	O7a1d06b81c591874	1
U392c68a2a15598d4	B17a1723c4ea2ca8e	f104	B	O1c57db05af1ba811	1
U8e13dd54eacc6ef6	B17a1723c4ea2ca8e	f104	B	O1c57db05af1ba811	1
U92218b8fdd8a0326	B17a1723c4ea2ca8e	f104	B	O1c57db05af1ba811	1
Uf876be041caab7ac	B17a1723c4ea2ca8e	f104	B	O1c57db05af1ba811	1
U4914005f8edb703f	B17a1723c4ea2ca8e	f105	B	O1c57db05af1ba811	1
U5d44f7a6703b6cc5	B17a1723c4ea2ca8e	f105	B	O1c57db05af1ba811	1
U84a2338d9902d5e7	B17a1723c4ea2ca8e	f105	B	O1c57db05af1ba811	1
Uf9d25ad830ed85cc	B17a1723c4ea2ca8e	f105	B	O1c57db05af1ba811	1
U1125143a31716642	B17a1723c4ea2ca8e	f106	B	Ob4334ec7e4a3ca7e	1
U2bb573b2e5c653c6	B17a1723c4ea2ca8e	f106	B	O1c57db05af1ba811	1
U087bb162f7b9c2cd	B17a1723c4ea2ca8e	f111	B	O1c57db05af1ba811	1
Ua65f1ed30bbeb13d	B17a1723c4ea2ca8e	f111	B	O1c57db05af1ba811	1
Udb1e9d5a736a0cce	B17a1723c4ea2ca8e	f111	B	O1c57db05af1ba811	1
Ufe72621af1d9ac65	B17a1723c4ea2ca8e	f111	B	Ob4334ec7e4a3ca7e	1
U1ac32b62c13ad09a	B17a1723c4ea2ca8e	f112	B	O1c57db05af1ba811	1
U2f3360eb2df7eb0c	B17a1723c4ea2ca8e	f112	B	O1c57db05af1ba811	1
U325eb3f4116820ae	B17a1723c4ea2ca8e	f115	B	O1c57db05af1ba811	1
U499723d1480bda4e	B17a1723c4ea2ca8e	f115	B	O1c57db05af1ba811	1
Ucef37f903cb43dd9	B17a1723c4ea2ca8e	f115	B	O1c57db05af1ba811	1
Ud54985c7d035b1d9	B17a1723c4ea2ca8e	f115	B	Ob4334ec7e4a3ca7e	1
U29d85b671ef0547a	B17a1723c4ea2ca8e	f76	B	O1c57db05af1ba811	1
Uc72752b89c68d3eb	B17a1723c4ea2ca8e	f76	B	O1c57db05af1ba811	1
Ua3c3527f98d3d35f	B17a1723c4ea2ca8e	f78	B	O1c57db05af1ba811	1
Uc9a30c9a12d3b838	B17a1723c4ea2ca8e	f78	B	Ob4334ec7e4a3ca7e	1
Ud26fd0b805107067	B17a1723c4ea2ca8e	f78	B	O1c57db05af1ba811	1
U2b460f84953509f5	B17a1723c4ea2ca8e	f81	B	O1c57db05af1ba811	1
