ring_id	page	physical_folio	ring_scope	grove_ordinal	source_record_id	current_locus	current_code	current_kind	matching_method	match_status
f70v2:INNER	f70v2	f70	INNER	1	STOLFI_BEST_0402	f70v2.23	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:INNER	f70v2	f70	INNER	2	STOLFI_BEST_0405	f70v2.24	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:INNER	f70v2	f70	INNER	3	STOLFI_BEST_0408	f70v2.25	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:INNER	f70v2	f70	INNER	4	STOLFI_BEST_0411	f70v2.26	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:INNER	f70v2	f70	INNER	5	STOLFI_BEST_0414	f70v2.27	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:INNER	f70v2	f70	INNER	6	STOLFI_BEST_0417	f70v2.28	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:INNER	f70v2	f70	INNER	7	STOLFI_BEST_0420	f70v2.29	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:INNER	f70v2	f70	INNER	8	STOLFI_BEST_0423	f70v2.30	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:INNER	f70v2	f70	INNER	9	STOLFI_BEST_0396	f70v2.31	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:INNER	f70v2	f70	INNER	10	STOLFI_BEST_0399	f70v2.22	@Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	1	STOLFI_BEST_0393	f70v2.5	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	2	STOLFI_BEST_0339	f70v2.6	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	3	STOLFI_BEST_0342	f70v2.7	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	4	STOLFI_BEST_0345	f70v2.8	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	5	STOLFI_BEST_0348	f70v2.9	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	6	STOLFI_BEST_0351	f70v2.10	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	7	STOLFI_BEST_0354	f70v2.11	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	8	STOLFI_BEST_0357	f70v2.12	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	9	STOLFI_BEST_0360	f70v2.13	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	10	STOLFI_BEST_0363	f70v2.14	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	11	STOLFI_BEST_0366	f70v2.15	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	12	STOLFI_BEST_0369	f70v2.16	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	13	STOLFI_BEST_0372	f70v2.17	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	14	STOLFI_BEST_0375	f70v2.18	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	15	STOLFI_BEST_0378	f70v2.19	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	16	STOLFI_BEST_0381	f70v2.20	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	17	STOLFI_BEST_0384	f70v2.2	@Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	18	STOLFI_BEST_0387	f70v2.3	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f70v2:OUTER	f70v2	f70	OUTER	19	STOLFI_BEST_0390	f70v2.4	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f71r:INNER	f71r	f71	INNER	1	STOLFI_BEST_0463	f71r.17	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f71r:INNER	f71r	f71	INNER	2	STOLFI_BEST_0455	f71r.13	@Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
f71r:INNER	f71r	f71	INNER	3	STOLFI_BEST_0457	f71r.14	&Lz	L	HUMAN_GROVE_SCOPE_NUMBER	EXPLICIT_HUMAN_POSITION_KEY
