edge_id	panel_id	physical_folio	page	relation_type	relation_instance	source_node	target_node	source_locus	target_locus	edition	representation	status	source_length	target_length	source_sequence_json	target_sequence_json	minimum_edit_cost	optimal_alignment_count	canonical_primitive_program_json	canonical_dsl_program_json	canonical_dsl_text	abstract_atom_counts_json	description_length_bits
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	ZL3b	root	EXACT_PROGRAM	1	1	"[""ok""]"	"[""e""]"	3	1	"[{""op"":""SUBSTITUTE"",""source"":""ok"",""source_index"":1,""target"":""e"",""target_index"":1}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""ok""],""target"":[""e""]}]"	REPLACE_PREFIX(src=ok;dst=e)	"{""REPLACE_PREFIX|CORE|ANY_LITERAL"":1}"	20
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	IT2a	root	EXACT_PROGRAM	1	1	"[""ok""]"	"[""e""]"	3	1	"[{""op"":""SUBSTITUTE"",""source"":""ok"",""source_index"":1,""target"":""e"",""target_index"":1}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""ok""],""target"":[""e""]}]"	REPLACE_PREFIX(src=ok;dst=e)	"{""REPLACE_PREFIX|CORE|ANY_LITERAL"":1}"	20
RTAE001342544ACEBBB1	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E004	SCARR045|f73v|S2:S004	SCARR045|f73v|S2:S005	f73v.27	f73v.28	RF1b	root	EXACT_PROGRAM	1	1	"[""ok""]"	"[""e""]"	3	1	"[{""op"":""SUBSTITUTE"",""source"":""ok"",""source_index"":1,""target"":""e"",""target_index"":1}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""ok""],""target"":[""e""]}]"	REPLACE_PREFIX(src=ok;dst=e)	"{""REPLACE_PREFIX|CORE|ANY_LITERAL"":1}"	20
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	ZL3b	root	EXACT_PROGRAM	7	7	"[""o"",""o"",""H"",""WB"",""H"",""k"",""od""]"	"[""o"",""Ho"",""WB"",""Hos"",""WB"",""o"",""ckh""]"	16	21	"[{""op"":""DELETE"",""source"":""o"",""source_index"":1,""target_index"":null},{""op"":""KEEP"",""source"":""o"",""source_index"":2,""target"":""o"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""H"",""source_index"":3,""target"":""Ho"",""target_index"":2},{""op"":""KEEP"",""source"":""WB"",""source_index"":4,""target"":""WB"",""target_index"":3},{""op"":""INSERT"",""source_index"":null,""target"":""Hos"",""target_index"":4},{""op"":""SUBSTITUTE"",""source"":""H"",""source_index"":5,""target"":""WB"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""k"",""source_index"":6,""target"":""o"",""target_index"":6},{""op"":""SUBSTITUTE"",""source"":""od"",""source_index"":7,""target"":""ckh"",""target_index"":7}]"	"[{""op"":""DROP_PREFIX"",""source"":[""o""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""o""],""target"":[""o""]},{""op"":""REPLACE_ROOT_CLASS"",""source"":[""H""],""target"":[""Ho""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""REPLACE_SUFFIX"",""source"":[""H"",""k"",""od""],""target"":[""Hos"",""WB"",""o"",""ckh""]}]"	DROP_PREFIX(src=o) -> KEEP_CORE(src=o;dst=o) -> REPLACE_ROOT_CLASS(src=H;dst=Ho) -> KEEP_CORE(src=WB;dst=WB) -> REPLACE_SUFFIX(src=H,k,od;dst=Hos,WB,o,ckh)	"{""DROP_PREFIX|PREFIX|NONE"":1,""KEEP_CORE|CORE|ANY_LITERAL"":2,""REPLACE_ROOT_CLASS|CORE|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	92
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	IT2a	root	EXACT_PROGRAM	7	7	"[""o"",""o"",""H"",""WB"",""H"",""k"",""od""]"	"[""o"",""H"",""WB"",""Hos"",""WB"",""o"",""ckh""]"	13	8	"[{""op"":""DELETE"",""source"":""o"",""source_index"":1,""target_index"":null},{""op"":""KEEP"",""source"":""o"",""source_index"":2,""target"":""o"",""target_index"":1},{""op"":""KEEP"",""source"":""H"",""source_index"":3,""target"":""H"",""target_index"":2},{""op"":""KEEP"",""source"":""WB"",""source_index"":4,""target"":""WB"",""target_index"":3},{""op"":""INSERT"",""source_index"":null,""target"":""Hos"",""target_index"":4},{""op"":""SUBSTITUTE"",""source"":""H"",""source_index"":5,""target"":""WB"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""k"",""source_index"":6,""target"":""o"",""target_index"":6},{""op"":""SUBSTITUTE"",""source"":""od"",""source_index"":7,""target"":""ckh"",""target_index"":7}]"	"[{""op"":""DROP_PREFIX"",""source"":[""o""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""o"",""H"",""WB""],""target"":[""o"",""H"",""WB""]},{""op"":""REPLACE_SUFFIX"",""source"":[""H"",""k"",""od""],""target"":[""Hos"",""WB"",""o"",""ckh""]}]"	DROP_PREFIX(src=o) -> KEEP_CORE(src=o,H,WB;dst=o,H,WB) -> REPLACE_SUFFIX(src=H,k,od;dst=Hos,WB,o,ckh)	"{""DROP_PREFIX|PREFIX|NONE"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	70
RTAE004D58CAF8B733E5	RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	f67r2.41	f67r2.42	RF1b	root	EXACT_PROGRAM	7	7	"[""o"",""o"",""H"",""WB"",""H"",""k"",""od""]"	"[""o"",""Ho"",""WB"",""Hos"",""WB"",""o"",""ckh""]"	16	21	"[{""op"":""DELETE"",""source"":""o"",""source_index"":1,""target_index"":null},{""op"":""KEEP"",""source"":""o"",""source_index"":2,""target"":""o"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""H"",""source_index"":3,""target"":""Ho"",""target_index"":2},{""op"":""KEEP"",""source"":""WB"",""source_index"":4,""target"":""WB"",""target_index"":3},{""op"":""INSERT"",""source_index"":null,""target"":""Hos"",""target_index"":4},{""op"":""SUBSTITUTE"",""source"":""H"",""source_index"":5,""target"":""WB"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""k"",""source_index"":6,""target"":""o"",""target_index"":6},{""op"":""SUBSTITUTE"",""source"":""od"",""source_index"":7,""target"":""ckh"",""target_index"":7}]"	"[{""op"":""DROP_PREFIX"",""source"":[""o""],""target"":[]},{""op"":""KEEP_CORE"",""source"":[""o""],""target"":[""o""]},{""op"":""REPLACE_ROOT_CLASS"",""source"":[""H""],""target"":[""Ho""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""REPLACE_SUFFIX"",""source"":[""H"",""k"",""od""],""target"":[""Hos"",""WB"",""o"",""ckh""]}]"	DROP_PREFIX(src=o) -> KEEP_CORE(src=o;dst=o) -> REPLACE_ROOT_CLASS(src=H;dst=Ho) -> KEEP_CORE(src=WB;dst=WB) -> REPLACE_SUFFIX(src=H,k,od;dst=Hos,WB,o,ckh)	"{""DROP_PREFIX|PREFIX|NONE"":1,""KEEP_CORE|CORE|ANY_LITERAL"":2,""REPLACE_ROOT_CLASS|CORE|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	92
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	ZL3b	root	EXACT_PROGRAM	3	2	"[""H"",""o"",""k""]"	"[""ot"",""od""]"	8	3	"[{""op"":""DELETE"",""source"":""H"",""source_index"":1,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""o"",""source_index"":2,""target"":""ot"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""k"",""source_index"":3,""target"":""od"",""target_index"":2}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""H"",""o"",""k""],""target"":[""ot"",""od""]}]"	REPLACE_PREFIX(src=H,o,k;dst=ot,od)	"{""REPLACE_PREFIX|CORE|ANY_LITERAL"":1}"	32
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	IT2a	root	EXACT_PROGRAM	3	2	"[""H"",""o"",""k""]"	"[""ot"",""od""]"	8	3	"[{""op"":""DELETE"",""source"":""H"",""source_index"":1,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""o"",""source_index"":2,""target"":""ot"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""k"",""source_index"":3,""target"":""od"",""target_index"":2}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""H"",""o"",""k""],""target"":[""ot"",""od""]}]"	REPLACE_PREFIX(src=H,o,k;dst=ot,od)	"{""REPLACE_PREFIX|CORE|ANY_LITERAL"":1}"	32
RTAE00917ACE2C6845C0	SCARR036|f72v2|S1	f72	f72v2	CYCLIC_SUCCESSOR	SCARR036|f72v2|S1:E009	SCARR036|f72v2|S1:S009	SCARR036|f72v2|S1:S010	f72v2.10	f72v2.11	RF1b	root	EXACT_PROGRAM	3	2	"[""e"",""o"",""k""]"	"[""ot"",""od""]"	8	3	"[{""op"":""DELETE"",""source"":""e"",""source_index"":1,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""o"",""source_index"":2,""target"":""ot"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""k"",""source_index"":3,""target"":""od"",""target_index"":2}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""e"",""o"",""k""],""target"":[""ot"",""od""]}]"	REPLACE_PREFIX(src=e,o,k;dst=ot,od)	"{""REPLACE_PREFIX|CORE|ANY_LITERAL"":1}"	32
RTAE012C8C933719F94C	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E003	SCARR045|f73v|S2:S003	SCARR045|f73v|S2:S004	f73v.26	f73v.27	ZL3b	root	EXACT_PROGRAM	1	1	"[""oi""]"	"[""ok""]"	3	1	"[{""op"":""SUBSTITUTE"",""source"":""oi"",""source_index"":1,""target"":""ok"",""target_index"":1}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""oi""],""target"":[""ok""]}]"	REPLACE_PREFIX(src=oi;dst=ok)	"{""REPLACE_PREFIX|CORE|ANY_LITERAL"":1}"	20
