segment_id	segment_index	segment_count	segment_group_index	segment_group_count	segment_position	starts_after_drawing	ends_before_drawing	consensus_group_id	locus	page	section	currier	hand	code	kind	grammar_scope	group_index	group_count	factual_position	family_surface	symbol_count	zl_sta_codes	it_sta_codes	rf_sta_codes	zl_basic_eva_lossy	it_basic_eva_lossy	rf_basic_eva_lossy	left_boundary_profile	left_boundary_support	right_boundary_profile	right_boundary_support	exact_first_last_label	exact_edge_core_label	opening_feature_hits	closing_feature_hits	favored_transition_hits	disfavored_transition_hits	unresolved_transition_hits	favored_path_hits	longest_opening_path	longest_path_anywhere
f1r.3|S01	1	1	1	9	FIRST	0	0	f1r.3|C001	f1r.3	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	1	9	FIRST	CAAG	4	C2 A2 A3 G3	C2 A2 A3 G3	C2 A2 A3 G3	syaiir	syaiir	syaiir	LINE_START	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	INSUFFICIENT	INSUFFICIENT	P1:C;P2:CA			2:AA	1:CA;3:AG		NONE	NONE
f1r.3|S01	1	1	2	9	CORE	0	0	f1r.3|C002	f1r.3	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	2	9	CORE	LJQA	4	L1 J1 Q1 A2	L1 J1 Q1 A2	L1 J1 Q1 A2	sheky	sheky	sheky	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	INSUFFICIENT	UNRESOLVED		P2:LJ;S2:QA	1:LJ		2:JQ;3:QA	LJ	LJ	LJ
f1r.3|S01	1	1	3	9	CORE	0	0	f1r.3|C003	f1r.3	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	3	9	CORE	AC	2	A1 C1	A1 C1	A1 C1	or	or	or	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	UNRESOLVED	UNRESOLVED	S1:C;S2:AC	P2:AC;LEN:2			1:AC		NONE	NONE
f1r.3|S01	1	1	4	9	CORE	0	0	f1r.3|C004	f1r.3	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	4	9	CORE	AQAG	4	A2 Q1 A3 G1	A2 Q1 A3 G1	A2 Q1 A3 G1	ykaiin	ykaiin	ykaiin	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	UNRESOLVED	UNRESOLVED			1:AQ		2:QA;3:AG	AQ	AQ	AQ
f1r.3|S01	1	1	5	9	CORE	0	0	f1r.3|C005	f1r.3	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	5	9	CORE	LAB	3	L1 A1 B1	L1 A1 B1	L1 A1 B1	shod	shod	shod	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	INSUFFICIENT	UNRESOLVED	P2:LA	S1:B;S2:AB			1:LA;2:AB		NONE	NONE
f1r.3|S01	1	1	6	9	CORE	0	0	f1r.3|C006	f1r.3	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	6	9	CORE	UAACA	5	U2 A1 A3 C1 A2	U2 A1 A3 C1 A2	U2 A1 A3 C1 A2	cthoary	cthoary	cthoary	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	INSUFFICIENT	INSUFFICIENT		P1:U;P2:UA;S2:CA		2:AA	1:UA;3:AC;4:CA		NONE	NONE
f1r.3|S01	1	1	7	9	CORE	0	0	f1r.3|C007	f1r.3	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	7	9	CORE	UJC	3	U2 J1 C2	U2 J1 C2	U2 J1 C2	cthes	cthes	cthes	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	INSUFFICIENT	INSUFFICIENT	S1:C	P1:U		2:JC	1:UJ		NONE	NONE
f1r.3|S01	1	1	8	9	CORE	0	0	f1r.3|C008	f1r.3	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	8	9	CORE	BACAG	5	B1 A3 C1 A3 G1	B1 A3 C1 A3 G1	B1 A3 C1 A3 G1	daraiin	daraiin	daraiin	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	INSUFFICIENT	INSUFFICIENT		P2:BA			1:BA;2:AC;3:CA;4:AG		NONE	NONE
f1r.3|S01	1	1	9	9	LAST	0	0	f1r.3|C009	f1r.3	f1r	T	A	1	+P0	P	CONFIRMED_PROSE	9	9	LAST	CA	2	C2 A2	C2 A3	C2 A2	sy	sa	sy	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	LAST_ASSOCIATED	EDGE_ASSOCIATED	P1:C;P2:CA	S2:CA;LEN:2			1:CA		NONE	NONE
f1r.6|S01	1	1	1	1	SINGLE	0	0	f1r.6|C001	f1r.6	f1r	T	A	1	=Pt	P	CONFIRMED_PROSE	1	1	SINGLE	ABACAELA	8	A2 B1 A3 C1 A3 E1 L1 A2	A2 B1 A3 C1 A3 E1 L1 A2	A2 B1 A3 C1 A3 E1 L1 A2	ydaraishy	ydaraishy	ydaraishy	LINE_START	3	LINE_END	3	INSUFFICIENT	INSUFFICIENT	S2:LA	P2:AB			1:AB;2:BA;3:AC;4:CA;5:AE;6:EL;7:LA		NONE	NONE
