base_id	physical_folio	none_count	da_count	total_count
B04c58ff894953789	f1	2	0	2
B04c58ff894953789	f10	1	0	1
B04c58ff894953789	f102	4	0	4
B04c58ff894953789	f103	1	0	1
B04c58ff894953789	f104	2	1	3
B04c58ff894953789	f105	4	1	5
B04c58ff894953789	f106	3	0	3
B04c58ff894953789	f107	7	0	7
B04c58ff894953789	f108	3	0	3
B04c58ff894953789	f11	1	1	2
B04c58ff894953789	f111	2	0	2
B04c58ff894953789	f112	2	0	2
B04c58ff894953789	f113	5	0	5
B04c58ff894953789	f114	3	0	3
B04c58ff894953789	f115	11	0	11
B04c58ff894953789	f116	4	0	4
B04c58ff894953789	f13	2	0	2
B04c58ff894953789	f14	2	0	2
B04c58ff894953789	f15	2	0	2
B04c58ff894953789	f16	1	0	1
B04c58ff894953789	f17	3	0	3
B04c58ff894953789	f18	6	0	6
B04c58ff894953789	f19	4	0	4
B04c58ff894953789	f2	1	0	1
B04c58ff894953789	f20	1	0	1
B04c58ff894953789	f22	3	0	3
B04c58ff894953789	f23	4	0	4
B04c58ff894953789	f24	1	0	1
B04c58ff894953789	f25	1	0	1
B04c58ff894953789	f26	5	0	5
B04c58ff894953789	f27	2	0	2
B04c58ff894953789	f28	1	0	1
B04c58ff894953789	f29	1	0	1
B04c58ff894953789	f3	1	0	1
B04c58ff894953789	f30	2	0	2
B04c58ff894953789	f31	2	0	2
B04c58ff894953789	f33	6	0	6
B04c58ff894953789	f34	3	0	3
B04c58ff894953789	f36	1	0	1
B04c58ff894953789	f37	2	0	2
B04c58ff894953789	f39	4	0	4
B04c58ff894953789	f40	1	0	1
B04c58ff894953789	f41	1	0	1
B04c58ff894953789	f43	4	0	4
B04c58ff894953789	f45	5	0	5
B04c58ff894953789	f46	1	0	1
B04c58ff894953789	f47	2	0	2
B04c58ff894953789	f48	1	0	1
B04c58ff894953789	f49	3	0	3
B04c58ff894953789	f50	1	0	1
B04c58ff894953789	f52	2	0	2
B04c58ff894953789	f54	1	0	1
B04c58ff894953789	f58	2	0	2
B04c58ff894953789	f6	3	0	3
B04c58ff894953789	f66	3	0	3
B04c58ff894953789	f7	2	0	2
B04c58ff894953789	f75	15	0	15
B04c58ff894953789	f76	5	0	5
B04c58ff894953789	f77	6	0	6
B04c58ff894953789	f78	8	0	8
B04c58ff894953789	f79	6	1	7
B04c58ff894953789	f8	4	0	4
B04c58ff894953789	f80	5	0	5
B04c58ff894953789	f81	4	0	4
B04c58ff894953789	f82	3	0	3
B04c58ff894953789	f83	4	0	4
B04c58ff894953789	f84	16	0	16
B04c58ff894953789	f85	4	0	4
B04c58ff894953789	f86	12	2	14
B04c58ff894953789	f87	1	0	1
B04c58ff894953789	f88	3	0	3
B04c58ff894953789	f89	3	0	3
B04c58ff894953789	f90	1	3	4
B04c58ff894953789	f93	2	0	2
B04c58ff894953789	f95	2	0	2
B04c58ff894953789	f96	1	0	1
B04c58ff894953789	f99	3	0	3
B081f582d0f441925	f102	1	0	1
B081f582d0f441925	f105	1	0	1
B081f582d0f441925	f108	1	0	1
B081f582d0f441925	f113	3	0	3
B081f582d0f441925	f4	1	0	1
B081f582d0f441925	f42	1	0	1
B081f582d0f441925	f49	1	0	1
B081f582d0f441925	f52	0	1	1
B081f582d0f441925	f58	1	0	1
