candidate_id	occurrence_id	cohort_id	locus	page	target_mask_id	edge_id	edge_type	side	under_null	candidate_status	penalty_id	penalty	candidate_created_edge
OL_NULL	G770-L009:T02:TM-Q7M2	G770-L009	f3r.19	f3r	TM-Q7M2	G770-L009:O02:LEFT:PATIENT	PATIENT	LEFT	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_NULL	G770-L009:T02:TM-Q7M2	G770-L009	f3r.19	f3r	TM-Q7M2	G770-L009:O02:RIGHT:PATIENT	PATIENT	RIGHT	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_NULL	G770-L009:T02:TM-Q7M2	G770-L009	f3r.19	f3r	TM-Q7M2	G770-L009:O02:BOTH:FIELD_EDGE	FIELD_EDGE	BOTH	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_NULL	G770-L012:T02:TM-Q7M2	G770-L012	f55v.10	f55v	TM-Q7M2	G770-L012:O02:RIGHT:AMOUNT	AMOUNT	RIGHT	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_NULL	G770-L012:T02:TM-Q7M2	G770-L012	f55v.10	f55v	TM-Q7M2	G770-L012:O02:BOTH:FIELD_EDGE	FIELD_EDGE	BOTH	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_NULL	G770-L012:T12:TM-Q7M2	G770-L012	f55v.10	f55v	TM-Q7M2	G770-L012:O12:LEFT:PATIENT	PATIENT	LEFT	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_NULL	G770-L008:T09:TM-Q7M2	G770-L008	f58r.13	f58r	TM-Q7M2	G770-L008:O09:BOTH:FIELD_EDGE	FIELD_EDGE	BOTH	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_NULL	G770-L013:T02:TM-Q7M2	G770-L013	f78r.37	f78r	TM-Q7M2	G770-L013:O02:RIGHT:AMOUNT	AMOUNT	RIGHT	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_NULL	G770-L013:T02:TM-Q7M2	G770-L013	f78r.37	f78r	TM-Q7M2	G770-L013:O02:BOTH:FIELD_EDGE	FIELD_EDGE	BOTH	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_POSITIONAL_RELATOR	G770-L009:T02:TM-Q7M2	G770-L009	f3r.19	f3r	TM-Q7M2	G770-L009:O02:LEFT:PATIENT	PATIENT	LEFT	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_POSITIONAL_RELATOR	G770-L009:T02:TM-Q7M2	G770-L009	f3r.19	f3r	TM-Q7M2	G770-L009:O02:RIGHT:PATIENT	PATIENT	RIGHT	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_POSITIONAL_RELATOR	G770-L009:T02:TM-Q7M2	G770-L009	f3r.19	f3r	TM-Q7M2	G770-L009:O02:BOTH:FIELD_EDGE	FIELD_EDGE	BOTH	OPEN	RESOLVED	NONE	0	0
OL_POSITIONAL_RELATOR	G770-L012:T02:TM-Q7M2	G770-L012	f55v.10	f55v	TM-Q7M2	G770-L012:O02:RIGHT:AMOUNT	AMOUNT	RIGHT	OPEN	RESOLVED	NONE	0	0
OL_POSITIONAL_RELATOR	G770-L012:T02:TM-Q7M2	G770-L012	f55v.10	f55v	TM-Q7M2	G770-L012:O02:BOTH:FIELD_EDGE	FIELD_EDGE	BOTH	OPEN	RESOLVED	NONE	0	0
OL_POSITIONAL_RELATOR	G770-L012:T12:TM-Q7M2	G770-L012	f55v.10	f55v	TM-Q7M2	G770-L012:O12:LEFT:PATIENT	PATIENT	LEFT	OPEN	OPEN	P04_ORPHAN_OR_SOURCELESS_RESULT	4	0
OL_POSITIONAL_RELATOR	G770-L008:T09:TM-Q7M2	G770-L008	f58r.13	f58r	TM-Q7M2	G770-L008:O09:BOTH:FIELD_EDGE	FIELD_EDGE	BOTH	OPEN	RESOLVED	NONE	0	0
OL_POSITIONAL_RELATOR	G770-L013:T02:TM-Q7M2	G770-L013	f78r.37	f78r	TM-Q7M2	G770-L013:O02:RIGHT:AMOUNT	AMOUNT	RIGHT	OPEN	RESOLVED	NONE	0	0
