target_mask_id	held_page	candidate_id	fold_penalty	null_candidate_id	null_fold_penalty	delta_vs_null	best_rival_ids	best_rival_penalty	strict_pairwise_margin	fold_minimum_ids	unique_fold_winner
TM-H8R1	f104v	OLS_NULL	10	OLS_NULL	10	0	OLS_FINISHED_PRODUCT_COLATURA|OLS_STRAIN_OPERATION	0	-10	OLS_FINISHED_PRODUCT_COLATURA|OLS_STRAIN_OPERATION	0
TM-H8R1	f104v	OLS_POSITIONAL_MEASURE_PRODUCT	8	OLS_NULL	10	2	OLS_FINISHED_PRODUCT_COLATURA|OLS_STRAIN_OPERATION	0	-8	OLS_FINISHED_PRODUCT_COLATURA|OLS_STRAIN_OPERATION	0
TM-H8R1	f104v	OLS_NOMINAL_PREPARATION	8	OLS_NULL	10	2	OLS_FINISHED_PRODUCT_COLATURA|OLS_STRAIN_OPERATION	0	-8	OLS_FINISHED_PRODUCT_COLATURA|OLS_STRAIN_OPERATION	0
TM-H8R1	f104v	OLS_FINISHED_PRODUCT_COLATURA	0	OLS_NULL	10	10	OLS_STRAIN_OPERATION	0	0	OLS_FINISHED_PRODUCT_COLATURA|OLS_STRAIN_OPERATION	0
TM-H8R1	f104v	OLS_STRAIN_OPERATION	0	OLS_NULL	10	10	OLS_FINISHED_PRODUCT_COLATURA	0	0	OLS_FINISHED_PRODUCT_COLATURA|OLS_STRAIN_OPERATION	0
TM-H8R1	f15v	OLS_NULL	18	OLS_NULL	18	0	OLS_FINISHED_PRODUCT_COLATURA	0	-18	OLS_FINISHED_PRODUCT_COLATURA	0
TM-H8R1	f15v	OLS_POSITIONAL_MEASURE_PRODUCT	12	OLS_NULL	18	6	OLS_FINISHED_PRODUCT_COLATURA	0	-12	OLS_FINISHED_PRODUCT_COLATURA	0
TM-H8R1	f15v	OLS_NOMINAL_PREPARATION	12	OLS_NULL	18	6	OLS_FINISHED_PRODUCT_COLATURA	0	-12	OLS_FINISHED_PRODUCT_COLATURA	0
TM-H8R1	f15v	OLS_FINISHED_PRODUCT_COLATURA	0	OLS_NULL	18	18	OLS_STRAIN_OPERATION	8	8	OLS_FINISHED_PRODUCT_COLATURA	1
TM-H8R1	f15v	OLS_STRAIN_OPERATION	8	OLS_NULL	18	10	OLS_FINISHED_PRODUCT_COLATURA	0	-8	OLS_FINISHED_PRODUCT_COLATURA	0
TM-H8R1	f83v	OLS_NULL	18	OLS_NULL	18	0	OLS_FINISHED_PRODUCT_COLATURA	0	-18	OLS_FINISHED_PRODUCT_COLATURA	0
TM-H8R1	f83v	OLS_POSITIONAL_MEASURE_PRODUCT	12	OLS_NULL	18	6	OLS_FINISHED_PRODUCT_COLATURA	0	-12	OLS_FINISHED_PRODUCT_COLATURA	0
TM-H8R1	f83v	OLS_NOMINAL_PREPARATION	12	OLS_NULL	18	6	OLS_FINISHED_PRODUCT_COLATURA	0	-12	OLS_FINISHED_PRODUCT_COLATURA	0
TM-H8R1	f83v	OLS_FINISHED_PRODUCT_COLATURA	0	OLS_NULL	18	18	OLS_STRAIN_OPERATION	8	8	OLS_FINISHED_PRODUCT_COLATURA	1
TM-H8R1	f83v	OLS_STRAIN_OPERATION	8	OLS_NULL	18	10	OLS_FINISHED_PRODUCT_COLATURA	0	-8	OLS_FINISHED_PRODUCT_COLATURA	0
TM-N5K6	f115v	OTAR_NULL	32	OTAR_NULL	32	0	OTAR_NOMINAL_TRANSITION_PREPARATION	8	-24	OTAR_NOMINAL_TRANSITION_PREPARATION	0
TM-N5K6	f115v	OTAR_GENERAL_SEQUENCE	18	OTAR_NULL	32	14	OTAR_NOMINAL_TRANSITION_PREPARATION	8	-10	OTAR_NOMINAL_TRANSITION_PREPARATION	0
TM-N5K6	f115v	OTAR_ENDPOINT_UNTIL	38	OTAR_NULL	32	-6	OTAR_NOMINAL_TRANSITION_PREPARATION	8	-30	OTAR_NOMINAL_TRANSITION_PREPARATION	0
TM-N5K6	f115v	OTAR_NOMINAL_TRANSITION_PREPARATION	8	OTAR_NULL	32	24	OTAR_GENERAL_SEQUENCE	18	10	OTAR_NOMINAL_TRANSITION_PREPARATION	1
TM-N5K6	f46v	OTAR_NULL	40	OTAR_NULL	40	0	OTAR_GENERAL_SEQUENCE	13	-27	OTAR_GENERAL_SEQUENCE	0
TM-N5K6	f46v	OTAR_GENERAL_SEQUENCE	13	OTAR_NULL	40	27	OTAR_NOMINAL_TRANSITION_PREPARATION	16	3	OTAR_GENERAL_SEQUENCE	1
TM-N5K6	f46v	OTAR_ENDPOINT_UNTIL	46	OTAR_NULL	40	-6	OTAR_GENERAL_SEQUENCE	13	-33	OTAR_GENERAL_SEQUENCE	0
TM-N5K6	f46v	OTAR_NOMINAL_TRANSITION_PREPARATION	16	OTAR_NULL	40	24	OTAR_GENERAL_SEQUENCE	13	-3	OTAR_GENERAL_SEQUENCE	0
TM-N5K6	f55v	OTAR_NULL	36	OTAR_NULL	36	0	OTAR_GENERAL_SEQUENCE	9	-27	OTAR_GENERAL_SEQUENCE	0
TM-N5K6	f55v	OTAR_GENERAL_SEQUENCE	9	OTAR_NULL	36	27	OTAR_NOMINAL_TRANSITION_PREPARATION	16	7	OTAR_GENERAL_SEQUENCE	1
TM-N5K6	f55v	OTAR_ENDPOINT_UNTIL	42	OTAR_NULL	36	-6	OTAR_GENERAL_SEQUENCE	9	-33	OTAR_GENERAL_SEQUENCE	0
TM-N5K6	f55v	OTAR_NOMINAL_TRANSITION_PREPARATION	16	OTAR_NULL	36	20	OTAR_GENERAL_SEQUENCE	9	-7	OTAR_GENERAL_SEQUENCE	0
TM-N5K6	f75r	OTAR_NULL	28	OTAR_NULL	28	0	OTAR_NOMINAL_TRANSITION_PREPARATION	8	-20	OTAR_NOMINAL_TRANSITION_PREPARATION	0
TM-N5K6	f75r	OTAR_GENERAL_SEQUENCE	14	OTAR_NULL	28	14	OTAR_NOMINAL_TRANSITION_PREPARATION	8	-6	OTAR_NOMINAL_TRANSITION_PREPARATION	0
TM-N5K6	f75r	OTAR_ENDPOINT_UNTIL	48	OTAR_NULL	28	-20	OTAR_NOMINAL_TRANSITION_PREPARATION	8	-40	OTAR_NOMINAL_TRANSITION_PREPARATION	0
TM-N5K6	f75r	OTAR_NOMINAL_TRANSITION_PREPARATION	8	OTAR_NULL	28	20	OTAR_GENERAL_SEQUENCE	14	6	OTAR_NOMINAL_TRANSITION_PREPARATION	1
TM-N5K6	f86v5	OTAR_NULL	28	OTAR_NULL	28	0	OTAR_NOMINAL_TRANSITION_PREPARATION	16	-12	OTAR_NOMINAL_TRANSITION_PREPARATION	0
TM-N5K6	f86v5	OTAR_GENERAL_SEQUENCE	18	OTAR_NULL	28	10	OTAR_NOMINAL_TRANSITION_PREPARATION	16	-2	OTAR_NOMINAL_TRANSITION_PREPARATION	0
TM-N5K6	f86v5	OTAR_ENDPOINT_UNTIL	34	OTAR_NULL	28	-6	OTAR_NOMINAL_TRANSITION_PREPARATION	16	-18	OTAR_NOMINAL_TRANSITION_PREPARATION	0
TM-N5K6	f86v5	OTAR_NOMINAL_TRANSITION_PREPARATION	16	OTAR_NULL	28	12	OTAR_GENERAL_SEQUENCE	18	2	OTAR_NOMINAL_TRANSITION_PREPARATION	1
