binding_id	source_reading_id	source_gdt	evidence_path	selector	field_assertions	evidence_role	score_credit_family_ids	normalization_class
V93_POL_LEX	pol#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=pol#1;surface=pol	v93_lexical_core_de=Pulverstoff;working_model_score_0_100_not_probability=31;working_model_level=W1_WEAK_WORKING;last_semantic_writer=GDT684	CANONICAL_V93_LEXICAL	NONE	SCOPED_FOUR_HEAD_COMPOUND
V93_POL_CTX	pol#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_479_CONTEXT_REALIZATIONS.tsv	position_id=P267;surface=pol	source_reading_id=pol#1;page=f77r;locus=f77r.38;token_ordinal=1;v93_context_realization_de=Pulverstoff;v68_clause_type=NOMINAL_BLOCK;v68_action_license=NOT_ACTION_LICENSED	CANONICAL_V93_POSITION	NONE	SCOPED_FOUR_HEAD_COMPOUND
V93_POL_CENSUS	pol#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_58_HELD_READING_AUDIT.tsv	source_reading_id=pol#1;surface=pol	disposition=HELD_FOR_LATER_REPAIR;old_score=31;old_level=W1_WEAK_WORKING;repair_queue=HEAD_AND_OL_HOLD;issue_cluster=CURRENT_DEBT_ONLY	CANONICAL_V93_DEBT	NONE	SCOPED_FOUR_HEAD_COMPOUND
G635_POL_CELL	pol#1	GDT635	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/CONCRETE_FOUR_HEAD_PARADIGMS.tsv	cell_id=G635-C13;form=pol	body=ol;body_value_de=Stoff/Material;head=p;head_value_de=Pulver/Pulverform;working_default_de=Pulverstoff;occurrences=16;pages=12;reader_exact_occurrences=13;status=ATTESTED_COMPLETE_FOUR_HEAD_PARADIGM	EXACT_COMPOUND_CELL	NONE	SCOPED_FOUR_HEAD_COMPOUND
G635_POL_OL_GRID	pol#1	GDT635	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/SHARED_REMAINDER_ATLAS.tsv	shared_id=G635-R003;body=ol	head_occupancy=4;heads=p|s|r|l;forms=p:pol|s:sol|r:rol|l:lol;total_headed_occurrences=128;bare_body_occurrences=463;exact_v11_dictionary_body=1;inherited_or_working_body_value_de=Stoff/Material	FOUR_HEAD_REMAINDER_PREDICTION	NONE	SCOPED_FOUR_HEAD_COMPOUND
G635_POL_FRAME	pol#1	GDT635	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/EXACT_NEIGHBOR_FRAME_SWAPS.tsv	frame_id=G635-F12;body=ol	previous=<BOS>;following=shedy;heads=p|s;forms=pol|sol;reader_exact_by_head=p:1|s:4;register_matched_all_heads=1;working_contrast_de=Pulverstoff ↔ Samenmaterial/Saatgut	EXACT_NEIGHBOR_FRAME_SWAP	NONE	SCOPED_FOUR_HEAD_COMPOUND
G635_P_HEAD	pol#1	GDT635	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/INITIAL_HEAD_SCOPE_PROFILE.tsv	head=p	latin_stem=pulvis;primary_default_de=Pulver/Pulverform;live_rival_de=potio oder pilula;initial_occurrences=503;initial_types=277;initial_pages=140;initial_reader_exact_occurrences=361;standalone_occurrences=5	SCOPED_INITIAL_HEAD_PROFILE	NONE	SCOPED_FOUR_HEAD_COMPOUND
G636_POL_DICT	pol#1	GDT636	experiments/yolo/gdt636_residual_four_head_semantics/artifacts/WORKING_DICTIONARY_V13.tsv	entry=pol@GDT635_HEAD_FORM	kind=SCOPED_CONCRETE_HEAD_FORM;working_meaning_de=Pulverstoff;composition=p+ol;status=NEW_V12_ATTESTED_CONCRETE_DEFAULT	INHERITED_EXPLICIT_COMPOSITION	NONE	SCOPED_FOUR_HEAD_COMPOUND
V93_LOR_LEX	lor#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=lor#1;surface=lor	v93_lexical_core_de=Holzportion;working_model_score_0_100_not_probability=31;working_model_level=W1_WEAK_WORKING;last_semantic_writer=GDT684	CANONICAL_V93_LEXICAL	NONE	SCOPED_FOUR_HEAD_COMPOUND
V93_LOR_CTX	lor#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_479_CONTEXT_REALIZATIONS.tsv	position_id=P079;surface=lor	source_reading_id=lor#1;page=f107r;locus=f107r.2;token_ordinal=13;v93_context_realization_de=Holzportion;v68_clause_type=NOMINAL_BLOCK;v68_action_license=NOT_ACTION_LICENSED	CANONICAL_V93_POSITION	NONE	SCOPED_FOUR_HEAD_COMPOUND
V93_LOR_CENSUS	lor#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_58_HELD_READING_AUDIT.tsv	source_reading_id=lor#1;surface=lor	disposition=HELD_FOR_LATER_REPAIR;old_score=31;old_level=W1_WEAK_WORKING;repair_queue=HEAD_AND_OL_HOLD;issue_cluster=CURRENT_DEBT_ONLY	CANONICAL_V93_DEBT	NONE	SCOPED_FOUR_HEAD_COMPOUND
G635_LOR_CELL	lor#1	GDT635	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/CONCRETE_FOUR_HEAD_PARADIGMS.tsv	cell_id=G635-C20;form=lor	body=or;body_value_de=Teil/Portion;head=l;head_value_de=Drogenholz/holziger Pflanzenteil;working_default_de=Holzportion;occurrences=38;pages=28;reader_exact_occurrences=30;status=ATTESTED_COMPLETE_FOUR_HEAD_PARADIGM	EXACT_COMPOUND_CELL	NONE	SCOPED_FOUR_HEAD_COMPOUND
G635_LOR_OR_GRID	lor#1	GDT635	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/SHARED_REMAINDER_ATLAS.tsv	shared_id=G635-R004;body=or	head_occupancy=4;heads=p|s|r|l;forms=p:por|s:sor|r:ror|l:lor;total_headed_occurrences=100;bare_body_occurrences=321;exact_v11_dictionary_body=1;inherited_or_working_body_value_de=Teil/Portion	FOUR_HEAD_REMAINDER_PREDICTION	NONE	SCOPED_FOUR_HEAD_COMPOUND
G635_LOR_FRAME	lor#1	GDT635	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/EXACT_NEIGHBOR_FRAME_SWAPS.tsv	frame_id=G635-F01;body=or	previous=<BOS>;following=ar;heads=p|s|l;forms=por|sor|lor;reader_exact_by_head=p:1|s:2|l:1;register_matched_all_heads=1;working_contrast_de=Pulverportion ↔ Samenportion ↔ Holzportion	EXACT_NEIGHBOR_FRAME_SWAP	NONE	SCOPED_FOUR_HEAD_COMPOUND
G636_LOR_DICT	lor#1	GDT636	experiments/yolo/gdt636_residual_four_head_semantics/artifacts/WORKING_DICTIONARY_V13.tsv	entry=lor@GDT635_HEAD_FORM	kind=SCOPED_CONCRETE_HEAD_FORM;working_meaning_de=Holzportion;composition=l+or;status=NEW_V12_ATTESTED_CONCRETE_DEFAULT	INHERITED_EXPLICIT_COMPOSITION	NONE	SCOPED_FOUR_HEAD_COMPOUND
G635_L_HEAD_FOR_LOR	lor#1	GDT635	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/INITIAL_HEAD_SCOPE_PROFILE.tsv	head=l	latin_stem=lignum;primary_default_de=Drogenholz/holziger Pflanzenteil;live_rival_de=liquor oder Auszug;initial_occurrences=1224;initial_types=344;initial_pages=104;initial_reader_exact_occurrences=923;standalone_occurrences=163	SCOPED_INITIAL_HEAD_PROFILE	NONE	SCOPED_FOUR_HEAD_COMPOUND
G693_OR_MODEL	lor#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_9_SELECTED_HEAD_MODEL.tsv	model_id=S004;visible_pattern=OR	formal_role=PORTION;selected_value_de=eine abgeteilte Portion	INDEPENDENT_OR_PORTION_CONTROL	NONE	SCOPED_FOUR_HEAD_COMPOUND
G693_LOR_CONTROL	lor#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_22_AR_OR_CONTROL_OCCURRENCES.tsv	page=f107r;locus=f107r.2;token_ordinal=13;surface=lor	rule_id=C003;role=OR_PORTION;v65_gloss_de=Holzportion;share_de=Holzportion;class_de=Holzportion	EXACT_OR_CONTROL_POSITION	NONE	SCOPED_FOUR_HEAD_COMPOUND
