binding_id	source_reading_id	source_gdt	evidence_path	selector	field_assertions	evidence_role	score_credit_family_ids	normalization_class
V91_KCHODY_LEX	kchody#1	GDT718	experiments/yolo/gdt718_v91_three_result_whole_core_context_repair/artifacts/V91_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=kchody#1;surface=kchody	v91_lexical_core_de=fertige heiß-trockene Zubereitung;working_model_score_0_100_not_probability=30;working_model_level=W1_WEAK_WORKING;last_semantic_writer=GDT691	CANONICAL_V91_LEXICAL	NONE	WHOLE_ONLY_NO_FREE_DY
V91_KCHODY_CTX	kchody#1	GDT718	experiments/yolo/gdt718_v91_three_result_whole_core_context_repair/artifacts/V91_479_CONTEXT_REALIZATIONS.tsv	position_id=P389;page=f86v5;locus=f86v5.24;token_ordinal=5;surface=kchody	source_reading_id=kchody#1;v91_lexical_core_de=fertige heiß-trockene Zubereitung;v91_context_realization_de=fertige heiß-trockene Zubereitung;v68_clause_type=NOMINAL_BLOCK;v68_action_license=NOT_ACTION_LICENSED	CANONICAL_V91_POSITION	NONE	WHOLE_ONLY_NO_FREE_DY
V91_KCHODY_CENSUS	kchody#1	GDT718	experiments/yolo/gdt718_v91_three_result_whole_core_context_repair/artifacts/V91_64_HELD_READING_AUDIT.tsv	source_reading_id=kchody#1;surface=kchody	disposition=HELD_FOR_LATER_REPAIR;old_score=30;old_level=W1_WEAK_WORKING;repair_queue=CLOSED_PREPARATION_HEAD_ROUTE;issue_cluster=LIVE_RIVAL	CANONICAL_V91_DEBT	NONE	WHOLE_ONLY_NO_FREE_DY
V91_OCHDY_LEX	ochdy#1	GDT718	experiments/yolo/gdt718_v91_three_result_whole_core_context_repair/artifacts/V91_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=ochdy#1;surface=ochdy	v91_lexical_core_de=fertige Trockenmasse;working_model_score_0_100_not_probability=30;working_model_level=W1_WEAK_WORKING;last_semantic_writer=GDT691	CANONICAL_V91_LEXICAL	NONE	WHOLE_ONLY_NO_FREE_DY
V91_OCHDY_CTX	ochdy#1	GDT718	experiments/yolo/gdt718_v91_three_result_whole_core_context_repair/artifacts/V91_479_CONTEXT_REALIZATIONS.tsv	position_id=P214;page=f24v;locus=f24v.15;token_ordinal=4;surface=ochdy	source_reading_id=ochdy#1;v91_lexical_core_de=fertige Trockenmasse;v91_context_realization_de=fertige Trockenmasse;v68_clause_type=NOMINAL_BLOCK;v68_action_license=NOT_ACTION_LICENSED	CANONICAL_V91_POSITION	NONE	WHOLE_ONLY_NO_FREE_DY
V91_OCHDY_CENSUS	ochdy#1	GDT718	experiments/yolo/gdt718_v91_three_result_whole_core_context_repair/artifacts/V91_64_HELD_READING_AUDIT.tsv	source_reading_id=ochdy#1;surface=ochdy	disposition=HELD_FOR_LATER_REPAIR;old_score=30;old_level=W1_WEAK_WORKING;repair_queue=CLOSED_PREPARATION_HEAD_ROUTE;issue_cluster=LIVE_RIVAL	CANONICAL_V91_DEBT	NONE	WHOLE_ONLY_NO_FREE_DY
V91_OECHEDY_LEX	oechedy#1	GDT718	experiments/yolo/gdt718_v91_three_result_whole_core_context_repair/artifacts/V91_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=oechedy#1;surface=oechedy	v91_lexical_core_de=fertige, bis zur Mittelstufe getrocknete Masse;working_model_score_0_100_not_probability=30;working_model_level=W1_WEAK_WORKING;last_semantic_writer=GDT691	CANONICAL_V91_LEXICAL	NONE	WHOLE_ONLY_NO_FREE_DY
V91_OECHEDY_CTX	oechedy#1	GDT718	experiments/yolo/gdt718_v91_three_result_whole_core_context_repair/artifacts/V91_479_CONTEXT_REALIZATIONS.tsv	position_id=P171;page=f115r;locus=f115r.1;token_ordinal=9;surface=oechedy	source_reading_id=oechedy#1;v91_lexical_core_de=fertige, bis zur Mittelstufe getrocknete Masse;v91_context_realization_de=fertige, bis zur Mittelstufe getrocknete Masse;v68_clause_type=NOMINAL_BLOCK;v68_action_license=NOT_ACTION_LICENSED	CANONICAL_V91_POSITION	NONE	WHOLE_ONLY_NO_FREE_DY
V91_OECHEDY_CENSUS	oechedy#1	GDT718	experiments/yolo/gdt718_v91_three_result_whole_core_context_repair/artifacts/V91_64_HELD_READING_AUDIT.tsv	source_reading_id=oechedy#1;surface=oechedy	disposition=HELD_FOR_LATER_REPAIR;old_score=30;old_level=W1_WEAK_WORKING;repair_queue=CLOSED_PREPARATION_HEAD_ROUTE;issue_cluster=LIVE_RIVAL	CANONICAL_V91_DEBT	NONE	WHOLE_ONLY_NO_FREE_DY
G689_KCHODY_FORM	kchody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SURFACE_DY_60_FORM_INVENTORY.tsv	surface=kchody	positions=1;lines=1;v60_dispatch_class=NOMINAL_FINISHED_RESULT_STATE;v60_literal_gloss_de=fertiger heiß-trockener Ansatz;derived_one_edit_sister=kchoy;pair_status=VISIBLE_SISTER_WITHOUT_CARD;v62_class=UNPAIRED_WHOLE_RETAINED;transfer_policy=WHOLE_ONLY_NO_PAIR_EXPORT;v62_literal_gloss_de=fertiger heiß-trockener Ansatz;formal_dy_status=NO_FORMAL_DY;gdt515_recipes=K+CH+O+D_ADDR+Y	CANONICAL_LATER_FORMAL_STATUS	NONE	WHOLE_ONLY_NO_FREE_DY
G689_KCHODY_POS	kchody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SURFACE_DY_74_POSITION_INVENTORY.tsv	page=f86v5;locus=f86v5.24;ordinal=5;surface=kchody	formal_dy_status=NO_FORMAL_DY;v60_dispatch_class=NOMINAL_FINISHED_RESULT_STATE;v62_class=UNPAIRED_WHOLE_RETAINED;pair_status=VISIBLE_SISTER_WITHOUT_CARD	CANONICAL_LATER_POSITION_STATUS	NONE	WHOLE_ONLY_NO_FREE_DY
G687_KCHODY_SCOPE	kchody#1	GDT687	experiments/yolo/gdt687_v60_dchey_y_dy_action_result_boundary_dispatch/artifacts/V60_95_POSITION_SCOPE_DISPATCH.tsv	page=f86v5;locus=f86v5.24;ordinal=5;surface=kchody	target_family=BOUND_DY;action_licensed_before=0;dispatch_class=NOMINAL_FINISHED_RESULT_STATE;v59_literal_gloss_de=fertiggestellter heiß-trockener Ansatz;v60_literal_gloss_de=fertiger heiß-trockener Ansatz;dy_contribution=FINISHED_ENDPOINT_NOT_NEW_VERB;confidence=HIGH;evidence_key=V59_WHOLE_TOKEN_NOMINAL_STATE	NOMINAL_RESULT_SCOPE_CONTROL	NONE	WHOLE_ONLY_NO_FREE_DY
G684_KCHODY_DEBT	kchody#1	GDT684	experiments/yolo/gdt684_v57_complete_semantic_debt_census/artifacts/V57_479_POSITION_INFORMATION_AUDIT.tsv	page=f86v5;locus=f86v5.24;ordinal=5;surface=kchody	literal_gloss_de=fertiggestellter heiß-trockener Ansatz;aligned_chunk_de=fertiggestellter heiß-trockener Ansatz;action_licensed=0;signals=MATERIAL_ROLE|STATE_DRY|STATE_FINISHED|STATE_HOT;identity_signals=NONE;action_signals=NONE;primary_class=C1_FUNCTIONAL_MATERIAL_ROLE_ONLY;debt_severity=MAJOR	SEMANTIC_DEBT_CONTROL	NONE	WHOLE_ONLY_NO_FREE_DY
G689_OCHDY_FORM	ochdy#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SURFACE_DY_60_FORM_INVENTORY.tsv	surface=ochdy	positions=1;lines=1;v60_dispatch_class=NOMINAL_FINISHED_RESULT_STATE;v60_literal_gloss_de=fertiger Trockenansatz;derived_one_edit_sister=ochy;pair_status=VISIBLE_SISTER_WITHOUT_CARD;v62_class=UNPAIRED_WHOLE_RETAINED;transfer_policy=WHOLE_ONLY_NO_PAIR_EXPORT;v62_literal_gloss_de=fertiger Trockenansatz;formal_dy_status=NO_FORMAL_DY;gdt515_recipes=O+CHD+Y	CANONICAL_LATER_FORMAL_STATUS	NONE	WHOLE_ONLY_NO_FREE_DY
G689_OCHDY_POS	ochdy#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SURFACE_DY_74_POSITION_INVENTORY.tsv	page=f24v;locus=f24v.15;ordinal=4;surface=ochdy	formal_dy_status=NO_FORMAL_DY;v60_dispatch_class=NOMINAL_FINISHED_RESULT_STATE;v62_class=UNPAIRED_WHOLE_RETAINED;pair_status=VISIBLE_SISTER_WITHOUT_CARD	CANONICAL_LATER_POSITION_STATUS	NONE	WHOLE_ONLY_NO_FREE_DY
