path	expected_sha256	role
experiments/yolo/gdt782_recurrent_six_target_external_field_adjudication/src/run.py	94b15ffaa293ea0dc55b7467fbada2c0d9bd0e9c636070d3e93b6857491389cc	guarded context loader
experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/PAGE_ALLOWLIST.tsv	f0def5a04bd91443cf4770c78f1b67e62cac2060627d8de38faba27899188483	179-page allow-list
transcription/voynich_zl3b_tokens.tsv	6a061a26edc05ff37dc386c2215774c229a5ff087d3091e68bdd4983a6c007aa	guarded token source
transcription/voynich_cross_transcription_lines.tsv	ff3a4559004a29764c60102326de154b29fbba06a2a206bdd76d7feda432e16c	guarded reader source
transcription/voynich_zl3b_lines.tsv	7520dd4c11f4d23c8492e4b2a52cc0fcbda6d9fc88a96ead8f1c31081a4d7ed2	guarded line metadata
experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	47e8c7375503c2af7c95049392660de23556993ef78c1f24a10af6d9d7a1ed3c	working semantic cells used only for target-free axes
experiments/yolo/gdt736_opaque_head_record_role_bridge/artifacts/OPAQUE_1166_OCCURRENCE_CONTEXTS.tsv	9923df454cd066ff43239cc68e41f5c16e566ae370e44dd216ace1999977530b	H2 occurrence control
experiments/yolo/gdt736_opaque_head_record_role_bridge/artifacts/OPAQUE_96_CONCRETE_ROLE_GRID.tsv	17b748f391fac1a8d67af0fca9b2d667050212f892ee979413374825b76a33ab	formal sal whole role
experiments/yolo/gdt762_moist_medium_candidate_discrimination/artifacts/DIRECTED_PATTERN_NULL_CENSUS.tsv	595c4a1388606ed8b5ce7936921c4e4097e4805809a29936d47cf4221ac12a61	clean state and matched-frequency controls
experiments/yolo/gdt762_moist_medium_candidate_discrimination/artifacts/SEMANTIC_PRECEDENCE_REPAIR_AUDIT.tsv	29364a5ef3f4a720d8e214e884c9198d2ccda8870acef86dfd81f132863f625f	retired EVA-initial semantics quarantine
experiments/yolo/gdt759_quantity_part_state_construction_atlas/artifacts/QUANTITY_96_EXACT_PAIR_ATLAS.tsv	5780ffda667d2fc258c298cfc9c32f84e488e2baa33588c07e2045f5edcee582	quantity-pair control
experiments/yolo/gdt760_quantity_bilateral_content_attachment/artifacts/QUANTITY_281_EXPRESSION_ATLAS.tsv	fa2b3def5edcbdb631a8cfd0bffd505266f0952afb18f5cae1d05ca0a0abec0c	amount-expression contact control
experiments/yolo/gdt777_ol_registered_split_fusion_composer/artifacts/SAL_SPLIT_NEGATIVE_CONTROL.tsv	f6d3cc11930981213d84a8c50dcaa14cbb5ac231fe4e83ecef0bb5996c1fbce6	fused versus s-al control
experiments/yolo/gdt784_chorcholsal_boundary_name_adjudication/artifacts/GDT784_1_WORKING_REVISION.tsv	0bedd4320fe9d7eb23a113e9dbde5cc76e5cd2bef1b1284f31e0f7aa201fc354	long-whole downstream prediction
experiments/yolo/gdt784_chorcholsal_boundary_name_adjudication/artifacts/GDT784_376_RENDERER.tsv	9fe438d67fd9b66cc3f159ced039a973fb1538e45f7ba9b462c34c0ed1a4adb2	cumulative renderer parent
experiments/yolo/gdt784_chorcholsal_boundary_name_adjudication/src/HISTORICAL_COMPARATOR_SPECS.tsv	49e0b6a97983d62a960be137561e586004cc08c3591313baf8e932fd9de4ee2a	period comparator provenance
experiments/yolo/gdt735_historical_semantic_bridge_atlas/artifacts/HISTORICAL_ENTRY_ATLAS.tsv	06a32f617a5dc92751c08bacf994907b66ec0497950734c9831ab48a83224d5d	historical entry architecture
experiments/yolo/gdt735_historical_semantic_bridge_atlas/artifacts/HISTORICAL_SOURCE_ARCHITECTURE_MATRIX.tsv	8d9427ddd60a6db7bb0613da3c7769eb2e2efa45a543742e485bf2090630263d	historical source architecture
