palette_id	position	microcycle	joint_tuple_id	atomic_value_de	slot_family	pair_id	pair_decision_route	rendered_surface	registered_for_card	surface_decodes_uniquely
PALETTE_A_COMPACT	1	C1	7a4bb8136330ee4e6e56	Ansatz	B03	NONE	UNIQUE_VALUE_SLOT_CARD	or	YES	YES
PALETTE_A_COMPACT	2	C1	9da1b6ac2c929daea697	Portion	M02	NONE	UNIQUE_VALUE_SLOT_CARD	kain	YES	YES
PALETTE_A_COMPACT	3	C1	2cc8bb3c2af19607888f	durchleiten	T04	NONE	UNIQUE_VALUE_SLOT_CARD	chckhy	YES	YES
PALETTE_A_COMPACT	4	C1	d904bf7b044dd3922781	Kurzwärme	D04	NONE	UNIQUE_VALUE_SLOT_CARD	cheky	YES	YES
PALETTE_A_COMPACT	5	C1	276a7c2d74d1143446f4	Einsetzen	Z02	P02	PAIR_OWNER	oky	YES	YES
PALETTE_A_COMPACT	6	C2	2f1c5e56e8f0ff459065	Sollmaß	M01	NONE	UNIQUE_VALUE_SLOT_CARD	aiin	YES	YES
PALETTE_A_COMPACT	7	C2	0275fbf14e07935b0a45	Langkontakt	D03	P07	PAIR_OWNER_PLUS_RIGHT	okeey	YES	YES
PALETTE_A_COMPACT	8	C2	7db18b2f0fb7ed0fcfd3	Kurzkontakt	D03	P05	PAIR_OWNER	qokedy	YES	YES
PALETTE_B_EXPANDED	1	C1	7a4bb8136330ee4e6e56	Ansatz	B03	NONE	UNIQUE_VALUE_SLOT_CARD	chor	YES	YES
PALETTE_B_EXPANDED	2	C1	9da1b6ac2c929daea697	Portion	M02	NONE	UNIQUE_VALUE_SLOT_CARD	chkain	YES	YES
PALETTE_B_EXPANDED	3	C1	2cc8bb3c2af19607888f	durchleiten	T04	NONE	UNIQUE_VALUE_SLOT_CARD	shckhy	YES	YES
PALETTE_B_EXPANDED	4	C1	d904bf7b044dd3922781	Kurzwärme	D04	NONE	UNIQUE_VALUE_SLOT_CARD	cheky	YES	YES
PALETTE_B_EXPANDED	5	C1	276a7c2d74d1143446f4	Einsetzen	Z02	P02	PAIR_OWNER	choky	YES	YES
PALETTE_B_EXPANDED	6	C2	2f1c5e56e8f0ff459065	Sollmaß	M01	NONE	UNIQUE_VALUE_SLOT_CARD	chaiin	YES	YES
PALETTE_B_EXPANDED	7	C2	0275fbf14e07935b0a45	Langkontakt	D03	P07	PAIR_OWNER_PLUS_RIGHT	qokeey	YES	YES
PALETTE_B_EXPANDED	8	C2	7db18b2f0fb7ed0fcfd3	Kurzkontakt	D03	P05	PAIR_OWNER	qokedy	YES	YES
