system	world	graph_gain_bits
LEXICAL_A	0	-93.085616523499368
LEXICAL_A	1	-95.720654281498199
LEXICAL_A	2	-101.63874176734616
LEXICAL_A	3	-124.59107841090301
LEXICAL_A	4	-96.440667581333116
LEXICAL_A	5	-110.91188031102556
LEXICAL_A	6	-93.157617853482549
LEXICAL_A	7	-104.41778218531165
LEXICAL_A	8	-113.40291540905922
LEXICAL_A	9	-110.83987898104266
LEXICAL_A	10	-95.504650291547733
LEXICAL_A	11	-101.49473910737936
LEXICAL_A	12	-136.28325072263146
LEXICAL_A	13	-110.62387499109276
LEXICAL_A	14	-105.06579415516097
LEXICAL_A	15	-84.676493939620585
LEXICAL_A	16	-89.9465694556161
LEXICAL_A	17	-101.99874841726296
LEXICAL_A	18	-118.60098959507198
LEXICAL_A	19	-110.11986568120948
LEXICAL_A	20	-102.07074974724574
LEXICAL_A	21	-84.604492609637575
LEXICAL_A	22	-92.869612533549883
LEXICAL_A	23	-110.91188031102725
LEXICAL_A	24	-93.013615193516131
LEXICAL_A	25	-112.75490343920738
LEXICAL_A	26	-116.25395715700738
LEXICAL_A	27	-104.99379282517937
LEXICAL_A	28	-107.62883058317666
LEXICAL_A	29	-101.27873511742804
LEXICAL_A	30	-98.859701349380686
LEXICAL_A	31	-99.219707999297654
LEXICAL_A	32	-92.941613863532353
LEXICAL_A	33	-116.32595848699016
LEXICAL_A	34	-98.859701349380614
LEXICAL_A	35	-107.05281994331018
LEXICAL_A	36	-104.7777888352292
LEXICAL_A	37	-84.892497929569316
LEXICAL_A	38	-110.83987898104353
LEXICAL_A	39	-78.758406453771329
LEXICAL_A	40	-112.97090742915753
LEXICAL_A	41	-98.499694699463561
LEXICAL_A	42	-99.003704009347132
LEXICAL_A	43	-92.509605883632503
LEXICAL_A	44	-119.17700023493899
LEXICAL_A	45	-84.748495269603637
LEXICAL_A	46	-89.80256679565089
LEXICAL_A	47	-98.93170267936334
LEXICAL_A	48	-121.66803533297083
LEXICAL_A	49	-101.92674708728053
LEXICAL_A	50	-107.62883058317722
LEXICAL_A	51	-84.316487289703076
LEXICAL_A	52	-91.026589405368455
LEXICAL_A	53	-93.373621843433639
LEXICAL_A	54	-104.56178484527744
LEXICAL_A	55	-93.013615193517055
LEXICAL_A	56	-98.859701349380387
LEXICAL_A	57	-116.25395715700745
LEXICAL_A	58	-107.12482127329251
LEXICAL_A	59	-104.70578750524551
LEXICAL_A	60	-96.29666492136613
LEXICAL_A	61	-101.78274442731326
LEXICAL_A	62	-125.09508772078703
