world	total_gain_bits	max_candidate_paid_gain_bits
0	-563.1198689739297	-0.9828610058072638
1	-563.1441864662926	-2.744867901818602
2	-586.5692349154679	-1.5216790322066478
3	-582.907281527464	15.864693699824151
4	-513.3714489830347	-2.744867901818602
5	-529.18696632207	1.6067661897155938
6	-540.1829195629541	-2.744867901818602
7	-579.8920002201821	-2.5160528356561844
8	-525.0402745251076	1.4144470114556311
9	-529.1268245850423	-0.48829483802147067
10	-604.8811588781093	0.4845691895936515
11	-496.06512060534095	13.1936628395189
12	-535.5121138351511	-2.4290661710682606
13	-555.1515873297764	1.4144470114556311
14	-569.2549413390343	-2.744867901818602
15	-546.5683849368282	-1.5216790322066478
16	-545.4436367982956	-1.5216790322066478
17	-483.7386720719236	-0.3874139471641991
18	-587.8860018815718	-0.9828610058072638
19	-641.0108321091816	-0.9828610058072638
20	-597.5126422327572	-2.744867901818602
21	-558.1791497128943	-0.465987841380314
22	-561.1539384800017	-0.9828610058072638
23	-571.0227745091568	0.4845691895936515
24	-607.5315053847755	1.2076115194777453
25	-553.0427103856862	-1.5216790322066478
26	-588.0839904603345	-0.3874139471641991
27	-576.3061606519142	3.6882843838678783
28	-549.6706930844666	0.4845691895936515
29	-589.9447517931711	-0.3874139471641991
30	-653.6238792291036	-1.5216790322066478
31	-516.0012592004881	-3.674745723680582
32	-616.1526502609214	-1.6621757071848258
33	-611.6333614959932	1.4144470114556311
34	-553.5624620760798	1.4144470114556311
35	-582.3813173962064	0.4845691895936515
36	-558.854318021853	6.060741734491606
37	-592.3006287074721	-0.3874139471641991
38	-579.695843703219	-0.3874139471641991
39	-561.7614986154039	0.4845691895936515
40	-529.4868084949385	-1.5216790322066478
41	-597.2130190621159	-3.674745723680582
42	-555.0197522033735	-1.6621757071848258
43	-599.6860082017846	1.3692986917621246
44	-576.1199228483368	-4.778790896795114
45	-613.314067490305	-0.3874139471641991
46	-539.3197684586582	-0.677425666321497
47	-566.441884834572	0.4845691895936515
48	-565.6607598209142	-0.9828610058072638
49	-576.8912395921215	-0.3874139471641991
50	-544.8439609369698	1.4144470114556311
51	-548.0577269237043	-2.5686032606423126
52	-556.9966290623463	1.4144470114556311
53	-568.2592187146794	3.6882843838678783
54	-515.317795509074	0.4845691895936515
55	-615.0979954880172	-3.674745723680582
56	-557.7177187191407	0.4845691895936515
57	-576.2678973104922	-0.3874139471641991
58	-486.2403397846565	1.4144470114556311
59	-567.6920074068444	3.6882843838678783
60	-573.3980556125105	-0.9828610058072638
61	-553.8944456792053	-0.9828610058072638
62	-491.16911149765775	4.5776068692583936
63	-515.3848407582428	-2.5160528356561844
64	-622.2251628041404	-0.3874139471641991
65	-530.007983198514	0.4845691895936515
66	-610.1388189309154	-2.744867901818602
67	-558.3651519733976	-3.674745723680582
68	-563.9194486318917	22.816138277884985
69	-582.4903886264556	-0.3874139471641991
70	-598.874145255886	1.4144470114556311
71	-611.4456775743653	4.526748943184544
72	-610.3648232252448	-0.9828610058072638
73	-556.4719899672469	-4.0604472310928825
74	-579.5067569702059	3.5430858999476174
75	-553.7496994239115	-1.5216790322066478
76	-617.0024993483978	-2.744867901818602
77	-482.92639362780807	3.5430858999476174
78	-586.5304836617671	-0.9828610058072638
79	-535.1140563417891	5.745443686046747
80	-533.8008671087115	1.4144470114556311
81	-529.7129520286289	-0.9828610058072638
82	-596.3763022717977	-4.778790896795114
83	-559.2992738216336	-2.744867901818602
84	-573.6322083834467	3.6882843838678783
85	-524.0415223372423	2.968952698104869
86	-484.16170039404057	4.670902421489855
87	-584.793411824372	-0.9828610058072638
88	-560.2046125897585	-0.48829483802147067
89	-606.3882973099647	3.6882843838678783
90	-626.0983838483756	-1.5216790322066478
91	-575.9371438528772	-0.9828610058072638
92	-553.8154499499019	-3.674745723680582
93	-594.7750033278761	-2.744867901818602
94	-590.1937896516708	-2.7059260020416254
95	-544.7258751487072	0.4845691895936515
96	-656.0681273005521	-2.5160528356561844
97	-552.3812450647392	-0.48829483802147067
98	-611.967213069502	-0.9828610058072638
99	-492.9136097976725	3.6606646982242763
100	-581.6212114246329	3.6882843838678783
101	-559.4796250899287	1.645995631973368
102	-570.3992390959263	-0.9828610058072638
103	-490.49328885075914	3.6882843838678783
104	-559.8894043916475	-0.26889642362369237
105	-617.1021593007147	-3.674745723680582
106	-527.8564448301926	1.4144470114556311
107	-621.6070061465027	-3.674745723680582
108	-521.9755567396942	-0.48829483802147067
109	-589.3957277652602	0.4845691895936515
110	-583.8947363061429	-2.744867901818602
111	-661.6700030169468	-0.9828610058072638
112	-605.0846365349556	-1.5216790322066478
113	-587.8383637831726	0.4845691895936515
114	-585.5293093199467	0.4845691895936515
115	-622.668524259152	3.2163111049404494
116	-622.1079569666925	3.5430858999476174
117	-565.1697872354752	-2.744867901818602
118	-509.94806108002985	12.43623059603335
119	-569.8723537479192	-3.674745723680582
120	-600.8189735340638	-2.744867901818602
121	-550.2352500975661	15.20279710611629
122	-584.2116727597586	-0.3874139471641991
123	-555.7090573374888	-2.744867901818602
124	-512.9580594635711	12.839023283720593
125	-546.3488553414633	1.4144470114556311
126	-565.490346408726	-1.6621757071848258
127	-553.3710072157847	10.971257172259595
128	-549.9672531351962	-1.5216790322066478
129	-580.0435828381592	3.6882843838678783
130	-543.560673574145	-0.9828610058072638
131	-554.3543713443347	7.651470546464187
132	-491.49278122248853	1.622219764468432
133	-537.9803084872258	10.755478582500508
134	-545.0530458504549	0.3000420008644564
135	-566.6251388558998	-1.5216790322066478
136	-567.83206314087	-1.5216790322066478
137	-578.641866775098	-0.3874139471641991
138	-612.6957415663788	-0.9828610058072638
139	-531.2684422802236	3.0296287801432067
140	-516.3416530891269	3.6882843838678783
141	-552.4154456257039	-1.5216790322066478
142	-541.4912820544463	0.4845691895936515
143	-577.0502745321737	-0.9828610058072638
144	-553.6017256187465	3.6882843838678783
145	-568.1077479435587	8.964800553263906
146	-514.9771022779767	0.3059443813825071
147	-538.2228952932184	5.971089389027406
148	-581.7036213173939	-0.3874139471641991
149	-574.0131926143188	-3.674745723680582
150	-546.0105284740616	3.5430858999476174
151	-574.625231373819	-0.48829483802147067
152	-543.8904960519069	1.4144470114556311
153	-582.4541300526164	-0.48829483802147067
154	-532.2949108129058	-1.5216790322066478
155	-573.3290590634796	-1.5216790322066478
156	-541.3148086305954	-2.744867901818602
157	-520.3584452449693	-0.3874139471641991
158	-495.3281336403298	3.5430858999476174
159	-548.5807698178747	3.5430858999476174
160	-503.65603631745586	-0.48829483802147067
161	-568.6920148796776	1.4144470114556311
162	-508.7192325164775	3.6804265779263146
163	-576.8986766716297	-0.9828610058072638
164	-563.4927668054814	3.5430858999476174
165	-511.34245721073927	8.745762405913112
166	-564.6086477953136	0.4845691895936515
167	-494.745357720963	1.4144470114556311
168	-530.6867406727667	1.4144470114556311
169	-544.9875623664665	-1.5216790322066478
170	-562.8856597488754	1.4144470114556311
171	-597.361775220176	-0.9828610058072638
172	-534.6371777188948	3.6882843838678783
173	-621.6395498829057	0.4845691895936515
174	-540.2952518944098	0.4845691895936515
175	-537.1340731715246	-0.9828610058072638
176	-603.192411736795	-1.6621757071848258
177	-627.6026964416525	-1.5216790322066478
178	-556.8629121927985	-1.6621757071848258
179	-564.4910533333601	0.4845691895936515
180	-494.4268556051653	40.03456196503775
181	-576.2228182594059	0.4845691895936515
182	-543.2870523773865	5.3694813574200735
183	-549.4641020858891	-3.674745723680582
184	-509.5062622022458	-1.2206570965284937
185	-541.1815293613971	-2.744867901818602
186	-575.9960200110991	-0.9828610058072638
187	-592.118662038816	-0.48829483802147067
188	-588.1713287120604	-0.3874139471641991
189	-565.002092366953	-2.744867901818602
190	-597.4866482345509	-4.778790896795114
191	-491.6246246927917	5.86141388732353
192	-562.0728647316129	1.4144470114556311
193	-590.2833912704939	3.5430858999476174
194	-542.2554387556066	8.217040057723448
195	-596.6845953252517	-2.744867901818602
196	-612.0486907691713	-0.9828610058072638
197	-555.4143139025708	4.497858224160665
198	-600.7941890658198	1.4144470114556311
199	-558.9215258817244	-4.0604472310928825
200	-618.2604511948405	-1.5216790322066478
201	-553.5959984984983	-3.674745723680582
202	-561.5114449045875	-2.744867901818602
203	-571.3406109748564	0.4845691895936515
204	-560.3793473390642	3.6882843838678783
205	-547.9924880622306	1.8539640480005906
206	-575.6089867995943	6.4693357609745155
207	-569.0010573848159	-1.5216790322066478
208	-532.3182564315064	1.4144470114556311
209	-558.3171905260846	-4.0604472310928825
210	-634.8383476479615	0.4845691895936515
211	-528.8647282657433	1.4144470114556311
212	-515.534248862134	6.1128184328838815
213	-593.9550567131412	13.176436092360294
214	-560.5006686038246	-0.48829483802147067
215	-524.3347261858248	0.4845691895936515
216	-510.75352257673336	-0.9828610058072638
217	-584.646465256457	-0.3874139471641991
218	-561.5340525392758	-0.3874139471641991
219	-541.5168167055734	-1.5216790322066478
220	-610.546691538027	-0.3874139471641991
221	-592.0067201434789	-0.3874139471641991
222	-548.9185013674218	1.4144470114556311
223	-624.551491072511	-1.5216790322066478
224	-589.5842832601567	1.1741383057781034
225	-539.8304805997509	13.497205484313024
226	-555.0050997643816	-0.9828610058072638
227	-592.0254237497954	-4.0604472310928825
228	-508.28575720512833	0.4845691895936515
229	-543.581647179804	-0.48829483802147067
230	-636.6344663073849	-0.3874139471641991
231	-591.4403972364761	-1.4753295132953115
232	-540.1397851844112	4.280469610636083
233	-514.9841224488592	1.4144470114556311
234	-609.2400885864889	-4.0604472310928825
235	-621.001648870321	-4.778790896795114
236	-557.2508874140293	1.4144470114556311
237	-531.3394507653668	0.4845691895936515
238	-608.935003403468	-0.9828610058072638
239	-575.8789209336081	-0.9828610058072638
240	-571.6881846408986	-3.674745723680582
241	-595.2573590762828	-2.5160528356561844
242	-531.2106560528924	3.5430858999476174
243	-529.8719065178441	7.3088594482631715
244	-552.5298997524327	-3.674745723680582
245	-592.5236081818401	0.4845691895936515
246	-556.3449959054905	0.4845691895936515
247	-510.76988600080733	-3.674745723680582
248	-504.46549395314065	3.5430858999476174
249	-617.4094159227781	0.4845691895936515
250	-606.4210381293642	-1.6621757071848258
251	-624.7243590943818	1.4144470114556311
252	-553.2703253184613	3.5430858999476174
253	-539.7341005931303	1.2584666960553674
254	-625.3170171334667	0.4845691895936515
255	-534.3836525375831	13.581348278650264
256	-538.4365743908663	-0.8521319278408708
257	-547.9145061455979	1.4144470114556311
258	-570.4621893209339	3.5430858999476174
259	-519.479273825257	3.6882843838678783
260	-516.0125791699537	3.5430858999476174
261	-572.3628799031263	3.6882843838678783
262	-523.5811240651203	1.4144470114556311
263	-576.8799164160556	-0.3874139471641991
264	-542.870928068672	7.68479861821887
265	-600.5052498474319	-0.9828610058072638
266	-548.3901348757715	-0.3874139471641991
267	-511.53045357512417	2.145060217318683
268	-525.3730767565246	15.844064591848383
269	-616.1094995882241	3.6882843838678783
270	-531.7548472513326	0.4845691895936515
271	-619.1200012509465	-1.5216790322066478
272	-597.4213872752019	0.4540845068705437
273	-503.1800867093905	3.5430858999476174
274	-617.1594563936862	-0.9828610058072638
275	-532.8433272326403	-0.9828610058072638
276	-573.2801881177909	-0.3874139471641991
277	-488.1824024088205	3.5430858999476174
278	-562.7866884636862	6.128049877033862
279	-587.6164848277654	-0.9828610058072638
280	-560.908056854244	5.506972634008064
281	-615.1336902362518	0.4845691895936515
282	-528.0935646385905	4.611200158532173
283	-545.5146187513114	1.4144470114556311
284	-563.7300592605613	0.4845691895936515
285	-563.6209261816754	3.6882843838678783
286	-467.6128001137331	18.87987378183931
287	-535.7151817941982	0.4845691895936515
288	-546.1943364772615	-3.428772670251167
289	-576.1849753029769	-0.9828610058072638
290	-573.6590414341081	0.4845691895936515
291	-569.9474846355406	0.4845691895936515
292	-490.74259346897753	0.4845691895936515
293	-560.7492472492853	-3.674745723680582
294	-549.2208574594703	0.4845691895936515
295	-577.8867262299243	-0.3874139471641991
296	-469.4379398472622	25.19851872171749
297	-524.3025347161233	16.884104306989496
298	-551.3032498801596	3.6882843838678783
299	-629.8356763760199	-1.6621757071848258
300	-585.8580366450402	0.4845691895936515
301	-567.5404022287858	1.0639283123977359
302	-503.60801189335194	10.540913259748166
303	-539.1126353199434	-1.2882759094191885
304	-585.6047630012466	1.4144470114556311
305	-528.9238562120081	4.420849493300579
306	-531.1205078183872	1.4144470114556311
307	-596.2928240080611	-1.5216790322066478
308	-537.032287036954	-0.9828610058072638
309	-580.0521433059394	-2.744867901818602
310	-594.673139318078	-4.0604472310928825
311	-526.6549938396719	-1.6621757071848258
312	-563.8646346965392	-0.9828610058072638
313	-565.6397843008258	0.4845691895936515
314	-509.1186740866354	-1.5216790322066478
315	-501.18868572899635	-0.6074079458870116
316	-605.6978660522	-3.5457431946322315
317	-523.3323974653586	-0.3874139471641991
318	-544.7468843080258	1.4144470114556311
319	-601.9053957660167	0.4845691895936515
320	-439.38109360219465	0.4845691895936515
321	-499.1971690002961	2.660191796638558
322	-629.8859383869302	-2.5160528356561844
323	-556.6091415671751	3.5430858999476174
324	-505.0941544582121	9.538592446903227
325	-612.7123340201201	-2.744867901818602
326	-584.1090066315078	1.4144470114556311
327	-559.7481294449866	0.4845691895936515
328	-567.201734155877	-0.9828610058072638
329	-563.261290193971	-2.744867901818602
330	-505.74883163456553	-1.5216790322066478
331	-557.4951886010194	-4.0604472310928825
332	-544.1824580546081	-0.9828610058072638
333	-525.8216994400815	5.798630173421155
334	-569.0092389770663	3.6882843838678783
335	-499.7431350738026	11.315424371685207
336	-529.7670595412898	8.651202413621256
337	-468.0070764930006	5.808514003353127
338	-607.8565707795665	0.14715001817485618
339	-547.7050717202912	7.766847560729308
340	-492.17418702161416	8.566536424298274
341	-544.6566228462109	6.862709776999167
342	-535.5928011426636	1.4144470114556311
343	-568.6240258216473	3.6882843838678783
