stop_candidate_id	candidate_recipe	current_status	source_neighbor_count	blocked_rule_count	blocked_rules	stop_family	instruction	automatic_repair
G442-C001	AIIN+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C002	AIIN+DY+D_LABEL	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C003	AIIN+O+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C004	AIN+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C005	AIN+DY+D_LABEL	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C006	AIN+O+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C007	AIR+AIIN+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C008	AIR+AIN+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C009	AIR+DY	ABSENT	2	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C010	AIR+OR+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C011	AL+DY	OBSERVED	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C012	AL+Y+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C013	AR+DY	ABSENT	2	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C014	AR+Y+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C015	A_ADDR+T+S+OR	ABSENT	1	1	PAIR:T>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C016	CARRIER_Q+E+T+S+Y	ABSENT	1	1	PAIR:T>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C017	CARRIER_Q+O+P+S+OL	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C018	CARRIER_Q+O+S+T+E+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C019	CARRIER_Q+O+S+T+OL+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C020	CH+E+O+S+P+Y	ABSENT	1	1	PAIR:S>P	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C021	CH+E+S+P+E+DY	ABSENT	1	1	PAIR:S>P	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C022	CH+E+T+S+Y	ABSENT	1	1	PAIR:T>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C023	CH+K+S+Y+K+OL+Y	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C024	CH+L+S+P+SH+EE+Y	ABSENT	1	1	PAIR:S>P	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C025	CH+O+P+S+AL	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C026	CH+O+S+T+AR	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C027	CH+O+S+T+E+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C028	CH+O+S+T+EEE+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C029	CH+O+S+T+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C030	CH+P+S+Y	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C031	CH+S+P+E+DY	ABSENT	1	1	PAIR:S>P	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C032	CH+S+P+E+Y	ABSENT	1	1	PAIR:S>P	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C033	CH+S+P+Y	ABSENT	1	1	PAIR:S>P	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C034	CH+S+S	ABSENT	1	1	PAIR:S>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C035	CH+S+T	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C036	CH+S+T+D_ADDR+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C037	CH+S+T+E+DY	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C038	CH+S+T+E+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C039	CH+S+T+OL	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C040	CH+S+T+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C041	CH+S+T+Y+K+E+DY	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C042	CH+SH+E+CH+K+Y	ABSENT	1	1	PAIR:CH>SH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C043	CH+SH+E+DY	ABSENT	1	1	PAIR:CH>SH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C044	CH+SH+E+OL	ABSENT	1	1	PAIR:CH>SH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C045	CH+SH+E+Y	ABSENT	1	1	PAIR:CH>SH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C046	CH+SH+O+L+SH+E+CH+T+Y	ABSENT	1	1	PAIR:CH>SH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C047	CH+T+S+OR	ABSENT	1	1	PAIR:T>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C048	CH+Y+P+S+AM_ADDR	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C049	CHD+CH+K+E+DY	ABSENT	1	1	PAIR:CHD>CH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C050	CHD+CH+K+E+Y	ABSENT	1	1	PAIR:CHD>CH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C051	CHD+CH+K+Y	ABSENT	1	1	PAIR:CHD>CH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C052	CHD+CH+T+AIIN	ABSENT	1	1	PAIR:CHD>CH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C053	CHD+CH+T+E+Y	ABSENT	1	1	PAIR:CHD>CH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C054	CHD+CH+T+Y	ABSENT	1	1	PAIR:CHD>CH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C055	CHD+K+CHD+DY	ABSENT	1	1	PAIR:CHD>K	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C056	CHD+K+Y	ABSENT	1	1	PAIR:CHD>K	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C057	CHD+OK	ABSENT	1	1	PAIR:CHD>OK	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C058	CHD+OK+AIIN	ABSENT	1	1	PAIR:CHD>OK	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C059	CHD+OK+AIN	ABSENT	1	1	PAIR:CHD>OK	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C060	CHD+OK+AL	ABSENT	1	1	PAIR:CHD>OK	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C061	CHD+OK+CH+EE+Y	ABSENT	1	1	PAIR:CHD>OK	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C062	CHD+OK+CH+Y	ABSENT	1	1	PAIR:CHD>OK	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C063	CHD+T+OL	ABSENT	1	1	PAIR:CHD>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C064	D_ADDR+AIIN+AL+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C065	D_ADDR+AIN+AIR+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C066	D_ADDR+AIN+AR+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C067	D_ADDR+AIN+L+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C068	D_ADDR+AIR+D_ADDR+AR+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C069	D_ADDR+AL+D_ADDR+AR+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C070	D_ADDR+AR+D_ADDR+AIR+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C071	D_ADDR+AR+D_ADDR+AL+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C072	D_ADDR+AR+D_ADDR+L+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C073	D_ADDR+L+D_ADDR+AR+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C074	D_ADDR+OL+S+S+Y+CH+K+E+OL	ABSENT	1	1	PAIR:S>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C075	D_ADDR+OR+AL+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C076	D_ADDR+S+S+E+D_ADDR	ABSENT	1	1	PAIR:S>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C077	D_ADDR+Y+AL+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C078	K+K+AIIN	ABSENT	1	1	PAIR:K>K	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C079	K+P+AIIN	ABSENT	1	1	PAIR:K>P	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C080	K+S+AIIN	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C081	K+S+AL	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C082	K+S+AR+LOCAL_CHAR_G	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C083	K+S+E+Y	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C084	K+S+EE+D_ADDR+CHD+Y	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C085	K+S+EE+Y	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C086	K+S+O+AR	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C087	K+S+O+D_ADDR	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C088	K+S+OR	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C089	K+S+Y	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C090	L+CH+S+P+E+DY	ABSENT	1	1	PAIR:S>P	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C091	L+CHD+CH+T+Y	ABSENT	1	1	PAIR:CHD>CH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C092	L+DY	OBSERVED	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C093	L+S+P+CHD+Y	ABSENT	1	1	PAIR:S>P	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C094	L+S+S	ABSENT	1	1	PAIR:S>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C095	L+SH+S+T+Y	ABSENT	1	2	PAIR:SH>S|PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C096	L+Y+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C097	O+D_ADDR+S+T+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C098	O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C099	O+LOCAL_CHAR_F+AIN+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C100	O+LOCAL_CHAR_F+OR+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C101	O+P+S+E+OL	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C102	O+P+S+E+OR	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C103	O+P+S+EE+OL	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C104	O+P+S+OL+AL+AIIN	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C105	O+P+S+OR	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C106	O+P+S+OR+DY	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C107	O+S+P+OR+AIIN	ABSENT	1	1	PAIR:S>P	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C108	O+S+T+E+OL	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C109	O+S+T+E+OL+AR+L	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C110	O+S+T+O+D_ADDR+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C111	O+S+T+OL+E	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C112	O+S+T+OR	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C113	O+S+T+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C114	O+S+T+Y+L	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C115	O+Y+K+S+OR	ABSENT	1	1	PAIR:K>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C116	OK+A_ADDR+LOCAL_CHAR_I+P+S+Y	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C117	OK+CHD+CH+DY	ABSENT	1	1	PAIR:CHD>CH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C118	OK+K+CH+Y	ABSENT	1	1	PAIR:OK>K	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C119	OK+P+CH+Y	ABSENT	1	1	PAIR:OK>P	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C120	OK+SH+S+DY	ABSENT	1	1	PAIR:SH>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
