edge_id	batch_id	page	physical_folio	diagram_unit_id	pivot_visual_id	pivot_locus	target_visual_id	target_locus	relation_type	direction_basis	ownership_basis	geometry_only_selection	source_manifest_id	page_crop_sha256	pivot_crop_sha256	target_crop_sha256	source_aware_localizer	relation_reviewer	relation_confidence	ambiguity_state	formal_access_state	fold_assignment	eligibility_status
G781-E001	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f100v	f100	LINE:f100v.20	TOKEN:f100v.20:7	f100v.20@7	TOKEN:f100v.20:8	f100v.20@8	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E002	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f102v2	f102	LINE:f102v2.20	TOKEN:f102v2.20:9	f102v2.20@9	TOKEN:f102v2.20:10	f102v2.20@10	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E003	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f104v	f104	LINE:f104v.1	TOKEN:f104v.1:6	f104v.1@6	TOKEN:f104v.1:7	f104v.1@7	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E004	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f112v	f112	LINE:f112v.23	TOKEN:f112v.23:5	f112v.23@5	TOKEN:f112v.23:6	f112v.23@6	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E005	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f113v	f113	LINE:f113v.25	TOKEN:f113v.25:9	f113v.25@9	TOKEN:f113v.25:10	f113v.25@10	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E006	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f114r	f114	LINE:f114r.2	TOKEN:f114r.2:11	f114r.2@11	TOKEN:f114r.2:12	f114r.2@12	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E007	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f115r	f115	LINE:f115r.24	TOKEN:f115r.24:11	f115r.24@11	TOKEN:f115r.24:12	f115r.24@12	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E008	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f115v	f115	LINE:f115v.30	TOKEN:f115v.30:2	f115v.30@2	TOKEN:f115v.30:3	f115v.30@3	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E009	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f116r	f116	LINE:f116r.49	TOKEN:f116r.49:11	f116r.49@11	TOKEN:f116r.49:12	f116r.49@12	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E010	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f30r	f30	LINE:f30r.8	TOKEN:f30r.8:2	f30r.8@2	TOKEN:f30r.8:3	f30r.8@3	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E011	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f34r	f34	LINE:f34r.5	TOKEN:f34r.5:4	f34r.5@4	TOKEN:f34r.5:5	f34r.5@5	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E012	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f66r	f66	LINE:f66r.69	TOKEN:f66r.69:4	f66r.69@4	TOKEN:f66r.69:5	f66r.69@5	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E013	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f76r	f76	LINE:f76r.53	TOKEN:f76r.53:4	f76r.53@4	TOKEN:f76r.53:5	f76r.53@5	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G781-E014	GDT781_REMAINING_23_EXPLORATORY_WHOLES	f77r	f77	LINE:f77r.32	TOKEN:f77r.32:4	f77r.32@4	TOKEN:f77r.32:5	f77r.32@5	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT780	NONE	NONE	NONE	GDT781_RUNNER	GDT781_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
