tuple_id	surface	page	locus	record_ordinal	field_ordinal	within_field_position	line_first	group_index	group_count	boundary_before	boundary_after	dy_closure	b3	context_surfaces	context_v16	v16_meaning	selected_meaning	rewritten_complete_physical_line	fit
2f1c5e56e8f0ff459065	daiin	f10r	f10r.2	1	1	MIDDLE	0	9	10	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	0	0	otytchol | oky | daiin | etyd	drunk for stomach pain | use the lesser portion | in the stated or usual measure | and keep the root	in the stated or usual measure	in the quantity previously stated	the pictured simple is called local-name-65F32; kept in a covered jar; from the same batch; until evenly joined; pounded to powder; a reddish stem; drunk for stomach pain; apply the prescribed small portion; in the quantity previously stated; and keep the root	FITS_WITHOUT_BLANK
2f1c5e56e8f0ff459065	taiin	f10r	f10r.6	2	1	MIDDLE	0	8	9	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	0	0	dy | chy | taiin | shy	this portion | this portion | in the stated or usual measure | this portion	in the stated or usual measure	in the quantity previously stated	it is found in; when the preparation is ready; the prepared decoction or working liquor; the expressed juice; boiled gently; this same portion; this same portion; in the quantity previously stated; this same portion	FITS_WITHOUT_BLANK
2f1c5e56e8f0ff459065	daiin	f10r	f10r.8	2	1	MIDDLE	0	7	8	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	0	0	cholor | chol | daiin | dar	from the foregoing batch | with it; likewise under the same heading | in the stated or usual measure | of the same	in the stated or usual measure	in the quantity previously stated	gathered before flowering; the prepared decoction or working liquor; a handful; with the foregoing preparation; from the foregoing batch; with the foregoing preparation; in the quantity previously stated; from the same batch	FITS_WITHOUT_BLANK
2f1c5e56e8f0ff459065	daiin	f11r	f11r.4	1	1	LAST	0	5	5	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END	0	0	kchy | dy | daiin	used against swelling | this portion | in the stated or usual measure	in the stated or usual measure	in the quantity previously stated	the pictured simple is called local-name-D6655; this same portion; used against swelling; this same portion; in the quantity previously stated	FITS_WITHOUT_BLANK
2f1c5e56e8f0ff459065	chaiin	f55v	f55v.5	1	1	MIDDLE	0	2	8	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	0	0	qokaiin | chaiin | ykain | ykan	take up the next entry | in the stated or usual measure | boiled gently | white wine	in the stated or usual measure	in the quantity previously stated	take up the next portion or instruction; in the quantity previously stated; boiled gently; white wine; steep until clear; close the rubric; in the quantity previously stated; stir until evenly mixed; wash once; close the rubric	FITS_WITHOUT_BLANK
2f1c5e56e8f0ff459065	daiin	f55v	f55v.5	1	2	FIRST	0	6	8	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	0	0	ykan | ody | daiin | chedy | talam	white wine | steep until clear; close the rubric | in the stated or usual measure | mix until even | wash once; close the rubric	in the stated or usual measure	in the quantity previously stated	take up the next portion or instruction; in the quantity previously stated; boiled gently; white wine; steep until clear; close the rubric; in the quantity previously stated; stir until evenly mixed; wash once; close the rubric	FITS_WITHOUT_BLANK
2f1c5e56e8f0ff459065	aiin	f55v	f55v.11	1	2	FIRST	0	5	10	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:DRAWING_INTERRUPTION	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	0	0	cheeky | oldy | aiin | okal | oltchy	while still warm | boil gently; close the rubric | in the stated or usual measure | combine the two portions | kept in a covered jar	in the stated or usual measure	in the quantity previously stated	for its medicinal use; white wine; while still warm; boil gently; close the rubric; in the quantity previously stated; mix the two portions together; kept in a covered jar; the prepared decoction or working liquor; this same portion; and use it fresh	FITS_WITHOUT_BLANK
2f1c5e56e8f0ff459065	daiin	f56r	f56r.5	1	1	LAST	0	4	4	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END	0	0	cho | chodaly | daiin	thereafter | the lower root | in the stated or usual measure	in the stated or usual measure	in the quantity previously stated	gather it in spring; thereafter take the following detail; the lower root; in the quantity previously stated	FITS_WITHOUT_BLANK
2f1c5e56e8f0ff459065	daiin	f56r	f56r.19	1	1	LAST	0	3	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END	0	0	otchey | keol | daiin	mark the following share | a pale flower | in the stated or usual measure	in the stated or usual measure	in the quantity previously stated	mark the following share; a pale flower; in the quantity previously stated	FITS_WITHOUT_BLANK
2f1c5e56e8f0ff459065	daiin	f81v	f81v.7	1	1	MIDDLE	0	4	9	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	0	0	ol | sheckhal | daiin | qokeedal | daiin	with it; likewise under the same heading | a moderate quantity | in the stated or usual measure | the immersed part | in the stated or usual measure	in the stated or usual measure	in the quantity previously stated	from the foregoing batch; with the foregoing preparation; a moderate quantity; in the quantity previously stated; the immersed part; in the quantity previously stated; through the connected channels; finish this treatment, then end the instruction; with the foregoing preparation	FITS_WITHOUT_BLANK
