item_kind	item_id	scribe_id	token_ordinal	line_number	line_start	previous_card_closed	joint_tuple_id	semantic_reading_de	registered_surface_family	original_or_exercise_surface	chosen_surface	choice_reason	meaning_change
MANUSCRIPT_STATEMENT_COPY	H1-S001	S1_BARE_MASTER	1	1	YES	NO	65f320e75510b2f38182	Wurzel	dchey	dchey	dchey	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S1_BARE_MASTER	2	1	NO	NO	dedc383b600397a301ee	Ansatz bereit	cthoor	cthoor	cthoor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S1_BARE_MASTER	3	1	NO	NO	4d4559019a961b834aa1	daraus	char|dar|sar	char	char	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S1_BARE_MASTER	4	1	NO	NO	80ebbbbf238eee9f0aef	Teil abtrennen	chety|chty	chty	chety	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S1_BARE_MASTER	5	1	NO	NO	df1098831679a8ad1b39	Gefaess	os	os	os	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S1_BARE_MASTER	6	1	NO	NO	12efe866f335461823a6	Wasserzulauf	chair	chair	chair	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S1_BARE_MASTER	7	1	NO	NO	62ff059766b21c7de083	naechsten Teilposten weiterfuehren	otytchol	otytchol	otytchol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S1_BARE_MASTER	8	1	NO	NO	276a7c2d74d1143446f4	Posten ansetzen	choky|oky|qoky	oky	choky	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S1_BARE_MASTER	9	1	NO	NO	2f1c5e56e8f0ff459065	Sollmaß	aiin|chaiin|daiin|saiin|taiin	daiin	aiin	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S1_BARE_MASTER	10	1	NO	NO	a6939862e33ece5a0483	kleiner Restteil	etyd	etyd	etyd	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S2_Q_CELL_SCRIBE	1	1	YES	NO	65f320e75510b2f38182	Wurzel	dchey	dchey	dchey	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S2_Q_CELL_SCRIBE	2	1	NO	NO	dedc383b600397a301ee	Ansatz bereit	cthoor	cthoor	cthoor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S2_Q_CELL_SCRIBE	3	1	NO	NO	4d4559019a961b834aa1	daraus	char|dar|sar	char	char	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S2_Q_CELL_SCRIBE	4	1	NO	NO	80ebbbbf238eee9f0aef	Teil abtrennen	chety|chty	chty	chety	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S2_Q_CELL_SCRIBE	5	1	NO	NO	df1098831679a8ad1b39	Gefaess	os	os	os	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S2_Q_CELL_SCRIBE	6	1	NO	NO	12efe866f335461823a6	Wasserzulauf	chair	chair	chair	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S2_Q_CELL_SCRIBE	7	1	NO	NO	62ff059766b21c7de083	naechsten Teilposten weiterfuehren	otytchol	otytchol	otytchol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S2_Q_CELL_SCRIBE	8	1	NO	NO	276a7c2d74d1143446f4	Posten ansetzen	choky|oky|qoky	oky	choky	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S2_Q_CELL_SCRIBE	9	1	NO	NO	2f1c5e56e8f0ff459065	Sollmaß	aiin|chaiin|daiin|saiin|taiin	daiin	aiin	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S2_Q_CELL_SCRIBE	10	1	NO	NO	a6939862e33ece5a0483	kleiner Restteil	etyd	etyd	etyd	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S3_S_LINE_SCRIBE	1	1	YES	NO	65f320e75510b2f38182	Wurzel	dchey	dchey	dchey	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S3_S_LINE_SCRIBE	2	1	NO	NO	dedc383b600397a301ee	Ansatz bereit	cthoor	cthoor	cthoor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S3_S_LINE_SCRIBE	3	1	NO	NO	4d4559019a961b834aa1	daraus	char|dar|sar	char	char	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S3_S_LINE_SCRIBE	4	2	YES	NO	80ebbbbf238eee9f0aef	Teil abtrennen	chety|chty	chty	chety	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S3_S_LINE_SCRIBE	5	2	NO	NO	df1098831679a8ad1b39	Gefaess	os	os	os	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S3_S_LINE_SCRIBE	6	2	NO	NO	12efe866f335461823a6	Wasserzulauf	chair	chair	chair	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S3_S_LINE_SCRIBE	7	3	YES	NO	62ff059766b21c7de083	naechsten Teilposten weiterfuehren	otytchol	otytchol	otytchol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S3_S_LINE_SCRIBE	8	3	NO	NO	276a7c2d74d1143446f4	Posten ansetzen	choky|oky|qoky	oky	choky	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S3_S_LINE_SCRIBE	9	3	NO	NO	2f1c5e56e8f0ff459065	Sollmaß	aiin|chaiin|daiin|saiin|taiin	daiin	aiin	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S3_S_LINE_SCRIBE	10	4	YES	NO	a6939862e33ece5a0483	kleiner Restteil	etyd	etyd	etyd	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S4_MIXED_COMPACT	1	1	YES	NO	65f320e75510b2f38182	Wurzel	dchey	dchey	dchey	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S4_MIXED_COMPACT	2	1	NO	NO	dedc383b600397a301ee	Ansatz bereit	cthoor	cthoor	cthoor	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S4_MIXED_COMPACT	3	1	NO	NO	4d4559019a961b834aa1	daraus	char|dar|sar	char	dar	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S4_MIXED_COMPACT	4	1	NO	NO	80ebbbbf238eee9f0aef	Teil abtrennen	chety|chty	chty	chty	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S4_MIXED_COMPACT	5	2	YES	NO	df1098831679a8ad1b39	Gefaess	os	os	os	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S4_MIXED_COMPACT	6	2	NO	NO	12efe866f335461823a6	Wasserzulauf	chair	chair	chair	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S4_MIXED_COMPACT	7	2	NO	NO	62ff059766b21c7de083	naechsten Teilposten weiterfuehren	otytchol	otytchol	otytchol	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S4_MIXED_COMPACT	8	2	NO	NO	276a7c2d74d1143446f4	Posten ansetzen	choky|oky|qoky	oky	oky	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S4_MIXED_COMPACT	9	3	YES	NO	2f1c5e56e8f0ff459065	Sollmaß	aiin|chaiin|daiin|saiin|taiin	daiin	saiin	REGISTERED_S_LINE_ENTRY	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S001	S4_MIXED_COMPACT	10	3	NO	NO	a6939862e33ece5a0483	kleiner Restteil	etyd	etyd	etyd	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S1_BARE_MASTER	1	1	YES	NO	9ad66e67803a12e745de	Posten ansetzen	chokchy|okchy|qokchy	qokchy	chokchy	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S1_BARE_MASTER	2	1	NO	NO	e8a6105b5c3a6220b440	danach weiterfuehren	qotchol	qotchol	qotchol	FIXED_OR_MARKED_ONLY_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S1_BARE_MASTER	3	1	NO	NO	dcda95c81a5460feb191	fortsetzen	cheol|chol|ol|qol|sol|tol	chol	cheol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S1_BARE_MASTER	4	1	NO	NO	e0b630cb1b5df5e7105b	bereit	checthy|cthy|shcthy	cthy	checthy	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S2_Q_CELL_SCRIBE	1	1	YES	NO	9ad66e67803a12e745de	Posten ansetzen	chokchy|okchy|qokchy	qokchy	chokchy	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S2_Q_CELL_SCRIBE	2	1	NO	NO	e8a6105b5c3a6220b440	danach weiterfuehren	qotchol	qotchol	qotchol	FIXED_OR_MARKED_ONLY_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S2_Q_CELL_SCRIBE	3	1	NO	NO	dcda95c81a5460feb191	fortsetzen	cheol|chol|ol|qol|sol|tol	chol	cheol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S2_Q_CELL_SCRIBE	4	1	NO	NO	e0b630cb1b5df5e7105b	bereit	checthy|cthy|shcthy	cthy	checthy	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S3_S_LINE_SCRIBE	1	1	YES	NO	9ad66e67803a12e745de	Posten ansetzen	chokchy|okchy|qokchy	qokchy	chokchy	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S3_S_LINE_SCRIBE	2	1	NO	NO	e8a6105b5c3a6220b440	danach weiterfuehren	qotchol	qotchol	qotchol	FIXED_OR_MARKED_ONLY_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S3_S_LINE_SCRIBE	3	1	NO	NO	dcda95c81a5460feb191	fortsetzen	cheol|chol|ol|qol|sol|tol	chol	cheol	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S3_S_LINE_SCRIBE	4	2	YES	NO	e0b630cb1b5df5e7105b	bereit	checthy|cthy|shcthy	cthy	shcthy	REGISTERED_S_LINE_ENTRY	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S4_MIXED_COMPACT	1	1	YES	NO	9ad66e67803a12e745de	Posten ansetzen	chokchy|okchy|qokchy	qokchy	okchy	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S4_MIXED_COMPACT	2	1	NO	NO	e8a6105b5c3a6220b440	danach weiterfuehren	qotchol	qotchol	qotchol	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S4_MIXED_COMPACT	3	1	NO	NO	dcda95c81a5460feb191	fortsetzen	cheol|chol|ol|qol|sol|tol	chol	ol	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H1-S002	S4_MIXED_COMPACT	4	1	NO	NO	e0b630cb1b5df5e7105b	bereit	checthy|cthy|shcthy	cthy	cthy	SHORTEST_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S1_BARE_MASTER	1	1	YES	NO	7249edc4df3419c26999	Auszugsansatz	ycheor	ycheor	ycheor	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S1_BARE_MASTER	2	1	NO	NO	e0b630cb1b5df5e7105b	bereit	checthy|cthy|shcthy	cthy	checthy	BARE_REGISTERED_FALLBACK	NONE
MANUSCRIPT_STATEMENT_COPY	H2-S001	S1_BARE_MASTER	3	1	NO	NO	7a4bb8136330ee4e6e56	Ansatz	chor|or|shor|sor	chor	chor	BARE_REGISTERED_FALLBACK	NONE
