source_reading_id	surface	model_id	candidate_portable_default_de	candidate_local_renderer_de	decision	evidence_fit_de	conflict_de	portable_default_selected	component_global_export_allowed	score_credit
airoy#1	airoy	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	Grundansatz aus Anteil II	Grundansatz aus Anteil II der vorstehenden getrockneten Masse	SELECT	GDT694 bindet AIR als Anteil II und OY als Grundansatz; die exakte Position folgt unmittelbar auf die getrocknete Masse.	Die Stoffidentitaet des Anteils und die genaue Funktion von OY bleiben unbestaetigt; Grundform bleibt Rivale.	1	0	0
airoy#1	airoy	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	Grundansatz aus Drogenanteil II	Grundansatz aus Drogenanteil II	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
airoy#1	airoy	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
araram#1	araram	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	Anteil I; davon ein Maß	Anteil I der vorstehenden heißen, fertig getrockneten Blütenmasse; davon ein Maß	SELECT	RF1b schreibt AR und ARAM getrennt; GDT694 waehlt die appositionale Lesung und die Fundstelle folgt auf fertige Blütenmasse und Hitzegrad III.	Die rekursive Unteranteilslesung bleibt offen; die lokalen Blüten- und Hitzeangaben sind keine Bestandteile des portablen Kerns.	1	0	0
araram#1	araram	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	Drogenanteil I; davon ein Maß	Drogenanteil I; davon ein Maß	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
araram#1	araram	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
arl#1	arl	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	Holzanteil I	Anteil I der Holzdroge	SELECT	GDT694 haelt ARL unsegmentiert; GDT690 und das aktive IDENTITY_WOOD-Signal tragen den Holzanteil an dieser exakten Karte.	L kann lokal Holz oder Gewicht tragen; Pfund und ein freies AR+L bleiben Rivalen und werden nicht exportiert.	1	0	0
arl#1	arl	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	Anteil I der Holzdroge	Anteil I der Holzdroge	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
arl#1	arl	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
chear#1	chear	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	trockener Anteil I	trockener Drogenanteil I	SELECT	GDT639 bindet CH+E nur als trockene Schale innerhalb CHEAR; GDT694 traegt Anteil I als exakten Ganzwortwert.	Keine Stoffidentitaet ist aktiv; Sortierklasse bleibt Rivale und weder E-Stufe noch freie CH/E-Zerlegung wird exportiert.	1	0	0
chear#1	chear	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	trockener Drogenanteil I	trockener Drogenanteil I	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
chear#1	chear	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
chotar#1	chotar	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	abgekühlter trockener Anteil I	Anteil I des abgekühlten Trockenansatzes	SELECT	GDT678 trennt CHOT als kalten Trockenrahmen von CHOTAR als dessen ausgewaehltem Anteil I; die aktiven Signale sind kalt, trocken und Menge.	Ansatz und Trockenextrakt konkurrieren als Produktkopf; CHOT oder AR werden nicht als freie Woerter exportiert.	1	0	0
chotar#1	chotar	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	Anteil I des abgekühlten Trockenansatzes	Anteil I des abgekühlten Trockenansatzes	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
chotar#1	chotar	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
daiiiry#1	daiiiry	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	abgemessener Anteil IV; leicht getrocknet	abgemessener Anteil IV; leicht getrocknet	SELECT	GDT679 und GDT694 erhalten Abmessung, Index IV und die bevorzugte leichte Trocknung der exakten Ganzform.	Der alternative Leser kann Y nur als Abschluss tragen; leicht getrocknet ist Arbeitshypothese und keine freie Suffixregel.	1	0	0
daiiiry#1	daiiiry	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	abgemessener Drogenanteil IV, leicht getrocknet	abgemessener Drogenanteil IV, leicht getrocknet	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
daiiiry#1	daiiiry	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
dairody#1	dairody	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	abgemessener Anteil II; fertig	abgemessener Anteil II des vorstehenden bis zur Mittelstufe getrockneten Pulvers; fertig	SELECT	GDT694 erhaelt D, Anteil II und DY-Ergebnis; der exakte linke Nachbar bezeichnet drei Portionen bis zur Mittelstufe getrockneten Pulvers.	Ansatz oder Pulverzubereitung bleibt als Binnenrahmen offen; der lokale Renderer folgt dem benannten Pulverreferenten und der nominale Block lizenziert weder abmessen noch fertigstellen als Handlung.	1	0	0
dairody#1	dairody	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	abgemessener Ansatzanteil II, fertiggestellt	abgemessener Ansatzanteil II, fertiggestellt	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
dairody#1	dairody	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
fdar#1	fdar	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	Blütenanteil I	Blütenanteil I abmessen	SELECT	IDENTITY_FLOWER_FRUIT und ACT_MEASURE sind an P163 aktiv; GDT681/GDT694 binden Blütenkopf, Anteil I und die dortige Messhandlung.	Blüte versus Frucht und Blütenanteil versus Blütenauszug bleiben offen; das Verb wird nicht aus der Ganzform exportiert.	1	0	0
fdar#1	fdar	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	Blütenanteil I abmessen	Blütenanteil I abmessen	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
fdar#1	fdar	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
karchees#1	karchees	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	vollständig getrocknete Charge aus heißem Anteil I	vollständig getrocknete Charge aus heißem Anteil I	SELECT	GDT678/GDT694 binden heißen Anteil I und vollständig getrocknete Charge; B003 liefert Holz nur durch das sichtbare vorangehende l.	Kräuter- und Drogenidentitaet fehlen an P436; Auszug bleibt Rivale und I kann Quelle oder Charge indexieren.	1	0	0
karchees#1	karchees	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
karchees#1	karchees	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
lkar#1	lkar	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	erhitzter Holzanteil I	Anteil I des vorstehenden bis zur Mittelstufe erhitzten Holzes	SELECT	GDT648/GDT690 und das aktive IDENTITY_WOOD-Signal tragen Holz, Hitze und Anteil I; unmittelbar links steht das bis zur Mittelstufe erhitzte Holz.	Heißes Drogenholz und ein Produkt aus Holz bleiben Rivalen; keine freie L/K/AR-Zerlegung wird exportiert.	1	0	0
lkar#1	lkar	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	Anteil I der erhitzten Holzdroge	Anteil I der erhitzten Holzdroge	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
lkar#1	lkar	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
lldar#1	lldar	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	Holzanteil I	Holzanteil I abmessen	SELECT	GDT678/GDT690 und die aktiven IDENTITY_WOOD/ACT_MEASURE-Signale tragen Holzanteil I und die Messhandlung an P334.	LLDAR bleibt unsegmentiertes Ganzwort; Holzauszug ist Rivale und das Verb wird nicht exportiert.	1	0	0
lldar#1	lldar	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	Anteil I der Holzdroge abmessen	Anteil I der Holzdroge abmessen	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
lldar#1	lldar	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
losair#1	losair	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	Holzanteil II	Anteil II des Holzpostens	SELECT	RF1b trennt LOS|AIR und das aktive IDENTITY_WOOD-Signal traegt Holz plus Index II.	LO+SAIR erlaubt Holzabsud mit Samenanteil; Posten, Absud und die innere Grenze bleiben offen.	1	0	0
losair#1	losair	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	Anteil II des Holzpostens	Anteil II des Holzpostens	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
losair#1	losair	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
ockhdar#1	ockhdar	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	abgemessener Zubereitungsanteil I	abgemessener Anteil I der Arzneizubereitung	SELECT	GDT652/GDT694 halten O-CKH als Zubereitungskoerper und ZL3b/RF1b AR als Anteil I; P342 ist nominal abgemessen.	IT2a liest terminal OR als Portion; Arzneiansatz, Arzneikompositum und Auszug bleiben lokale Rivalen.	1	0	0
ockhdar#1	ockhdar	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	abgemessener Anteil I der Arzneizubereitung	abgemessener Anteil I der Arzneizubereitung	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
ockhdar#1	ockhdar	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
okeeodar#1	okeeodar	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	vollständig erhitzter Anteil I	Anteil I des vollständig erhitzten Auszugs	SELECT	GDT694 korrigiert die doppelte Verwendung des einen geschriebenen d und sichert nur vollständige Erhitzung plus Anteil I.	Auszug, Ansatz und Absud bleiben Rivalen; dieselbe Form darf nicht zugleich abmessen und einen Auszug kodieren.	1	0	0
okeeodar#1	okeeodar	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	Anteil I des vollständig erhitzten Auszugs	Anteil I des vollständig erhitzten Auszugs	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
okeeodar#1	okeeodar	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
olkaiir#1	olkaiir	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	heißer Holzanteil III	Anteil III des heißen Holzansatzes	SELECT	GDT693s OLKAII-R/N-Paar trennt Anteil III von Hitzegrad III; IDENTITY_WOOD und STATE_HOT sind an P143 aktiv.	Holzansatz und Holzauszug sind lokale Produktalternativen; der linke Messbefehl wird nicht uebernommen.	1	0	0
olkaiir#1	olkaiir	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	Anteil III des heißen Holzansatzes	Anteil III des heißen Holzansatzes	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
olkaiir#1	olkaiir	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
oroiir#1	oroiir	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	eine Portion des Zubereitungsanteils III	eine Portion des vorstehenden fertigen Zubereitungsanteils III	SELECT	GDT693 haelt OR als abgeteilte Portion strikt getrennt von R als Anteil; P170 steht nach einer fertigen Zubereitung.	Der genaue Zubereitungsreferent bleibt offen; Portion und Anteil duerfen trotz fluessiger Ausgabe nicht verschmolzen werden.	1	0	0
oroiir#1	oroiir	B_OLD_FULL_PRODUCT_OR_ACTION_AS_PORTABLE_WORD	eine Portion des Ansatzanteils III	eine Portion des Ansatzanteils III	REJECT_AS_PORTABLE_KEEP_WHERE_LOCAL	Bleibt an der bekannten Einzelposition als konkrete Arbeitslesung verfügbar.	Schreibt einen ersetzbaren Patienten, Produktkopf oder ein lokales Verb in den portablen Ganzwortkern.	0	0	0
oroiir#1	oroiir	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
polairy#1	polairy	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	Pulveranteil II, abgeschlossen	Pulveranteil II, abgeschlossen	SELECT	IDENTITY_POWDER, STATE_FINISHED und Anteil II sind aktiv; GDT694 bewahrt POL als gelernten Pulverkoerper statt P+OL zu erfinden.	Abschlusszustand versus Handlung und Samen-/Ansatzbezug bleiben abzugrenzen; POL, AIR und Y werden nicht frei exportiert.	1	0	0
polairy#1	polairy	B_STRIPPED_GENERIC_SHARE_ONLY	nur unbestimmter Anteil	Pulveranteil II, abgeschlossen	REJECT_OVERSTRIPPING_ACTIVE_IDENTITY	Wäre formal knapper.	Loescht aktive Pulver-, Samen-, Zustands- oder Mengensignale der exakten Karte.	0	0	0
polairy#1	polairy	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
sairy#1	sairy	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	Samenanteil II, abgeschlossen	Samenanteil II, abgeschlossen	SELECT	IDENTITY_SEED, STATE_FINISHED und Anteil II sind an der exakten Ganzform aktiv; GDT694 bewahrt den nominalen Ergebnisposten.	Samenposten II bleibt Rivale; Y und AIR werden nicht als freie Woerter oder Handlung exportiert.	1	0	0
sairy#1	sairy	B_STRIPPED_GENERIC_SHARE_ONLY	nur unbestimmter Anteil	Samenanteil II, abgeschlossen	REJECT_OVERSTRIPPING_ACTIVE_IDENTITY	Wäre formal knapper.	Loescht aktive Pulver-, Samen-, Zustands- oder Mengensignale der exakten Karte.	0	0	0
sairy#1	sairy	C_UNRELATED_LEARNED_TECHNICAL_WHOLE	anderer gelernter technischer Ganzwert	offen	KEEP_COUNTERMODEL	Die gebundene Ganzform bleibt mit einem anderen Codebookwert vereinbar.	Erklaert Index, Zustand, Menge und aktive Identitaet nicht besser.	0	0	0
saraiin#1	saraiin	A_BOUND_CORE_PLUS_EXACT_LOCAL_RENDERER	drei Teile des Samenanteils I	drei Teile des Samenanteils I	SELECT	IDENTITY_SEED, VALUE_QUANTITY und GDT694s Anteil-I-Lesung tragen die vollstaendige Mengenbezeichnung.	Erster Samenposten bleibt Rivale; die innere Zerlegung bleibt gebunden und AIIN ist keine bestaetigte historische Einheit.	1	0	0
saraiin#1	saraiin	B_STRIPPED_GENERIC_SHARE_ONLY	nur unbestimmter Anteil	drei Teile des Samenanteils I	REJECT_OVERSTRIPPING_ACTIVE_IDENTITY	Wäre formal knapper.	Loescht aktive Pulver-, Samen-, Zustands- oder Mengensignale der exakten Karte.	0	0	0
