world	max_abs_z
1	2.369647334310
2	3.256600148483
3	2.762937188173
4	3.271339717653
5	2.456067562098
6	2.406159312182
7	2.577738959919
8	2.641024144845
9	2.250628124318
10	2.928017183527
11	2.393767150787
12	3.174169853956
13	2.856121824958
14	2.419511692791
15	2.531450066239
16	2.919215145501
17	2.658438154086
18	3.232537330885
19	2.524286204709
20	2.498086232830
21	2.812806119121
22	2.710098643954
23	3.003155077169
24	2.767029224670
25	3.081528365309
26	2.987974262333
27	2.856068877687
28	3.294504686349
29	3.652180890213
30	2.711422406505
31	3.409735893284
32	3.363745433173
33	3.051967269819
34	3.488189163462
35	2.427032083109
36	2.622226392571
37	3.076595249386
38	2.490845707152
39	2.820933917181
40	2.336195102175
41	3.115480693574
42	2.236571147877
43	2.484949668157
44	2.787716396602
45	3.065053087524
46	3.603780170114
47	2.856121824958
48	2.939620677331
49	2.199205386220
50	2.713292193455
51	3.105974887301
52	2.847140940967
53	3.493097342697
54	2.255205077048
55	2.560337843403
56	3.070709696217
57	2.551491287576
58	2.235901398951
59	2.951488966824
60	2.773213904617
61	2.744401369462
62	2.666309239291
63	2.046060637970
64	2.651066978442
65	2.653665441612
66	2.177829536488
67	3.688294371795
68	2.749969481557
69	2.309166015636
70	2.257084739737
71	3.249059385036
72	2.874302227505
73	2.463538232003
74	2.639824769282
75	2.872281323269
76	3.167920237609
77	2.767772647524
78	3.245687685654
79	2.936908838397
80	2.474433268468
81	2.601518282960
82	3.132995014608
83	2.225227245604
84	2.997861293860
85	3.012559179888
86	2.345912947991
87	2.748988229474
88	3.286506874475
89	3.418092260880
90	3.203284060142
91	2.438648386285
92	2.219169292088
93	2.236228431972
94	2.601382706148
95	2.179577694460
96	2.733827220409
97	2.342055090235
98	2.658493942739
99	2.524286204709
100	2.799879138756
101	3.101846787897
102	3.076084820131
103	2.985334076550
104	2.495999271939
105	2.506532645565
106	3.217537451363
107	2.278199711906
108	3.203284060142
109	2.293571803155
110	3.103239666103
111	3.677480668604
112	2.587882177015
113	2.759445079482
114	2.812351169505
115	2.827202400563
116	3.076595249386
117	2.237875847910
118	3.288251741952
119	3.409735893284
120	3.009703977810
121	2.807488238034
122	2.439158958285
123	2.567823773663
124	2.751135413612
125	4.231023041388
126	2.356838547169
127	2.773165814351
128	2.795328103085
129	3.518303389825
130	2.835118060963
131	2.453150093332
132	2.551491287576
133	3.049768564375
134	2.776442088925
135	2.584577330734
136	4.152469116028
137	2.762937188173
138	2.980632872552
139	2.762937188173
140	2.897818947160
141	3.203284060142
142	3.755685100522
143	3.272817597857
144	3.064587288564
145	2.670225738066
146	3.076084820131
147	2.825375172778
148	2.406159312182
149	3.638393115348
150	2.744754675967
151	2.884350186322
152	2.382855878206
153	2.510370698252
154	3.473356569984
155	2.998051499175
156	2.487668944874
157	3.076084820131
158	2.751951559871
159	2.957674413104
160	2.716070212367
161	3.573863102376
162	3.015979229165
163	2.535923016606
164	2.574513782579
165	2.227519492697
166	2.878060311905
167	2.771827729558
168	3.103239666103
169	3.137899830090
170	2.769755321662
171	2.763288137722
172	2.531153407481
173	2.535530171267
174	2.970186156186
175	3.249932366600
176	2.420278107669
177	3.409735893284
178	2.672525561083
179	2.437748754624
180	2.909137003426
181	2.905191295466
182	2.939186326039
183	2.572612774248
184	2.703739382721
185	2.806311008695
186	3.315486281064
187	2.899820630400
188	3.409735893284
189	2.297889522655
190	2.742175149845
191	2.400950131401
192	2.912978258841
193	3.105393640753
194	2.923650849764
195	2.953538328569
196	2.603112277063
197	2.867244028509
198	2.481527820946
199	3.203284060142
200	2.987974262333
201	2.469994291987
202	3.443464147076
203	3.386614110682
204	3.316814754085
205	2.393767150787
206	2.900979340166
207	3.534493978265
208	2.652480705659
209	2.560337843403
210	3.052289534568
211	2.747239029663
212	2.477013836726
213	2.481527820946
214	2.515061290819
215	2.146587731763
216	3.460455241722
217	3.155545414120
218	3.335474724632
219	2.979503908281
220	2.225105012315
221	3.114829768691
222	2.716070212367
223	2.860129050480
224	2.614520633523
225	2.260072789199
226	2.965441287217
227	3.154783844818
228	2.304030834032
229	2.210905728675
230	2.872281323269
231	2.514643880961
232	3.020261741961
233	3.357167351638
234	2.400950131401
235	2.412155663744
236	3.047060494211
237	3.080280080970
238	3.064587288564
239	2.099164281127
240	2.751612904150
241	2.606039725824
242	3.027866671733
243	3.105974887301
244	2.508299471999
245	2.692779142649
246	2.771827729558
247	2.415993454133
248	2.751951559871
249	3.619868113346
250	2.951605592488
251	3.101155557512
252	2.525742543647
253	2.490342496541
254	2.320219693244
255	3.747579752868
256	3.756175073139
257	3.128420155752
258	2.719285201117
259	2.877513233784
260	3.481687992392
261	2.601382706148
262	3.077780906211
263	2.625770619041
264	2.632767624460
265	2.669376350418
266	2.258258094036
267	2.658438154086
268	3.057567728118
269	2.772447654416
270	3.589287988732
271	2.315419682650
272	2.245651275197
273	3.466234266457
274	2.806016802289
275	2.498086232830
276	2.476500032693
277	2.741258777964
278	2.318502500494
279	2.872281323269
280	3.056884417998
281	2.544203475167
282	2.525235744508
