transform_f71	transform_f72	f70_f71_matches	f70_f71_comparisons	f70_f72_matches	f70_f72_comparisons	f71_f72_matches	f71_f72_comparisons	matches	comparisons	accuracy	is_fixed_f9_r0	is_identity_r0_r0	accuracy_rank	accuracy_tie_count
F7	F1	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F7	F2	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F7	F4	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F7	R2	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F7	R4	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F7	R5	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F8	F1	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F8	F2	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F8	F4	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F8	R2	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F8	R4	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F8	R5	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R6	F1	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R6	F2	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R6	F4	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R6	R2	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R6	R4	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R6	R5	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R7	F1	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R7	F2	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R7	F4	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R7	R2	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R7	R4	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
R7	R5	5	8	6	8	2	8	13	24	0.541667	0	0	1	24
F6	F1	5	9	6	8	2	8	13	25	0.520000	0	0	25	14
F6	F2	5	9	6	8	2	8	13	25	0.520000	0	0	25	14
F6	F4	5	9	6	8	2	8	13	25	0.520000	0	0	25	14
F6	R2	5	9	6	8	2	8	13	25	0.520000	0	0	25	14
F6	R4	5	9	6	8	2	8	13	25	0.520000	0	0	25	14
F6	R5	5	9	6	8	2	8	13	25	0.520000	0	0	25	14
F7	F6	5	8	6	9	2	8	13	25	0.520000	0	0	25	14
F7	R0	5	8	6	9	2	8	13	25	0.520000	0	0	25	14
F8	F6	5	8	6	9	2	8	13	25	0.520000	0	0	25	14
F8	R0	5	8	6	9	2	8	13	25	0.520000	0	0	25	14
R6	F6	5	8	6	9	2	8	13	25	0.520000	0	0	25	14
R6	R0	5	8	6	9	2	8	13	25	0.520000	0	0	25	14
R7	F6	5	8	6	9	2	8	13	25	0.520000	0	0	25	14
R7	R0	5	8	6	9	2	8	13	25	0.520000	0	0	25	14
F5	F1	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
F5	F2	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
F5	F4	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
F5	R2	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
F5	R4	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
F5	R5	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
F7	F0	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
F7	F3	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
F7	F5	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
F7	R1	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
F7	R3	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
F7	R6	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
F8	F3	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
F8	F5	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
F8	F7	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
F8	R1	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
F8	R3	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
F8	R9	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R5	F2	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R5	F4	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R5	R2	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R5	R4	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R6	F3	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R6	F5	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R6	F7	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R6	R1	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R6	R3	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R6	R9	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R7	F0	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R7	F3	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R7	F5	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R7	R1	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R7	R3	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R7	R6	5	8	5	8	2	8	12	24	0.500000	0	0	39	46
R8	F1	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R8	F2	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R8	F4	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R8	R2	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R8	R4	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R8	R5	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R9	F1	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R9	F2	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R9	F4	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R9	R2	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R9	R4	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
R9	R5	4	8	6	8	2	8	12	24	0.500000	0	0	39	46
F6	F6	5	9	6	9	2	9	13	27	0.481481	0	0	85	2
F6	R0	5	9	6	9	2	9	13	27	0.481481	0	0	85	2
F6	F0	5	9	5	8	2	8	12	25	0.480000	0	0	87	20
F6	F3	5	9	5	8	2	8	12	25	0.480000	0	0	87	20
F6	F5	5	9	5	8	2	8	12	25	0.480000	0	0	87	20
F6	F9	5	9	5	8	2	8	12	25	0.480000	0	0	87	20
F6	R1	5	9	5	8	2	8	12	25	0.480000	0	0	87	20
F6	R3	5	9	5	8	2	8	12	25	0.480000	0	0	87	20
F6	R6	5	9	5	8	2	8	12	25	0.480000	0	0	87	20
F6	R7	5	9	5	8	2	8	12	25	0.480000	0	0	87	20
F7	F7	5	8	5	8	2	9	12	25	0.480000	0	0	87	20
F7	R9	5	8	5	8	2	9	12	25	0.480000	0	0	87	20
F8	F8	5	8	5	8	2	9	12	25	0.480000	0	0	87	20
F8	R8	5	8	5	8	2	9	12	25	0.480000	0	0	87	20
R5	F1	4	8	6	8	2	9	12	25	0.480000	0	0	87	20
R5	F6	4	8	6	9	2	8	12	25	0.480000	0	0	87	20
R5	R0	4	8	6	9	2	8	12	25	0.480000	0	0	87	20
R5	R5	4	8	6	8	2	9	12	25	0.480000	0	0	87	20
R6	F0	5	8	5	8	2	9	12	25	0.480000	0	0	87	20
R6	R6	5	8	5	8	2	9	12	25	0.480000	0	0	87	20
R7	F9	5	8	5	8	2	9	12	25	0.480000	0	0	87	20
R7	R7	5	8	5	8	2	9	12	25	0.480000	0	0	87	20
F3	F1	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
F3	F2	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
F3	R4	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
F3	R5	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
F4	F1	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
F4	F2	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
F4	R4	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
F4	R5	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
F5	F0	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
F5	F3	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
F5	F8	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
F5	F9	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
F5	R3	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
F5	R6	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
F5	R7	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
F5	R8	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
F7	F8	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
F7	F9	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
F7	R7	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
F7	R8	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
F8	F0	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
F8	F9	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
F8	R6	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
F8	R7	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
F9	F2	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
F9	F4	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
F9	R2	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
F9	R4	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
R1	F1	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
R1	F2	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
R1	R4	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
R1	R5	3	8	6	8	2	8	11	24	0.458333	0	0	107	64
R5	F3	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R5	F5	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R5	F7	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R5	F8	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R5	R1	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R5	R3	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R5	R8	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R5	R9	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R6	F8	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
R6	F9	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
R6	R7	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
R6	R8	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
R7	F7	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
R7	F8	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
R7	R8	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
R7	R9	5	8	5	8	1	8	11	24	0.458333	0	0	107	64
R8	F0	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R8	F3	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R8	F5	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R8	F9	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R8	R1	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R8	R3	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R8	R6	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R8	R7	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R9	F0	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R9	F3	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R9	F8	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R9	F9	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R9	R3	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R9	R6	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R9	R7	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
R9	R8	4	8	5	8	2	8	11	24	0.458333	0	0	107	64
F3	F6	3	8	6	9	2	8	11	25	0.440000	0	0	171	28
F3	R0	3	8	6	9	2	8	11	25	0.440000	0	0	171	28
F4	F4	3	8	6	8	2	9	11	25	0.440000	0	0	171	28
F4	R2	3	8	6	8	2	9	11	25	0.440000	0	0	171	28
F5	F5	4	8	5	8	2	9	11	25	0.440000	0	0	171	28
F5	F6	4	8	6	9	1	8	11	25	0.440000	0	0	171	28
F5	R0	4	8	6	9	1	8	11	25	0.440000	0	0	171	28
F5	R1	4	8	5	8	2	9	11	25	0.440000	0	0	171	28
F6	F7	5	9	5	8	1	8	11	25	0.440000	0	0	171	28
F6	F8	5	9	5	8	1	8	11	25	0.440000	0	0	171	28
F6	R8	5	9	5	8	1	8	11	25	0.440000	0	0	171	28
F6	R9	5	9	5	8	1	8	11	25	0.440000	0	0	171	28
F9	F6	3	8	6	9	2	8	11	25	0.440000	0	0	171	28
F9	R0	3	8	6	9	2	8	11	25	0.440000	1	0	171	28
R0	F1	3	9	6	8	2	8	11	25	0.440000	0	0	171	28
R0	F2	3	9	6	8	2	8	11	25	0.440000	0	0	171	28
