event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface	deck_class	atomic_value_de	contextual_expansion_de	owner_id	station_role	atomic_sentence_expansion_de
E101	B1	f81v	f81v.2	F021	B1-S001	7db18b2f0fb7ed0fcfd3	qokedy	PRODUCTIVE_COMPOSITION	Kurzkontakt	Kurz ansetzen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Lass ihn kurz einwirken
E102	B1	f81v	f81v.2	F022	B1-S002	b5fcea1eaed06b2f2291	okaiin	PRODUCTIVE_COMPOSITION	Sollstellung	Auf Sollmaß einstellen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Stelle das Sollmaß ein
E103	B1	f81v	f81v.2	F022	B1-S002	22fb87a5a83e5c3fb510	kair	PRODUCTIVE_COMPOSITION	Beckenlauf	Beckenwasser	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe durch den Beckenlauf
E104	B1	f81v	f81v.2	F022	B1-S002	308e8ea2d5d190c498e8	okal	PRODUCTIVE_COMPOSITION	Zieleinsatz	An die Stelle setzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Setze an der Zielstelle ein
E105	B1	f81v	f81v.2	F022	B1-S002	4d4559019a961b834aa1	sar	PRODUCTIVE_COMPOSITION	Quelle	Aus demselben Vorrat	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Nimm aus der bezeichneten Quelle
E106	B1	f81v	f81v.2	F022	B1-S002	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe den laufenden Gang fort
E107	B1	f81v	f81v.2	F022	B1-S002	9da1b6ac2c929daea697	kain	PRODUCTIVE_COMPOSITION	Portion	Eine Portion	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Nimm eine Portion
E108	B1	f81v	f81v.2	F022	B1-S002	94df4847b7b16c98394a	olkain	PRODUCTIVE_COMPOSITION	Folgeportion	Weitere Portion zugeben	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Nimm einen weiteren Anteil
E109	B1	f81v	f81v.2	F022	B1-S002	dd0ecaf5e27d81befffc	al	PRODUCTIVE_COMPOSITION	Stelle	Stelle	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Binde die bezeichnete Stelle
E110	B1	f81v	f81v.2	F022	B1-S002	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe den laufenden Gang fort
E111	B1	f81v	f81v.2	F022	B1-S002	1496a731803a9f48d2e1	rol	PRODUCTIVE_COMPOSITION	Anschluss	Noch warm	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Schließe am nächsten Abschnitt an
E112	B1	f81v	f81v.2	F022	B1-S002	0f18de177ed7c878bf95	dl	MEMORIZED_WHOLE_CARD	Zusatz	Badzusatz	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Gib den Zusatz zu
E113	B1	f81v	f81v.7	F023	B1-S002	dec401773c1f0347793d	olor	PRODUCTIVE_COMPOSITION	Fortsetzungsansatz	Fortsetzungsansatz	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe denselben Ansatz weiter
E114	B1	f81v	f81v.7	F023	B1-S002	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe den laufenden Gang fort
E115	B1	f81v	f81v.7	F023	B1-S002	4eab1841ed655c20a348	sheckhal	PRODUCTIVE_COMPOSITION	Zielkurzpassage	Eine mäßige Menge	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe ihn kurz durch die Zielpassage
E116	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Arbeite nach dem vorgeschriebenen Maß
E117	B1	f81v	f81v.7	F023	B1-S002	93f69c38fdedee1598e9	qokeedal	PRODUCTIVE_COMPOSITION	Ziellanghalt	Länger an der Stelle halten	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Setze ihn lange am Ziel ein
E118	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Arbeite nach dem vorgeschriebenen Maß
E119	B1	f81v	f81v.7	F023	B1-S002	2cc8bb3c2af19607888f	chckhy	PRODUCTIVE_COMPOSITION	durchleiten	Durch den Durchlass führen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Leite den Posten hindurch
E120	B1	f81v	f81v.7	F023	B1-S002	259b2b3b0bf859882e2c	schedy	PRODUCTIVE_COMPOSITION	überführen	Arbeitsbewegung abschließen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe den Posten über
E121	B1	f81v	f81v.7	F024	B1-S003	dcda95c81a5460feb191	qol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe den laufenden Gang fort
E122	B1	f81v	f81v.17	F025	B1-S003	54e32e9c1414b20640e9	sshkchdy	PRODUCTIVE_COMPOSITION	Umsetzschluss	Unter besonderer Bedingung umsetzen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Setze um und schließe den Schritt
E123	B1	f81v	f81v.17	F026	B1-S004	6f7ff8287eddf4da9fdb	chedy	PRODUCTIVE_COMPOSITION	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Setze den laufenden Posten um
E124	B1	f81v	f81v.17	F026	B1-S004	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe den laufenden Gang fort
E125	B1	f81v	f81v.17	F026	B1-S004	bc4f1f5c006c74a4d26d	shedy	PRODUCTIVE_COMPOSITION	Kurzabsetzung	Absetzen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Lass ihn kurz absetzen
E126	B1	f81v	f81v.17	F027	B1-S005	28ffbc88b97772a75f1e	qolchedy	PRODUCTIVE_COMPOSITION	weiterführen	Fortsetzen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe ihn weiter
E127	B1	f81v	f81v.17	F028	B1-S006	1645e612504fcef59ced	qokain	PRODUCTIVE_COMPOSITION	Zugabe	Eine Portion zugeben	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Gib einen Anteil zu
E128	B1	f81v	f81v.17	F028	B1-S006	2cc8bb3c2af19607888f	shckhy	PRODUCTIVE_COMPOSITION	durchleiten	Führe den Posten durch den Durchlass	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Leite den Posten hindurch
E129	B1	f81v	f81v.17	F028	B1-S006	0f18de177ed7c878bf95	dl	MEMORIZED_WHOLE_CARD	Zusatz	Badzusatz	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Gib den Zusatz zu
E130	B1	f81v	f81v.17	F028	B1-S006	4da0f0f7b5fc7ac20067	ral	PRODUCTIVE_COMPOSITION	Zielmarke	Und lasse es abkühlen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Halte die Zielmarke ein
E131	B1	f81v	f81v.18	F029	B1-S007	87411f84689b4f93a303	qokchdy	PRODUCTIVE_COMPOSITION	Neueinsatz	Ansatz umsetzen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Setze einen neuen Posten ein
E132	B1	f81v	f81v.18	F030	B1-S008	b921a237be883a820352	chey	PRODUCTIVE_COMPOSITION	Diesposten	Dieser Arbeitsposten	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Halte diesen Posten aktiv
E133	B1	f81v	f81v.18	F030	B1-S008	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe den laufenden Gang fort
E134	B1	f81v	f81v.18	F030	B1-S008	d904bf7b044dd3922781	cheky	PRODUCTIVE_COMPOSITION	Kurzwärme	Kurz wärmen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Wärme ihn kurz
E135	B1	f81v	f81v.18	F030	B1-S008	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe den laufenden Gang fort
E136	B1	f81v	f81v.18	F030	B1-S008	bc4f1f5c006c74a4d26d	shedy	PRODUCTIVE_COMPOSITION	Kurzabsetzung	Absetzen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Lass ihn kurz absetzen
E137	B1	f81v	f81v.18	F031	B1-S009	7db18b2f0fb7ed0fcfd3	qokedy	PRODUCTIVE_COMPOSITION	Kurzkontakt	Kurz ansetzen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Lass ihn kurz einwirken
E138	B1	f81v	f81v.18	F032	B1-S010	7db18b2f0fb7ed0fcfd3	qokedy	PRODUCTIVE_COMPOSITION	Kurzkontakt	Kurz ansetzen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Lass ihn kurz einwirken
E139	B1	f81v	f81v.18	F033	B1-S011	2cc8bb3c2af19607888f	chckhy	PRODUCTIVE_COMPOSITION	durchleiten	Führe den Posten durch den Durchlass	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Leite den Posten hindurch
E140	B1	f81v	f81v.18	F033	B1-S011	276a7c2d74d1143446f4	qoky	PRODUCTIVE_COMPOSITION	Einsetzen	Posten ansetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Setze den Posten ein
E141	B1	f81v	f81v.21	F034	B1-S012	be0974b366c981dc1eef	lsho	PRODUCTIVE_COMPOSITION	Waschgang	Waschgang	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe einen Waschgang aus
E142	B1	f81v	f81v.21	F034	B1-S012	08bd5ca0c2ad137a056d	qokey	PRODUCTIVE_COMPOSITION	Kurzkontakt	Kurz ansetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Lass ihn kurz einwirken
E143	B1	f81v	f81v.21	F034	B1-S012	2e7e89e0bd12b999c280	lshedy	PRODUCTIVE_COMPOSITION	Waschgang	Waschen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe einen Waschgang aus
E144	B1	f81v	f81v.21	F035	B1-S013	2e7e89e0bd12b999c280	lshedy	PRODUCTIVE_COMPOSITION	Waschgang	Waschen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe einen Waschgang aus
E145	B1	f81v	f81v.21	F036	B1-S014	6f7ff8287eddf4da9fdb	chedy	PRODUCTIVE_COMPOSITION	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Setze den laufenden Posten um
E146	B1	f81v	f81v.21	F036	B1-S014	c205570c49d4d93c23d3	qolky	PRODUCTIVE_COMPOSITION	Weiterweg	Behandlungsstelle	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe auf dem Weg weiter
E147	B1	f81v	f81v.21	F036	B1-S014	433713294b25b0a12f66	lchedal	PRODUCTIVE_COMPOSITION	Zielabführung	Auslassstelle	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe ihn am Ziel ab
E148	B1	f81v	f81v.21	F036	B1-S014	dcda95c81a5460feb191	qol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe den laufenden Gang fort
E149	B1	f81v	f81v.21	F036	B1-S014	b6b654722e55729cc947	otar	PRODUCTIVE_COMPOSITION	Folgequelle	Folgeauslass	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Wechsle zur folgenden Quelle
E150	B1	f81v	f81v.24	F037	B1-S015	a7af89ab31ce5e247395	ytey	PRODUCTIVE_COMPOSITION	Kurzteil	Fülle das Gefäß	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Nimm einen kleinen Teil
E151	B1	f81v	f81v.24	F037	B1-S015	07913ef9b1fb773cd325	okchedy	PRODUCTIVE_COMPOSITION	Rücktransfer	Ansatz umsetzen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe den vorigen Posten über
E152	B1	f81v	f81v.24	F038	B1-S016	308e8ea2d5d190c498e8	qokal	PRODUCTIVE_COMPOSITION	Zieleinsatz	An die Stelle setzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Setze an der Zielstelle ein
E153	B1	f81v	f81v.24	F038	B1-S016	0275fbf14e07935b0a45	okeey	PRODUCTIVE_COMPOSITION	Langkontakt	Länger ansetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Lass ihn länger einwirken
E154	B1	f81v	f81v.24	F038	B1-S016	dcda95c81a5460feb191	qol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe den laufenden Gang fort
E155	B1	f81v	f81v.24	F038	B1-S016	bc4f1f5c006c74a4d26d	cheedy	PRODUCTIVE_COMPOSITION	Kurzabsetzung	Absetzen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Lass ihn kurz absetzen
E156	B1	f81v	f81v.24	F039	B1-S017	dd0ecaf5e27d81befffc	sal	PRODUCTIVE_COMPOSITION	Stelle	Stelle	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Binde die bezeichnete Stelle
E157	B1	f81v	f81v.24	F039	B1-S017	a06244ef1f2b37ca44c1	teol	PRODUCTIVE_COMPOSITION	Kurzfortgang	Die erste Öffnung	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe ihn kurz weiter
E158	B1	f81v	f81v.24	F039	B1-S017	d225b7a7b95da7aee437	dchdy	PRODUCTIVE_COMPOSITION	Transfer	Umsetzung abschließen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Führe ihn über
E159	B1	f81v	f81v.24	F040	B1-S018	b38d70daefd663d74625	ly	MEMORIZED_WHOLE_CARD	Auffanggefäß	Stelle das Empfangsgefäß bereit	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Stelle das Auffanggefäß bereit
E160	B1	f81v	f81v.27	F041	B1-S018	74c76d589d44120f647b	dsheol	PRODUCTIVE_COMPOSITION	Kurzhalt	Reibe die bezeichnete Stelle ein	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Halte ihn kurz
E161	B1	f81v	f81v.27	F041	B1-S018	2c82523794dcb7d2b343	oiiin	PRODUCTIVE_COMPOSITION	Arbeitsstufe	Zielstufe	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Stelle die Arbeitsstufe ein
E162	B1	f81v	f81v.27	F041	B1-S018	3b70942557b3a40e8030	olkeedy	PRODUCTIVE_COMPOSITION	Langsammlung	Länger auffangen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Sammle ihn lange
E163	B1	f81v	f81v.27	F042	B1-S019	bc4f1f5c006c74a4d26d	tedy	PRODUCTIVE_COMPOSITION	Kurzabsetzung	Absetzen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Lass ihn kurz absetzen
E164	B1	f81v	f81v.27	F043	B1-S020	d904bf7b044dd3922781	cheky	PRODUCTIVE_COMPOSITION	Kurzwärme	Kurz wärmen	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Wärme ihn kurz
E165	B1	f81v	f81v.27	F043	B1-S020	d68bc8de3bcee09db23c	shckhedy	PRODUCTIVE_COMPOSITION	durchlassen	Seihen; Schluss	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Lass ihn hindurch
E166	B1	f81v	f81v.27	F044	B1-S021	dd0ecaf5e27d81befffc	chal	PRODUCTIVE_COMPOSITION	Stelle	Stelle	B1_SHARED_TWO_ROW_POOL	GEMEINSAMES_BEHANDLUNGSBECKEN	Binde die bezeichnete Stelle
E167	B2	f82r	f82r.2	F045	B2-S001	259b2b3b0bf859882e2c	dchedy	PRODUCTIVE_COMPOSITION	überführen	Arbeitsbewegung abschließen	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Führe den Posten über
E168	B2	f82r	f82r.2	F046	B2-S002	28ffbc88b97772a75f1e	qolchedy	PRODUCTIVE_COMPOSITION	weiterführen	Fortsetzen; Schluss	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Führe ihn weiter
E169	B2	f82r	f82r.2	F047	B2-S003	1645e612504fcef59ced	qokain	PRODUCTIVE_COMPOSITION	Zugabe	Eine Portion zugeben	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PAARBECKEN_MIT_MITTELZYLINDER	Gib einen Anteil zu
