system	query	word	value	status	complete_witness	independent_meaning_capacity
P0-3	EXISTS			sat	True	0
P0-3	okaiin=ALL	okaiin	ALL	unsat	False	0
P0-3	okaiin=ALONE	okaiin	ALONE	unsat	False	0
P0-3	okaiin=ATTENDED_BY	okaiin	ATTENDED_BY	unsat	False	0
P0-3	okaiin=AT_MOST_ONE	okaiin	AT_MOST_ONE	unsat	False	0
P0-3	okaiin=B	okaiin	B	unsat	False	0
P0-3	okaiin=BESIDES	okaiin	BESIDES	unsat	False	0
P0-3	okaiin=C	okaiin	C	sat	True	0
P0-3	okaiin=CARGOS	okaiin	CARGOS	unsat	False	0
P0-3	okaiin=COLOC	okaiin	COLOC	unsat	False	0
P0-3	okaiin=CONVEY_OUT	okaiin	CONVEY_OUT	unsat	False	0
P0-3	okaiin=EXAMPLE	okaiin	EXAMPLE	unsat	False	0
P0-3	okaiin=FAR_BANK	okaiin	FAR_BANK	unsat	False	0
P0-3	okaiin=FERRY	okaiin	FERRY	unsat	False	0
P0-3	okaiin=FINALLY	okaiin	FINALLY	unsat	False	0
P0-3	okaiin=FIRST_CARGO	okaiin	FIRST_CARGO	sat	True	0
P0-3	okaiin=FORBIDDEN	okaiin	FORBIDDEN	unsat	False	0
P0-3	okaiin=G	okaiin	G	sat	True	0
P0-3	okaiin=GOAL	okaiin	GOAL	unsat	False	0
P0-3	okaiin=HARM	okaiin	HARM	sat	True	0
P0-3	okaiin=HOME	okaiin	HOME	unsat	False	0
P0-3	okaiin=INIT	okaiin	INIT	unsat	False	0
P0-3	okaiin=JOINING_RESULT	okaiin	JOINING_RESULT	unsat	False	0
P0-3	okaiin=LEAVE	okaiin	LEAVE	unsat	False	0
P0-3	okaiin=LIKEWISE	okaiin	LIKEWISE	unsat	False	0
P0-3	okaiin=M	okaiin	M	unsat	False	0
P0-3	okaiin=NEXT	okaiin	NEXT	unsat	False	0
P0-3	okaiin=OTHER_CARGO	okaiin	OTHER_CARGO	sat	True	0
P0-3	okaiin=OUTWARD	okaiin	OUTWARD	unsat	False	0
P0-3	okaiin=PAIRED_WITH	okaiin	PAIRED_WITH	unsat	False	0
P0-3	okaiin=PAIRS	okaiin	PAIRS	unsat	False	0
P0-3	okaiin=REST_CARGO	okaiin	REST_CARGO	unsat	False	0
P0-3	okaiin=RETURN	okaiin	RETURN	unsat	False	0
P0-3	okaiin=RETURN_EXCLUDING	okaiin	RETURN_EXCLUDING	unsat	False	0
P0-3	okaiin=TAKE_OUT	okaiin	TAKE_OUT	unsat	False	0
P0-3	okaiin=THEN	okaiin	THEN	sat	True	0
P0-3	okaiin=THERE	okaiin	THERE	sat	True	0
P0-3	okaiin=THUS	okaiin	THUS	unsat	False	0
P0-3	okaiin=TRAVEL_TOGETHER	okaiin	TRAVEL_TOGETHER	unsat	False	0
P0-3	okaiin=UNATTENDED	okaiin	UNATTENDED	unsat	False	0
P0-3	okaiin=UNHARMED	okaiin	UNHARMED	unsat	False	0
P0-3	okaiin=UNSAFE	okaiin	UNSAFE	unsat	False	0
P0-3	okaiin=W	okaiin	W	sat	True	0
P0-3	okaiin=WHEN	okaiin	WHEN	unsat	False	0
P0-3	okaiin=WITHOUT_AGENT	okaiin	WITHOUT_AGENT	unsat	False	0
P0-3	okaiin=WITHOUT_HARM	okaiin	WITHOUT_HARM	unsat	False	0
P0-3	okaiin=WITH_TRIP	okaiin	WITH_TRIP	unsat	False	0
P0-3	okaiin=WOULD_BE	okaiin	WOULD_BE	unsat	False	0
P2-4	EXISTS			sat	True	0
P2-4	dcheor=ALL	dcheor	ALL	unsat	False	0
P2-4	dcheor=ALONE	dcheor	ALONE	unsat	False	0
P2-4	dcheor=ATTENDED_BY	dcheor	ATTENDED_BY	unsat	False	0
P2-4	dcheor=AT_MOST_ONE	dcheor	AT_MOST_ONE	unsat	False	0
P2-4	dcheor=B	dcheor	B	unsat	False	0
P2-4	dcheor=BESIDES	dcheor	BESIDES	unsat	False	0
P2-4	dcheor=C	dcheor	C	sat	True	0
P2-4	dcheor=CARGOS	dcheor	CARGOS	unsat	False	0
P2-4	dcheor=COLOC	dcheor	COLOC	unsat	False	0
P2-4	dcheor=CONVEY_OUT	dcheor	CONVEY_OUT	unsat	False	0
P2-4	dcheor=EXAMPLE	dcheor	EXAMPLE	unsat	False	0
P2-4	dcheor=FAR_BANK	dcheor	FAR_BANK	unsat	False	0
P2-4	dcheor=FERRY	dcheor	FERRY	unsat	False	0
P2-4	dcheor=FINALLY	dcheor	FINALLY	unsat	False	0
P2-4	dcheor=FIRST_CARGO	dcheor	FIRST_CARGO	sat	True	0
P2-4	dcheor=FORBIDDEN	dcheor	FORBIDDEN	unsat	False	0
P2-4	dcheor=G	dcheor	G	sat	True	0
P2-4	dcheor=GOAL	dcheor	GOAL	unsat	False	0
P2-4	dcheor=HARM	dcheor	HARM	unsat	False	0
P2-4	dcheor=HOME	dcheor	HOME	unsat	False	0
P2-4	dcheor=INIT	dcheor	INIT	unsat	False	0
P2-4	dcheor=JOINING_RESULT	dcheor	JOINING_RESULT	unsat	False	0
P2-4	dcheor=LEAVE	dcheor	LEAVE	unsat	False	0
P2-4	dcheor=LIKEWISE	dcheor	LIKEWISE	unsat	False	0
P2-4	dcheor=M	dcheor	M	sat	True	0
P2-4	dcheor=NEXT	dcheor	NEXT	unsat	False	0
P2-4	dcheor=OTHER_CARGO	dcheor	OTHER_CARGO	sat	True	0
P2-4	dcheor=OUTWARD	dcheor	OUTWARD	unsat	False	0
P2-4	dcheor=PAIRED_WITH	dcheor	PAIRED_WITH	unsat	False	0
P2-4	dcheor=PAIRS	dcheor	PAIRS	unsat	False	0
P2-4	dcheor=REST_CARGO	dcheor	REST_CARGO	unsat	False	0
P2-4	dcheor=RETURN	dcheor	RETURN	unsat	False	0
P2-4	dcheor=RETURN_EXCLUDING	dcheor	RETURN_EXCLUDING	unsat	False	0
P2-4	dcheor=TAKE_OUT	dcheor	TAKE_OUT	unsat	False	0
P2-4	dcheor=THEN	dcheor	THEN	sat	True	0
P2-4	dcheor=THERE	dcheor	THERE	unsat	False	0
P2-4	dcheor=THUS	dcheor	THUS	unsat	False	0
P2-4	dcheor=TRAVEL_TOGETHER	dcheor	TRAVEL_TOGETHER	unsat	False	0
P2-4	dcheor=UNATTENDED	dcheor	UNATTENDED	unsat	False	0
P2-4	dcheor=UNHARMED	dcheor	UNHARMED	unsat	False	0
P2-4	dcheor=UNSAFE	dcheor	UNSAFE	unsat	False	0
P2-4	dcheor=W	dcheor	W	sat	True	0
P2-4	dcheor=WHEN	dcheor	WHEN	unsat	False	0
P2-4	dcheor=WITHOUT_AGENT	dcheor	WITHOUT_AGENT	unsat	False	0
P2-4	dcheor=WITHOUT_HARM	dcheor	WITHOUT_HARM	unsat	False	0
P2-4	dcheor=WITH_TRIP	dcheor	WITH_TRIP	unsat	False	0
P2-4	dcheor=WOULD_BE	dcheor	WOULD_BE	unsat	False	0
P2-4	s=ALL	s	ALL	unsat	False	0
P2-4	s=ALONE	s	ALONE	unsat	False	0
P2-4	s=ATTENDED_BY	s	ATTENDED_BY	unsat	False	0
P2-4	s=AT_MOST_ONE	s	AT_MOST_ONE	unsat	False	0
P2-4	s=B	s	B	unsat	False	0
P2-4	s=BESIDES	s	BESIDES	unsat	False	0
P2-4	s=C	s	C	sat	True	0
P2-4	s=CARGOS	s	CARGOS	unsat	False	0
P2-4	s=COLOC	s	COLOC	unsat	False	0
P2-4	s=CONVEY_OUT	s	CONVEY_OUT	unsat	False	0
P2-4	s=EXAMPLE	s	EXAMPLE	unsat	False	0
P2-4	s=FAR_BANK	s	FAR_BANK	unsat	False	0
P2-4	s=FERRY	s	FERRY	unsat	False	0
P2-4	s=FINALLY	s	FINALLY	unsat	False	0
P2-4	s=FIRST_CARGO	s	FIRST_CARGO	unsat	False	0
P2-4	s=FORBIDDEN	s	FORBIDDEN	unsat	False	0
P2-4	s=G	s	G	sat	True	0
P2-4	s=GOAL	s	GOAL	unsat	False	0
P2-4	s=HARM	s	HARM	unsat	False	0
P2-4	s=HOME	s	HOME	unsat	False	0
P2-4	s=INIT	s	INIT	unsat	False	0
P2-4	s=JOINING_RESULT	s	JOINING_RESULT	unsat	False	0
P2-4	s=LEAVE	s	LEAVE	unsat	False	0
P2-4	s=LIKEWISE	s	LIKEWISE	unsat	False	0
P2-4	s=M	s	M	unsat	False	0
P2-4	s=NEXT	s	NEXT	unsat	False	0
P2-4	s=OTHER_CARGO	s	OTHER_CARGO	unsat	False	0
P2-4	s=OUTWARD	s	OUTWARD	unsat	False	0
P2-4	s=PAIRED_WITH	s	PAIRED_WITH	unsat	False	0
P2-4	s=PAIRS	s	PAIRS	unsat	False	0
P2-4	s=REST_CARGO	s	REST_CARGO	unsat	False	0
P2-4	s=RETURN	s	RETURN	unsat	False	0
P2-4	s=RETURN_EXCLUDING	s	RETURN_EXCLUDING	unsat	False	0
P2-4	s=TAKE_OUT	s	TAKE_OUT	unsat	False	0
P2-4	s=THEN	s	THEN	sat	True	0
P2-4	s=THERE	s	THERE	unsat	False	0
P2-4	s=THUS	s	THUS	unsat	False	0
P2-4	s=TRAVEL_TOGETHER	s	TRAVEL_TOGETHER	unsat	False	0
P2-4	s=UNATTENDED	s	UNATTENDED	unsat	False	0
P2-4	s=UNHARMED	s	UNHARMED	unsat	False	0
P2-4	s=UNSAFE	s	UNSAFE	unsat	False	0
P2-4	s=W	s	W	sat	True	0
P2-4	s=WHEN	s	WHEN	unsat	False	0
P2-4	s=WITHOUT_AGENT	s	WITHOUT_AGENT	unsat	False	0
P2-4	s=WITHOUT_HARM	s	WITHOUT_HARM	unsat	False	0
P2-4	s=WITH_TRIP	s	WITH_TRIP	unsat	False	0
P2-4	s=WOULD_BE	s	WOULD_BE	unsat	False	0
P2-4	shodol=ALL	shodol	ALL	unsat	False	0
P2-4	shodol=ALONE	shodol	ALONE	unsat	False	0
P2-4	shodol=ATTENDED_BY	shodol	ATTENDED_BY	unsat	False	0
P2-4	shodol=AT_MOST_ONE	shodol	AT_MOST_ONE	unsat	False	0
P2-4	shodol=B	shodol	B	unsat	False	0
P2-4	shodol=BESIDES	shodol	BESIDES	unsat	False	0
P2-4	shodol=C	shodol	C	unsat	False	0
P2-4	shodol=CARGOS	shodol	CARGOS	unsat	False	0
P2-4	shodol=COLOC	shodol	COLOC	unsat	False	0
P2-4	shodol=CONVEY_OUT	shodol	CONVEY_OUT	unsat	False	0
P2-4	shodol=EXAMPLE	shodol	EXAMPLE	unsat	False	0
P2-4	shodol=FAR_BANK	shodol	FAR_BANK	unsat	False	0
P2-4	shodol=FERRY	shodol	FERRY	unsat	False	0
P2-4	shodol=FINALLY	shodol	FINALLY	unsat	False	0
P2-4	shodol=FIRST_CARGO	shodol	FIRST_CARGO	unsat	False	0
P2-4	shodol=FORBIDDEN	shodol	FORBIDDEN	unsat	False	0
P2-4	shodol=G	shodol	G	unsat	False	0
P2-4	shodol=GOAL	shodol	GOAL	unsat	False	0
P2-4	shodol=HARM	shodol	HARM	unsat	False	0
P2-4	shodol=HOME	shodol	HOME	unsat	False	0
P2-4	shodol=INIT	shodol	INIT	unsat	False	0
P2-4	shodol=JOINING_RESULT	shodol	JOINING_RESULT	unsat	False	0
P2-4	shodol=LEAVE	shodol	LEAVE	unsat	False	0
P2-4	shodol=LIKEWISE	shodol	LIKEWISE	unsat	False	0
P2-4	shodol=M	shodol	M	sat	True	0
P2-4	shodol=NEXT	shodol	NEXT	unsat	False	0
P2-4	shodol=OTHER_CARGO	shodol	OTHER_CARGO	unsat	False	0
P2-4	shodol=OUTWARD	shodol	OUTWARD	unsat	False	0
P2-4	shodol=PAIRED_WITH	shodol	PAIRED_WITH	unsat	False	0
P2-4	shodol=PAIRS	shodol	PAIRS	unsat	False	0
P2-4	shodol=REST_CARGO	shodol	REST_CARGO	unsat	False	0
P2-4	shodol=RETURN	shodol	RETURN	unsat	False	0
P2-4	shodol=RETURN_EXCLUDING	shodol	RETURN_EXCLUDING	unsat	False	0
P2-4	shodol=TAKE_OUT	shodol	TAKE_OUT	unsat	False	0
P2-4	shodol=THEN	shodol	THEN	unsat	False	0
P2-4	shodol=THERE	shodol	THERE	unsat	False	0
P2-4	shodol=THUS	shodol	THUS	unsat	False	0
P2-4	shodol=TRAVEL_TOGETHER	shodol	TRAVEL_TOGETHER	unsat	False	0
P2-4	shodol=UNATTENDED	shodol	UNATTENDED	unsat	False	0
P2-4	shodol=UNHARMED	shodol	UNHARMED	unsat	False	0
P2-4	shodol=UNSAFE	shodol	UNSAFE	unsat	False	0
P2-4	shodol=W	shodol	W	unsat	False	0
P2-4	shodol=WHEN	shodol	WHEN	unsat	False	0
P2-4	shodol=WITHOUT_AGENT	shodol	WITHOUT_AGENT	unsat	False	0
P2-4	shodol=WITHOUT_HARM	shodol	WITHOUT_HARM	unsat	False	0
P2-4	shodol=WITH_TRIP	shodol	WITH_TRIP	unsat	False	0
P2-4	shodol=WOULD_BE	shodol	WOULD_BE	unsat	False	0
