event_id	page	locus	field_id	observed_surface	observed_wrapper	card_wrapper_palette	line_first	prev_dy	within_field_position	record_position_surface	record_position_match	copy_instruction	portable_renderer_reading_de
E101	f81v	f81v.2	F021	qokedy	q	q	1	0	ONLY	qokedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E102	f81v	f81v.2	F022	okaiin	NONE	NONE|q	0	1	FIRST	okaiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E103	f81v	f81v.2	F022	kair	NONE	NONE	0	0	MIDDLE	kair	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E104	f81v	f81v.2	F022	okal	NONE	NONE|q	0	0	MIDDLE	okal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E105	f81v	f81v.2	F022	sar	s	ch|d|s	0	0	MIDDLE	sar	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E106	f81v	f81v.2	F022	ol	NONE	NONE|ch|che|q|s|t	0	0	MIDDLE	ol	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E107	f81v	f81v.2	F022	kain	NONE	NONE|ch	0	0	MIDDLE	kain	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E108	f81v	f81v.2	F022	olkain	NONE	NONE|q	0	0	MIDDLE	olkain	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E109	f81v	f81v.2	F022	al	NONE	NONE|ch|che|d|s|t	0	0	MIDDLE	al	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E110	f81v	f81v.2	F022	ol	NONE	NONE|ch|che|q|s|t	0	0	MIDDLE	ol	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E111	f81v	f81v.2	F022	rol	NONE	NONE	0	0	MIDDLE	rol	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E112	f81v	f81v.2	F022	dl	d	d	0	0	LAST	dl	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E113	f81v	f81v.7	F023	olor	NONE	NONE|ch	1	0	FIRST	olor	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E114	f81v	f81v.7	F023	ol	NONE	NONE|ch|che|q|s|t	0	0	MIDDLE	ol	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E115	f81v	f81v.7	F023	sheckhal	sh	sh	0	0	MIDDLE	sheckhal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E116	f81v	f81v.7	F023	daiin	d	NONE|ch|d|s|t	0	0	MIDDLE	daiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E117	f81v	f81v.7	F023	qokeedal	q	q	0	0	MIDDLE	qokeedal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E118	f81v	f81v.7	F023	daiin	d	NONE|ch|d|s|t	0	0	MIDDLE	daiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E119	f81v	f81v.7	F023	chckhy	ch	ch|sh	0	0	MIDDLE	chckhy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E120	f81v	f81v.7	F023	schedy	s	d|s|t	0	0	LAST	schedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E121	f81v	f81v.7	F024	qol	q	NONE|ch|che|q|s|t	0	1	ONLY	qol	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E122	f81v	f81v.17	F025	sshkchdy	s	s	1	0	ONLY	sshkchdy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E123	f81v	f81v.17	F026	chedy	che	ch|che	0	1	FIRST	chedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E124	f81v	f81v.17	F026	ol	NONE	NONE|ch|che|q|s|t	0	0	MIDDLE	ol	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E125	f81v	f81v.17	F026	shedy	sh	che|sh|t	0	0	LAST	shedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E126	f81v	f81v.17	F027	qolchedy	q	NONE|q	0	1	ONLY	qolchedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E127	f81v	f81v.17	F028	qokain	q	NONE|q	0	1	FIRST	qokain	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E128	f81v	f81v.17	F028	shckhy	sh	ch|sh	0	0	MIDDLE	chckhy	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E129	f81v	f81v.17	F028	dl	d	d	0	0	MIDDLE	dl	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E130	f81v	f81v.17	F028	ral	NONE	NONE	0	0	LAST	ral	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E131	f81v	f81v.18	F029	qokchdy	q	q	1	0	ONLY	qokchdy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E132	f81v	f81v.18	F030	chey	che	NONE|ch|che|d|s|sh	0	1	FIRST	chey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E133	f81v	f81v.18	F030	ol	NONE	NONE|ch|che|q|s|t	0	0	MIDDLE	ol	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E134	f81v	f81v.18	F030	cheky	che	che	0	0	MIDDLE	cheky	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E135	f81v	f81v.18	F030	ol	NONE	NONE|ch|che|q|s|t	0	0	MIDDLE	ol	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E136	f81v	f81v.18	F030	shedy	sh	che|sh|t	0	0	LAST	shedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E137	f81v	f81v.18	F031	qokedy	q	q	0	1	ONLY	qokedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E138	f81v	f81v.18	F032	qokedy	q	q	0	1	ONLY	qokedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E139	f81v	f81v.18	F033	chckhy	ch	ch|sh	0	1	FIRST	chckhy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E140	f81v	f81v.18	F033	qoky	q	NONE|ch|q	0	0	LAST	qoky	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E141	f81v	f81v.21	F034	lsho	NONE	NONE	1	0	FIRST	lsho	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E142	f81v	f81v.21	F034	qokey	q	NONE|q	0	0	MIDDLE	qokey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E143	f81v	f81v.21	F034	lshedy	NONE	NONE	0	0	LAST	lshedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E144	f81v	f81v.21	F035	lshedy	NONE	NONE	0	1	ONLY	lshedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E145	f81v	f81v.21	F036	chedy	che	ch|che	0	1	FIRST	chedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E146	f81v	f81v.21	F036	qolky	q	q	0	0	MIDDLE	qolky	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E147	f81v	f81v.21	F036	lchedal	NONE	NONE	0	0	MIDDLE	lchedal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E148	f81v	f81v.21	F036	qol	q	NONE|ch|che|q|s|t	0	0	MIDDLE	ol	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E149	f81v	f81v.21	F036	otar	NONE	NONE	0	0	LAST	otar	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E150	f81v	f81v.24	F037	ytey	NONE	NONE	1	0	FIRST	ytey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E151	f81v	f81v.24	F037	okchedy	NONE	NONE|q	0	0	LAST	okchedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E152	f81v	f81v.24	F038	qokal	q	NONE|q	0	1	FIRST	qokal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E153	f81v	f81v.24	F038	okeey	NONE	NONE|q	0	0	MIDDLE	okeey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E154	f81v	f81v.24	F038	qol	q	NONE|ch|che|q|s|t	0	0	MIDDLE	ol	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E155	f81v	f81v.24	F038	cheedy	che	che|sh|t	0	0	LAST	shedy	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E156	f81v	f81v.24	F039	sal	s	NONE|ch|che|d|s|t	0	1	FIRST	sal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E157	f81v	f81v.24	F039	teol	t	t	0	0	MIDDLE	teol	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E158	f81v	f81v.24	F039	dchdy	d	d	0	0	LAST	dchdy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E159	f81v	f81v.24	F040	ly	NONE	NONE	0	1	ONLY	ly	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E160	f81v	f81v.27	F041	dsheol	d	d	1	0	FIRST	dsheol	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E161	f81v	f81v.27	F041	oiiin	NONE	NONE|s	0	0	MIDDLE	oiiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E162	f81v	f81v.27	F041	olkeedy	NONE	NONE|s	0	0	LAST	olkeedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E163	f81v	f81v.27	F042	tedy	t	che|sh|t	0	1	ONLY	tedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E164	f81v	f81v.27	F043	cheky	che	che	0	1	FIRST	cheky	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E165	f81v	f81v.27	F043	shckhedy	sh	sh	0	0	LAST	shckhedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E166	f81v	f81v.27	F044	chal	ch	NONE|ch|che|d|s|t	0	1	ONLY	chal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E167	f82r	f82r.2	F045	dchedy	d	d|s|t	1	0	ONLY	dchedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E168	f82r	f82r.2	F046	qolchedy	q	NONE|q	0	1	ONLY	qolchedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E169	f82r	f82r.2	F047	qokain	q	NONE|q	0	1	FIRST	okain	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E170	f82r	f82r.2	F047	dy	d	NONE|ch|che|d|s|sh	0	0	MIDDLE	chey	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E171	f82r	f82r.2	F047	qokeedy	q	q	0	0	LAST	qokeedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E172	f82r	f82r.2	F048	qokal	q	NONE|q	0	1	FIRST	qokal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E173	f82r	f82r.2	F048	lcheckhy	NONE	NONE	0	0	MIDDLE	lcheckhy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E174	f82r	f82r.2	F048	lched	NONE	NONE	0	0	LAST	lched	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E175	f82r	f82r.3	F049	qokeey	q	NONE|q	1	0	FIRST	qokeey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E176	f82r	f82r.3	F049	lcheckhedy	NONE	NONE	0	0	LAST	lcheckhedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E177	f82r	f82r.3	F050	qokaly	q	q	0	1	FIRST	qokaly	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E178	f82r	f82r.3	F050	solkaiin	s	s	0	0	MIDDLE	solkaiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E179	f82r	f82r.3	F050	chckhy	ch	ch|sh	0	0	MIDDLE	chckhy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E180	f82r	f82r.3	F050	qokaiin	q	NONE|q	0	0	LAST	qokaiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E181	f82r	f82r.4	F051	qokaiin	q	NONE|q	1	0	FIRST	qokaiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E182	f82r	f82r.4	F051	octheol	NONE	NONE	0	0	MIDDLE	octheol	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E183	f82r	f82r.4	F051	chkeey	ch	ch	0	0	MIDDLE	chkeey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E184	f82r	f82r.4	F051	ldy	NONE	NONE	0	0	LAST	ldy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E185	f82r	f82r.4	F052	oteey	NONE	NONE	0	1	FIRST	oteey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E186	f82r	f82r.4	F052	qokal	q	NONE|q	0	0	MIDDLE	qokal	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E187	f82r	f82r.4	F052	sheckhy	sh	sh	0	0	MIDDLE	sheckhy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E188	f82r	f82r.4	F052	qoky	q	NONE|ch|q	0	0	LAST	qoky	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E189	f82r	f82r.7	F053	dshedy	d	d	1	0	ONLY	dshedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E190	f82r	f82r.7	F054	sotaiin	s	NONE|s	0	1	FIRST	sotaiin	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E191	f82r	f82r.7	F054	qokar	q	q	0	0	MIDDLE	qokar	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E192	f82r	f82r.7	F054	shedy	sh	che|sh|t	0	0	LAST	shedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E193	f82r	f82r.7	F055	solshedy	s	s	0	1	ONLY	solshedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E194	f82r	f82r.7	F056	qokeey	q	NONE|q	0	1	FIRST	qokeey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E195	f82r	f82r.7	F056	qoky	q	NONE|ch|q	0	0	MIDDLE	qoky	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E196	f82r	f82r.7	F056	ls	NONE	NONE	0	0	MIDDLE	ls	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E197	f82r	f82r.7	F056	cheey	che	che|sh	0	0	LAST	cheey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E198	f82r	f82r.19	F057	okain	NONE	NONE|q	1	0	FIRST	okain	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E199	f82r	f82r.19	F057	char	ch	ch|d|s	0	0	MIDDLE	char	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E200	f82r	f82r.19	F057	okain	NONE	NONE|q	0	0	MIDDLE	okain	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E201	f82r	f82r.19	F057	qokeedy	q	q	0	0	LAST	qokeedy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E202	f82r	f82r.19	F058	lchy	NONE	NONE	0	1	ONLY	lchy	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E203	f82r	f82r.23	F059	cheey	che	che|sh	1	0	FIRST	cheey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E204	f82r	f82r.23	F059	qcthey	q	q|sh	0	0	MIDDLE	qcthey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E205	f82r	f82r.23	F059	qokeey	q	NONE|q	0	0	MIDDLE	qokeey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E206	f82r	f82r.23	F059	lcheey	NONE	NONE	0	0	MIDDLE	lcheey	YES	WRITE_BY_PALETTE	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
E207	f82r	f82r.23	F059	daiin	d	NONE|ch|d|s|t	0	0	MIDDLE	aiin	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER	gleiche Kartenbedeutung; nur Stellungs-/Handhülle
