edition	grammar	paragraph	processed_mentions	first_names	material_portions	actions	baseline_conflicts	row_status
ZL3b	B	f6v|f6v.6-f6v.21	2	2	16	16	0	recorded
ZL3b	J	f6v|f6v.6-f6v.21	2	2	16	16	0	recorded
ZL3b	M	f6v|f6v.6-f6v.21	2	2	16	16	0	recorded
ZL3b	B	f9v|f9v.5-f9v.12	1	1	6	8	1	recorded
ZL3b	J	f9v|f9v.5-f9v.12	1	1	6	8	1	recorded
ZL3b	M	f9v|f9v.5-f9v.12	1	1	6	8	1	recorded
ZL3b	B	f17v|f17v.1-f17v.23	1	1	24	17	0	recorded
ZL3b	J	f17v|f17v.1-f17v.23	1	1	24	17	0	recorded
ZL3b	M	f17v|f17v.1-f17v.23	1	1	24	17	0	recorded
ZL3b	B	f19v|f19v.8-f19v.14	0	0	7	2	0	recorded
ZL3b	J	f19v|f19v.8-f19v.14	0	0	7	2	0	recorded
ZL3b	M	f19v|f19v.8-f19v.14	0	0	7	2	0	recorded
ZL3b	B	f22v|f22v.6-f22v.16	4	4	10	4	0	recorded
ZL3b	J	f22v|f22v.6-f22v.16	4	4	10	4	0	recorded
ZL3b	M	f22v|f22v.6-f22v.16	4	4	10	4	0	recorded
ZL3b	B	f23r|f23r.4-f23r.5	1	1	1	3	0	recorded
ZL3b	J	f23r|f23r.4-f23r.5	1	1	1	3	0	recorded
ZL3b	M	f23r|f23r.4-f23r.5	1	1	1	3	0	recorded
ZL3b	B	f24r|f24r.1-f24r.20	2	2	17	12	0	recorded
ZL3b	J	f24r|f24r.1-f24r.20	2	2	17	12	0	recorded
ZL3b	M	f24r|f24r.1-f24r.20	2	2	17	12	0	recorded
ZL3b	B	f45v|f45v.5-f45v.11	0	0	7	2	0	recorded
ZL3b	J	f45v|f45v.5-f45v.11	0	0	7	2	0	recorded
ZL3b	M	f45v|f45v.5-f45v.11	0	0	7	2	0	recorded
ZL3b	B	f86v5|f86v5.18-f86v5.25	4	2	10	5	0	recorded
ZL3b	J	f86v5|f86v5.18-f86v5.25	4	2	10	5	0	recorded
ZL3b	M	f86v5|f86v5.18-f86v5.25	4	2	10	5	0	recorded
ZL3b	B	f93r|f93r.1-f93r.32	7	3	21	10	0	recorded
ZL3b	J	f93r|f93r.1-f93r.32	7	3	21	10	0	recorded
ZL3b	M	f93r|f93r.1-f93r.32	7	3	21	10	0	recorded
ZL3b	B	f99r|f99r.47-f99r.52	0	0	4	5	0	recorded
ZL3b	J	f99r|f99r.47-f99r.52	0	0	4	5	0	recorded
ZL3b	M	f99r|f99r.47-f99r.52	0	0	4	5	0	recorded
ZL3b	B	f102v2|f102v2.30-f102v2.39	1	1	9	14	0	recorded
ZL3b	J	f102v2|f102v2.30-f102v2.39	1	1	9	14	1	recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	1	1	9	14	1	recorded
ZL3b	B	f106r|f106r.8-f106r.9	2	2	2	3	0	recorded
ZL3b	J	f106r|f106r.8-f106r.9	2	2	2	3	0	recorded
ZL3b	M	f106r|f106r.8-f106r.9	2	2	2	3	0	recorded
IT2a	B	f6v|f6v.6-f6v.21	1	1	15	15	0	recorded
IT2a	J	f6v|f6v.6-f6v.21	1	1	15	15	0	recorded
IT2a	M	f6v|f6v.6-f6v.21	1	1	15	15	0	recorded
IT2a	B	f9v|f9v.5-f9v.12	1	1	6	6	0	recorded
IT2a	J	f9v|f9v.5-f9v.12	1	1	6	6	0	recorded
IT2a	M	f9v|f9v.5-f9v.12	1	1	6	6	0	recorded
IT2a	B	f17v|f17v.1-f17v.23	1	1	25	18	0	recorded
IT2a	J	f17v|f17v.1-f17v.23	1	1	25	18	0	recorded
IT2a	M	f17v|f17v.1-f17v.23	1	1	25	18	0	recorded
IT2a	B	f19v|f19v.8-f19v.14	0	0	7	3	0	recorded
IT2a	J	f19v|f19v.8-f19v.14	0	0	7	3	0	recorded
IT2a	M	f19v|f19v.8-f19v.14	0	0	7	3	0	recorded
IT2a	B	f22v|f22v.6-f22v.16	3	3	9	5	0	recorded
IT2a	J	f22v|f22v.6-f22v.16	3	3	9	5	0	recorded
IT2a	M	f22v|f22v.6-f22v.16	3	3	9	5	0	recorded
IT2a	B	f23r|f23r.4-f23r.5	1	1	1	3	0	recorded
IT2a	J	f23r|f23r.4-f23r.5	1	1	1	3	0	recorded
IT2a	M	f23r|f23r.4-f23r.5	1	1	1	3	0	recorded
IT2a	B	f24r|f24r.1-f24r.20	2	2	17	12	0	recorded
IT2a	J	f24r|f24r.1-f24r.20	2	2	17	12	0	recorded
IT2a	M	f24r|f24r.1-f24r.20	2	2	17	12	0	recorded
IT2a	B	f45v|f45v.5-f45v.11	0	0	7	2	0	recorded
IT2a	J	f45v|f45v.5-f45v.11	0	0	7	2	0	recorded
IT2a	M	f45v|f45v.5-f45v.11	0	0	7	2	0	recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	4	2	10	5	0	recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	4	2	10	5	0	recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	4	2	10	5	0	recorded
IT2a	B	f93r|f93r.1-f93r.32	7	3	20	9	0	recorded
IT2a	J	f93r|f93r.1-f93r.32	7	3	20	9	0	recorded
IT2a	M	f93r|f93r.1-f93r.32	7	3	20	9	0	recorded
IT2a	B	f99r|f99r.47-f99r.52	0	0	5	5	0	recorded
IT2a	J	f99r|f99r.47-f99r.52	0	0	5	5	0	recorded
IT2a	M	f99r|f99r.47-f99r.52	0	0	5	5	0	recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	1	1	9	15	0	recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	1	1	9	15	0	recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	1	1	9	15	0	recorded
IT2a	B	f106r|f106r.8-f106r.9	2	2	2	3	0	recorded
IT2a	J	f106r|f106r.8-f106r.9	2	2	2	3	0	recorded
IT2a	M	f106r|f106r.8-f106r.9	2	2	2	3	0	recorded
RF1b	B	f6v|f6v.6-f6v.21	2	2	16	15	0	recorded
RF1b	J	f6v|f6v.6-f6v.21	2	2	16	15	0	recorded
RF1b	M	f6v|f6v.6-f6v.21	2	2	16	15	0	recorded
RF1b	B	f9v|f9v.5-f9v.12	1	1	6	8	0	recorded
RF1b	J	f9v|f9v.5-f9v.12	1	1	6	8	0	recorded
RF1b	M	f9v|f9v.5-f9v.12	1	1	6	8	0	recorded
RF1b	B	f17v|f17v.1-f17v.23	1	1	25	16	0	recorded
RF1b	J	f17v|f17v.1-f17v.23	1	1	25	16	0	recorded
RF1b	M	f17v|f17v.1-f17v.23	1	1	25	16	0	recorded
RF1b	B	f19v|f19v.8-f19v.14	0	0	7	3	0	recorded
RF1b	J	f19v|f19v.8-f19v.14	0	0	7	3	0	recorded
RF1b	M	f19v|f19v.8-f19v.14	0	0	7	3	0	recorded
RF1b	B	f22v|f22v.6-f22v.16	4	4	9	4	0	recorded
RF1b	J	f22v|f22v.6-f22v.16	4	4	9	4	0	recorded
RF1b	M	f22v|f22v.6-f22v.16	4	4	9	4	0	recorded
RF1b	B	f23r|f23r.4-f23r.5	1	1	1	3	0	recorded
RF1b	J	f23r|f23r.4-f23r.5	1	1	1	3	0	recorded
RF1b	M	f23r|f23r.4-f23r.5	1	1	1	3	0	recorded
RF1b	B	f24r|f24r.1-f24r.20	2	2	18	11	0	recorded
RF1b	J	f24r|f24r.1-f24r.20	2	2	18	11	0	recorded
RF1b	M	f24r|f24r.1-f24r.20	2	2	18	11	0	recorded
RF1b	B	f45v|f45v.5-f45v.11	0	0	6	2	0	recorded
RF1b	J	f45v|f45v.5-f45v.11	0	0	6	2	0	recorded
RF1b	M	f45v|f45v.5-f45v.11	0	0	6	2	0	recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	4	2	11	5	0	recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	4	2	11	5	0	recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	4	2	11	5	0	recorded
RF1b	B	f93r|f93r.1-f93r.32	7	3	20	11	0	recorded
RF1b	J	f93r|f93r.1-f93r.32	7	3	20	11	0	recorded
RF1b	M	f93r|f93r.1-f93r.32	7	3	20	11	0	recorded
RF1b	B	f99r|f99r.47-f99r.52	0	0	3	5	0	recorded
RF1b	J	f99r|f99r.47-f99r.52	0	0	3	5	0	recorded
RF1b	M	f99r|f99r.47-f99r.52	0	0	3	5	0	recorded
RF1b	B	f102v2|f102v2.30-f102v2.39	1	1	8	13	0	recorded
RF1b	J	f102v2|f102v2.30-f102v2.39	1	1	8	13	0	recorded
RF1b	M	f102v2|f102v2.30-f102v2.39	1	1	8	13	0	recorded
RF1b	B	f106r|f106r.8-f106r.9	2	2	2	3	0	recorded
RF1b	J	f106r|f106r.8-f106r.9	2	2	2	3	0	recorded
RF1b	M	f106r|f106r.8-f106r.9	2	2	2	3	0	recorded
