job_id	herbal_page	selected_job	product_de	bio_record	exact_bridge_count	exact_bridge_cards	selection	selection_reason_de
J1	f10r	MULTI_BATCH_ROOT_AND_FLOWER_MOTHER_EXTRACT	mehrteiliger Grundauszug	B1	6	MC026:einsetzen|MC039:Sollmaß|MC055:davon|MC123:dies|MC153:weiter|MC157:derselbe Ansatz	PRIMARY_SUPPLY	Produktfunktion und sichtbare Stationsarbeit passen
J1	f10r	MULTI_BATCH_ROOT_AND_FLOWER_MOTHER_EXTRACT	mehrteiliger Grundauszug	B2	4	MC026:einsetzen|MC039:Sollmaß|MC055:davon|MC123:dies	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J1	f10r	MULTI_BATCH_ROOT_AND_FLOWER_MOTHER_EXTRACT	mehrteiliger Grundauszug	B3	8	MC026:einsetzen|MC039:Sollmaß|MC055:davon|MC080:Ansatz|MC086:Anteil|MC123:dies|MC153:weiter|MC161:bereit	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J1	f10r	MULTI_BATCH_ROOT_AND_FLOWER_MOTHER_EXTRACT	mehrteiliger Grundauszug	B4	5	MC026:einsetzen|MC039:Sollmaß|MC080:Ansatz|MC123:dies|MC153:weiter	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J1	f10r	MULTI_BATCH_ROOT_AND_FLOWER_MOTHER_EXTRACT	mehrteiliger Grundauszug	B5	2	MC039:Sollmaß|MC153:weiter	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J1	f10r	MULTI_BATCH_ROOT_AND_FLOWER_MOTHER_EXTRACT	mehrteiliger Grundauszug	B6	3	MC039:Sollmaß|MC123:dies|MC153:weiter	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J2	f11r	CLARIFIED_ASTRINGENT_WASH	geklaerter adstringierender Waschauszug	B1	2	MC039:Sollmaß|MC123:dies	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J2	f11r	CLARIFIED_ASTRINGENT_WASH	geklaerter adstringierender Waschauszug	B2	3	MC039:Sollmaß|MC119:Klarauszug|MC123:dies	PRIMARY_SUPPLY	Produktfunktion und sichtbare Stationsarbeit passen
J2	f11r	CLARIFIED_ASTRINGENT_WASH	geklaerter adstringierender Waschauszug	B3	3	MC039:Sollmaß|MC123:dies|MC161:bereit	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J2	f11r	CLARIFIED_ASTRINGENT_WASH	geklaerter adstringierender Waschauszug	B4	3	MC039:Sollmaß|MC119:Klarauszug|MC123:dies	CARRIER_SUPPLY	Produktfunktion und sichtbare Stationsarbeit passen
J2	f11r	CLARIFIED_ASTRINGENT_WASH	geklaerter adstringierender Waschauszug	B5	1	MC039:Sollmaß	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J2	f11r	CLARIFIED_ASTRINGENT_WASH	geklaerter adstringierender Waschauszug	B6	2	MC039:Sollmaß|MC123:dies	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J3	f55v	STORED_TWO_PART_PLANT_STOCK	verwahrter zweipartiger Pflanzenansatz	B1	5	MC039:Sollmaß|MC040:dorthin einsetzen|MC074:überführen|MC120:bemessen|MC123:dies	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
J3	f55v	STORED_TWO_PART_PLANT_STOCK	verwahrter zweipartiger Pflanzenansatz	B2	4	MC039:Sollmaß|MC040:dorthin einsetzen|MC120:bemessen|MC123:dies	NOT_SELECTED	weniger spezifisch als ausgewaehlte Versorgung
