cell_id	base	ending	target_atom_sequence	intended_reading_de	lattice_status	compiler_branch	output_atom_sequence	output_surface_sequence	spoken_instruction_de	meaning_drift	exact_registered_fused_form	licensed_for_apprentice	master_action	reason_de
B02E05	OL	IIN	OL+IIN	fortsetzen bis zur Stufe	EMPTY_WELL_FORMED_PREDICTION	REJECT_UNLICENSED_EMPTY_CELL	NONE	NONE	Meister nach einer Vorlage fragen	UNBOUNDED_IF_INVENTED	NO	NO	NICHT_ERFINDEN__MASTEREXEMPLAR_ANFORDERN	leere, nicht ausgewählte Gitterzelle ohne registrierte Form oder kontrollierte Umschreibung
B02E08	OL	AIR	OL+AIR	fortsetzen entlang des Laufs	EMPTY_WELL_FORMED_PREDICTION	REJECT_UNLICENSED_EMPTY_CELL	NONE	NONE	Meister nach einer Vorlage fragen	UNBOUNDED_IF_INVENTED	NO	NO	NICHT_ERFINDEN__MASTEREXEMPLAR_ANFORDERN	leere, nicht ausgewählte Gitterzelle ohne registrierte Form oder kontrollierte Umschreibung
B02E10	OL	EE+Y	OL+EE+Y	fortsetzen länger am aktuellen Posten	EMPTY_WELL_FORMED_PREDICTION	REJECT_UNLICENSED_EMPTY_CELL	NONE	NONE	Meister nach einer Vorlage fragen	UNBOUNDED_IF_INVENTED	NO	NO	NICHT_ERFINDEN__MASTEREXEMPLAR_ANFORDERN	leere, nicht ausgewählte Gitterzelle ohne registrierte Form oder kontrollierte Umschreibung
B02E11	OL	E+CLOSE	OL+E+CLOSE	fortsetzen kurz und dann schließen	EMPTY_WELL_FORMED_PREDICTION	REJECT_UNLICENSED_EMPTY_CELL	NONE	NONE	Meister nach einer Vorlage fragen	UNBOUNDED_IF_INVENTED	NO	NO	NICHT_ERFINDEN__MASTEREXEMPLAR_ANFORDERN	leere, nicht ausgewählte Gitterzelle ohne registrierte Form oder kontrollierte Umschreibung
B02E12	OL	EE+CLOSE	OL+EE+CLOSE	fortsetzen länger und dann schließen	EMPTY_WELL_FORMED_PREDICTION	REJECT_UNLICENSED_EMPTY_CELL	NONE	NONE	Meister nach einer Vorlage fragen	UNBOUNDED_IF_INVENTED	NO	NO	NICHT_ERFINDEN__MASTEREXEMPLAR_ANFORDERN	leere, nicht ausgewählte Gitterzelle ohne registrierte Form oder kontrollierte Umschreibung
B03E05	OT	IIN	OT+IIN	zum folgenden Posten gehen bis zur Stufe	EMPTY_WELL_FORMED_PREDICTION	REJECT_UNLICENSED_EMPTY_CELL	NONE	NONE	Meister nach einer Vorlage fragen	UNBOUNDED_IF_INVENTED	NO	NO	NICHT_ERFINDEN__MASTEREXEMPLAR_ANFORDERN	leere, nicht ausgewählte Gitterzelle ohne registrierte Form oder kontrollierte Umschreibung
B04E05	CHD	IIN	CHD+IIN	umsetzen bis zur Stufe	EMPTY_WELL_FORMED_PREDICTION	REJECT_UNLICENSED_EMPTY_CELL	NONE	NONE	Meister nach einer Vorlage fragen	UNBOUNDED_IF_INVENTED	NO	NO	NICHT_ERFINDEN__MASTEREXEMPLAR_ANFORDERN	leere, nicht ausgewählte Gitterzelle ohne registrierte Form oder kontrollierte Umschreibung
B04E08	CHD	AIR	CHD+AIR	umsetzen entlang des Laufs	EMPTY_WELL_FORMED_PREDICTION	REJECT_UNLICENSED_EMPTY_CELL	NONE	NONE	Meister nach einer Vorlage fragen	UNBOUNDED_IF_INVENTED	NO	NO	NICHT_ERFINDEN__MASTEREXEMPLAR_ANFORDERN	leere, nicht ausgewählte Gitterzelle ohne registrierte Form oder kontrollierte Umschreibung
B05E02	CTH	CLOSE	CTH+CLOSE	bereitstellen und den Schritt schließen	EMPTY_WELL_FORMED_PREDICTION	REJECT_UNLICENSED_EMPTY_CELL	NONE	NONE	Meister nach einer Vorlage fragen	UNBOUNDED_IF_INVENTED	NO	NO	NICHT_ERFINDEN__MASTEREXEMPLAR_ANFORDERN	leere, nicht ausgewählte Gitterzelle ohne registrierte Form oder kontrollierte Umschreibung
B05E04	CTH	AIN	CTH+AIN	bereitstellen an einer Portion	EMPTY_WELL_FORMED_PREDICTION	REJECT_UNLICENSED_EMPTY_CELL	NONE	NONE	Meister nach einer Vorlage fragen	UNBOUNDED_IF_INVENTED	NO	NO	NICHT_ERFINDEN__MASTEREXEMPLAR_ANFORDERN	leere, nicht ausgewählte Gitterzelle ohne registrierte Form oder kontrollierte Umschreibung
