base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	1	4099500	0	f112r	f112r.10	S	B	3	5	4	0	0	1	1	0.800000	4	4	1	0	dair al chedy qodain dam	abgemessene Fraktion II | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | Qualitätsgrad II | [dam:?]	GDT649:STRONG_FAMILY_DEFAULT | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT660:EXACT_WHOLE:qodain | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5	dam	5	dam	qodain	<EOS>	[dam:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	abgemessene Fraktion II; Rohstoffklasse I; trocken in der Mitte des Grades, abgeschlossen; Qualitätsgrad II; [dam:?]
2	2	9099000	0	f112r	f112r.13	S	B	3	10	9	2	0	2	1	0.900000	8	8	1	0	sor aiin chdy ches qokeey okeey otaiin chcthy oteey dy	Samenportion | Menge III | trocken am Anfang des Grades, abgeschlossen | [ches:?] | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | kalt im Zubereitungsrahmen, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | kalter Ansatz am Ende des Grades | Qualitäts-/Wertfeld geschlossen	V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | V13:DRY_CTH_MATERIAL | GDT647:FAMILY_MIGRATION | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	4	ches	4	ches	chdy	qokeey	[ches:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	Samenportion; Menge III; trocken am Anfang des Grades, abgeschlossen; [ches:?]; heiß am Ende des Grades; heißer Ansatz am Ende des Grades; kalt im Zubereitungsrahmen, Grad III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; kalter Ansatz am Ende des Grades.
2	3	4099500	0	f113r	f113r.15	S	B	3	5	4	3	0	0	1	0.800000	4	4	1	0	chol chs s aiin chaiiin	trocken; nominal trockenes Gut/Material | [chs:?] | Samen-/Saatgutposten | Menge III | trocken, Grad IV	V13:DRY_OL_FORM | OPEN | GDT660:S_MEDIAL | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	2	chs	2	chs	chol	s	[chs:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	trocken; nominal trockenes Gut/Material; [chs:?]; Samen-/Saatgutposten; Menge III; trocken, Grad IV
2	4	7109200	1	f115v	f115v.20	S	B	3	8	7	0	0	0	1	0.875000	8	8	1	1	ysheey qoteey lkeey raiin cheo lor otal otchedy	Eintrag: feucht am Gradende | kalt am Ende des Grades | [lkeey:?] | Wurzel, Typ/Charge III | trocken angesetzte Zubereitung | Holzportion | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	GDT660:EXACT_WHOLE:ysheey | GDT647:FAMILY_MIGRATION | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | V13:SCOPED_CONCRETE_HEAD_FORM | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	lkeey	3	lkeey	qoteey	raiin	[lkeey:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	Eintrag: feucht am Gradende; kalt am Ende des Grades; [lkeey:?]; Wurzel, Typ/Charge III; trocken angesetzte Zubereitung; Holzportion; Rohstoffklasse I im Ansatz, kalt am Gradanfang; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen
2	5	3109600	1	f11r	f11r.7	H	A	1	4	3	1	0	0	1	0.750000	4	4	1	1	qotchy okchol cthy dy	kalt und trocken am Anfang des Grades | [okchol:?] | CTH-Drogenmaterial | Qualitäts-/Wertfeld geschlossen	GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	2	okchol	2	okchol	qotchy	cthy	[okchol:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	kalt und trocken am Anfang des Grades; [okchol:?]; CTH-Drogenmaterial.
2	6	6109300	1	f15r	f15r.5	H	A	1	7	6	3	0	0	1	0.857143	7	7	1	1	qotchy r shor cthy daiin cthy dy	kalt und trocken am Anfang des Grades | [r:?] | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial | Menge/Portion III | CTH-Drogenmaterial | Qualitäts-/Wertfeld geschlossen	GDT647:FAMILY_MIGRATION | OPEN | V13:PART_OR_FORM | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT660:DY_EOS	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	2	r	2	r	qotchy	shor	[r:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	kalt und trocken am Anfang des Grades; [r:?]; Blüten-/Fruchtstand; reproduktiver Teil; CTH-Drogenmaterial; Menge/Portion III; CTH-Drogenmaterial.
2	7	5099400	0	f15r	f15r.8	H	A	1	6	5	2	0	3	1	0.833333	3	3	1	0	shocthy tol kaiin s dain ctholy	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | kalt; nominal kaltes Gut/Material | heiß, Grad III | Samen-/Saatgutposten | Grad-/Maßwert II | [ctholy:?]	V13:MOIST_CTH_PREPARATION | V13:COLD_OL_FORM | V13:TARGET_SURFACE_DEFAULT | GDT660:S_MEDIAL | V13:CONTEXTUAL_VALUE_SERIES | OPEN	KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	6	ctholy	6	ctholy	dain	<EOS>	[ctholy:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; kalt; nominal kaltes Gut/Material; heiß, Grad III; Samen-/Saatgutposten; Grad-/Maßwert II; [ctholy:?]
2	8	7099200	0	f15v	f15v.7	H	A	1	8	7	1	0	2	1	0.875000	6	6	1	0	y choiin sho chy s chy tor ols	Eintrag: | trockene Zubereitungsform III | feuchter Ansatz | trocken am Anfang des Grades | Samen-/Saatgutposten | trocken am Anfang des Grades | kalte Drogenportion | [ols:?]	GDT659:Y_BOS_ENTRY | GDT638:ROUND_02 | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT660:S_MEDIAL | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | OPEN	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	8	ols	8	ols	tor	<EOS>	[ols:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	Eintrag: trockene Zubereitungsform III; feuchter Ansatz; trocken am Anfang des Grades; Samen-/Saatgutposten; trocken am Anfang des Grades; kalte Drogenportion; [ols:?]
2	9	3099600	0	f16r	f16r.13	H	A	1	4	3	1	0	1	1	0.750000	3	3	1	0	qokor dl dy shey	heiße Drogenportion | [dl:?] | Qualitäts-/Wertfeld geschlossen | feucht in der Mitte des Grades	GDT654:NEW_EXACT_WHOLE | OPEN | GDT660:DY_MEDIAL | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	2	dl	2	dl	qokor	dy	[dl:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	heiße Drogenportion; [dl:?]; feucht in der Mitte des Grades
2	10	7099200	0	f16v	f16v.10	H	A	1	8	7	1	0	2	1	0.875000	6	6	1	0	qokchy chy dy ykchy chckhy otain cthor cthy	heiß und trocken am Anfang des Grades | trocken am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | [ykchy:?] | Arzneikompositum: trocken, Gradanfang | kalt im Zubereitungsrahmen, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | CTH-Drogenmaterial	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT660:DY_MEDIAL | OPEN | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:QUALITY_DEGREE_SERIES | GDT638:ROUND_04 | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	ykchy	4	ykchy	dy	chckhy	[ykchy:?]	NEWLY_EXPOSED_BY_GDT660_NO_NEW_CARD	OPEN	heiß und trocken am Anfang des Grades; trocken am Anfang des Grades; [ykchy:?]; Arzneikompositum: trocken, Gradanfang; kalt im Zubereitungsrahmen, Grad II; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; CTH-Drogenmaterial
