pair_id	view_id	removed_physical_folio	removed_paragraphs	remaining_positive_paragraphs	remaining_negative_paragraphs	remaining_positive_folios	remaining_negative_folios	scoreable_predictions	invalid_training_folds	auc_ties_half	balanced_accuracy_zero_ties_half	full_stable_paired_auc	auc_delta_from_full	removal_scoreable	auc_above_half	removal_status
G807-P01	STABLE_PAIRED	f100r	2	67	60	52	42	127	0	0.709701492537	0.609950248756	0.702507232401	0.00719426013616	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f100v	1	67	61	52	43	128	0	0.692194763885	0.614509420113	0.702507232401	-0.0103124685157	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f102v	3	65	61	52	43	126	0	0.694325346784	0.601261034048	0.702507232401	-0.00818188561679	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f103r	3	66	60	52	42	126	0	0.691414141414	0.591666666667	0.702507232401	-0.011093090987	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f103v	2	67	60	52	42	127	0	0.704228855721	0.602487562189	0.702507232401	0.00172162332024	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f104r	3	66	60	52	42	126	0	0.70303030303	0.623484848485	0.702507232401	0.000523070629146	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f104v	1	67	61	52	43	128	0	0.709566919501	0.62197210668	0.702507232401	0.0070596870997	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f105v	2	68	59	53	42	127	0	0.681954137587	0.592472582253	0.702507232401	-0.0205530948139	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f106r	2	66	61	52	43	127	0	0.696224540487	0.620218579235	0.702507232401	-0.00628269191432	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f106v	1	68	60	53	42	128	0	0.695588235294	0.604901960784	0.702507232401	-0.00691899710704	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f107r	3	68	58	53	42	126	0	0.713742393509	0.62145030426	0.702507232401	0.011235161108	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f107v	2	67	60	52	42	127	0	0.706467661692	0.60907960199	0.702507232401	0.00396042929039	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f108r	5	66	58	52	42	124	0	0.701410658307	0.60710553814	0.702507232401	-0.00109657409395	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f108v	4	65	60	52	42	125	0	0.711282051282	0.646153846154	0.702507232401	0.00877481888089	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f111r	1	67	61	52	43	128	0	0.689258624908	0.62197210668	0.702507232401	-0.0132486074929	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f112r	2	67	60	52	42	127	0	0.708457711443	0.59328358209	0.702507232401	0.00595047904163	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f112v	3	67	59	52	42	126	0	0.700733620035	0.598532759929	0.702507232401	-0.00177361236574	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f113r	3	67	59	52	42	126	0	0.720971414116	0.605995446496	0.702507232401	0.0184641817147	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f113v	2	66	61	52	43	127	0	0.703427719821	0.619597615499	0.702507232401	0.000920487420005	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f114r	3	67	59	52	42	126	0	0.72451302808	0.654819124715	0.702507232401	0.0220057956788	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f114v	2	67	60	52	42	127	0	0.717910447761	0.633208955224	0.702507232401	0.01540321536	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f115r	2	66	61	52	43	127	0	0.703676105315	0.611400894188	0.702507232401	0.00116887291429	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f115v	1	68	60	53	42	128	0	0.707598039216	0.620588235294	0.702507232401	0.00509080681453	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f116r	1	68	60	53	42	128	0	0.721568627451	0.612254901961	0.702507232401	0.0190613950498	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f13v	1	68	60	53	42	128	0	0.709803921569	0.621568627451	0.702507232401	0.00729668916747	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f20v	1	67	61	52	43	128	0	0.70320528505	0.614509420113	0.702507232401	0.000698052649002	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f24v	1	67	61	52	43	128	0	0.697088328848	0.59811597749	0.702507232401	-0.00541890355359	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f26r	1	68	60	53	42	128	0	0.70637254902	0.620588235294	0.702507232401	0.00386531661845	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f27r	1	68	60	53	42	128	0	0.711764705882	0.613235294118	0.702507232401	0.0092574734812	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f2v	1	67	61	52	43	128	0	0.70198189381	0.59811597749	0.702507232401	-0.000525338591517	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f31r	1	67	61	52	43	128	0	0.699045754832	0.59811597749	0.702507232401	-0.00346147756876	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f33r	1	68	60	53	42	128	0	0.692401960784	0.596568627451	0.702507232401	-0.0101052716168	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f33v	2	67	60	52	42	127	0	0.704228855721	0.617412935323	0.702507232401	0.00172162332024	1	1	SCOREABLE
G807-P01	STABLE_PAIRED	f34v	1	67	61	52	43	128	0	0.710545632493	0.59811597749	0.702507232401	0.00803840009211	1	1	SCOREABLE
