path	sha256	purpose	access_mode	manifest_hash_match
experiments/yolo/gdt807_target_masked_paragraph_exchange_codebook/PREREGISTRATION.md	e8b088b038a061b7d047e497ec19772bfbff6df9253626c02a5d19bfd30df373	transparent outcome-aware fixed-pair decision record	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt807_target_masked_paragraph_exchange_codebook/METHOD.md	d232c1821e57b2e1d42e4caa4869a4d2a5d0906663015104c03494638ee86a27	strict paragraph, common-mask, held-folio and exchange-null method	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt807_target_masked_paragraph_exchange_codebook/src/TARGET_PAIR_SPECS.tsv	2b9d750dcf659cec617d9458593fe58ab36992f8c5dd2418e25fe5e864468cf8	three fixed complete-whole pair comparisons	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt807_target_masked_paragraph_exchange_codebook/src/MODEL_VIEW_SPECS.tsv	b790b7bbdab64a4ad493cad7a1af037c5fb66547b9db264ef97b9805bcc83797	four fixed membership and quarantine views	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt807_target_masked_paragraph_exchange_codebook/src/POSITIONAL_MARKER_SPECS.tsv	45aa338e7097ee5dd7ceef7fd2304e377184ee0ac00d9f1c0b75f1ae3231be82	eleven structural positional wholes and four controls with zero semantic credit	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt807_target_masked_paragraph_exchange_codebook/src/CONCRETE_RIVAL_DISPLAY_SPECS.tsv	81121e23e315170cb6a4c17b14461e1d9a65ea2feafc36e3931f689d90204f62	seven display-only concrete complete-whole rival cards	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt631_prefixed_cth_quality_parts/artifacts/PAGE_ALLOWLIST.tsv	f0def5a04bd91443cf4770c78f1b67e62cac2060627d8de38faba27899188483	inherited 179-selector allow-list	DIRECT_SAFE_INPUT	1
transcription/voynich_zl3b_lines.tsv	7520dd4c11f4d23c8492e4b2a52cc0fcbda6d9fc88a96ead8f1c31081a4d7ed2	guarded primary line and paragraph flags	MANIFEST_HASH__MIXED_TSV_QUERIED_ONLY	1
transcription/voynich_cross_transcription_lines.tsv	ff3a4559004a29764c60102326de154b29fbba06a2a206bdd76d7feda432e16c	guarded alternate-reader line audit	MANIFEST_HASH__MIXED_TSV_QUERIED_ONLY	1
transcription/voynich_zl3b_tokens.tsv	6a061a26edc05ff37dc386c2215774c229a5ff087d3091e68bdd4983a6c007aa	guarded token parity source	MANIFEST_HASH__MIXED_TSV_QUERIED_ONLY	1
experiments/yolo/gdt805_eleven_whole_context_role_discriminator/artifacts/GDT805_1086_EXTERNAL_CONTEXT_ATLAS.tsv	73bee063f523651c4f2c54b894384200485899276fbba4e2ca1d6a0ddca18f81	discovery-subtracted target occurrences and rank-stable membership	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt806_three_channel_whole_context_replication/artifacts/GDT806_K12_POOL_MEMBERSHIP.tsv	49bd480516655ed72e1d8895c67d4600d095783a3a5026b75ca347ba00a4e390	fixed target-specific K12 control membership	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt806_three_channel_whole_context_replication/artifacts/GDT806_TARGET_AND_K12_CONTACTS.tsv	e7b3e94b171737f3489e318e80f1b4d6259600aae5a5d002c1d102260a376a21	target and control occurrence stability bridge	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt804_bracket_middle_independent_field_bridge/artifacts/GDT804_NEAREST_CONTROL_POOLS.tsv	abfd88bf71ae8f95c8d6302c33a4a6ea4222b7a6ccadd1017c52bf1d98ab9b06	full eleven-target PRIMARY_K12 control registry including qotal	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt800_terminal_b2_b3_line_final_bridge/artifacts/GDT800_4137_MATCHED_TERMINAL_OCCURRENCES.tsv	0ce409c54658bc8651a19989ec260041b1d5118d49d19cbffb6fe590d994aaf9	exact paired-terminal surface quarantine	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt757_initial_formula_role_atlas/artifacts/INITIAL_FORMULA_11_WHOLE_ROLE_ATLAS.tsv	148b9d12719372f48abb08b8a7ea6c220b9e5d5ca4cbf284818221b3642dad1a	structural high-line-initial whole census	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt757_initial_formula_role_atlas/artifacts/INITIAL_FORMULA_79_OCCURRENCE_ATLAS.tsv	2d85ad8af96262ceb3a17761ef7b56d64062852cc0d9849c09fb99aa42d5af11	exact positional-marker occurrence overlay	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt757_initial_formula_role_atlas/artifacts/LOW_PURITY_HIGH_TRIAD_COMPARATORS.tsv	e9bc827ae5c2ed0f6a8e1aaea0c72b3ac8d528333177c7297db06a0c8486745f	four low-purity positional controls	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt807_target_masked_paragraph_exchange_codebook/src/run.py	1f1b723b1bae896787211abfc5e1e1451ebd44858d77e0845d18b67feb1b533e	official GDT807 builder implementation	RUNTIME_IMPLEMENTATION	NA
vmanus-exp	53b69eec8412b54d1248fd52d91c06e0eabc7f436b9015d0cfdb0746606c1528	guarded-query and edge-intake dispatcher	RUNTIME_IMPLEMENTATION	NA
tools/guarded_tsv_query.py	eeb8f325b3f7b10ad94eef4907d2d3baaa20bb1b81a9aa36782f96c9008551e3	selector-before-materialization implementation	RUNTIME_IMPLEMENTATION	NA
tools/relation_edge_intake.py	fb8447470aa81ed608b90aedf7478893ddf6a445351aa12ab23c6fd725be3a47	GDT388 relation-packet intake implementation	RUNTIME_IMPLEMENTATION	NA
