edge_id	batch_id	page	physical_folio	diagram_unit_id	pivot_visual_id	pivot_locus	target_visual_id	target_locus	relation_type	direction_basis	ownership_basis	geometry_only_selection	source_manifest_id	page_crop_sha256	pivot_crop_sha256	target_crop_sha256	source_aware_localizer	relation_reviewer	relation_confidence	ambiguity_state	formal_access_state	fold_assignment	eligibility_status
G807E0001	GDT807_TARGET_MASKED_PARAGRAPH_MEMBERSHIP	f2v	f2	STRICT_PARAGRAPH_G807-P0004	TARGET_WHOLE_cheol	f2v.8@3	TARGET_MASKED_REMAINDER_G807-P0004	f2v.5	TARGET_LINE_TO_STRICT_PARAGRAPH_REMAINDER	ORIGINAL_TARGET_MEMBERSHIP_BEFORE_COMMON_LINE_MASK	SAME_STRICT_START_END_PARAGRAPH	FALSE	GDT807	NONE	NONE	NONE	GDT807_BUILDER	PENDING_EXTERNAL	EXACT_GDT805_RANK_STABLE_PARAGRAPH_MEMBERSHIP	STRUCTURAL_TEXT_RELATION_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G807E0002	GDT807_TARGET_MASKED_PARAGRAPH_MEMBERSHIP	f3r	f3	STRICT_PARAGRAPH_G807-P0007	TARGET_WHOLE_cheol	f3r.16@4	TARGET_MASKED_REMAINDER_G807-P0007	f3r.15	TARGET_LINE_TO_STRICT_PARAGRAPH_REMAINDER	ORIGINAL_TARGET_MEMBERSHIP_BEFORE_COMMON_LINE_MASK	SAME_STRICT_START_END_PARAGRAPH	FALSE	GDT807	NONE	NONE	NONE	GDT807_BUILDER	PENDING_EXTERNAL	EXACT_GDT805_RANK_STABLE_PARAGRAPH_MEMBERSHIP	STRUCTURAL_TEXT_RELATION_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G807E0003	GDT807_TARGET_MASKED_PARAGRAPH_MEMBERSHIP	f20v	f20	STRICT_PARAGRAPH_G807-P0068	TARGET_WHOLE_cheol	f20v.2@3	TARGET_MASKED_REMAINDER_G807-P0068	f20v.1	TARGET_LINE_TO_STRICT_PARAGRAPH_REMAINDER	ORIGINAL_TARGET_MEMBERSHIP_BEFORE_COMMON_LINE_MASK	SAME_STRICT_START_END_PARAGRAPH	FALSE	GDT807	NONE	NONE	NONE	GDT807_BUILDER	PENDING_EXTERNAL	EXACT_GDT805_RANK_STABLE_PARAGRAPH_MEMBERSHIP	STRUCTURAL_TEXT_RELATION_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G807E0004	GDT807_TARGET_MASKED_PARAGRAPH_MEMBERSHIP	f24r	f24	STRICT_PARAGRAPH_G807-P0085	TARGET_WHOLE_cheol	f24r.1@7	TARGET_MASKED_REMAINDER_G807-P0085	f24r.1	TARGET_LINE_TO_STRICT_PARAGRAPH_REMAINDER	ORIGINAL_TARGET_MEMBERSHIP_BEFORE_COMMON_LINE_MASK	SAME_STRICT_START_END_PARAGRAPH	FALSE	GDT807	NONE	NONE	NONE	GDT807_BUILDER	PENDING_EXTERNAL	EXACT_GDT805_RANK_STABLE_PARAGRAPH_MEMBERSHIP	STRUCTURAL_TEXT_RELATION_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G807E0005	GDT807_TARGET_MASKED_PARAGRAPH_MEMBERSHIP	f24v	f24	STRICT_PARAGRAPH_G807-P0087	TARGET_WHOLE_cheol	f24v.13@2	TARGET_MASKED_REMAINDER_G807-P0087	f24v.6	TARGET_LINE_TO_STRICT_PARAGRAPH_REMAINDER	ORIGINAL_TARGET_MEMBERSHIP_BEFORE_COMMON_LINE_MASK	SAME_STRICT_START_END_PARAGRAPH	FALSE	GDT807	NONE	NONE	NONE	GDT807_BUILDER	PENDING_EXTERNAL	EXACT_GDT805_RANK_STABLE_PARAGRAPH_MEMBERSHIP	STRUCTURAL_TEXT_RELATION_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G807E0006	GDT807_TARGET_MASKED_PARAGRAPH_MEMBERSHIP	f31r	f31	STRICT_PARAGRAPH_G807-P0108	TARGET_WHOLE_cheol	f31r.8@3	TARGET_MASKED_REMAINDER_G807-P0108	f31r.6	TARGET_LINE_TO_STRICT_PARAGRAPH_REMAINDER	ORIGINAL_TARGET_MEMBERSHIP_BEFORE_COMMON_LINE_MASK	SAME_STRICT_START_END_PARAGRAPH	FALSE	GDT807	NONE	NONE	NONE	GDT807_BUILDER	PENDING_EXTERNAL	EXACT_GDT805_RANK_STABLE_PARAGRAPH_MEMBERSHIP	STRUCTURAL_TEXT_RELATION_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G807E0007	GDT807_TARGET_MASKED_PARAGRAPH_MEMBERSHIP	f33v	f33	STRICT_PARAGRAPH_G807-P0116	TARGET_WHOLE_cheol	f33v.7@7	TARGET_MASKED_REMAINDER_G807-P0116	f33v.7	TARGET_LINE_TO_STRICT_PARAGRAPH_REMAINDER	ORIGINAL_TARGET_MEMBERSHIP_BEFORE_COMMON_LINE_MASK	SAME_STRICT_START_END_PARAGRAPH	FALSE	GDT807	NONE	NONE	NONE	GDT807_BUILDER	PENDING_EXTERNAL	EXACT_GDT805_RANK_STABLE_PARAGRAPH_MEMBERSHIP	STRUCTURAL_TEXT_RELATION_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G807E0008	GDT807_TARGET_MASKED_PARAGRAPH_MEMBERSHIP	f34v	f34	STRICT_PARAGRAPH_G807-P0120	TARGET_WHOLE_cheol	f34v.6@5	TARGET_MASKED_REMAINDER_G807-P0120	f34v.6	TARGET_LINE_TO_STRICT_PARAGRAPH_REMAINDER	ORIGINAL_TARGET_MEMBERSHIP_BEFORE_COMMON_LINE_MASK	SAME_STRICT_START_END_PARAGRAPH	FALSE	GDT807	NONE	NONE	NONE	GDT807_BUILDER	PENDING_EXTERNAL	EXACT_GDT805_RANK_STABLE_PARAGRAPH_MEMBERSHIP	STRUCTURAL_TEXT_RELATION_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G807E0009	GDT807_TARGET_MASKED_PARAGRAPH_MEMBERSHIP	f35v	f35	STRICT_PARAGRAPH_G807-P0123	TARGET_WHOLE_cheol	f35v.15@2	TARGET_MASKED_REMAINDER_G807-P0123	f35v.1	TARGET_LINE_TO_STRICT_PARAGRAPH_REMAINDER	ORIGINAL_TARGET_MEMBERSHIP_BEFORE_COMMON_LINE_MASK	SAME_STRICT_START_END_PARAGRAPH	FALSE	GDT807	NONE	NONE	NONE	GDT807_BUILDER	PENDING_EXTERNAL	EXACT_GDT805_RANK_STABLE_PARAGRAPH_MEMBERSHIP	STRUCTURAL_TEXT_RELATION_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G807E0010	GDT807_TARGET_MASKED_PARAGRAPH_MEMBERSHIP	f39r	f39	STRICT_PARAGRAPH_G807-P0138	TARGET_WHOLE_cheol	f39r.11@10	TARGET_MASKED_REMAINDER_G807-P0138	f39r.10	TARGET_LINE_TO_STRICT_PARAGRAPH_REMAINDER	ORIGINAL_TARGET_MEMBERSHIP_BEFORE_COMMON_LINE_MASK	SAME_STRICT_START_END_PARAGRAPH	FALSE	GDT807	NONE	NONE	NONE	GDT807_BUILDER	PENDING_EXTERNAL	EXACT_GDT805_RANK_STABLE_PARAGRAPH_MEMBERSHIP	STRUCTURAL_TEXT_RELATION_ZERO_SEMANTIC_CREDIT	FORMAL_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
