base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
3	1	6999200	0	f103v	f103v.16	S	B	3	8	7	1	0	3	1	0.875000	5	5	1	0	daiin sheekchy okeeshy qol shedy otain ol kedy	Grad-/Maßwert III | vollständig anfeuchten, dann heiß-trocken ansetzen | [okeeshy:?] | Drogenstoff zugeben | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen	V13:CONTEXTUAL_VALUE_SERIES | GDT662:EXACT_WHOLE:sheekchy | OPEN | GDT662:EXACT_WHOLE:qol | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	3	okeeshy	3	okeeshy	sheekchy	qol	[okeeshy:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	Grad-/Maßwert III; feuchte vollständig an, dann setze heiß-trocken an; [okeeshy:?]; gib Folgendes hinzu: feucht in der Mitte des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß in der Mitte des Grades, abgeschlossen
2	2	6009300	1	f103v	f103v.32	S	B	3	7	6	0	0	0	1	0.857143	7	7	1	1	qokeeey chey qotey chokaiin shal chedy olkam	stark erhitzt, Endstufe III | trocken in der Mitte des Grades | kalt in der Mitte des Grades | [chokaiin:?] | Rohstoffklasse I, feucht am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heißes Material [terminal-M]	GDT662:EXACT_WHOLE:qokeeey | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	chokaiin	4	chokaiin	qotey	shal	[chokaiin:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	erhitze bis Endstufe III; trocken in der Mitte des Grades; kalt in der Mitte des Grades; [chokaiin:?]; Rohstoffklasse I, feucht am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; heißes Material [terminal-M]
2	3	9998900	0	f103v	f103v.45	S	B	3	11	10	0	1	3	1	0.909091	8	8	1	0	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	heißer Ansatz in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, trocken gebunden, Form II | [lkain:?] | Arzneikompositum: feucht, Gradanfang | feuchtes Arzneikompositum am Gradanfang | Drogenportion | Menge-/Klassenwert II | kalte Drogenfraktion I im Ansatz | abseihen	GDT647:FAMILY_MIGRATION | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:VALUE_MINIM_SERIES | GDT654:NEW_EXACT_WHOLE | GDT662:EXACT_WHOLE:oly	KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	lkain	5	lkain	lcheey	shckhy	[lkain:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	heißer Ansatz in der Mitte des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; Drogenholz, trocken gebunden, Form II; [lkain:?]; Arzneikompositum: feucht, Gradanfang; feuchtes Arzneikompositum am Gradanfang; Drogenportion; Menge-/Klassenwert II; kalte Drogenfraktion I im Ansatz; seihe Vorstehendes ab.
2	4	11998700	0	f106v	f106v.23	S	B	3	13	12	2	0	5	1	0.923077	7	7	1	0	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kalol:?] | angefeuchtete Drogenfraktion I | Pflanzen-/Reproduktionsteil | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken am Anfang des Grades, abgeschlossen | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | Drogenportion | Menge III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad II	V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN | GDT662:EXACT_WHOLE:shar | V13:PART_OR_FORM | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	kalol	2	kalol	ol	shar	[kalol:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [kalol:?]; angefeuchtete Drogenfraktion I; Pflanzen-/Reproduktionsteil; Rohstoffklasse I im Ansatz, heiß am Gradanfang; trocken am Anfang des Grades, abgeschlossen; trocken; nominal trockenes Gut/Material; trocken in der Mitte des Grades, abgeschlossen; kalt, Grad III; Drogenportion; Menge III; heißer Ansatz am Ende des Grades, abgeschlossen; heiß, Grad II
2	5	5009400	1	f106v	f106v.25	S	B	3	6	5	2	0	0	1	0.833333	6	6	1	1	sar sheol chol shar chol okarol	Samenfraktion I | feuchtes Material | trocken; nominal trockenes Gut/Material | angefeuchtete Drogenfraktion I | trocken; nominal trockenes Gut/Material | [okarol:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | V13:DRY_OL_FORM | GDT662:EXACT_WHOLE:shar | V13:DRY_OL_FORM | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	6	okarol	6	okarol	chol	<EOS>	[okarol:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	Samenfraktion I; feuchtes Material; trocken; nominal trockenes Gut/Material; angefeuchtete Drogenfraktion I; trocken; nominal trockenes Gut/Material; [okarol:?]
2	6	7999100	0	f106v	f106v.41	S	B	3	9	8	0	0	1	1	0.888889	7	7	1	0	otedy qoar cheey kaiin qokeeody okaiin oteey qoteedy choty	kalter Ansatz in der Mitte des Grades, abgeschlossen | Drogenfraktion I | trocken am Ende des Grades | heiß, Grad III | [qokeeody:?] | heiß, Grad III, im Ansatzrahmen | kalter Ansatz am Ende des Grades | kalt am Ende des Grades, abgeschlossen | kalter Trockenansatz	GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:choty	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	5	qokeeody	5	qokeeody	kaiin	okaiin	[qokeeody:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	kalter Ansatz in der Mitte des Grades, abgeschlossen; Drogenfraktion I; trocken am Ende des Grades; heiß, Grad III; [qokeeody:?]; heiß, Grad III, im Ansatzrahmen; kalter Ansatz am Ende des Grades; kalt am Ende des Grades, abgeschlossen; kalter Trockenansatz
2	7	10998800	0	f107r	f107r.46	S	B	3	12	11	1	1	0	1	0.916667	12	12	1	1	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	Samenfraktion I | trocken am Ende des Grades | Qualitätsgrad III | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | Menge III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt, Grad III | heiß, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [alkal:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qodaiin | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT642:ROUND_02 | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	12	alkal	12	alkal	otal	<EOS>	[alkal:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	Samenfraktion I; trocken am Ende des Grades; Qualitätsgrad III; heiß, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockener Drogenteil; Menge III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; kalt, Grad III; heiß, Grad III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; [alkal:?]
2	8	10998800	0	f107v	f107v.26	S	B	3	12	11	0	0	4	1	0.916667	7	7	1	0	oraiin sheor qokain cheody qokain otal okaiin olkeeo r ar al oldy	Portion III | feuchter Drogenteil | heiß, Grad II | getrockneter Ansatz | heiß, Grad II | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß, Grad III, im Ansatzrahmen | [olkeeo:?] | Wurzel | Drogenfraktion I | Rohstoffklasse I | fertiger, abgeseihter Auszug	V13:TARGET_SURFACE_DEFAULT | GDT648:STRICT_WHOLE_COMPLETION | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT661:R_BODY | GDT654:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE | GDT662:EXACT_WHOLE:oldy	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	8	olkeeo	8	olkeeo	okaiin	r	[olkeeo:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	Portion III; feuchter Drogenteil; heiß, Grad II; getrockneter Ansatz; heiß, Grad II; Rohstoffklasse I im Ansatz, kalt am Gradanfang; heiß, Grad III, im Ansatzrahmen; [olkeeo:?]; Wurzel; Drogenfraktion I; Rohstoffklasse I; fertiger, abgeseihter Auszug
2	9	4009500	1	f108r	f108r.28	S	B	3	5	4	0	0	0	1	0.800000	5	5	1	1	sain arolkeey qoal olkedy okaiin	Saatgut, Typ/Charge II | [arolkeey:?] | Rohstoffklasse I | erhitzte Drogenbasis, fertig | heiß, Grad III, im Ansatzrahmen	GDT661:EXACT_WHOLE:sain | OPEN | GDT656:NEW_EXACT_WHOLE | GDT662:EXACT_WHOLE:olkedy | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	arolkeey	2	arolkeey	sain	qoal	[arolkeey:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	Saatgut, Typ/Charge II; [arolkeey:?]; Rohstoffklasse I; erhitzte Drogenbasis, fertig; heiß, Grad III, im Ansatzrahmen
2	10	11998700	0	f108r	f108r.6	S	B	3	13	12	1	1	0	1	0.923077	13	13	1	1	ol cheol qo qokeey qokeey qokeedy sheoky otedy qotey qokchey chdar aiin y	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenstoff | nehmen | heiß am Ende des Grades | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | feucht angesetzte heiße Zubereitung am Gradanfang | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades | heiß und trocken in der Mitte des Grades | [chdar:?] | Menge III | Eintrag abgeschlossen	V13:QUALITY_STATE_MATERIAL_CARRIER | GDT642:ROUND_01 | GDT662:EXACT_WHOLE:qo | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT652:STRONG_COMPONENT_GRID | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT659:Y_EOS_CLOSE	AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	11	chdar	11	chdar	qokchey	aiin	[chdar:?]	NEWLY_EXPOSED_BY_GDT662_NO_NEW_CARD	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockener Drogenstoff; nimm Folgendes: heiß am Ende des Grades; heiß am Ende des Grades; heiß am Ende des Grades, abgeschlossen; feucht angesetzte heiße Zubereitung am Gradanfang; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades; heiß und trocken in der Mitte des Grades; [chdar:?]; Menge III.
