rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
1	0	f103r	f103r.32	S	B	3	8	8	1	0	2	0	1.000000	6	6	1	0	okeey shedy qokedy qokal shety otedy shcthy oraiin	heißer Ansatz am Ende des Grades | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | feucht-kalt ansetzen | kalter Ansatz in der Mitte des Grades, abgeschlossen | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Portion III	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT662:EXACT_WHOLE:shety | GDT647:FAMILY_MIGRATION | V13:MOIST_CTH_MATERIAL | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	heißer Ansatz am Ende des Grades; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; setze feucht-kalt an; kalter Ansatz in der Mitte des Grades, abgeschlossen; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; Portion III
2	0	f103v	f103v.4	S	B	3	8	8	0	1	3	0	1.000000	5	5	1	0	y cheey qokeey okeey lkees ol qoteedy ykeedy	Eintrag: | trocken am Ende des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | stark erhitzte Holzdroge, Endstufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt am Ende des Grades, abgeschlossen | Eintrag/Bezug: heiß am Gradende, abgeschlossen	GDT659:Y_BOS_ENTRY | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:lkees | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:ykeedy	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	Eintrag: trocken am Ende des Grades; heiß am Ende des Grades; heißer Ansatz am Ende des Grades; stark erhitzte Holzdroge, Endstufe; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; kalt am Ende des Grades, abgeschlossen; Eintrag/Bezug: heiß am Gradende, abgeschlossen
3	1	f104r	f104r.26	S	B	3	4	4	0	0	0	0	1.000000	4	4	1	1	shar sheey kar sheody	angefeuchtete Drogenfraktion I | feucht am Ende des Grades | heiße Drogenfraktion I | angefeuchteter Ansatz, abgeschlossen	GDT662:EXACT_WHOLE:shar | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT661:EXACT_WHOLE:sheody	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	angefeuchtete Drogenfraktion I; feucht am Ende des Grades; heiße Drogenfraktion I; angefeuchteter Ansatz, abgeschlossen
4	1	f106r	f106r.26	S	B	3	2	2	0	0	0	0	1.000000	2	2	1	1	ycheeo lkeey	Eintrag: zweiter Trockenansatz | Drogenholz, heiß am Gradende	GDT662:EXACT_WHOLE:ycheeo | GDT661:EXACT_WHOLE:lkeey	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Eintrag: zweiter Trockenansatz; Drogenholz, heiß am Gradende
5	1	f10v	f10v.1	H	A	1	9	9	2	0	0	0	1.000000	9	9	1	1	paiin daiin sheo pcheey qoty daiin cthor otydy sain	Pulver, Typ/Charge III | Grad-/Maßwert III | Feuchtzubereitung | Pulver, trocken gebunden, Form II | kalt am Anfang des Grades | Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | kalter Ansatz in Grundform, fertig | Saatgut, Typ/Charge II	V13:SCOPED_CONCRETE_HEAD_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT650:STRONG_COMPOSITIONAL_SHELL | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_04 | GDT662:EXACT_WHOLE:otydy | GDT661:EXACT_WHOLE:sain	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Pulver, Typ/Charge III; Grad-/Maßwert III; Feuchtzubereitung; Pulver, trocken gebunden, Form II; kalt am Anfang des Grades; Grad-/Maßwert III; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; kalter Ansatz in Grundform, fertig; Saatgut, Typ/Charge II
6	0	f111r	f111r.43	S	B	3	5	5	0	0	3	0	1.000000	2	2	1	0	okeedy lkeedy lkedar okeedy chedy	heißer Ansatz am Ende des Grades, abgeschlossen | Drogenholz, heiß am Gradende, abgeschlossen | erhitzte Holzfraktion I | heißer Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:lkeedy | GDT662:EXACT_WHOLE:lkedar | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	heißer Ansatz am Ende des Grades, abgeschlossen; Drogenholz, heiß am Gradende, abgeschlossen; erhitzte Holzfraktion I; heißer Ansatz am Ende des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen
7	0	f111v	f111v.16	S	B	3	13	13	1	0	2	0	1.000000	11	11	1	0	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am	heiß, Grad II | feuchtes Material | heiß, Grad II | Arzneikompositum: feucht, Gradmitte | getrocknetes Drogenholz | heiße Drogenfraktion I im Ansatz | Rohstoffklasse I | Rohstoffklasse I, kalt am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | Pflanzendroge | Menge III | Maßeinheit I	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT651:STRONG_LEARNED_CKH_FAMILY | V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT662:EXACT_WHOLE:far | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:am	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß, Grad II; feuchtes Material; heiß, Grad II; Arzneikompositum: feucht, Gradmitte; getrocknetes Drogenholz; heiße Drogenfraktion I im Ansatz; Rohstoffklasse I; Rohstoffklasse I, kalt am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad II; Pflanzendroge; Menge III; Maßeinheit I
8	0	f111v	f111v.20	S	B	3	11	11	5	0	1	0	1.000000	10	10	1	0	shain qokal shar qoteal qotain chedy qotain shcthy qokshedy qotain ar	feucht, Grad II | Rohstoffklasse I, heiß am Gradanfang | angefeuchtete Drogenfraktion I | Rohstoffklasse I, kalt in der Gradmitte | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | heiß und feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | Drogenfraktion I	V13:QUALITY_DEGREE_SERIES | GDT656:REVISE_AL_QUALITY_MODEL | GDT662:EXACT_WHOLE:shar | GDT656:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | V13:MOIST_CTH_MATERIAL | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT654:NEW_EXACT_WHOLE	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	feucht, Grad II; Rohstoffklasse I, heiß am Gradanfang; angefeuchtete Drogenfraktion I; Rohstoffklasse I, kalt in der Gradmitte; kalt im qo-Rahmen, Grad II; trocken in der Mitte des Grades, abgeschlossen; kalt im qo-Rahmen, Grad II; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; heiß und feucht in der Mitte des Grades, abgeschlossen; kalt im qo-Rahmen, Grad II; Drogenfraktion I
9	0	f111v	f111v.39	S	B	3	11	11	1	0	2	0	1.000000	9	9	1	0	dsheey qokal chedy chcthy qokain chedy lkeey shey qokain chedy lchdy	abgemessene, vollständig angefeuchtete Droge | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, heiß am Gradende | feucht in der Mitte des Grades | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, getrocknete Kurz-/Kompaktform	GDT662:EXACT_WHOLE:dsheey | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | V13:DRY_CTH_MATERIAL | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:lkeey | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	abgemessene, vollständig angefeuchtete Droge; Rohstoffklasse I, heiß am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Drogenholz, heiß am Gradende; feucht in der Mitte des Grades; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Drogenholz, getrocknete Kurz-/Kompaktform
10	0	f111v	f111v.51	S	B	3	8	8	1	0	2	0	1.000000	6	6	1	0	sain cheal chckhy okain okal aiin choty chckhy	Saatgut, Typ/Charge II | Rohstoffklasse I, trocken in der Gradmitte | Arzneikompositum: trocken, Gradanfang | heiß im Zubereitungsrahmen, Grad II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Menge III | kalter Trockenansatz | Arzneikompositum: trocken, Gradanfang	GDT661:EXACT_WHOLE:sain | GDT656:NEW_EXACT_WHOLE | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:QUALITY_DEGREE_SERIES | GDT656:REVISE_AL_QUALITY_MODEL | V13:TARGET_SURFACE_DEFAULT | GDT662:EXACT_WHOLE:choty | GDT651:REVISED_FOUR_SHELL_CKH_GRID	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Saatgut, Typ/Charge II; Rohstoffklasse I, trocken in der Gradmitte; Arzneikompositum: trocken, Gradanfang; heiß im Zubereitungsrahmen, Grad II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Menge III; kalter Trockenansatz; Arzneikompositum: trocken, Gradanfang
