path	expected_sha256	role
experiments/yolo/gdt780_ol_two_cardless_whole_bridge/artifacts/GDT780_376_RENDERER.tsv	1f45349aab7247478690366b37bbffd19511921c3f4033005d74af79a9772525	fixed 376-row parent renderer and inherited consumption state
experiments/yolo/gdt780_ol_two_cardless_whole_bridge/artifacts/RESULT.json	ebf440a2c2ee8ee49baee72b862559291f5e39f7b1b62b0697f587f7d1038ec2	published parent coverage fallback consumption and residual totals
experiments/yolo/gdt780_ol_two_cardless_whole_bridge/artifacts/GDT780_RESIDUAL_129_FALLBACK_CENSUS.tsv	8ec2053a0f56eaf2c1144dad527b6f16a84928592a4180f616b4db466bfbf8da	published parent residual partition and exact-cardless cohort
experiments/yolo/gdt780_ol_two_cardless_whole_bridge/artifacts/GDT780_25_EXACT_CARDLESS_INTAKE.tsv	209ec6c2a3518f6b1ceaec023f3c517d681a933cd9fdc64be3228f21656c4836	complete predecessor intake retaining the 23 unselected exact complete surfaces
experiments/yolo/gdt779_ol_residual_v99r7_exact_whole_recovery/artifacts/GDT779_WORKING_DICTIONARY.tsv	a6a425c6fec7a93237e42545debf39118e2c2d072d1071010782857ad5c81c51	latest sanitized complete-whole chol and cheor cards used only for the chorcholsal target-frame display
experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_1606_COMPLETE_WORD_CONFIDENCE.tsv	9646b8960840f0a6bb10985f0f9d7eef1237725f0763b712a96f0190aeaf7816	clean W2 W3 complete-whole source pool before retired-patient and component filters
experiments/yolo/gdt739_twelve_whole_local_dimension_dispatch/src/ANCHOR_AXIS_SPECS.tsv	0561329a79ce6c32e8eea4ca58a38e5a5f9602bf181beb79d741543b95aa2b53	semantic-axis extraction rules inherited by the GDT745 whole analogy mechanism
experiments/yolo/gdt745_exact_open_content_role_expansion/artifacts/CROSS_PAGE_ROLE_CARDS.tsv	733d6ee845cc465b8c47a3df6915922b52c30df8253c3ec9d5ce32aa646e5588	published complete-whole role card and explicit hot cold conflict for okalor
experiments/yolo/gdt762_moist_medium_candidate_discrimination/artifacts/CANDIDATE_DIRECT_NEIGHBOR_DECK.tsv	54e8c3066c66dd38d81f8da4c2d2ca07206b969ddf19aa7da13edd09ad349cc3	whole-surface exact recurrence counts for the residual right neighbors
experiments/yolo/gdt762_moist_medium_candidate_discrimination/artifacts/DIRECTED_PATTERN_NULL_CENSUS.tsv	595c4a1388606ed8b5ce7936921c4e4097e4805809a29936d47cf4221ac12a61	position and dry moist occurrence controls for recurrent residual surfaces
experiments/yolo/gdt748_complete_whole_serial_paradigm_census/artifacts/COLLAPSED_POSITION_EVIDENCE.tsv	7532ba59ae4fcf190b4e178a9dfdbb1109eec34195ceb8e1a585eff2aa250689	target-independent serial leads and no-whole-bridge counterevidence for cheedaiin and otlaiin
experiments/yolo/gdt775_ol_right_complement_slot_test/artifacts/RIGHT_COMPLEMENT_SURFACE_CENSUS.tsv	4d2d94c4b6f46701d0d6464f1cbf99838dd0c1d088e60985230676be27d18e36	prior ol-slot census showing the 23 surfaces were not semantically selected by target position
experiments/yolo/gdt780_ol_two_cardless_whole_bridge/artifacts/GDT780_2_WORKING_DICTIONARY_EVIDENCE.tsv	42c10d951a9dba42509a8ca77eefe8f6f211a6d9e73bf0c2b4947aec6f6946d9	post-tier eees and sheeol whole-card supplements excluded from the frozen GDT745 pool counts consensus axes and A3 A2 A0 classification
tools/relation_edge_intake.py	fb8447470aa81ed608b90aedf7478893ddf6a445351aa12ab23c6fd725be3a47	GDT388 relation packet intake validator
