language	kind	seed	train_objective_per_sqrt_weight	active_overrides	wholeform_overrides	null_primitive	null_leaf_mass	held_chunks	held_letters	empty_chunks	held_words	held_word_types	top_token	top_token_fraction	top10_token_fraction	token_entropy_bits	held_order_signal_bits_per_letter	held_lexicon_char_coverage
latin	real	1101	3.59374179582	4	4	E	0.0265814842279	9838	110073	0	33880	345	has	0.193240850059	0.771546635183	4.393281165571	3.730157049744	0.749647960899
latin	real	1102	3.90466576767	7	4	K	0.00596657349837	9838	99020	0	27991	603	germanos	0.151834518238	0.730413347147	4.837577658840	4.129820665454	0.688850737225
latin	real	1103	3.37312587546	7	4	E	0.0265814842279	9838	129486	0	31506	443	germanos	0.232908017520	0.773662159589	4.267127736130	3.571368417969	0.841133404383
latin	real	1104	3.86742186679	6	4	s	0.0169528264218	9838	88997	26	22118	1081	vix	0.203454200199	0.668866986165	5.340782800489	4.213737778889	0.534793307640
latin	real	1105	3.52169973153	7	4	E	0.0265814842279	9838	117823	0	31175	439	auxilio	0.235380914194	0.789382518043	4.296458769280	3.572541459659	0.794293134617
latin	real	1106	3.69736183365	7	4	E	0.0265814842279	9838	94293	0	29364	509	has	0.239000136221	0.753439585887	4.475352346970	3.964693948361	0.702236645350
latin	destroyed	1191	11.0542519547	8	4	E	0.0265814842279	9838	93586	0	30406	422	ish	0.447740577518	0.871670065119	3.427940283267	-11.290920272397	0.000000000000
latin	destroyed	1192	11.0234069707	7	4	E	0.0265814842279	9838	88246	0	30437	385	ish	0.387291783027	0.854026349509	3.656669016427	-11.281183194934	0.000067991750
latin	destroyed	1193	10.5094407527	8	4	E	0.0265814842279	9838	89938	0	24204	648	aatcf	0.198231697240	0.727235167741	4.710093445498	-10.731735155775	0.000000000000
old_italian	real	2101	4.0695995697	6	4	p	0.00878443899378	9838	71496	0	22112	642	lume	0.241316931983	0.655571635311	5.054709263335	4.417814863245	0.463284659282
old_italian	real	2102	3.78637977092	8	4	p	0.00878443899378	9838	78915	0	19953	802	padre	0.184433418534	0.641056482734	5.417458924461	3.983133253277	0.528910853450
old_italian	real	2103	2.93266739028	8	4	i	0.00817979579031	9838	112404	0	31367	474	dicendo	0.240380017216	0.763891988395	4.486726832818	3.063870870052	0.795194121206
old_italian	real	2104	3.63101320491	7	4	p	0.00878443899378	9838	72548	0	25811	593	lume	0.253651543915	0.733640695827	4.741965958596	4.040353554747	0.589444230027
old_italian	real	2105	3.04254629325	8	4	E	0.0265814842279	9838	113331	0	27783	550	dicendo	0.235647698233	0.688298599863	4.763297143061	3.301748806775	0.770662925413
old_italian	real	2106	3.91039464953	8	4	i	0.00817979579031	9838	74935	0	24371	628	lume	0.230396783062	0.691067252062	4.829502579478	4.049678069938	0.568279175285
old_italian	destroyed	2191	12.3309028828	8	4	E	0.0265814842279	9838	84439	0	31853	384	ehc	0.344739898911	0.872978997269	3.599440593552	-12.529601827554	0.000165800163
old_italian	destroyed	2192	11.9765975186	8	4	E	0.0265814842279	9838	73149	0	27525	617	ihc	0.185831062670	0.843960036331	4.102194500993	-12.290587203049	0.000054682907
old_italian	destroyed	2193	12.1532273905	7	4	E	0.0265814842279	9838	82675	0	30365	484	ehc	0.420681705911	0.833261979252	3.718725244434	-12.415976651335	0.000096764439
middle_high_german	real	3101	3.78823998513	5	4	E	0.0265814842279	9838	104644	0	31104	547	doz	0.210680298354	0.744791666667	4.616864362188	3.817857050967	0.728230954474
middle_high_german	real	3102	4.44103268139	8	4	E	0.0265814842279	9838	74892	0	19690	1109	doz	0.157897409853	0.548095479939	6.022963245641	4.703808573612	0.520669764461
middle_high_german	real	3103	4.80303555595	5	4	E	0.0265814842279	9838	78415	0	21764	1077	disiu	0.213977210072	0.603381731299	5.687479815432	5.164387730280	0.451597270930
middle_high_german	real	3104	4.36246082974	4	4	E	0.0265814842279	9838	85858	0	24353	734	disiu	0.294953393832	0.692440356424	4.877431112952	4.561154642543	0.663316173216
middle_high_german	real	3105	4.16256918666	6	4	N	0.0293080828247	9838	93125	0	22570	911	gedahte	0.211785556048	0.627470093044	5.446152700416	4.346991516420	0.596295302013
middle_high_german	real	3106	4.39340814171	7	4	p	0.00878443899378	9838	82149	0	25257	673	doz	0.259215267055	0.642633725304	5.058692256744	4.659158249424	0.565874204190
middle_high_german	destroyed	3191	11.5987046731	8	4	E	0.0265814842279	9838	88768	0	28594	400	dza	0.332272504721	0.859061341540	3.648616993322	-12.085112024417	0.000000000000
middle_high_german	destroyed	3192	11.6267803484	8	3	E	0.0265814842279	9838	84758	0	29724	459	dza	0.365966895438	0.868052751985	3.600653969408	-11.941436879451	0.000047193185
middle_high_german	destroyed	3193	11.5783615308	8	4	p	0.00878443899378	9838	89400	0	29055	558	dza	0.384649802099	0.782825675443	4.041175106853	-11.757200373769	0.000000000000
