kind	path	sha256
input	experiments/yolo/gdt606_mixed_nomenclator_decoder/artifacts/guarded_rows.tsv	d6674f3d54edc49590c884b5d703cb032b966c1abd4da6338093795ce1f31ef9
input	experiments/yolo/gdt606_mixed_nomenclator_decoder/artifacts/unit_sequences.json	3ee0841e211314b72719acbbf79ed3a6dc7bfc3c157734f54dbdac92ac458fdf
input	experiments/yolo/gdt608_compositional_stem_orientation/artifacts/stable_stem_role_summary.tsv	4c385f59520e4b9ebc9c75274eb1ff8a28efc340b12ccad29754e085d866012b
input	experiments/yolo/gdt608_compositional_stem_orientation/artifacts/merge_tree.tsv	2098c71be9da13b483cf2561e06412276d8c60aa32e72520e8877f8f5d53090a
input	experiments/yolo/gdt611_lexical_slot_permutation_audit/PREREGISTRATION.md	631e3ed1cf3be99279da54cb4b9df0ebddbd9919260789ad15c02fa7853b4462
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/HELD_PARAGRAPH.md	6d592acd0d7bcc64fd6421efc761da41f5ddbba3598aba806acf9b5fa7f107f4
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/README.md	df087b949bf163f14a985bdb811dc78fd4050a7e439879cce099ad6455ffe4dd
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/RESULT.json	815dab49c17ea83d2beb5072d23cebbfd502b7252430c59c853c18e360649ec4
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/bootstrap_stability.tsv	fc6182095daabae3d55d066387c363edf2d93e31161d0804a6f9f948960f0f43
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/carrier_profiles.tsv	ea63650916d374f965c1c5d38e909b2a525af60db51fbe8f4de03576fdae92de
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/counterexamples.tsv	c7a8f45a7077452485973b87a254285c41b10f9be4012887eb426161a251c578
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/exchange_components.tsv	f7515ab2c1c1fcfb3c513d1fe45092efc3ea2ee7bb4c9f9d1394f64ca6ae706e
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/exchange_edges.tsv	d0c7c07f1dd315d757a310ae96652424612f24d61f37113c951c335a4e27b841
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/family_summary.tsv	763510deaf8a4168f0b06c0b6ac2e10180e5b82eaf016f1c3231c26e288d1748
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/held_paragraph_witness.tsv	4a79cd012ed287c3d4ef518960da256e38a15cd2cde606eca24ecfcabbaed65f
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/label_permutation_witness.tsv	0dbbf2f59b94b6d4cf488b6a58546c36d2e58e5cfcb3e3db1cc53716ad85b639
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/matched_frequency_controls.tsv	8d566324e90ce946ec5fdbb83b33733e02e3ab1f02390238161ae2f85652d665
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/mini_dictionary_candidates.tsv	e251929b15a51b417810e42014a82cdcf7856a8981bc8c459142072a1bcac3f5
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/section_folio_structure.tsv	34e2cc1ffabdd45408f4cabb2a4ed7ffa2c7af0d0dfde4122951436d38f2f459
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/section_nulls.tsv	bcd07623cd162e5284eb6e1b36c4126a8eff830759b1439a6923f01d9452ab5a
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/section_nulls_dominant_diagnostic.tsv	7aaa9ef19cc1c1dc7b90c4618f86720dfc05418d340ab4b915a25fee5e2d7dad
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/selected_family_pairs.tsv	4c2bb7996e7292f86b135a6dfb081ddd306515bcc74649e6bfa10144f958a082
output	experiments/yolo/gdt611_lexical_slot_permutation_audit/artifacts/transferred_frame_witnesses.tsv	dc53d3ded571a25e9f1e17ff1768da7f65829143cc0bf116f474c6b8b1e18cd9
