joint_tuple_id	surface_family	occurrences	closed_parse	atomic_default_de	primary_macro	primary_macro_name_de	all_macros	closes_local_step	dossier_count	dossiers	case_phases	portable_status
00d8ebe3c68294eeac39	chdal	1	CHD_TRANSFER+AL_TO	dort umsetzen	M06	FUEHREN_UEBERTRAGEN	M05;M06	NO	1	D3_STORED_APPLICATION_THREE_WHEELS	HOW	LOCAL_OR_SINGLE_DOSSIER
0275fbf14e07935b0a45	okeey|qokeey	7	OK_SET+GRADE_2+Y_OPEN	länger ansetzen	M07	ARBEITSGANG_AUSFUEHREN	M07	NO	4	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	PORTABLE_CORE
03626ca94cb17800d767	sheedy	1	SHED_SETTLE+GRADE_2+DY_CLOSE	länger absetzen; Schluss	M07	ARBEITSGANG_AUSFUEHREN	M07;M09	YES	1	D4_FRESH_PLANT_LEFT_WHEEL	HOW	LOCAL_OR_SINGLE_DOSSIER
04a3877f0fc81b7597c9	ldy	2	L_OUT+CLOSE_EXACT	abziehen; Ende	M06	FUEHREN_UEBERTRAGEN	M06;M09	YES	2	D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	CROSS_DOSSIER
07913ef9b1fb773cd325	okchedy|qokchedy	2	OK+CHED_TRANSFER+CLOSE	umsetzen; Schluss	M06	FUEHREN_UEBERTRAGEN	M06;M07;M09	YES	2	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL	HOW	CROSS_DOSSIER
087a47b5423438cd6b6a	chokcheo	1	CH_RENDERER+OK_ADD+CHEO_EXTRACT	Auszug zugeben	M03	ANSATZ_PRODUKT	M03	NO	1	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	LOCAL_OR_SINGLE_DOSSIER
08bd5ca0c2ad137a056d	okey|qokey	2	OK_SET+GRADE_1+Y_OPEN	kurz ansetzen	M07	ARBEITSGANG_AUSFUEHREN	M07	NO	2	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	CROSS_DOSSIER
0ab57b7166de99db3a55	lchy	1	LCH_WITHDRAW+Y_ITEM	abziehen	M06	FUEHREN_UEBERTRAGEN	M02;M06;M08	NO	1	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	LOCAL_OR_SINGLE_DOSSIER
0bdc8b6db811b4e67a63	chary	1	AR_FROM+Y_CURRENT	daraus	M05	QUELLE_ZIEL_WERKZEUG	M02;M05	NO	1	D4_FRESH_PLANT_LEFT_WHEEL	HOW	LOCAL_OR_SINGLE_DOSSIER
0ec6a45e2950e8e7061d	chodaly	1	HO_INGREDIENT+AL_TO+Y_ITEM	Zutat dorthin	M01	MATERIAL_WAEHLEN	M01;M02;M05	NO	1	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	LOCAL_OR_SINGLE_DOSSIER
0f15effeca7ab10bb026	lchedar	1	L_OUT+CHED_TRANSFER+AR_FROM	von dort abführen	M06	FUEHREN_UEBERTRAGEN	M05;M06	NO	1	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	LOCAL_OR_SINGLE_DOSSIER
0f18de177ed7c878bf95	dl	2	DL_BATH_ADDITIVE_WHOLE_CARD	Zusatz	M03	ANSATZ_PRODUKT	M03	NO	1	D1_ROOT_BATH_RIGHT_WHEEL	HOW	LOCAL_OR_SINGLE_DOSSIER
10488b911aae52b3b334	otchor|qotchor	2	OT_FOLLOW+OR_BATCH	Folgeansatz	M03	ANSATZ_PRODUKT	M02;M03	NO	2	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL	WHAT	CROSS_DOSSIER
12efe866f335461823a6	chair	1	CH_INLET+AIR_WATER	Wasserzulauf	M06	FUEHREN_UEBERTRAGEN	M03;M06	NO	1	D1_ROOT_BATH_RIGHT_WHEEL	WHAT	LOCAL_OR_SINGLE_DOSSIER
1322bc176443fc2a8a86	qokokchy	1	OK_SET+OK_REPEAT+Y_CURRENT	erneut ansetzen	M07	ARBEITSGANG_AUSFUEHREN	M02;M07	NO	1	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	LOCAL_OR_SINGLE_DOSSIER
1496a731803a9f48d2e1	rol	1	R_FRAME+OL_CONTINUE	weiterfuehren	M02	POSTEN_FORTFUEHREN	M02	NO	1	D1_ROOT_BATH_RIGHT_WHEEL	HOW	LOCAL_OR_SINGLE_DOSSIER
1645e612504fcef59ced	okain|qokain	7	OK+AIN_PORTION	eine Portion zugeben	M04	MENGE_STUFE	M04;M07	NO	4	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	PORTABLE_CORE
1779decef17481ec2853	qotedaiin	1	OT_FOLLOW+E_SHORT+AIIN_MEASURE	kurzes Folgemass	M04	MENGE_STUFE	M02;M04	NO	1	D4_FRESH_PLANT_LEFT_WHEEL	HOW	LOCAL_OR_SINGLE_DOSSIER
1b1ffdd869fb1429ad03	oldy	2	OL_CONTINUE+DY_CLOSE	fortsetzen; Schluss	M02	POSTEN_FORTFUEHREN	M02;M09	YES	1	D3_STORED_APPLICATION_THREE_WHEELS	HOW;WHAT	LOCAL_OR_SINGLE_DOSSIER
1bfd786e6b8b63734a59	solkeey	1	SOLK_COLLECT+EE_LONG+Y_ITEM	länger sammeln	M07	ARBEITSGANG_AUSFUEHREN	M02;M07	NO	1	D3_STORED_APPLICATION_THREE_WHEELS	HOW	LOCAL_OR_SINGLE_DOSSIER
204b04837409088c48f9	oltchy	1	OL_CONTINUE+CTH_READY+Y_CURRENT	bereit weiterfuehren	M08	ZUSTAND_PRUEFEN	M02;M08	NO	1	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	LOCAL_OR_SINGLE_DOSSIER
21ed2873b71e57269c08	chckhal	1	CKH_THROUGH+AL_TO	zur Zielstelle durchleiten	M06	FUEHREN_UEBERTRAGEN	M05;M06	NO	1	D3_STORED_APPLICATION_THREE_WHEELS	HOW	LOCAL_OR_SINGLE_DOSSIER
22fb87a5a83e5c3fb510	kair	1	K_BASIN+AIR_WATER	Beckenwasser	M06	FUEHREN_UEBERTRAGEN	M03;M06	NO	1	D1_ROOT_BATH_RIGHT_WHEEL	HOW	LOCAL_OR_SINGLE_DOSSIER
232195d6ff2f326322f7	qokol	1	OK_SET+OL_CONTINUE	Fortsetzung einsetzen	M07	ARBEITSGANG_AUSFUEHREN	M02;M07	NO	1	D3_STORED_APPLICATION_THREE_WHEELS	HOW	LOCAL_OR_SINGLE_DOSSIER
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	4	CHED_TRANSFER+TERMINAL	umsetzen; Schluss	M06	FUEHREN_UEBERTRAGEN	M06;M09	YES	3	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	PORTABLE_CORE
276a7c2d74d1143446f4	choky|oky|qoky	10	OK_SET+Y_OPEN	Posten ansetzen	M07	ARBEITSGANG_AUSFUEHREN	M07	NO	4	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW;WHAT	PORTABLE_CORE
27d97af8c96eb056c2e6	oykchor	1	MEMORIZED_VESSEL_CARD	Gefaess	M05	QUELLE_ZIEL_WERKZEUG	M05	NO	1	D1_ROOT_BATH_RIGHT_WHEEL	WHAT	LOCAL_OR_SINGLE_DOSSIER
