binding_id	source_reading_id	source_gdt	evidence_path	selector	field_assertions	evidence_role	score_credit_family_ids	normalization_class
B01_OTEED_CARD	oteed#1	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/src/TARGET_CARD_SPECS.tsv	card_rank=2;surface=oteed	family=COLD_END_RESULT;composition=O_PREP+T_COLD+EE_END+D_CLOSE;working_meaning_de=vollständig abgekühlter und abgezogener Ansatz;working_render_de=vollständig abgekühlter Ansatz, abgezogen;strongest_rival_de=kalter Ansatz am Gradende, nur abgeschlossen;action_license=0;expected_occurrences=6;expected_pages=5	REPEATED_WHOLE_CARD	NONE	REMOVE_PRODUCT_HEAD_KEEP_WHOLE_RESULT
B02_KCHOD_CARD	kchod#1	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/src/TARGET_CARD_SPECS.tsv	card_rank=10;surface=kchod	family=HOT_DRY_CLOSED_RESULT;composition=KCHO_HOT_DRY_PREP+D_CLOSE;working_meaning_de=heiß-trockener Ansatz, abgezogen und abgeschlossen;working_render_de=heiß-trockener Ansatz, abgeschlossen;strongest_rival_de=heiß-trockenen Ansatz abschließen;action_license=0;expected_occurrences=3;expected_pages=3	REPEATED_WHOLE_CARD	NONE	REMOVE_LOCAL_WORKFLOW_IDENTITIES_KEEP_CLOSED_RESULT
B03_KEEOD_CARD	keeod#1	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/src/TARGET_CARD_SPECS.tsv	card_rank=13;surface=keeod	family=HOT_END_DRAWN_RESULT;composition=K_HOT+EE_END+O_PREP+D_CLOSE;working_meaning_de=vollständig erhitzter und abgezogener Ansatz;working_render_de=vollständig erhitzter Ansatz, abgezogen;strongest_rival_de=vollständig ausgekochter Ansatz ohne Abzug;action_license=0;expected_occurrences=2;expected_pages=2	REPEATED_WHOLE_CARD	NONE	REMOVE_PRODUCT_HEAD_KEEP_WHOLE_RESULT
B04_OTEED_OCC_F107R	oteed#1	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/TARGET_EXACT_OCCURRENCE_AUDIT.tsv	page=f107r;locus=f107r.2;ordinal=5;surface=oteed	composition=O_PREP+T_COLD+EE_END+D_CLOSE;working_meaning_de=vollständig abgekühlter und abgezogener Ansatz;applied_render_de=vollständig abgekühlter Ansatz, abgezogen;action_license=0;context_decision=HOLD_SAME_CARD;reader_support=BOTH_EXACT	EXACT_REPEATED_OCCURRENCE	NONE	WHOLE_ONLY_NO_COMPONENT_EXPORT
B05_OTEED_OCC_F111R17	oteed#1	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/TARGET_EXACT_OCCURRENCE_AUDIT.tsv	page=f111r;locus=f111r.17;ordinal=10;surface=oteed	composition=O_PREP+T_COLD+EE_END+D_CLOSE;working_meaning_de=vollständig abgekühlter und abgezogener Ansatz;applied_render_de=vollständig abgekühlter Ansatz, abgezogen;action_license=0;context_decision=HOLD_SAME_CARD;reader_support=BOTH_EXACT	EXACT_REPEATED_OCCURRENCE	NONE	WHOLE_ONLY_NO_COMPONENT_EXPORT
B06_OTEED_OCC_F111R46	oteed#1	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/TARGET_EXACT_OCCURRENCE_AUDIT.tsv	page=f111r;locus=f111r.46;ordinal=4;surface=oteed	composition=O_PREP+T_COLD+EE_END+D_CLOSE;working_meaning_de=vollständig abgekühlter und abgezogener Ansatz;applied_render_de=vollständig abgekühlter Ansatz, abgezogen;action_license=0;context_decision=HOLD_SAME_CARD;reader_support=BOTH_EXACT	EXACT_REPEATED_OCCURRENCE	NONE	WHOLE_ONLY_NO_COMPONENT_EXPORT
B07_OTEED_OCC_F114R	oteed#1	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/TARGET_EXACT_OCCURRENCE_AUDIT.tsv	page=f114r;locus=f114r.33;ordinal=2;surface=oteed	composition=O_PREP+T_COLD+EE_END+D_CLOSE;working_meaning_de=vollständig abgekühlter und abgezogener Ansatz;applied_render_de=vollständig abgekühlter Ansatz, abgezogen;action_license=0;context_decision=RIGHT_BOUNDARY_CORE_HOLD;reader_support=IT2A_ONLY_EXACT	EXACT_REPEATED_OCCURRENCE	NONE	WHOLE_ONLY_NO_COMPONENT_EXPORT
B08_OTEED_OCC_F115V	oteed#1	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/TARGET_EXACT_OCCURRENCE_AUDIT.tsv	page=f115v;locus=f115v.27;ordinal=9;surface=oteed	composition=O_PREP+T_COLD+EE_END+D_CLOSE;working_meaning_de=vollständig abgekühlter und abgezogener Ansatz;applied_render_de=vollständig abgekühlter Ansatz, abgezogen;action_license=0;context_decision=HOLD_SAME_CARD;reader_support=BOTH_EXACT	EXACT_REPEATED_OCCURRENCE	NONE	WHOLE_ONLY_NO_COMPONENT_EXPORT
B09_OTEED_OCC_F48V	oteed#1	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/TARGET_EXACT_OCCURRENCE_AUDIT.tsv	page=f48v;locus=f48v.4;ordinal=9;surface=oteed	composition=O_PREP+T_COLD+EE_END+D_CLOSE;working_meaning_de=vollständig abgekühlter und abgezogener Ansatz;applied_render_de=vollständig abgekühlter Ansatz, abgezogen;action_license=0;context_decision=ONE_READER_EXACT_RETAIN;reader_support=IT2A_ONLY_EXACT	EXACT_REPEATED_OCCURRENCE	NONE	WHOLE_ONLY_NO_COMPONENT_EXPORT
B10_KCHOD_OCC_F13V	kchod#1	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/TARGET_EXACT_OCCURRENCE_AUDIT.tsv	page=f13v;locus=f13v.1;ordinal=4;surface=kchod	composition=KCHO_HOT_DRY_PREP+D_CLOSE;working_meaning_de=heiß-trockener Ansatz, abgezogen und abgeschlossen;applied_render_de=heiß-trockener Ansatz, abgeschlossen;action_license=0;context_decision=HOLD_SAME_CARD;reader_support=BOTH_EXACT	EXACT_REPEATED_OCCURRENCE	NONE	WHOLE_ONLY_NO_COMPONENT_EXPORT
