event_id	physical_page	source_page_value	locus	line_number	source_kind	source_subtype	paragraph_start	paragraph_end	card_ordinal_in_line	surface	register	prose_block_id	owner_id	owner_de	owner_evidence	owner_subblock	statement_id	card_ordinal_in_statement	content_role	surface_status	visible_recipe	literal_core_reading_de	default_working_reading_de	recipe_support	old_running_event_count	old_local_surface_contact	old_local_recipes	genuinely_new_to_old_26_pages	admission_color	portable_atom_count	formal_or_local_atom_count	new_portable_atom_count	opaque_local_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard
G515-E0254	f66r	f66r	f66r.1	1	L	0	0	0	1	rary	SOURCE_SECTION_T	NONE	F66R_MARGIN_LABEL_ZONE	sichtbare Randkennungszone von f66r	GDT514_IMAGE_FIRST_OWNER_MAP	MARGINAL_LABEL	NONE	0	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	R+AR+Y	MARKIEREN · AUSGANG · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [R:FORMSPUR=MARKIEREN] · [AR:FORMSPUR=AUSGANG] · [Y:FORMSPUR=POSTEN]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	LOCAL	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0255	f66r	f66r	f66r.2	2	L	0	0	0	1	rals	SOURCE_SECTION_T	NONE	F66R_MARGIN_LABEL_ZONE	sichtbare Randkennungszone von f66r	GDT514_IMAGE_FIRST_OWNER_MAP	MARGINAL_LABEL	NONE	0	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	R+AL+S	MARKIEREN · ZIELORT · WÄHLEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [R:FORMSPUR=MARKIEREN] · [AL:FORMSPUR=ZIELORT] · [S:FORMSPUR=WÄHLEN]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	LOCAL	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0256	f66r	f66r	f66r.3	3	L	0	0	0	1	qor	SOURCE_SECTION_T	NONE	F66R_MARGIN_LABEL_ZONE	sichtbare Randkennungszone von f66r	GDT514_IMAGE_FIRST_OWNER_MAP	MARGINAL_LABEL	NONE	0	MARGINAL_LABEL_CARD	EXACT_CURRENT_RUNNING_RECIPE	OR	EINHEIT	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [OR:FORMSPUR=EINHEIT]	GDT407::3_RUNNING_EVENTS	3	NO	NONE	NO	LOCAL	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0257	f66r	f66r	f66r.4	4	L	0	0	0	1	dary	SOURCE_SECTION_T	NONE	F66R_MARGIN_LABEL_ZONE	sichtbare Randkennungszone von f66r	GDT514_IMAGE_FIRST_OWNER_MAP	MARGINAL_LABEL	NONE	0	MARGINAL_LABEL_CARD	EXACT_CURRENT_RUNNING_RECIPE	DA+R+Y	[DA:STEUERUNG=ZWEITE STUFE] · MARKIEREN · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [DA:FORMSPUR=ZWEITE STUFE] · [R:FORMSPUR=MARKIEREN] · [Y:FORMSPUR=POSTEN]	GDT407::5_RUNNING_EVENTS	5	YES	DA+R+Y	NO	LOCAL	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0258	f66r	f66r	f66r.5	5	L	0	0	0	1	ykeol	SOURCE_SECTION_T	NONE	F66R_MARGIN_LABEL_ZONE	sichtbare Randkennungszone von f66r	GDT514_IMAGE_FIRST_OWNER_MAP	MARGINAL_LABEL	NONE	0	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	Y+K+E+OL	POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [Y:FORMSPUR=POSTEN] · [K:FORMSPUR=GEBEN] · [E:FORMSPUR=GRAD I] · [OL:FORMSPUR=FORTSETZEN]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	LOCAL	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0259	f66r	f66r	f66r.6	6	L	0	0	0	1	saly	SOURCE_SECTION_T	NONE	F66R_MARGIN_LABEL_ZONE	sichtbare Randkennungszone von f66r	GDT514_IMAGE_FIRST_OWNER_MAP	MARGINAL_LABEL	NONE	0	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	S+AL+Y	WÄHLEN · ZIELORT · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [S:FORMSPUR=WÄHLEN] · [AL:FORMSPUR=ZIELORT] · [Y:FORMSPUR=POSTEN]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	LOCAL	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0260	f66r	f66r	f66r.7	7	L	0	0	0	1	salf	SOURCE_SECTION_T	NONE	F66R_MARGIN_LABEL_ZONE	sichtbare Randkennungszone von f66r	GDT514_IMAGE_FIRST_OWNER_MAP	MARGINAL_LABEL	NONE	0	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	S+AL+LOCAL_CHAR_F	WÄHLEN · ZIELORT · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER]	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [S:FORMSPUR=WÄHLEN] · [AL:FORMSPUR=ZIELORT] · [LOCAL_CHAR_F:FORMSPUR=HIER]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	LOCAL	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0261	f66r	f66r	f66r.8	8	L	0	0	0	1	fary	SOURCE_SECTION_T	NONE	F66R_MARGIN_LABEL_ZONE	sichtbare Randkennungszone von f66r	GDT514_IMAGE_FIRST_OWNER_MAP	MARGINAL_LABEL	NONE	0	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	LOCAL_CHAR_F+AR+Y	[LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · AUSGANG · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [LOCAL_CHAR_F:FORMSPUR=HIER] · [AR:FORMSPUR=AUSGANG] · [Y:FORMSPUR=POSTEN]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	LOCAL	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0262	f66r	f66r	f66r.9	9	L	0	0	0	1	qotesy	SOURCE_SECTION_T	NONE	F66R_MARGIN_LABEL_ZONE	sichtbare Randkennungszone von f66r	GDT514_IMAGE_FIRST_OWNER_MAP	MARGINAL_LABEL	NONE	0	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	OT+E+S+Y	DANACH · [E:STEUERUNG=GRAD I] · WÄHLEN · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [OT:FORMSPUR=DANACH] · [E:FORMSPUR=GRAD I] · [S:FORMSPUR=WÄHLEN] · [Y:FORMSPUR=POSTEN]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	LOCAL	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0263	f66r	f66r	f66r.10	10	L	0	0	0	1	ykaly	SOURCE_SECTION_T	NONE	F66R_MARGIN_LABEL_ZONE	sichtbare Randkennungszone von f66r	GDT514_IMAGE_FIRST_OWNER_MAP	MARGINAL_LABEL	NONE	0	MARGINAL_LABEL_CARD	EXACT_GDT405_LOCK	Y+K+AL+Y	POSTEN · GEBEN · ZIELORT · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [Y:FORMSPUR=POSTEN] · [K:FORMSPUR=GEBEN] · [AL:FORMSPUR=ZIELORT] · [Y:FORMSPUR=POSTEN]	GDT405::G405-W0417	1	YES	Y+K+AL+Y	NO	LOCAL	4	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
