joint_tuple_id	surface_family	occurrence_count	layer	architecture_status	inner_status	semantic_segmentation	concrete_reading_de	apprentice_rule_de
00d8ebe3c68294eeac39	chdal	1	OPEN_MIDDLE	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	CHD_TRANSFER+AL_TO	dort umsetzen	Die bereits lizenzierten Bauteile der exakten Karte zusammensetzen.
0275fbf14e07935b0a45	okeey|qokeey	7	OPEN_MIDDLE	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_2+Y_OPEN	länger ansetzen	Die bereits lizenzierten Bauteile der exakten Karte zusammensetzen.
03626ca94cb17800d767	sheedy	1	TERMINAL	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	SHED_SETTLE+GRADE_2+DY_CLOSE	länger absetzen; Schluss	Komponenten lesen und ganze exakte Karte als Schluss ausführen.
04a3877f0fc81b7597c9	ldy	2	TERMINAL	LICENSED_PARTIAL_COMPOSITION	LICENSED_PARTIAL	l=abziehen + dy=Ende	abziehen; Ende	Gelernte terminale Karte oder Teilkomposition als Ganzes ausführen.
07913ef9b1fb773cd325	okchedy|qokchedy	2	TERMINAL	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	OK+CHED_TRANSFER+CLOSE	umsetzen; Schluss	Komponenten lesen und ganze exakte Karte als Schluss ausführen.
087a47b5423438cd6b6a	chokcheo	1	OPEN_MIDDLE	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	CH_RENDERER+OK_ADD+CHEO_EXTRACT	Auszug zugeben	Die bereits lizenzierten Bauteile der exakten Karte zusammensetzen.
08bd5ca0c2ad137a056d	okey|qokey	2	OPEN_MIDDLE	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_1+Y_OPEN	kurz ansetzen	Die bereits lizenzierten Bauteile der exakten Karte zusammensetzen.
0ab57b7166de99db3a55	lchy	1	OPEN_MIDDLE	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	LCH_WITHDRAW+Y_ITEM	abziehen	Die bereits lizenzierten Bauteile der exakten Karte zusammensetzen.
0bdc8b6db811b4e67a63	chary	1	OPEN_MIDDLE	LOCAL_EXEMPLAR_SINGLETON	LOCAL_EXEMPLAR_SINGLETON	chary=abkühlen	abkühlen	Die lokale Einzelkarte mit ihrem konkreten Exemplarwert kopieren.
0ec6a45e2950e8e7061d	chodaly	1	OPEN_MIDDLE	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	HO_INGREDIENT+AL_TO+Y_ITEM	Zutat dorthin	Die bereits lizenzierten Bauteile der exakten Karte zusammensetzen.
0f15effeca7ab10bb026	lchedar	1	OPEN_MIDDLE	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	L_OUT+CHED_TRANSFER+AR_FROM	von dort abführen	Die bereits lizenzierten Bauteile der exakten Karte zusammensetzen.
0f18de177ed7c878bf95	dl	2	OPEN_MIDDLE	MEMORIZED_RECURRENT_CARD	MEMORIZED_RECURRENT_CARD	DL_BATH_ADDITIVE_WHOLE_CARD	Badzusatz	Die ganze exakte Karte als wiederkehrendes Fachwort lernen.
10488b911aae52b3b334	otchor|qotchor	2	OPEN_MIDDLE	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	OT_FOLLOW+OR_BATCH	Folgeansatz	Die bereits lizenzierten Bauteile der exakten Karte zusammensetzen.
12efe866f335461823a6	chair	1	OPEN_MIDDLE	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	CH_INLET+AIR_WATER	Wasserzulauf	Die bereits lizenzierten Bauteile der exakten Karte zusammensetzen.
1322bc176443fc2a8a86	qokokchy	1	OPEN_MIDDLE	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	OK_SET+OK_REPEAT+Y_CURRENT	erneut ansetzen	Die bereits lizenzierten Bauteile der exakten Karte zusammensetzen.
1496a731803a9f48d2e1	rol	1	OPEN_MIDDLE	LOCAL_EXEMPLAR_SINGLETON	LOCAL_EXEMPLAR_SINGLETON	ROL_WARM_STATE_WHOLE	warm	Die lokale Einzelkarte mit ihrem konkreten Exemplarwert kopieren.
1645e612504fcef59ced	okain|qokain	7	OPEN_MIDDLE	PRODUCTIVE_COMPONENT_OR_COMPOSITION	PRODUCTIVE_COMPOSITION	OK+AIN_PORTION	eine Portion zugeben	Die bereits lizenzierten Bauteile der exakten Karte zusammensetzen.
1779decef17481ec2853	qotedaiin	1	OPEN_MIDDLE	LOCAL_EXEMPLAR_SINGLETON	LOCAL_EXEMPLAR_SINGLETON	QOTEDAIIN_VAT_WHOLE	Wanne	Die lokale Einzelkarte mit ihrem konkreten Exemplarwert kopieren.
