world	max_two_mrr_gain
0	0.002453493
1	0.002742961
2	0.001100516
3	-0.000718996
4	0.003561440
5	0.000999582
6	0.007346782
7	0.000424092
8	0.003121173
9	0.002628908
10	0.007549073
11	0.001180056
12	-0.006559205
13	0.003096526
14	0.007459018
15	0.001296006
16	0.006711901
17	0.001233238
18	0.005804143
19	-0.000610573
20	-0.004474765
21	0.007481967
22	0.004453138
23	0.009070738
24	0.000456847
25	0.009097652
26	0.008089783
27	0.000146335
28	0.003877109
29	0.009830364
30	0.004171059
31	0.002204162
32	0.004977991
33	0.002762820
34	-0.003426121
35	0.012694164
36	-0.000809915
37	-0.001106903
38	0.004460560
39	0.005482768
40	0.004410200
41	0.001261559
42	-0.005815290
43	-0.004131487
44	-0.000397715
45	0.005675535
46	0.009808419
47	-0.001895094
48	0.002543875
49	-0.000535626
50	-0.005273670
51	0.006175892
52	0.002840112
53	0.004020025
54	0.008738110
55	0.003942770
56	0.004698525
57	0.002916639
58	0.007122930
59	0.007225882
60	0.001671542
61	0.008540180
62	0.000897613
63	0.000737604
64	0.005476416
65	0.003572215
66	0.009864501
67	-0.000454720
68	0.000674899
69	0.003933744
70	0.004378937
71	0.007975075
72	0.009029719
73	0.005985365
74	-0.001439082
75	0.000946888
76	0.002772096
77	0.005195813
78	0.002887385
79	0.003387449
80	0.002655257
81	0.012072999
82	0.013977787
83	0.002641451
84	-0.001071170
85	0.002353503
86	0.006284802
87	0.000736268
88	-0.004862499
89	0.006583559
90	0.004982618
91	-0.001713355
92	0.005544655
93	0.000258817
94	-0.000441685
95	0.004891207
96	0.003495336
97	-0.000449603
98	0.005849956
99	0.003116646
100	0.001456051
101	0.004995668
102	0.001538927
103	-0.000502913
104	0.002776233
105	0.008227245
106	0.007306174
107	0.004230675
108	0.005479831
109	-0.001474010
110	0.006441595
111	0.000121673
112	0.000443874
113	0.008098199
114	0.000686597
115	0.003307981
116	-0.000826144
117	-0.000649529
118	0.003733638
119	0.005708141
120	0.003143567
121	0.002855423
122	-0.004397464
123	0.006500452
124	0.007040376
125	-0.001855857
126	0.001562054
127	0.005774814
128	0.008822584
129	-0.000952737
130	0.006554646
131	0.008464168
132	0.003853491
133	-0.004386670
134	-0.000629491
135	-0.001476374
136	0.010558267
137	0.007625840
138	0.003103487
139	0.003860192
140	0.008582837
141	0.004725326
142	-0.003268845
143	-0.004566514
144	-0.000815388
145	0.002095277
146	0.000701298
147	0.005401711
148	0.002247498
149	0.006404878
150	0.003974428
151	0.008650948
152	0.005922598
153	0.000528246
154	0.000256052
155	-0.003326807
156	-0.002839076
157	-0.001362053
158	0.002639695
159	-0.003551342
160	0.001607165
161	-0.003512365
162	0.005311400
163	0.008046707
164	0.004213361
165	0.004351615
166	-0.007030798
167	0.000034019
168	0.005564486
169	0.001445727
170	0.003428190
171	-0.003393181
172	-0.002163692
173	0.003763242
174	0.002005122
175	0.005239834
176	-0.004426962
177	-0.001531353
178	-0.001110841
179	0.002944922
180	0.011192647
181	0.005522465
182	-0.002031818
183	0.003202819
184	0.002140703
185	0.000335779
186	-0.000677522
187	0.001692928
188	0.007233347
189	-0.005653463
190	0.006156983
191	0.000475594
192	0.007815819
193	0.002235330
194	-0.000469318
195	0.002992271
196	0.002159123
197	0.001533541
198	0.000811332
199	0.002860986
200	0.006705467
201	0.000026471
202	0.009862940
203	0.004136887
204	0.005835503
205	-0.002511732
206	0.001216047
207	0.003740938
208	0.005368485
209	-0.000573826
210	0.000508940
211	0.001705424
212	0.010430909
213	-0.000107033
214	0.005976879
215	0.003720168
216	-0.000295908
217	0.002681215
218	0.002292834
219	0.009370135
220	0.003010869
221	0.012318309
222	0.000872259
223	-0.001432120
224	0.006108318
225	0.005473222
226	0.000885703
227	0.008566277
228	0.001089554
229	0.005198031
230	-0.002594078
231	0.004745884
232	0.005490149
233	0.001769676
234	0.006954779
235	-0.005897676
236	0.006902460
237	0.004608686
238	-0.001720953
239	-0.001072789
240	-0.004557459
241	0.005460674
242	-0.008500549
243	0.006963829
244	-0.004243216
245	-0.000684710
246	0.005507682
247	-0.000466534
248	0.003551515
249	0.001074381
250	0.001341532
251	0.000089122
252	0.008647214
253	0.001322335
254	0.008354842
255	0.001956006
256	0.007908689
257	0.000598704
258	0.007199091
259	0.008135093
260	0.008037605
261	0.007101550
262	0.002300805
263	0.003211214
264	0.006944283
265	0.005474661
266	0.005542414
267	0.002130829
268	0.007082923
269	-0.000100332
270	-0.004391085
271	0.004930952
272	0.002480309
273	0.003995244
274	0.004864914
275	0.002644895
276	-0.003483391
277	0.002718837
278	0.011749501
279	0.000163726
280	-0.001541112
281	0.007482676
282	0.004912265
283	0.002814121
284	0.009843425
285	0.001096992
286	-0.004374751
287	-0.002457528
288	0.009131762
289	0.002867829
290	0.001385817
291	0.008029365
