edge_id	batch_id	page	physical_folio	diagram_unit_id	pivot_visual_id	pivot_locus	target_visual_id	target_locus	relation_type	direction_basis	ownership_basis	geometry_only_selection	source_manifest_id	page_crop_sha256	pivot_crop_sha256	target_crop_sha256	source_aware_localizer	relation_reviewer	relation_confidence	ambiguity_state	formal_access_state	fold_assignment	eligibility_status
G777-E001	GDT777_REGISTERED_WHOLE	f103v	f103	LINE:f103v.9	TOKEN:f103v.9:10	f103v.9@10	TOKEN:f103v.9:11	f103v.9@11	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E002	GDT777_REGISTERED_SPLIT	f105r	f105	LINE:f105r.15	TOKEN:f105r.15:3	f105r.15@3	TOKEN:f105r.15:4	f105r.15@4	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E003	GDT777_REGISTERED_WHOLE	f106r	f106	LINE:f106r.28	TOKEN:f106r.28:2	f106r.28@2	TOKEN:f106r.28:3	f106r.28@3	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E004	GDT777_REGISTERED_WHOLE	f107r	f107	LINE:f107r.19	TOKEN:f107r.19:2	f107r.19@2	TOKEN:f107r.19:3	f107r.19@3	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E005	GDT777_REGISTERED_WHOLE	f108r	f108	LINE:f108r.25	TOKEN:f108r.25:12	f108r.25@12	TOKEN:f108r.25:13	f108r.25@13	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E006	GDT777_REGISTERED_SPLIT	f108v	f108	LINE:f108v.24	TOKEN:f108v.24:5	f108v.24@5	TOKEN:f108v.24:6	f108v.24@6	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E007	GDT777_REGISTERED_WHOLE	f108v	f108	LINE:f108v.25	TOKEN:f108v.25:5	f108v.25@5	TOKEN:f108v.25:6	f108v.25@6	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E008	GDT777_REGISTERED_WHOLE	f116r	f116	LINE:f116r.32	TOKEN:f116r.32:7	f116r.32@7	TOKEN:f116r.32:8	f116r.32@8	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E009	GDT777_REGISTERED_WHOLE	f116r	f116	LINE:f116r.44	TOKEN:f116r.44:5	f116r.44@5	TOKEN:f116r.44:6	f116r.44@6	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E010	GDT777_REGISTERED_WHOLE	f116r	f116	LINE:f116r.6	TOKEN:f116r.6:2	f116r.6@2	TOKEN:f116r.6:3	f116r.6@3	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E011	GDT777_REGISTERED_SPLIT	f24r	f24	LINE:f24r.13	TOKEN:f24r.13:3	f24r.13@3	TOKEN:f24r.13:4	f24r.13@4	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E012	GDT777_REGISTERED_SPLIT	f55v	f55	LINE:f55v.10	TOKEN:f55v.10:3	f55v.10@3	TOKEN:f55v.10:4	f55v.10@4	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E013	GDT777_REGISTERED_WHOLE	f75r	f75	LINE:f75r.21	TOKEN:f75r.21:6	f75r.21@6	TOKEN:f75r.21:7	f75r.21@7	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E014	GDT777_REGISTERED_WHOLE	f77v	f77	LINE:f77v.41	TOKEN:f77v.41:9	f77v.41@9	TOKEN:f77v.41:10	f77v.41@10	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E015	GDT777_REGISTERED_SPLIT	f78r	f78	LINE:f78r.37	TOKEN:f78r.37:3	f78r.37@3	TOKEN:f78r.37:4	f78r.37@4	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E016	GDT777_REGISTERED_WHOLE	f79r	f79	LINE:f79r.23	TOKEN:f79r.23:4	f79r.23@4	TOKEN:f79r.23:5	f79r.23@5	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E017	GDT777_REGISTERED_WHOLE	f80r	f80	LINE:f80r.36	TOKEN:f80r.36:10	f80r.36@10	TOKEN:f80r.36:11	f80r.36@11	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E018	GDT777_REGISTERED_WHOLE	f81v	f81	LINE:f81v.1	TOKEN:f81v.1:7	f81v.1@7	TOKEN:f81v.1:8	f81v.1@8	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E019	GDT777_REGISTERED_WHOLE	f81v	f81	LINE:f81v.2	TOKEN:f81v.2:10	f81v.2@10	TOKEN:f81v.2:11	f81v.2@11	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E020	GDT777_REGISTERED_WHOLE	f82r	f82	LINE:f82r.31	TOKEN:f82r.31:2	f82r.31@2	TOKEN:f82r.31:3	f82r.31@3	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E021	GDT777_REGISTERED_SPLIT	f85r1	f85	LINE:f85r1.13	TOKEN:f85r1.13:8	f85r1.13@8	TOKEN:f85r1.13:9	f85r1.13@9	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E022	GDT777_REGISTERED_WHOLE	f85r2	f85	LINE:f85r2.23	TOKEN:f85r2.23:1	f85r2.23@1	TOKEN:f85r2.23:2	f85r2.23@2	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
G777-E023	GDT777_REGISTERED_SPLIT	f94v	f94	LINE:f94v.9	TOKEN:f94v.9:9	f94v.9@9	TOKEN:f94v.9:10	f94v.9@10	NEXT_TOKEN	TRANSCRIPTION_ORDER_ONLY	NONVISUAL_TEXT_ADJACENCY	FALSE	GDT769	NONE	NONE	NONE	GDT777_RUNNER	GDT777_VALIDATOR	EXPLORATORY	UNREVIEWED_TEXT_RELATION	SEALED_NOT_ACCESSED	NONE	INELIGIBLE_EXPLORATORY_TEXT_RELATION
