occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v42_gloss_de	v43_gloss_de	v42_scope_state	v43_scope_state	v43_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G666-T0001	f100r	f100r.14	6	6	10	qokeol	P	MEDIAL	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	qoteold	so	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	1	1	1	0	shor chkeey qoteey qokeody qoteold qokeol so raiin otal ykeeeo	shor chkeey qoteey qokeody qoteold qokeol so raiin otal ykecho	shor chkeey qoteey qokeody qoteol d qokeol so raiin otal ykeeeo	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; [chkeey:?]; bis zur Kühlendstufe; [qokeody:?]; [qoteold:?]; erhitze den Drogenstoff bis zur Mittelstufe; [so:?]; Wurzel, Typ/Charge III; Rohstoff I, leicht gekühlt im Ansatz; [ykeeeo:?]	1	0	0
G666-T0002	f100r	f100r.26	7	7	10	qokeol	P	MEDIAL	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	olchor	okeeol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	0	0	1	0	yaiin chekeey chol cholody chos olchor qokeol okeeol cheols al	yaiin chekeey chol cholody chos olchor qokeol okeeol cheols al	y aiin chekeey chol cholody chos olchor qoteol okeeol cheols al	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[yaiin:?]; [chekeey:?]; Trockengut; Trockenstoff als Ansatz fertigstellen; eine Charge Trockenansatz; [olchor:?]; erhitze den Drogenstoff bis zur Mittelstufe; vollständig erhitzter Ansatzstoff; [cheols:?]; Rohstoff I	1	0	0
G666-T0003	f100v	f100v.13	2	2	2	ctharal	L	EOS	P	A	1	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	LABEL_SIGLUM	chos	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	[erste Kraut- oder Blattfraktion aus Rohdroge I-Zeichen]	[erste Kraut- oder Blattfraktion aus Rohdroge I-Zeichen]	CTH_HERB+AR_FRACTION_I+AL_RAW_I	Rohdroge I aus einer ersten Pflanzenfraktion	0	0	1	0	chos ctharal	chos cthoral	chos cth ral	[ctharal:?]	[erste Kraut- oder Blattfraktion aus Rohdroge I-Zeichen]	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[eine Charge Trockenansatz-Zeichen]; [erste Kraut- oder Blattfraktion aus Rohdroge I-Zeichen]	1	0	0
G666-T0004	f100v	f100v.14	1	1	9	deey	P	BOS	P	A	1	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	sheocphy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	die Enddosis abmessen	die Enddosis abmessen	D_MEASURE+EE_END+Y_START_OR_CLOSE	vollständig abgemessene Dosis	0	0	1	0	deey sheocphy qoteody ckhoor ar chor oteey daiin qokomo	cthdeecthy sheocphy qoteody ckhoor ar chor oteey daiin qokomo	eey sheocphy qoteody ckhoor ar chor oteey daiin qokomo	[deey:?]	die Enddosis abmessen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	die Enddosis abmessen; [sheocphy:?]; [qoteody:?]; [ckhoor:?]; Drogenfraktion I; Pflanzenteil; Ansatz auf Kühlendstufe; drei Maße; [qokomo:?]	1	0	0
G666-T0005	f100v	f100v.15	9	9	11	qokeol	P	MEDIAL	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	cheey	chotol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	1	1	1	0	sor cheey dair ol cheol qoolkeey chol cheey qokeol chotol s	sor cheey dair ol cheol qoolkeey chol cheey qokeol chotols	sor cheey dair al cheol qoolkeey chol cheey qokeol chotols	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenportion; vollständig getrocknet; abgemessene Fraktion II; Grundansatz; trockener Drogenstoff; [qoolkeey:?]; Trockengut; vollständig getrocknet; erhitze den Drogenstoff bis zur Mittelstufe; Trockenansatz aus kaltem Material; Samen-/Saatgutposten.	1	0	0
G666-T0006	f100v	f100v.17	3	3	8	qokeol	P	MEDIAL	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	sholkcheol	okol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	1	1	1	0	chockhey sholkcheol qokeol okol chol chotor chso solcthy	chockhey cholkcheol qokeol okol chol chotor chso solcthy	chocthey sholkcheol qokeol okol chol chotor chso solcthy	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Arzneikompositum im Trockenansatz in der Gradmitte; [sholkcheol:?]; erhitze den Drogenstoff bis zur Mittelstufe; heißer Ansatzstoff; Trockengut; eine Portion abgekühlten Trockenansatzes; [chso:?]; [solcthy:?]	1	0	0
G666-T0007	f100v	f100v.17	6	6	8	chotor	P	MEDIAL	P	A	1	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chol	chso	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eine Portion abgekühlten Trockenansatzes	eine Portion abgekühlten Trockenansatzes	CH_DRY+O_PREP+T_COLD+OR_PORTION	eine Portion kalt getrocknete Droge	1	1	1	0	chockhey sholkcheol qokeol okol chol chotor chso solcthy	chockhey cholkcheol qokeol okol chol chotor chso solcthy	chocthey sholkcheol qokeol okol chol chotor chso solcthy	[chotor:?]	eine Portion abgekühlten Trockenansatzes	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Arzneikompositum im Trockenansatz in der Gradmitte; [sholkcheol:?]; erhitze den Drogenstoff bis zur Mittelstufe; heißer Ansatzstoff; Trockengut; eine Portion abgekühlten Trockenansatzes; [chso:?]; [solcthy:?]	1	0	0
G666-T0008	f100v	f100v.18	10	10	11	qokeol	P	MEDIAL	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	chod	sal	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	1	1	1	0	tachso s ol cheo cheeor odaidy ckhod sh chod qokeol sal	tocheo sol cheo cheeor odaidy ckhod sh chod qokeol sal	tochso s ol cheo cheeor odaidy ckho sh chod qokeol sal	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tachso:?]; Samen-/Saatgutposten; Grundansatz; trocken angesetzte Zubereitung; [cheeor:?]; [odaidy:?]; [ckhod:?]; [sh:?]; [chod:?]; erhitze den Drogenstoff bis zur Mittelstufe; Saat-Rohstoff I	1	0	0
G666-T0009	f100v	f100v.20	1	1	8	ycheoky	P	BOS	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YCHEOKY_ACTION	<BOS>	shokeesy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht	trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht	Y_REFERENCE+CH_DRY+E_MIDDLE+O_PREP+K_HOT+Y_START_OR_CLOSE	mitteltrockener, leicht erhitzter Ansatz dieser Droge	1	1	1	0	ycheoky shokeesy qokeey chokeol saraloaly cheor ol chockhar	ycheoky shokeesy qokeey chokeol soraloaly cheor ol chockhar	ycheoky shokeesy qokeey chokeol s raloaly cheor ol chockhar	[ycheoky:?]	trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht; [shokeesy:?]; bis zur Heizendstufe; [chokeol:?]; [saraloaly:?]; trockener Drogenteil; Grundansatz; [chockhar:?]	1	0	0
G666-T0010	f100v	f100v.8	1	1	1	dchdy	L	ONLY	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	LABEL_SIGLUM	<BOS>	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	[Trockendroge abmessen und fertigstellen-Zeichen]	[Trockendroge abmessen und fertigstellen-Zeichen]	D_MEASURE+CH_DRY+DY_FINISHED	abgemessene fertig getrocknete Droge	1	1	1	1	dchdy	dchdy	dchdy	[dchdy:?]	[Trockendroge abmessen und fertigstellen-Zeichen]	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[Trockendroge abmessen und fertigstellen-Zeichen]	1	0	0
