base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	1	9998900	0	f100v	f100v.15	P	A	1	11	10	1	0	3	1	0.909091	8	8	1	0	sor cheey dair ol cheol qoolkeey chol cheey qokeol chotol s	Samenportion | trocken am Ende des Grades | abgemessene Fraktion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenstoff | [qoolkeey:?] | trocken; nominal trockenes Gut/Material | trocken am Ende des Grades | erhitze den Drogenstoff bis zur Mittelstufe | Trockenansatz aus kaltem Material | Samen-/Saatgutposten	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT649:STRONG_FAMILY_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT642:ROUND_01 | OPEN | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qokeol | GDT661:EXACT_WHOLE:chotol | GDT660:S_EOS	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	6	qoolkeey	6	qoolkeey	cheol	chol	[qoolkeey:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	Samenportion; vollständig getrocknet; abgemessene Fraktion II; Grundansatz; trockener Drogenstoff; [qoolkeey:?]; Trockengut; vollständig getrocknet; erhitze den Drogenstoff bis zur Mittelstufe; Trockenansatz aus kaltem Material; Samen-/Saatgutposten.
2	2	5999300	0	f102v2	f102v2.23	P	A	1	7	6	0	0	4	1	0.857143	2	2	1	0	okey okey shey okey oiees or eey	heißer Ansatz in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | feucht in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | [oiees:?] | Drogenportion | Endstufe abschließen	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT666:EEY_READER_MERGE_LEFT_NOVEL:oreey	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	5	oiees	5	oiees	okey	or	[oiees:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	Ansatz bis zur mittleren Heizstufe; Ansatz bis zur mittleren Heizstufe; bis zur mittleren Einweichstufe; Ansatz bis zur mittleren Heizstufe; [oiees:?]; Endstufe abschließen
2	3	7999100	0	f103r	f103r.12	S	B	3	9	8	0	0	2	1	0.888889	7	7	1	0	oain shey shckhy oteey qokeol keedy shar aiin otedy	[oain:?] | feucht in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | kalter Ansatz am Ende des Grades | erhitze den Drogenstoff bis zur Mittelstufe | heiß am Ende des Grades, abgeschlossen | angefeuchtete Drogenfraktion I | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen	OPEN | GDT647:FAMILY_MIGRATION | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qokeol | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:shar | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	1	oain	1	oain	<BOS>	shey	[oain:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	[oain:?]; bis zur mittleren Einweichstufe; Arzneikompositum: feucht, Gradanfang; Ansatz auf Kühlendstufe; erhitze den Drogenstoff bis zur Mittelstufe; bis zur Heizendstufe gebracht; angefeuchtete Drogenfraktion I; drei Teile; Ansatz auf mittlerer Kühlstufe abgeschlossen
2	4	9998900	0	f103v	f103v.13	S	B	3	11	10	3	0	2	1	0.909091	9	9	1	0	dain eey olshy otey olshedy qotshdy okeey lr ain okan olshey	Grad-/Maßwert II | Endstufe abschließen | [olshy:?] | kalter Ansatz in der Mitte des Grades | Holzdroge im Ansatz vollständig eingeweicht | kalt und feucht am Anfang des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | Wurzelholz | Menge-/Klassenwert II | heiß im Zubereitungsrahmen, Grad I | eingeweichte Drogenbasis, Mittelstufe	V13:CONTEXTUAL_VALUE_SERIES | GDT666:EEY_ACTION:NONE | OPEN | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:olshedy | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:lr | V13:VALUE_MINIM_SERIES | V13:QUALITY_DEGREE_SERIES | GDT663:EXACT_WHOLE:olshey	KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	3	olshy	3	olshy	eey	otey	[olshy:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	zwei Maße; Endstufe abschließen; [olshy:?]; Ansatz bis zur mittleren Kühlstufe; Holzdroge im Ansatz vollständig eingeweicht; kalt und leicht angefeuchtet, abgeschlossen; Ansatz auf Heizendstufe; Wurzelholz; zwei Teile; heiß im Zubereitungsrahmen, Grad I; Holzdrogenansatz bis zur mittleren Einweichstufe
2	5	10998800	0	f105r	f105r.29	S	B	3	12	11	1	0	5	1	0.916667	7	8	1	0	oees olkeedy qockhy r aiin chol okair oteedy qopchedy odaiin ypchedy ytam	Ansatzcharge auf Endstufe | Holzdrogenansatz vollständig erhitzt und abgeschlossen | bereite einen Arzneikompositum-Ansatz in Grundstufe | Wurzel | Menge III | trocken; nominal trockenes Gut/Material | heiße Drogenfraktion II im Ansatz | kalter Ansatz am Ende des Grades, abgeschlossen | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | Zubereitungsdosis III | [ypchedy:?] | nimm hiervon ein Maß und kühle es	GDT665:EXACT_WHOLE:oees | GDT664:EXACT_WHOLE:olkeedy | GDT665:EXACT_WHOLE:qockhy | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | V13:DRY_OL_FORM | GDT663:EXACT_WHOLE:okair | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qopchedy | GDT648:STRICT_WHOLE_COMPLETION | OPEN | GDT665:EXACT_WHOLE:ytam	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	11	ypchedy	11	ypchedy	odaiin	ytam	[ypchedy:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	Ansatzcharge auf Endstufe; Holzdrogenansatz vollständig erhitzt und abgeschlossen; bereite einen Arzneikompositum-Ansatz in Grundstufe; Wurzel; drei Teile; Trockengut; heiße Drogenfraktion II im Ansatz; Ansatz auf Kühlendstufe abgeschlossen; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; Zubereitungsdosis III; [ypchedy:?]; nimm hiervon ein Maß und kühle es
2	6	5009400	1	f105v	f105v.28	S	B	3	6	5	1	0	0	1	0.833333	6	6	1	1	oeoar ar al odor aiil otaiin	[oeoar:?] | Drogenfraktion I | Rohstoffklasse I | eine Portion Ansatz abmessen | Rohstoffklasse III | kalt im Zubereitungsrahmen, Grad III	OPEN | GDT654:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE | GDT666:EXACT_WHOLE:odor | GDT655:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	oeoar	1	oeoar	<BOS>	ar	[oeoar:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	[oeoar:?]; Drogenfraktion I; Rohstoff I; eine Portion Ansatz abmessen; Rohstoff III; kalt im Zubereitungsrahmen, Grad III
2	7	7999100	0	f106r	f106r.46	S	B	3	9	8	0	0	2	1	0.888889	7	7	1	0	sotchdaiin shodaiin otedy qokeedy qokaiin ykar qokain cheedy lol	[sotchdaiin:?] | drei Dosen Feuchtansatz | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad III | nimm hiervon die erste erhitzte Drogenfraktion | heiß, Grad II | trocken am Ende des Grades, abgeschlossen | Holzstoff	OPEN | GDT666:EXACT_WHOLE:shodaiin | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT664:EXACT_WHOLE:ykar | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	sotchdaiin	1	sotchdaiin	<BOS>	shodaiin	[sotchdaiin:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	[sotchdaiin:?]; drei Dosen Feuchtansatz; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur Heizendstufe gebracht; heiß, Grad III; nimm hiervon die erste erhitzte Drogenfraktion; heiß, Grad II; vollständig getrocknet; Holzstoff
2	8	10998800	0	f106v	f106v.35	S	B	3	12	11	0	0	2	1	0.916667	9	9	1	0	shody shockhy qokeey qokcho l kchedy shdy kchedy chedy qockhey okaiin al	vollständig eingeweichter Ansatz | Arzneikompositum im Feuchtansatz am Gradanfang | heiß am Ende des Grades | [qokcho:?] | heiß-trockenes Drogenmaterial | heiß und trocken in der Mitte des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I	GDT663:EXACT_WHOLE:shody | GDT652:STRONG_COMPONENT_GRID | GDT647:FAMILY_MIGRATION | OPEN | GDT663:L_KNOWN_MERGE_LEFT:qokchol | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qockhey | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	qokcho	4	qokcho	qokeey	l	[qokcho:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	vollständig eingeweichter Ansatz; Arzneikompositum im Feuchtansatz am Gradanfang; bis zur Heizendstufe; heiß-trockenes Drogenmaterial; heiß und bis zur mittleren Trockenstufe gebracht; leicht angefeuchtet, abgeschlossen; heiß und bis zur mittleren Trockenstufe gebracht; bis zur mittleren Trockenstufe gebracht; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; Ansatz auf Heizstufe III; Rohstoff I
2	9	5999300	0	f107v	f107v.10	S	B	3	7	6	0	0	1	1	0.857143	6	6	1	0	shodaiin shey qokair qokaiin chokedy tain shedy	drei Dosen Feuchtansatz | feucht in der Mitte des Grades | [qokair:?] | heiß, Grad III | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | kalt, Grad II | feucht in der Mitte des Grades, abgeschlossen	GDT666:EXACT_WHOLE:shodaiin | GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT652:STRONG_COMPONENT_GRID | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	3	qokair	3	qokair	shey	qokaiin	[qokair:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	drei Dosen Feuchtansatz; bis zur mittleren Einweichstufe; [qokair:?]; heiß, Grad III; heiß-trockener Ansatz in der Gradmitte, abgeschlossen; kalt, Grad II; bis zur mittleren Einweichstufe gebracht
2	10	8999000	0	f107v	f107v.11	S	B	3	10	9	0	0	2	1	0.900000	8	8	1	0	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	kalt und feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades | getrocknete Droge leicht erhitzen | heiß am Ende des Grades | kalt, Grad III | kaltes Zubereitungsgut | kalt am Ende des Grades, abgeschlossen | [qopchcfhy:?]	GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:chky | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	qopchcfhy	10	qopchcfhy	qoteedy	<EOS>	[qopchcfhy:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	kalt und bis zur mittleren Einweichstufe gebracht; Rohstoff I, leicht erhitzt im Ansatz; bis zur mittleren Einweichstufe gebracht; heiß und bis zur mittleren Trockenstufe; getrocknete Droge leicht erhitzen; bis zur Heizendstufe; kalt, Grad III; kaltes Zubereitungsgut; bis zur Kühlendstufe gebracht; [qopchcfhy:?]
