audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_support_note	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	flags	thermal_reader_rival	hard_collision	verdict	review_reason
G645-A01-001	1	oky	f102v2	f102v2.32	P	A	1	8	MEDIAL	ar	cheeor	dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy	dar cheor sheor okeol shoy s ar oky cheeor ol daiin sy	dor cheos sho r okeol shoy s ar oky cheeor ol daiin sy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	4	2	[dar:?] | trockener Drogenteil | [shoar:?] | [okeol:?] | [shoy:?] | [s:?] | [ar:?] | [oky:?] | [cheeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Saatgut in Grundform	[dar:?] | trockener Drogenteil | [shoar:?] | [okeol:?] | [shoy:?] | [s:?] | [ar:?] | heißer Ansatz, Grundform | [cheeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Saatgut in Grundform	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-002	1	oky	f103r	f103r.24	S	B	3	12	FINAL	oteey	<EOS>	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	5	5	[tchoky:?] | [okeal:?] | [shedy:?] | heiße Substanz | kalter Ansatz, Grundform | [opchedy:?] | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [otey:?] | Grad-/Maßwert II | [oteey:?] | [oky:?]	[tchoky:?] | [okeal:?] | [shedy:?] | heiße Substanz | kalter Ansatz, Grundform | [opchedy:?] | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [otey:?] | Grad-/Maßwert II | [oteey:?] | heißer Ansatz, Grundform	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-003	1	oky	f103v	f103v.44	S	B	3	5	MEDIAL	ar	rain	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain shey ar ar oky r ain chckhy shedy qokeory lteedy ro	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	1	1	[qkain:?] | feucht, attributiv gebunden | [ar:?] | [ar:?] | [oky:?] | [rain:?] | [chckhy:?] | [shedy:?] | [qokeory:?] | [lteedy:?] | [ro:?]	[qkain:?] | feucht, attributiv gebunden | [ar:?] | [ar:?] | heißer Ansatz, Grundform | [rain:?] | [chckhy:?] | [shedy:?] | [qokeory:?] | [lteedy:?] | [ro:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G645-A01-004	1	oky	f105r	f105r.26	S	B	3	9	MEDIAL	raiir	chdedy	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	pdal sheey yqopchy airal sheey fchdy qopchdy raiis oky chdedy qodeedy qokedy	pdal eey yqopchy airal sheey fchdy qopchdy r aiir ok chde y qodeedy qotedy	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	3	1	[pdal:?] | feucht, Bindungsstufe II | [yqopchy:?] | [airal:?] | feucht, Bindungsstufe II | [fchdy:?] | [qopchdy:?] | Wurzeldroge: Teil-/Sortierklasse III | [oky:?] | [chdedy:?] | [qodeedy:?] | [qokedy:?]	[pdal:?] | feucht, Bindungsstufe II | [yqopchy:?] | [airal:?] | feucht, Bindungsstufe II | [fchdy:?] | [qopchdy:?] | Wurzeldroge: Teil-/Sortierklasse III | heißer Ansatz, Grundform | [chdedy:?] | [qodeedy:?] | [qokedy:?]	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G645-A01-005	1	oky	f106r	f106r.47	S	B	3	5	MEDIAL	char	cheokam	ycheoar okain qokain char oky cheokam	ycheoar okain qokain char oky cheokam	ycheo ar okain qokain char oky cheokam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	2	2	[ycheoar:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad II | [char:?] | [oky:?] | [cheokam:?]	[ycheoar:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad II | [char:?] | heißer Ansatz, Grundform | [cheokam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-006	1	oky	f106v	f106v.46	S	B	3	8	MEDIAL	ol	raiin	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	ytar okain cheokaiin ched okeeey chkaiin ol oky raiin cheoar chos	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	5	3	[ytar:?] | heiß im Zubereitungsrahmen, Grad II | [cheokaiin:?] | getrockneter Zustand | [okeeey:?] | heiß-trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oky:?] | Wurzel, Typ/Charge III | [cheoar:?] | [chos:?]	[ytar:?] | heiß im Zubereitungsrahmen, Grad II | [cheokaiin:?] | getrockneter Zustand | [okeeey:?] | heiß-trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz, Grundform | Wurzel, Typ/Charge III | [cheoar:?] | [chos:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-007	1	oky	f107v	f107v.6	S	B	3	7	MEDIAL	qotaiin	lkal	paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal otaiin aiin qokaldy	paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal okaiin aiin qokaldy	paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal okaiin aiin qokal y	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	5	4	Pulver, Typ/Charge III | heiß, Grad III, im Ansatzrahmen | [qokaiy:?] | [olkeedy:?] | [qokeey:?] | kalt, Grad III | [oky:?] | [lkal:?] | kalt im Zubereitungsrahmen, Grad III | Menge III | [qokaldy:?]	Pulver, Typ/Charge III | heiß, Grad III, im Ansatzrahmen | [qokaiy:?] | [olkeedy:?] | [qokeey:?] | kalt, Grad III | heißer Ansatz, Grundform | [lkal:?] | kalt im Zubereitungsrahmen, Grad III | Menge III | [qokaldy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-008	1	oky	f10r	f10r.2	H	A	1	8	MEDIAL	otytchol	daiin	dchey cthoor char chty os chair otytchol oky daiin etyd	dchey cthoor char chty os chair otytchol oky daiin etyd	dchey cthoor char chty os chair otytchol oky daiin etyd	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	1	1	[dchey:?] | [cthoor:?] | [char:?] | [chty:?] | [os:?] | [chair:?] | [otytchol:?] | [oky:?] | Grad-/Maßwert III | [etyd:?]	[dchey:?] | [cthoor:?] | [char:?] | [chty:?] | [os:?] | [chair:?] | [otytchol:?] | heißer Ansatz, Grundform | Grad-/Maßwert III | [etyd:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G645-A01-009	1	oky	f113v	f113v.1	S	B	3	13	FINAL	chsom	<EOS>	folorarom otchey qotar air otair opchedy qokeedody chey keeoy rol lkar chsom oky	folorarom otchey qotar air otair opchedy qokeedody cheykeeoy rol lkar chsamoky	folorarom otchey qotar air otair opchedy qokeedody cheykeeoy rol lkar chsamoky	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	1	1	[folorarom:?] | [otchey:?] | [qotar:?] | [air:?] | [otair:?] | [opchedy:?] | [qokeedody:?] | [chey:?] | [keeoy:?] | Wurzelstoff | [lkar:?] | [chsom:?] | [oky:?]	[folorarom:?] | [otchey:?] | [qotar:?] | [air:?] | [otair:?] | [opchedy:?] | [qokeedody:?] | [chey:?] | [keeoy:?] | Wurzelstoff | [lkar:?] | [chsom:?] | heißer Ansatz, Grundform	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G645-A01-010	1	oky	f113v	f113v.28	S	B	3	12	FINAL	qotol	<EOS>	paiir oteey l kaiin oox arash eey cphedy opcheody okalchdy qotol oky	paiir oteey lkaiin oshox ar ash opheey cphedy opcheody okalchdy qotol oky	paiir oteey lkaiin oox ara eey cphedy opcheody okalch y qotol oky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	3	2	Pulver: Teil-/Sortierklasse III | [oteey:?] | [l:?] | heiß, Grad III | [oox:?] | [arash:?] | [eey:?] | [cphedy:?] | [opcheody:?] | [okalchdy:?] | kaltes Material | [oky:?]	Pulver: Teil-/Sortierklasse III | [oteey:?] | [l:?] | heiß, Grad III | [oox:?] | [arash:?] | [eey:?] | [cphedy:?] | [opcheody:?] | [okalchdy:?] | kaltes Material | heißer Ansatz, Grundform	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
