matrix_id	taurus_phase	direction	offset	cross_sign_recurrent_family_count	family_balanced_status_purity	family_balanced_planet_purity	consistent_status_family_count	consistent_planet_family_count	training_without_aqabac_family_count	training_without_aqabac_status_purity	training_without_aqabac_planet_purity	training_without_aqabac_consistent_status_count	aqabac_event_count	aqabac_status_purity	aqabac_status_modes	aqabac_status_counts	aqabac_planet_purity	aqabac_planet_modes	aqabac_planet_counts	aqabac_all_benefic	semantic_export
PICATRIX_INDIAN	H0	1	0	9	0.656085	0.547619	2	0	8	0.613095	0.532738	1	3	1.000000	BENEFIC	BENEFIC:3	0.666667	VENUS	JUPITER:1|VENUS:2	YES	NONE
PICATRIX_INDIAN	H0	1	1	9	0.656085	0.603175	2	1	8	0.613095	0.595238	1	3	1.000000	BENEFIC	BENEFIC:3	0.666667	VENUS	JUPITER:1|VENUS:2	YES	NONE
PICATRIX_INDIAN	H0	1	2	9	0.600529	0.547619	1	0	8	0.550595	0.532738	0	3	1.000000	BENEFIC	BENEFIC:3	0.666667	VENUS	JUPITER:1|VENUS:2	YES	NONE
PICATRIX_INDIAN	H0	1	3	9	0.563492	0.510582	0	0	8	0.550595	0.532738	0	3	0.666667	BENEFIC	BENEFIC:2|OTHER:1	0.333333	JUPITER|MERCURY|VENUS	JUPITER:1|MERCURY:1|VENUS:1	NO	NONE
PICATRIX_INDIAN	H0	1	4	9	0.634921	0.582011	1	1	8	0.630952	0.613095	1	3	0.666667	BENEFIC	BENEFIC:2|OTHER:1	0.333333	JUPITER|MERCURY|VENUS	JUPITER:1|MERCURY:1|VENUS:1	NO	NONE
PICATRIX_INDIAN	H0	1	5	9	0.634921	0.544974	1	1	8	0.630952	0.571429	1	3	0.666667	BENEFIC	BENEFIC:2|OTHER:1	0.333333	JUPITER|MERCURY|VENUS	JUPITER:1|MERCURY:1|VENUS:1	NO	NONE
PICATRIX_INDIAN	H0	1	6	9	0.708995	0.563492	3	2	8	0.714286	0.592262	3	3	0.666667	BENEFIC	BENEFIC:2|OTHER:1	0.333333	JUPITER|MERCURY|VENUS	JUPITER:1|MERCURY:1|VENUS:1	NO	NONE
PICATRIX_INDIAN	H0	1	7	9	0.730159	0.547619	3	2	8	0.738095	0.574405	3	3	0.666667	BENEFIC	BENEFIC:2|OTHER:1	0.333333	JUPITER|MERCURY|VENUS	JUPITER:1|MERCURY:1|VENUS:1	NO	NONE
PICATRIX_INDIAN	H0	1	8	9	0.801587	0.547619	4	2	8	0.818452	0.574405	4	3	0.666667	OTHER	BENEFIC:1|OTHER:2	0.333333	MERCURY|MOON|VENUS	MERCURY:1|MOON:1|VENUS:1	NO	NONE
PICATRIX_INDIAN	H0	1	9	9	0.838624	0.584656	5	2	8	0.860119	0.616071	5	3	0.666667	OTHER	BENEFIC:1|OTHER:2	0.333333	MERCURY|MOON|VENUS	MERCURY:1|MOON:1|VENUS:1	NO	NONE
PICATRIX_INDIAN	H0	1	10	9	0.806878	0.584656	5	2	8	0.824405	0.616071	5	3	0.666667	OTHER	MALEFIC:1|OTHER:2	0.333333	MERCURY|MOON|SATURN	MERCURY:1|MOON:1|SATURN:1	NO	NONE
PICATRIX_INDIAN	H0	1	11	9	0.695767	0.529101	3	1	8	0.699405	0.553571	3	3	0.666667	OTHER	MALEFIC:1|OTHER:2	0.333333	MERCURY|MOON|SATURN	MERCURY:1|MOON:1|SATURN:1	NO	NONE
PICATRIX_INDIAN	H0	1	12	9	0.695767	0.529101	3	1	8	0.699405	0.553571	3	3	0.666667	OTHER	MALEFIC:1|OTHER:2	0.333333	MERCURY|MOON|SATURN	MERCURY:1|MOON:1|SATURN:1	NO	NONE
