matrix_id	taurus_phase	selected_direction_without_aqabac	selected_offset_without_aqabac	canonical_boundary_family	event_count	sign_count	signs	status_counts	status_purity	status_modes	planet_counts	planet_purity	planet_modes	fixed_status_candidate	fixed_planet_candidate	semantic_export
PICATRIX_INDIAN	H0	1	9	AQABA	7	2	GEMINI|PISCES	BENEFIC:2|MALEFIC:5	0.714286	MALEFIC	JUPITER:2|MARS:3|SATURN:2	0.428571	MARS	NO	NO	NONE
PICATRIX_INDIAN	H0	1	9	AQABAB	3	3	GEMINI|PISCES|TAURUS	BENEFIC:1|OTHER:2	0.666667	OTHER	MERCURY:1|MOON:1|VENUS:1	0.333333	MERCURY|MOON|VENUS	NO	NO	NONE
PICATRIX_INDIAN	H0	1	9	AQABAC	3	3	GEMINI|PISCES|TAURUS	BENEFIC:1|OTHER:2	0.666667	OTHER	MERCURY:1|MOON:1|VENUS:1	0.333333	MERCURY|MOON|VENUS	NO	NO	NONE
PICATRIX_INDIAN	H0	1	9	AQABAG	2	2	PISCES|TAURUS	OTHER:2	1.000000	OTHER	MERCURY:1|MOON:1	0.500000	MERCURY|MOON	YES	NO	NONE
PICATRIX_INDIAN	H0	1	9	AQABBA	2	2	GEMINI|PISCES	BENEFIC:2	1.000000	BENEFIC	JUPITER:1|VENUS:1	0.500000	JUPITER|VENUS	YES	NO	NONE
PICATRIX_INDIAN	H0	1	9	AQACAB	3	2	GEMINI|PISCES	OTHER:3	1.000000	OTHER	MERCURY:1|MOON:2	0.666667	MOON	YES	NO	NONE
PICATRIX_INDIAN	H0	1	9	AQACABBA	2	2	GEMINI|TAURUS	BENEFIC:2	1.000000	BENEFIC	VENUS:2	1.000000	VENUS	YES	YES	NONE
PICATRIX_INDIAN	H0	1	9	AQAFA	2	2	GEMINI|TAURUS	MALEFIC:1|OTHER:1	0.500000	MALEFIC|OTHER	MERCURY:1|SATURN:1	0.500000	MERCURY|SATURN	NO	NO	NONE
PICATRIX_INDIAN	H0	1	9	AQKA|ACA	2	2	GEMINI|TAURUS	MALEFIC:2	1.000000	MALEFIC	SATURN:2	1.000000	SATURN	YES	YES	NONE
PICATRIX_INDIAN	H1	1	11	AQABA	7	2	GEMINI|PISCES	BENEFIC:3|MALEFIC:3|OTHER:1	0.428571	BENEFIC|MALEFIC	JUPITER:3|MARS:2|MERCURY:1|SATURN:1	0.428571	JUPITER	NO	NO	NONE
PICATRIX_INDIAN	H1	1	11	AQABAB	3	3	GEMINI|PISCES|TAURUS	OTHER:3	1.000000	OTHER	MERCURY:2|MOON:1	0.666667	MERCURY	YES	NO	NONE
PICATRIX_INDIAN	H1	1	11	AQABAC	3	3	GEMINI|PISCES|TAURUS	BENEFIC:1|MALEFIC:1|OTHER:1	0.333333	BENEFIC|MALEFIC|OTHER	MOON:1|SATURN:1|VENUS:1	0.333333	MOON|SATURN|VENUS	NO	NO	NONE
PICATRIX_INDIAN	H1	1	11	AQABAG	2	2	PISCES|TAURUS	MALEFIC:2	1.000000	MALEFIC	MARS:1|SATURN:1	0.500000	MARS|SATURN	YES	NO	NONE
PICATRIX_INDIAN	H1	1	11	AQABBA	2	2	GEMINI|PISCES	BENEFIC:2	1.000000	BENEFIC	JUPITER:1|VENUS:1	0.500000	JUPITER|VENUS	YES	NO	NONE
PICATRIX_INDIAN	H1	1	11	AQACAB	3	2	GEMINI|PISCES	OTHER:3	1.000000	OTHER	MERCURY:1|MOON:2	0.666667	MOON	YES	NO	NONE
PICATRIX_INDIAN	H1	1	11	AQACABBA	2	2	GEMINI|TAURUS	MALEFIC:2	1.000000	MALEFIC	SATURN:2	1.000000	SATURN	YES	YES	NONE
PICATRIX_INDIAN	H1	1	11	AQAFA	2	2	GEMINI|TAURUS	OTHER:2	1.000000	OTHER	MERCURY:2	1.000000	MERCURY	YES	YES	NONE
PICATRIX_INDIAN	H1	1	11	AQKA|ACA	2	2	GEMINI|TAURUS	MALEFIC:1|OTHER:1	0.500000	MALEFIC|OTHER	MERCURY:1|SATURN:1	0.500000	MERCURY|SATURN	NO	NO	NONE
CHALDEAN	H0	1	12	AQABA	7	2	GEMINI|PISCES	BENEFIC:1|MALEFIC:5|OTHER:1	0.714286	MALEFIC	JUPITER:1|MARS:2|SATURN:3|SOL:1	0.428571	SATURN	NO	NO	NONE
CHALDEAN	H0	1	12	AQABAB	3	3	GEMINI|PISCES|TAURUS	BENEFIC:2|OTHER:1	0.666667	BENEFIC	JUPITER:2|MERCURY:1	0.666667	JUPITER	NO	NO	NONE
CHALDEAN	H0	1	12	AQABAC	3	3	GEMINI|PISCES|TAURUS	BENEFIC:1|OTHER:2	0.666667	OTHER	JUPITER:1|MOON:1|SOL:1	0.333333	JUPITER|MOON|SOL	NO	NO	NONE
CHALDEAN	H0	1	12	AQABAG	2	2	PISCES|TAURUS	MALEFIC:1|OTHER:1	0.500000	MALEFIC|OTHER	MARS:1|MOON:1	0.500000	MARS|MOON	NO	NO	NONE
CHALDEAN	H0	1	12	AQABBA	2	2	GEMINI|PISCES	MALEFIC:2	1.000000	MALEFIC	MARS:1|SATURN:1	0.500000	MARS|SATURN	YES	NO	NONE
CHALDEAN	H0	1	12	AQACAB	3	2	GEMINI|PISCES	BENEFIC:3	1.000000	BENEFIC	JUPITER:3	1.000000	JUPITER	YES	YES	NONE
CHALDEAN	H0	1	12	AQACABBA	2	2	GEMINI|TAURUS	OTHER:2	1.000000	OTHER	MERCURY:1|SOL:1	0.500000	MERCURY|SOL	YES	NO	NONE
CHALDEAN	H0	1	12	AQAFA	2	2	GEMINI|TAURUS	MALEFIC:1|OTHER:1	0.500000	MALEFIC|OTHER	MARS:1|MERCURY:1	0.500000	MARS|MERCURY	NO	NO	NONE
CHALDEAN	H0	1	12	AQKA|ACA	2	2	GEMINI|TAURUS	OTHER:2	1.000000	OTHER	MERCURY:1|SOL:1	0.500000	MERCURY|SOL	YES	NO	NONE
CHALDEAN	H1	-1	7	AQABA	7	2	GEMINI|PISCES	BENEFIC:3|MALEFIC:3|OTHER:1	0.428571	BENEFIC|MALEFIC	JUPITER:3|MARS:3|SOL:1	0.428571	JUPITER|MARS	NO	NO	NONE
CHALDEAN	H1	-1	7	AQABAB	3	3	GEMINI|PISCES|TAURUS	MALEFIC:3	1.000000	MALEFIC	MARS:1|SATURN:2	0.666667	SATURN	YES	NO	NONE
CHALDEAN	H1	-1	7	AQABAC	3	3	GEMINI|PISCES|TAURUS	MALEFIC:1|OTHER:2	0.666667	OTHER	MOON:1|SATURN:1|SOL:1	0.333333	MOON|SATURN|SOL	NO	NO	NONE
CHALDEAN	H1	-1	7	AQABAG	2	2	PISCES|TAURUS	MALEFIC:2	1.000000	MALEFIC	MARS:1|SATURN:1	0.500000	MARS|SATURN	YES	NO	NONE
